,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
944,GOOD SAMARITAN REGIONAL HLTH CENTER (140046),2019,Acute Care,Voluntary non-profit - Private,129.0,38.3149,-88.93,IL,350.0,26845.0,271.0,16533.0,292.0,27058.0,530.0,17380.0
945,ADVOCATE TRINITY HOSPITAL (140048),2019,Acute Care,Voluntary non-profit - Other,237.0,41.726211,-87.56725,IL,97.0,24701.0,205.0,15946.0,43.0,22851.0,179.0,21034.0
946,WEST SUBURBAN MEDICAL CENTER (140049),2019,Acute Care,Voluntary non-profit - Other,183.0,41.89184,-87.777471,IL,65.0,25523.0,194.0,17088.0,69.0,23317.0,146.0,17967.0
947,OSF SAINT ANTHONY'S HEALTH CENTER (140052),2019,Acute Care,Voluntary non-profit - Church,104.0,,,IL,58.0,24484.0,142.0,16587.0,88.0,22800.0,201.0,17402.0
948,ST JOHNS HOSPITAL (140053),2019,Acute Care,Voluntary non-profit - Church,409.0,39.807289,-89.644833,IL,602.0,24668.0,748.0,18481.0,477.0,20108.0,435.0,19076.0
949,MACNEAL  HOSPITAL (140054),2019,Acute Care,Proprietary,319.0,41.832002,-87.792783,IL,143.0,26583.0,235.0,18602.0,211.0,24312.0,344.0,19138.0
950,PASSAVANT AREA HOSPITAL (140058),2019,Acute Care,Voluntary non-profit - Private,111.0,39.745268,-90.259912,IL,,,145.0,16163.0,247.0,19123.0,412.0,17408.0
951,JERSEY COMMUNITY HOSPITAL (140059),2019,Acute Care,Government - Local,46.0,39.109906,-90.341622,IL,,,125.0,17275.0,38.0,23920.0,223.0,17708.0
952,PALOS COMMUNITY HOSPITAL (140062),2019,Acute Care,Voluntary non-profit - Private,386.0,41.668955,-87.815976,IL,490.0,26415.0,1249.0,17817.0,829.0,21037.0,1784.0,18089.0
953,RUSH OAK PARK HOSPITAL (140063),2019,Acute Care,Voluntary non-profit - Church,222.0,41.879026,-87.803818,IL,77.0,24256.0,256.0,16695.0,27.0,22517.0,192.0,16949.0
954,ST MARY MEDICAL CENTER (140064),2019,Acute Care,Voluntary non-profit - Church,88.0,40.98702,-90.363609,IL,30.0,23167.0,188.0,16750.0,62.0,24053.0,260.0,18478.0
955,ADVENTIST LA GRANGE MEMORIAL HOSPITAL (140065),2019,Acute Care,Voluntary non-profit - Church,179.0,41.797382,-87.888407,IL,119.0,23938.0,511.0,18256.0,297.0,24111.0,579.0,18787.0
956,SAINT FRANCIS MEDICAL CENTER (140067),2019,Acute Care,Voluntary non-profit - Church,651.0,40.702366,-89.589985,IL,615.0,22760.0,837.0,16411.0,965.0,19129.0,988.0,19574.0
957,ROSELAND COMMUNITY HOSPITAL (140068),2019,Acute Care,Voluntary non-profit - Other,136.0,41.692562,-87.624734,IL,,,51.0,17030.0,,,49.0,19662.0
958,TOUCHETTE REGIONAL HOSPITAL INC (140077),2019,Acute Care,Voluntary non-profit - Private,124.0,38.571324,-90.10767,IL,,,,,,,30.0,16104.0
959,PRESENCE SAINT FRANCIS HOSPITAL (140080),2019,Acute Care,Voluntary non-profit - Church,191.0,42.023951,-87.685159,IL,102.0,23645.0,215.0,17840.0,148.0,28306.0,406.0,19199.0
960,LOUIS A WEISS MEMORIAL HOSPITAL (140082),2019,Acute Care,Proprietary,164.0,41.966521,-87.648898,IL,109.0,26063.0,144.0,18387.0,207.0,24472.0,256.0,22318.0
961,LORETTO HOSPITAL (140083),2019,Acute Care,Voluntary non-profit - Private,146.0,41.872042,-87.764443,IL,,,27.0,16711.0,,,32.0,22189.0
962,VISTA MEDICAL CENTER EAST (140084),2019,Acute Care,Voluntary non-profit - Other,190.0,42.378264,-87.830964,IL,203.0,23685.0,363.0,18219.0,169.0,21467.0,388.0,19667.0
963,THE UNIVERSITY OF CHICAGO MEDICAL CENTER (140088),2019,Acute Care,Voluntary non-profit - Private,620.0,41.787956,-87.604925,IL,119.0,27598.0,505.0,18614.0,318.0,22235.0,308.0,19198.0
964,MC DONOUGH DISTRICT HOSPITAL (140089),2019,Acute Care,Government - Hospital District or Authority,66.0,40.447907,-90.66403,IL,,,84.0,15847.0,52.0,19699.0,224.0,15552.0
965,THE CARLE FOUNDATION HOSPITAL (140091),2019,Acute Care,Voluntary non-profit - Private,390.0,40.117423,-88.213888,IL,343.0,23648.0,568.0,17349.0,382.0,19626.0,520.0,17453.0
966,OSF SACRED HEART MEDICAL CENTER (140093),2019,Acute Care,Voluntary non-profit - Church,159.0,40.136197,-87.644908,IL,96.0,24400.0,245.0,16630.0,91.0,22496.0,269.0,17687.0
967,SAINT ANTHONY HOSPITAL (140095),2019,Acute Care,Voluntary non-profit - Church,151.0,41.855538,-87.698272,IL,,,56.0,17302.0,28.0,22823.0,70.0,18276.0
968,MORRIS HOSPITAL & HEALTHCARE CENTERS (140101),2019,Acute Care,Voluntary non-profit - Private,88.0,41.368907,-88.426016,IL,156.0,25447.0,258.0,17528.0,293.0,20914.0,388.0,18939.0
969,ST BERNARD HOSPITAL (140103),2019,Acute Care,Voluntary non-profit - Private,193.0,41.778114,-87.633273,IL,,,132.0,17222.0,,,86.0,19044.0
970,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER (140110),2019,Acute Care,Voluntary non-profit - Private,97.0,41.356417,-88.82536,IL,25.0,24668.0,211.0,17423.0,,,363.0,18064.0
971,OSF HEART OF MARY MEDICAL CENTER (140113),2019,Acute Care,Voluntary non-profit - Church,198.0,40.117391,-88.227123,IL,178.0,22601.0,231.0,16885.0,143.0,19612.0,196.0,17896.0
972,SWEDISH COVENANT HOSPITAL (140114),2019,Acute Care,Voluntary non-profit - Church,299.0,41.975219,-87.698918,IL,246.0,25934.0,356.0,18840.0,145.0,23194.0,557.0,18973.0
973,THOREK MEMORIAL HOSPITAL (140115),2019,Acute Care,Voluntary non-profit - Private,154.0,41.954556,-87.650899,IL,,,47.0,17791.0,,,51.0,18709.0
974,NORTHWESTERN MEDICINE MCHENRY HOSPITAL (140116),2019,Acute Care,Voluntary non-profit - Other,236.0,42.3189,-88.279787,IL,415.0,27090.0,642.0,16947.0,926.0,20424.0,730.0,18440.0
975,PRESENCE RESURRECTION MEDICAL CENTER (140117),2019,Acute Care,Voluntary non-profit - Church,468.0,41.988458,-87.81257,IL,621.0,28506.0,824.0,21423.0,338.0,26905.0,632.0,21091.0
976,METROSOUTH MEDICAL CENTER (140118),2019,Acute Care,Proprietary,291.0,,,IL,109.0,24864.0,277.0,16818.0,221.0,23109.0,197.0,18551.0
977,RUSH UNIVERSITY MEDICAL CENTER (140119),2019,Acute Care,Voluntary non-profit - Private,677.0,41.875166,-87.66851,IL,135.0,26297.0,474.0,18357.0,1808.0,20303.0,280.0,16679.0
978,PEKIN MEMORIAL HOSPITAL (140120),2019,Acute Care,Voluntary non-profit - Private,97.0,40.563142,-89.633191,IL,46.0,24191.0,190.0,16287.0,162.0,21129.0,234.0,16395.0
979,ADVENTIST HINSDALE HOSPITAL (140122),2019,Acute Care,Voluntary non-profit - Church,266.0,41.805329,-87.920062,IL,120.0,24486.0,352.0,19341.0,744.0,20653.0,530.0,17585.0
980,JOHN H STROGER JR HOSPITAL (140124),2019,Acute Care,Government - Local,434.0,41.874041,-87.674311,IL,49.0,23350.0,192.0,13362.0,,,72.0,17736.0
981,GATEWAY REGIONAL MEDICAL CENTER (140125),2019,Acute Care,Proprietary,331.0,38.700891,-90.144958,IL,72.0,23298.0,150.0,16949.0,127.0,19036.0,159.0,16089.0
982,ADVOCATE BROMENN MEDICAL CENTER (140127),2019,Acute Care,Voluntary non-profit - Church,215.0,40.496332,-88.99096,IL,126.0,22681.0,316.0,17257.0,687.0,19499.0,231.0,18999.0
983,NORTHWESTERN LAKE FOREST HOSPITAL (140130),2019,Acute Care,Voluntary non-profit - Other,132.0,42.259134,-87.866327,IL,116.0,26679.0,359.0,18902.0,727.0,21727.0,405.0,17979.0
984,HOLY CROSS HOSPITAL (140133),2019,Acute Care,Voluntary non-profit - Private,221.0,41.770008,-87.691909,IL,68.0,23693.0,251.0,17760.0,31.0,29270.0,144.0,21403.0
985,DECATUR MEMORIAL HOSPITAL (140135),2019,Acute Care,Voluntary non-profit - Other,227.0,39.866492,-88.960912,IL,181.0,24496.0,481.0,15751.0,736.0,19992.0,736.0,16287.0
986,GREENVILLE REGIONAL HOSPITAL (140137),2019,Acute Care,Voluntary non-profit - Private,74.0,38.90188,-89.408677,IL,,,64.0,16564.0,,,89.0,18034.0
987,ST MARGARETS HOSPITAL (140143),2019,Acute Care,Voluntary non-profit - Private,56.0,41.328409,-89.192633,IL,,,71.0,16270.0,226.0,22369.0,204.0,19089.0
988,ST JOSEPHS HOSPITAL (140145),2019,Acute Care,Voluntary non-profit - Church,49.0,38.625154,-89.524944,IL,,,87.0,17450.0,,,106.0,17768.0
989,RICHLAND MEMORIAL HOSPITAL (140147),2019,Acute Care,Voluntary non-profit - Private,88.0,38.735021,-88.077125,IL,,,140.0,16091.0,,,220.0,16791.0
990,MEMORIAL MEDICAL CENTER (140148),2019,Acute Care,Voluntary non-profit - Private,465.0,39.808778,-89.654586,IL,603.0,24804.0,666.0,17227.0,942.0,19194.0,977.0,18179.0
991,UNIVERSITY OF ILLINOIS HOSPITAL (140150),2019,Acute Care,Government - State,498.0,41.869224,-87.670529,IL,44.0,24851.0,164.0,17416.0,49.0,22913.0,140.0,18262.0
992,PRESENCE ST MARYS HOSPITAL (140155),2019,Acute Care,Voluntary non-profit - Other,177.0,41.121113,-87.871768,IL,85.0,24184.0,163.0,17962.0,189.0,20547.0,323.0,16683.0
993,MERCY HOSPITAL AND MEDICAL CENTER (140158),2019,Acute Care,Voluntary non-profit - Private,11375.0,41.847053,-87.623583,IL,121.0,23329.0,402.0,16573.0,86.0,22632.0,224.0,19174.0
994,FHN MEMORIAL HOSPITAL (140160),2019,Acute Care,Voluntary non-profit - Private,100.0,42.295894,-89.637947,IL,77.0,23774.0,222.0,16749.0,128.0,20818.0,424.0,16782.0
995,SAINT JAMES HOSPITAL (140161),2019,Acute Care,Voluntary non-profit - Church,42.0,40.873402,-88.678583,IL,,,149.0,14801.0,121.0,21770.0,227.0,17897.0
996,ST JOSEPH MEDICAL CENTER (140162),2019,Acute Care,Voluntary non-profit - Church,149.0,40.480118,-88.955385,IL,204.0,22043.0,277.0,15438.0,222.0,20312.0,293.0,15582.0
997,MEMORIAL HOSPITAL OF CARBONDALE (140164),2019,Acute Care,Voluntary non-profit - Private,164.0,37.727973,-89.220121,IL,363.0,24814.0,337.0,18045.0,362.0,20844.0,380.0,18400.0
998,ST MARYS HOSPITAL (140166),2019,Acute Care,Voluntary non-profit - Private,220.0,39.82635,-88.93191,IL,195.0,22389.0,404.0,16557.0,303.0,19370.0,385.0,18655.0
999,IROQUOIS MEMORIAL HOSPITAL (140167),2019,Acute Care,Voluntary non-profit - Private,67.0,40.765541,-87.732666,IL,,,53.0,18969.0,44.0,20163.0,80.0,18760.0
1000,FRANCISCAN HEALTH OLYMPIA & CHICAGO HEIGHTS (140172),2019,Acute Care,Proprietary,274.0,,,IL,320.0,24411.0,603.0,17656.0,153.0,27708.0,455.0,18785.0
1001,PRESENCE MERCY MEDICAL CENTER (140174),2019,Acute Care,Voluntary non-profit - Church,281.0,41.786906,-88.328909,IL,117.0,24823.0,214.0,17813.0,80.0,18781.0,304.0,18662.0
1002,JACKSON PARK HOSPITAL (140177),2019,Acute Care,Voluntary non-profit - Private,181.0,41.757332,-87.58571,IL,,,64.0,16555.0,,,38.0,22512.0
1003,LITTLE COMPANY OF MARY HOSPITAL (140179),2019,Acute Care,Voluntary non-profit - Other,258.0,41.720902,-87.691966,IL,131.0,24906.0,499.0,17329.0,113.0,22592.0,524.0,19164.0
1004,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER (140180),2019,Acute Care,Voluntary non-profit - Church,450.0,41.903104,-87.683213,IL,117.0,23465.0,177.0,16454.0,81.0,26520.0,309.0,18307.0
1005,SOUTH SHORE HOSPITAL (140181),2019,Acute Care,Voluntary non-profit - Private,136.0,41.749496,-87.568623,IL,,,61.0,16766.0,,,57.0,21845.0
1006,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER (140182),2019,Acute Care,Voluntary non-profit - Church,305.0,41.936315,-87.651554,IL,88.0,23871.0,166.0,16538.0,119.0,24494.0,144.0,20421.0
1007,HEARTLAND REGIONAL MEDICAL CENTER (140184),2019,Acute Care,Proprietary,95.0,37.744891,-88.988848,IL,108.0,25124.0,110.0,16580.0,155.0,20345.0,224.0,17678.0
1008,MEMORIAL HOSPITAL (140185),2019,Acute Care,Voluntary non-profit - Private,353.0,38.550533,-90.021168,IL,242.0,23378.0,538.0,16373.0,527.0,21679.0,822.0,19066.0
1009,RIVERSIDE MEDICAL CENTER (140186),2019,Acute Care,Voluntary non-profit - Private,317.0,41.124148,-87.882651,IL,155.0,28610.0,561.0,20830.0,544.0,21096.0,685.0,19445.0
1010,HSHS ST ELIZABETH'S HOSPITAL (140187),2019,Acute Care,Voluntary non-profit - Church,205.0,,,IL,234.0,27933.0,403.0,19007.0,71.0,22437.0,369.0,17810.0
1011,SARAH BUSH LINCOLN HEALTH CENTER (140189),2019,Acute Care,Voluntary non-profit - Private,108.0,39.488543,-88.275793,IL,117.0,25108.0,436.0,16382.0,393.0,21528.0,493.0,16526.0
1012,INGALLS MEMORIAL HOSPITAL (140191),2019,Acute Care,Voluntary non-profit - Private,324.0,41.606331,-87.659484,IL,189.0,22408.0,563.0,16444.0,475.0,21881.0,327.0,18509.0
1013,METHODIST HOSPITAL OF CHICAGO (140197),2019,Acute Care,Voluntary non-profit - Private,153.0,41.973262,-87.671141,IL,,,38.0,17225.0,,,69.0,18923.0
1014,ELMHURST MEMORIAL HOSPITAL (140200),2019,Acute Care,Proprietary,286.0,41.861684,-87.934295,IL,272.0,27853.0,936.0,17851.0,1115.0,22132.0,832.0,18838.0
1015,ADVOCATE CONDELL MEDICAL CENTER (140202),2019,Acute Care,Voluntary non-profit - Private,269.0,42.274563,-87.95165,IL,396.0,23772.0,823.0,18307.0,413.0,22275.0,744.0,18131.0
1016,NORWEGIAN-AMERICAN HOSPITAL (140206),2019,Acute Care,Voluntary non-profit - Private,181.0,41.900481,-87.699288,IL,48.0,25439.0,78.0,18699.0,,,129.0,20078.0
1017,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER (140208),2019,Acute Care,Voluntary non-profit - Church,731.0,41.720316,-87.732364,IL,399.0,25833.0,1086.0,19395.0,1005.0,23229.0,671.0,18823.0
1018,METHODIST MEDICAL CENTER OF ILLINOIS (140209),2019,Acute Care,Voluntary non-profit - Private,280.0,40.700181,-89.5946,IL,230.0,22535.0,409.0,17106.0,602.0,19249.0,485.0,18370.0
1019,HARRISBURG MEDICAL CENTER (140210),2019,Acute Care,Voluntary non-profit - Other,71.0,,,IL,,,80.0,15417.0,,,281.0,16343.0
1020,DELNOR COMMUNITY HOSPITAL (140211),2019,Acute Care,Voluntary non-profit - Other,149.0,41.886345,-88.340414,IL,144.0,26626.0,455.0,17989.0,462.0,19294.0,495.0,18117.0
1021,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS (140213),2019,Acute Care,Voluntary non-profit - Private,299.0,41.54543,-87.986049,IL,316.0,25833.0,898.0,17746.0,598.0,21449.0,789.0,16984.0
1022,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN (140217),2019,Acute Care,Voluntary non-profit - Church,184.0,42.036242,-88.327934,IL,121.0,29650.0,215.0,21256.0,987.0,21506.0,323.0,21809.0
1023,ADVOCATE LUTHERAN GENERAL HOSPITAL (140223),2019,Acute Care,Voluntary non-profit - Church,630.0,42.039748,-87.848146,IL,293.0,26860.0,901.0,18518.0,1596.0,22639.0,857.0,19854.0
1024,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO (140224),2019,Acute Care,Voluntary non-profit - Church,322.0,41.933928,-87.636418,IL,127.0,24004.0,325.0,17838.0,159.0,23362.0,246.0,17651.0
1025,SWEDISH AMERICAN HOSPITAL (140228),2019,Acute Care,Voluntary non-profit - Other,313.0,42.266943,-89.07355,IL,248.0,23800.0,536.0,16481.0,629.0,19195.0,628.0,16804.0
1026,EDWARD HOSPITAL (140231),2019,Acute Care,Voluntary non-profit - Private,297.0,41.761426,-88.149239,IL,307.0,28286.0,935.0,17992.0,850.0,20950.0,979.0,17783.0
1027,SAINT ANTHONY MEDICAL CENTER (140233),2019,Acute Care,Voluntary non-profit - Church,238.0,42.265778,-89.0073,IL,259.0,25519.0,628.0,16875.0,574.0,20742.0,669.0,18533.0
1028,ILLINOIS VALLEY COMMUNITY HOSPITAL (140234),2019,Acute Care,Voluntary non-profit - Private,55.0,41.328769,-89.125188,IL,46.0,24742.0,220.0,15952.0,325.0,18368.0,237.0,16019.0
1029,MERCYHEALTH HOSPITAL ROCKTON AVENUE (140239),2019,Acute Care,Voluntary non-profit - Private,299.0,42.298434,-89.096782,IL,178.0,26047.0,432.0,16642.0,302.0,18560.0,423.0,18348.0
1030,WESTLAKE COMMUNITY HOSPITAL (140240),2019,Acute Care,Voluntary non-profit - Other,175.0,41.891794,-87.848963,IL,44.0,24689.0,98.0,18223.0,,,91.0,19718.0
1031,CENTRAL DUPAGE HOSPITAL (140242),2019,Acute Care,Voluntary non-profit - Private,375.0,41.873765,-88.158095,IL,193.0,27089.0,725.0,18120.0,1746.0,21054.0,643.0,19186.0
1032,ADVOCATE SOUTH SUBURBAN HOSPITAL (140250),2019,Acute Care,Voluntary non-profit - Church,259.0,41.566922,-87.694399,IL,157.0,24047.0,353.0,17348.0,205.0,19453.0,278.0,18264.0
1033,COMMUNITY FIRST MEDICAL CENTER (140251),2019,Acute Care,Voluntary non-profit - Private,274.0,41.94585,-87.768287,IL,217.0,23452.0,328.0,18511.0,46.0,24255.0,299.0,20011.0
1034,NORTHWEST COMMUNITY HOSPITAL 1 (140252),2019,Acute Care,Voluntary non-profit - Private,435.0,42.066604,-87.992951,IL,350.0,25431.0,734.0,18579.0,969.0,23589.0,1326.0,19658.0
1035,ALEXIAN BROTHERS MEDICAL CENTER 1 (140258),2019,Acute Care,Voluntary non-profit - Church,372.0,42.003705,-88.014996,IL,181.0,27454.0,839.0,19523.0,798.0,25019.0,674.0,19314.0
1036,GENESIS HEALTH SYSTEM (140275),2019,Acute Care,Government - Local,236.0,41.493068,-90.419997,IL,81.0,25914.0,177.0,15725.0,106.0,18495.0,244.0,16310.0
1037,LOYOLA UNIVERSITY MEDICAL CENTER (140276),2019,Acute Care,Voluntary non-profit - Private,518.0,41.858732,-87.83321,IL,156.0,26992.0,431.0,18784.0,275.0,22622.0,401.0,19267.0
1038,TRINITY ROCK ISLAND (140280),2019,Acute Care,Voluntary non-profit - Other,328.0,41.483649,-90.572799,IL,362.0,23044.0,535.0,17446.0,430.0,17697.0,646.0,17253.0
1039,NORTHWESTERN MEMORIAL HOSPITAL (140281),2019,Acute Care,Voluntary non-profit - Private,896.0,41.894995,-87.621364,IL,225.0,22564.0,925.0,14936.0,1109.0,21030.0,763.0,17070.0
1040,KISHWAUKEE COMMUNITY HOSPITAL (140286),2019,Acute Care,Voluntary non-profit - Private,97.0,41.96188,-88.72226,IL,113.0,25417.0,305.0,18479.0,241.0,18252.0,433.0,18129.0
1041,ADVOCATE GOOD SAMARITAN HOSPITAL (140288),2019,Acute Care,Voluntary non-profit - Church,306.0,41.819137,-88.01022,IL,258.0,26307.0,633.0,20365.0,698.0,22084.0,1004.0,19471.0
1042,ANDERSON HOSPITAL (140289),2019,Acute Care,Voluntary non-profit - Private,147.0,38.738127,-89.946422,IL,133.0,28466.0,360.0,17120.0,324.0,19504.0,360.0,17236.0
1043,ST ALEXIUS MEDICAL CENTER (140290),2019,Acute Care,Voluntary non-profit - Church,306.0,42.052409,-88.144445,IL,186.0,27960.0,602.0,19427.0,643.0,24891.0,543.0,20014.0
1044,ADVOCATE GOOD SHEPHERD HOSPITAL (140291),2019,Acute Care,Voluntary non-profit - Church,168.0,42.193415,-88.177959,IL,213.0,25559.0,595.0,17900.0,512.0,21262.0,649.0,18764.0
1045,ADVENTIST GLENOAKS (140292),2019,Acute Care,Voluntary non-profit - Other,139.0,41.915166,-88.058597,IL,49.0,26538.0,128.0,18377.0,,,140.0,19552.0
1046,CROSSROADS COMMUNITY HOSPITAL (140294),2019,Acute Care,Proprietary,48.0,38.312314,-88.936788,IL,,,35.0,16473.0,125.0,21928.0,107.0,16731.0
1047,ADVENTIST BOLINGBROOK HOSPITAL (140304),2019,Acute Care,Voluntary non-profit - Private,136.0,41.679388,-88.083883,IL,67.0,25337.0,185.0,18224.0,50.0,27267.0,277.0,17934.0
1048,METRO-EAST SERVICES INC (140307),2019,Acute Care,Voluntary non-profit - Private,94.0,38.572559,-89.90689,IL,57.0,25216.0,153.0,15926.0,,,257.0,17979.0
1049,THOMAS H BOYD MEMORIAL HOSPITAL (141300),2019,Critical Access,Voluntary non-profit - Private,25.0,39.29617,-90.412303,IL,,,,,,,65.0,20615.0
1050,KIRBY MEDICAL CENTER (141301),2019,Critical Access,Voluntary non-profit - Private,16.0,40.060163,-88.56377,IL,,,,,,,42.0,23663.0
1051,WARNER HOSPITAL AND HEALTH SERVICES (141303),2019,Critical Access,Government - Local,18.0,40.148953,-88.964616,IL,,,,,,,46.0,16700.0
1052,"GENESIS MEDICAL CENTER, ALEDO (141304)",2019,Critical Access,Voluntary non-profit - Private,22.0,41.20508,-90.758485,IL,,,,,,,40.0,14564.0
1053,MEMORIAL HOSPITAL (141305),2019,Critical Access,Voluntary non-profit - Private,22.0,40.409306,-91.111319,IL,,,48.0,17056.0,,,74.0,18730.0
1054,COMMUNITY MEMORIAL HOSPITAL (141306),2019,Critical Access,Voluntary non-profit - Private,25.0,39.015339,-89.78989,IL,,,35.0,17720.0,,,54.0,17018.0
1055,PINCKNEYVILLE COMMUNITY HOSPITAL (141307),2019,Critical Access,Government - Hospital District or Authority,21.0,38.08023,-89.368631,IL,,,,,,,76.0,18600.0
1056,WASHINGTON COUNTY HOSPITAL* (141308),2019,Critical Access,Government - Hospital District or Authority,50.0,38.339118,-89.390016,IL,,,,,,,25.0,19498.0
1057,ADVOCATE EUREKA  HOSPITAL (141309),2019,Critical Access,Voluntary non-profit - Private,24.0,40.721405,-89.271661,IL,,,,,,,52.0,14827.0
1058,OSF SAINT PAUL MEDICAL CENTER (141310),2019,Critical Access,Voluntary non-profit - Private,25.0,41.555187,-89.105497,IL,,,55.0,20065.0,,,64.0,19853.0
1059,FAIRFIELD MEMORIAL HOSPITAL 1 (141311),2019,Critical Access,Voluntary non-profit - Private,64.0,38.381637,-88.374422,IL,,,48.0,17163.0,,,166.0,14439.0
1060,ROCHELLE COMMUNITY HOSPITAL (141312),2019,Critical Access,Voluntary non-profit - Private,18.0,41.928573,-89.062801,IL,,,34.0,16919.0,28.0,22155.0,64.0,15365.0
1061,MASON DISTRICT HOSPITAL (141313),2019,Critical Access,Government - Hospital District or Authority,25.0,40.305713,-90.056111,IL,,,,,,,51.0,19537.0
1062,ILLINI COMMUNITY HOSPITAL (141315),2019,Critical Access,Voluntary non-profit - Private,31.0,39.606793,-90.815055,IL,,,35.0,17334.0,,,80.0,19751.0
1063,HOOPESTON COMMUNITY MEMORIAL HOSPITAL (141316),2019,Critical Access,Voluntary non-profit - Private,39.0,40.459188,-87.660086,IL,,,31.0,17446.0,,,53.0,16522.0
1064,GIBSON COMMUNITY HOSPITAL (141317),2019,Critical Access,Voluntary non-profit - Private,67.0,40.478072,-88.370716,IL,,,,,167.0,21616.0,60.0,19199.0
1065,OSF HOLY FAMILY MEDICAL CENTER (141318),2019,Critical Access,Voluntary non-profit - Private,22.0,40.921291,-90.658986,IL,,,28.0,15868.0,,,65.0,15380.0
1066,HAMMOND HENRY HOSPITAL (141319),2019,Critical Access,Government - Hospital District or Authority,64.0,41.460674,-90.158405,IL,,,39.0,16246.0,142.0,19078.0,107.0,15231.0
1067,PARIS COMMUNITY HOSPITAL (141320),2019,Critical Access,Voluntary non-profit - Other,25.0,39.606712,-87.678311,IL,,,88.0,15943.0,34.0,18788.0,62.0,14486.0
1068,FRANKLIN HOSPITAL (141321),2019,Critical Access,Government - Hospital District or Authority,24.0,38.009137,-88.917142,IL,,,27.0,18523.0,,,64.0,17551.0
1069,ABRAHAM LINCOLN MEMORIAL HOSPITAL (141322),2019,Critical Access,Voluntary non-profit - Private,25.0,40.152373,-89.388698,IL,,,45.0,18207.0,26.0,19966.0,125.0,16859.0
1070,MASSAC MEMORIAL HOSPITAL (141323),2019,Critical Access,Government - Hospital District or Authority,25.0,37.166836,-88.739578,IL,,,43.0,15480.0,,,228.0,14966.0
1071,FERRELL HOSPITAL COMMUNITY FOUNDATIONS (141324),2019,Critical Access,Voluntary non-profit - Private,25.0,37.815332,-88.441451,IL,,,57.0,16885.0,,,128.0,14747.0
1072,OSF SAINT LUKES MEDICAL CENTER (141325),2019,Critical Access,Voluntary non-profit - Church,25.0,41.222163,-89.947769,IL,,,34.0,16874.0,,,99.0,18445.0
1073,HAMILTON MEMORIAL HOSPITAL DISTRICT (141326),2019,Critical Access,Government - Hospital District or Authority,25.0,38.087916,-88.541234,IL,,,33.0,15988.0,,,135.0,17228.0
