,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
876,"PIEDMONT NEWNAN HOSPITAL, INC (110229)",2017,Acute Care,Voluntary non-profit - Private,145.0,33.359363,-84.754062,GA,67.0,22952.0,272.0,14417.0,316.0,22018.0,437.0,16766.0
877,EMORY JOHNS CREEK HOSPITAL (110230),2017,Acute Care,Proprietary,122.0,34.067466,-84.175187,GA,114.0,21697.0,281.0,14678.0,117.0,20672.0,201.0,15856.0
878,SGMC BERRIEN CAMPUS (110234),2017,Acute Care,Government - Hospital District or Authority,54.0,31.203629,-83.238337,GA,,,,,,,32.0,13035.0
879,BLECKLEY MEMORIAL HOSPITAL (111302),2017,Critical Access,Government - Hospital District or Authority,15.0,32.384545,-83.345927,GA,,,,,,,41.0,18237.0
880,MORGAN MEMORIAL HOSPITAL (111304),2017,Critical Access,Government - Hospital District or Authority,29.0,33.567545,-83.472004,GA,,,,,,,38.0,16956.0
881,MILLER COUNTY HOSPITAL (111305),2017,Critical Access,Government - Hospital District or Authority,142.0,31.17548,-84.734548,GA,,,,,,,59.0,16503.0
882,EFFINGHAM HEALTH SYSTEM (111306),2017,Critical Access,Government - Hospital District or Authority,130.0,32.364734,-81.321664,GA,,,,,,,56.0,16720.0
883,"MEDICAL CENTER OF PEACH COUNTY, NAVICENT HEALTH (111310)",2017,Critical Access,Government - Hospital District or Authority,25.0,32.606568,-83.758449,GA,,,49.0,13869.0,,,53.0,14868.0
884,PUTNAM GENERAL HOSPITAL (111313),2017,Critical Access,Government - Hospital District or Authority,25.0,33.335519,-83.370844,GA,,,30.0,14434.0,,,97.0,16414.0
885,MONROE COUNTY HOSPITAL (111318),2017,Critical Access,Government - Hospital District or Authority,25.0,33.031981,-83.946494,GA,,,29.0,15281.0,,,60.0,16980.0
886,HIGGINS GENERAL HOSPITAL (111320),2017,Critical Access,Government - Hospital District or Authority,16.0,33.716343,-85.144623,GA,,,,,,,107.0,19160.0
887,OPTIM MEDICAL CENTER - TATTNALL (111323),2017,Critical Access,Voluntary non-profit - Other,25.0,32.080649,-82.111042,GA,,,,,452.0,44673.0,,
888,WILLS MEMORIAL HOSPITAL (111325),2017,Critical Access,Government - Hospital District or Authority,25.0,33.729302,-82.742388,GA,,,62.0,16124.0,,,66.0,17024.0
889,BACON COUNTY HOSPITAL (111327),2017,Critical Access,Voluntary non-profit - Other,113.0,31.53911,-82.459687,GA,,,27.0,16197.0,,,145.0,13473.0
890,ST MARY'S GOOD SAMARITAN HOSPITAL (111329),2017,Critical Access,Proprietary,25.0,33.479921,-83.241645,GA,,,37.0,16442.0,71.0,23788.0,90.0,15765.0
891,JEFF DAVIS HOSPITAL (111333),2017,Critical Access,Government - Hospital District or Authority,28.0,31.857893,-82.607397,GA,,,38.0,15490.0,,,78.0,15625.0
892,CANDLER COUNTY HOSPITAL (111334),2017,Critical Access,Government - Hospital District or Authority,25.0,32.407081,-82.066608,GA,,,36.0,15774.0,,,52.0,16469.0
893,LIBERTY REGIONAL MEDICAL CENTER (111335),2017,Critical Access,Government - Hospital District or Authority,132.0,,,GA,,,55.0,14456.0,,,59.0,17164.0
894,MOUNTAIN LAKES MEDICAL CENTER (111336),2017,Critical Access,Proprietary,25.0,34.554075,-83.54423,GA,,,26.0,15374.0,,,73.0,15328.0
895,THE QUEENS MEDICAL CENTER (120001),2017,Acute Care,Voluntary non-profit - Private,585.0,21.308307,-157.854965,HI,364.0,19638.0,456.0,14581.0,417.0,19409.0,667.0,15944.0
896,MAUI MEMORIAL MEDICAL CENTER (120002),2017,Acute Care,Government - State,217.0,20.884455,-156.488087,HI,134.0,20345.0,140.0,15629.0,,,210.0,15762.0
897,WAHIAWA GENERAL HOSPITAL (120004),2017,Acute Care,Voluntary non-profit - Private,157.0,21.498511,-158.027299,HI,78.0,21297.0,50.0,16044.0,,,188.0,14854.0
898,HILO MEDICAL CENTER (120005),2017,Acute Care,Government - State,264.0,19.717467,-155.113513,HI,89.0,20266.0,180.0,15153.0,68.0,19811.0,230.0,15751.0
899,CASTLE MEDICAL CENTER (120006),2017,Acute Care,Voluntary non-profit - Church,160.0,21.381502,-157.757229,HI,116.0,21145.0,110.0,16575.0,209.0,18085.0,222.0,16360.0
900,KUAKINI MEDICAL CENTER (120007),2017,Acute Care,Voluntary non-profit - Private,342.0,21.322211,-157.856211,HI,134.0,22994.0,140.0,15871.0,270.0,27240.0,456.0,17435.0
901,KAISER FOUNDATION HOSPITAL (120011),2017,Acute Care,Voluntary non-profit - Private,283.0,21.362292,-157.900139,HI,40.0,21114.0,36.0,15715.0,,,40.0,14104.0
902,WILCOX MEMORIAL HOSPITAL (120014),2017,Acute Care,Government - Federal,72.0,21.987043,-159.366198,HI,34.0,21523.0,83.0,12921.0,84.0,19001.0,147.0,14723.0
903,KONA COMMUNITY HOSPITAL (120019),2017,Acute Care,Government - State,93.0,19.519237,-155.917719,HI,,,39.0,15568.0,,,133.0,15963.0
904,STRAUB CLINIC AND HOSPITAL (120022),2017,Acute Care,Proprietary,159.0,21.302268,-157.850921,HI,166.0,20825.0,202.0,15498.0,451.0,19688.0,369.0,18726.0
905,PALI MOMI MEDICAL CENTER (120026),2017,Acute Care,Proprietary,121.0,21.383988,-157.937675,HI,243.0,23352.0,203.0,15732.0,,,476.0,16832.0
906,NORTH HAWAII COMMUNITY HOSPITAL (120028),2017,Acute Care,Voluntary non-profit - Private,34.0,,,HI,,,35.0,15729.0,30.0,20383.0,39.0,14893.0
907,KAUAI VETERANS MEMORIAL HOSPITAL (121300),2017,Critical Access,Government - State,45.0,21.960079,-159.670055,HI,,,,,,,35.0,19067.0
908,ST LUKE'S MAGIC VALLEY RMC (130002),2017,Acute Care,Voluntary non-profit - Private,205.0,42.591595,-114.496998,ID,165.0,22485.0,256.0,14907.0,436.0,21686.0,551.0,16633.0
909,ST JOSEPH REGIONAL MEDICAL CENTER (130003),2017,Acute Care,Voluntary non-profit - Private,122.0,46.417121,-117.024997,ID,110.0,22082.0,181.0,15282.0,388.0,20727.0,346.0,17560.0
910,ST LUKE'S REGIONAL MEDICAL CENTER (130006),2017,Acute Care,Voluntary non-profit - Private,569.0,43.612157,-116.192202,ID,449.0,19671.0,467.0,14666.0,957.0,18782.0,684.0,16752.0
911,SAINT ALPHONSUS REGIONAL MEDICAL CENTER (130007),2017,Acute Care,Voluntary non-profit - Church,380.0,43.614072,-116.253622,ID,196.0,22032.0,204.0,14914.0,942.0,18881.0,288.0,16457.0
912,SAINT ALPHONSUS MEDICAL CENTER - NAMPA (130013),2017,Acute Care,Voluntary non-profit - Church,128.0,43.596332,-116.519174,ID,83.0,21577.0,118.0,14858.0,155.0,19627.0,193.0,16948.0
913,WEST VALLEY MEDICAL CENTER (130014),2017,Acute Care,Proprietary,108.0,43.65422,-116.69564,ID,53.0,21009.0,65.0,14901.0,209.0,20943.0,122.0,17004.0
914,EASTERN IDAHO REGIONAL MEDICAL CENTER (130018),2017,Acute Care,Proprietary,313.0,43.470276,-111.990159,ID,266.0,23113.0,181.0,15700.0,149.0,22229.0,408.0,16053.0
915,MADISON MEMORIAL HOSPITAL (130025),2017,Acute Care,Government - Local,68.0,43.826051,-111.773148,ID,,,40.0,13775.0,164.0,20813.0,75.0,17620.0
916,PORTNEUF MEDICAL CENTER (130028),2017,Acute Care,Proprietary,168.0,42.872621,-112.4189,ID,127.0,23522.0,166.0,16116.0,553.0,20729.0,290.0,17513.0
917,KOOTENAI HEALTH (130049),2017,Acute Care,Government - Hospital District or Authority,286.0,47.694597,-116.792669,ID,337.0,22396.0,410.0,17345.0,406.0,21143.0,588.0,17039.0
918,MOUNTAIN VIEW HOSPITAL (130065),2017,Acute Care,Proprietary,41.0,43.472524,-111.988717,ID,,,,,562.0,21086.0,,
919,NORTHWEST SPECIALTY HOSPITAL (130066),2017,Acute Care,Proprietary,34.0,47.71441,-116.924455,ID,,,,,317.0,20015.0,,
920,NORTH CANYON MEDICAL CENTER (131302),2017,Critical Access,Voluntary non-profit - Private,16.0,42.921869,-114.711128,ID,,,26.0,20364.0,,,83.0,20272.0
921,WEISER MEMORIAL HOSPITAL (131307),2017,Critical Access,Government - Hospital District or Authority,19.0,44.248761,-116.961735,ID,,,,,54.0,24366.0,39.0,18383.0
922,ST LUKE'S JEROME (131310),2017,Critical Access,Voluntary non-profit - Private,25.0,42.730293,-114.51849,ID,,,,,,,36.0,17682.0
923,ST LUKE'S ELMORE MEDICAL CENTER (131311),2017,Critical Access,Voluntary non-profit - Private,60.0,43.139199,-115.692487,ID,,,,,,,69.0,16787.0
924,ST LUKE'S MCCALL (131312),2017,Critical Access,Voluntary non-profit - Private,15.0,44.909354,-116.109703,ID,,,,,94.0,20654.0,39.0,15372.0
925,SYRINGA GENERAL HOSPITAL (131315),2017,Critical Access,Government - Hospital District or Authority,15.0,45.926789,-116.126994,ID,,,,,,,73.0,16497.0
926,BENEWAH COMMUNITY HOSPITAL (131317),2017,Critical Access,Government - Local,19.0,47.314613,-116.566678,ID,,,,,,,34.0,12552.0
927,VALOR HEALTH (131318),2017,Critical Access,Government - Local,14.0,43.879078,-116.485255,ID,,,,,,,25.0,20019.0
928,MINIDOKA MEMORIAL HOSPITAL (131319),2017,Critical Access,Government - Local,63.0,42.619625,-113.685362,ID,,,,,102.0,19522.0,56.0,13112.0
929,CLEARWATER VALLEY HOSPITAL & CLINICS (131320),2017,Critical Access,Voluntary non-profit - Private,23.0,46.487315,-116.259916,ID,,,42.0,17207.0,,,102.0,16133.0
930,ST MARY'S HOSPITAL (131321),2017,Critical Access,Voluntary non-profit - Private,25.0,46.050371,-116.351645,ID,,,37.0,18904.0,,,75.0,15251.0
931,FRANKLIN COUNTY MEDICAL CENTER (131322),2017,Critical Access,Government - Local,57.0,42.098379,-111.875467,ID,,,39.0,13633.0,42.0,23571.0,81.0,13772.0
932,ST LUKE'S WOOD RIVER MEDICAL CENTER (131323),2017,Critical Access,Voluntary non-profit - Private,25.0,43.648473,-114.349018,ID,,,,,180.0,20681.0,38.0,18377.0
933,BINGHAM MEMORIAL HOSPITAL (131325),2017,Critical Access,Voluntary non-profit - Private,90.0,43.192952,-112.347442,ID,,,48.0,15063.0,131.0,21686.0,98.0,13076.0
934,CASSIA REGIONAL HOSPITAL (131326),2017,Critical Access,Voluntary non-profit - Private,26.0,42.534204,-113.783419,ID,,,43.0,14437.0,47.0,20103.0,116.0,15929.0
935,GRITMAN MEDICAL CENTER (131327),2017,Critical Access,Voluntary non-profit - Private,25.0,46.728704,-117.001406,ID,,,47.0,15668.0,90.0,19847.0,101.0,15563.0
936,BONNER GENERAL HOSPITAL (131328),2017,Critical Access,Voluntary non-profit - Private,25.0,48.277485,-116.550314,ID,,,35.0,16503.0,138.0,20961.0,88.0,16090.0
937,GRAHAM HOSPITAL ASSOCIATION (140001),2017,Acute Care,Voluntary non-profit - Other,86.0,40.553293,-90.038115,IL,,,113.0,14279.0,83.0,21168.0,270.0,14432.0
938,ALTON MEMORIAL HOSPITAL (140002),2017,Acute Care,Voluntary non-profit - Private,157.0,,,IL,79.0,23002.0,373.0,14874.0,294.0,19807.0,537.0,16770.0
939,PRESENCE SAINT JOSEPH MEDICAL CENTER (140007),2017,Acute Care,Voluntary non-profit - Church,457.0,41.528248,-88.134645,IL,479.0,25012.0,,17803.0,530.0,24658.0,,19174.0
940,LOYOLA GOTTLIEB MEMORIAL HOSPITAL (140008),2017,Acute Care,Voluntary non-profit - Private,227.0,41.908342,-87.841101,IL,191.0,24055.0,364.0,16436.0,378.0,22894.0,317.0,17349.0
941,EVANSTON HOSPITAL (140010),2017,Acute Care,Voluntary non-profit - Other,737.0,42.0653,-87.683293,IL,795.0,22574.0,,17217.0,,24300.0,,16539.0
942,HERRIN HOSPITAL (140011),2017,Acute Care,Voluntary non-profit - Private,113.0,37.801613,-89.026508,IL,60.0,24763.0,244.0,16662.0,374.0,21348.0,596.0,16497.0
943,KATHERINE SHAW BETHEA HOSPITAL (140012),2017,Acute Care,Voluntary non-profit - Private,80.0,41.84423,-89.480131,IL,85.0,23224.0,154.0,15593.0,93.0,22442.0,234.0,14625.0
944,PROCTOR HOSPITAL (140013),2017,Acute Care,Voluntary non-profit - Private,162.0,40.752496,-89.593254,IL,120.0,21176.0,223.0,15955.0,628.0,19937.0,404.0,16770.0
945,BLESSING HOSPITAL (140015),2017,Acute Care,Voluntary non-profit - Private,310.0,40.393084,-91.344081,IL,307.0,25846.0,617.0,15043.0,209.0,21977.0,,14864.0
946,MT SINAI HOSPITAL MEDICAL CENTER (140018),2017,Acute Care,Voluntary non-profit - Private,280.0,,,IL,105.0,23660.0,110.0,15546.0,,,72.0,19298.0
947,SHELBY MEMORIAL HOSPITAL (140019),2017,Acute Care,Voluntary non-profit - Private,30.0,39.405801,-88.807113,IL,,,61.0,16346.0,,,124.0,15644.0
948,COPLEY MEMORIAL HOSPITAL (140029),2017,Acute Care,Voluntary non-profit - Private,210.0,41.727722,-88.268415,IL,168.0,23428.0,309.0,15612.0,481.0,21769.0,489.0,16906.0
949,SHERMAN HOSPITAL (140030),2017,Acute Care,Voluntary non-profit - Private,255.0,42.070221,-88.331468,IL,253.0,26622.0,572.0,17340.0,500.0,22472.0,794.0,17743.0
950,ST ANTHONYS MEMORIAL HOSPITAL (140032),2017,Acute Care,Voluntary non-profit - Church,137.0,39.124496,-88.549274,IL,70.0,22136.0,327.0,14201.0,599.0,19880.0,489.0,15962.0
951,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA (140034),2017,Acute Care,Voluntary non-profit - Church,112.0,38.530809,-89.115999,IL,76.0,25470.0,305.0,14793.0,27.0,19488.0,464.0,16039.0
952,GALESBURG COTTAGE HOSPITAL (140040),2017,Acute Care,Proprietary,128.0,40.955483,-90.366199,IL,,,143.0,15497.0,101.0,21221.0,187.0,19036.0
953,CGH MEDICAL CENTER (140043),2017,Acute Care,Government - Local,94.0,41.801564,-89.696733,IL,117.0,25230.0,283.0,15492.0,211.0,23130.0,392.0,15671.0
954,GOOD SAMARITAN REGIONAL HLTH CENTER (140046),2017,Acute Care,Voluntary non-profit - Private,129.0,38.3149,-88.93,IL,303.0,24242.0,255.0,15200.0,300.0,26617.0,515.0,16998.0
955,ADVOCATE TRINITY HOSPITAL (140048),2017,Acute Care,Voluntary non-profit - Other,237.0,41.726211,-87.56725,IL,121.0,23791.0,281.0,15632.0,37.0,26106.0,201.0,19415.0
956,WEST SUBURBAN MEDICAL CENTER (140049),2017,Acute Care,Voluntary non-profit - Other,183.0,41.89184,-87.777471,IL,87.0,23824.0,227.0,14943.0,72.0,23126.0,176.0,18094.0
957,OSF SAINT ANTHONY'S HEALTH CENTER (140052),2017,Acute Care,Voluntary non-profit - Church,104.0,,,IL,54.0,22484.0,131.0,16615.0,73.0,24173.0,255.0,16999.0
958,ST JOHNS HOSPITAL (140053),2017,Acute Care,Voluntary non-profit - Church,409.0,39.807289,-89.644833,IL,645.0,22360.0,617.0,17680.0,568.0,19668.0,375.0,17422.0
959,MACNEAL  HOSPITAL (140054),2017,Acute Care,Proprietary,319.0,41.832002,-87.792783,IL,161.0,23520.0,300.0,17135.0,205.0,24640.0,471.0,18263.0
960,PASSAVANT AREA HOSPITAL (140058),2017,Acute Care,Voluntary non-profit - Private,111.0,39.745268,-90.259912,IL,,,117.0,14612.0,260.0,19279.0,419.0,15616.0
961,JERSEY COMMUNITY HOSPITAL (140059),2017,Acute Care,Government - Local,46.0,39.109906,-90.341622,IL,37.0,22650.0,149.0,16455.0,37.0,22324.0,258.0,15829.0
962,PALOS COMMUNITY HOSPITAL (140062),2017,Acute Care,Voluntary non-profit - Private,386.0,41.668955,-87.815976,IL,476.0,23974.0,,16765.0,849.0,23144.0,,17141.0
963,RUSH OAK PARK HOSPITAL (140063),2017,Acute Care,Voluntary non-profit - Church,222.0,41.879026,-87.803818,IL,72.0,21847.0,203.0,15163.0,96.0,23303.0,203.0,16891.0
964,ST MARY MEDICAL CENTER (140064),2017,Acute Care,Voluntary non-profit - Church,88.0,40.98702,-90.363609,IL,56.0,23527.0,209.0,15272.0,112.0,23638.0,262.0,17736.0
965,ADVENTIST LA GRANGE MEMORIAL HOSPITAL (140065),2017,Acute Care,Voluntary non-profit - Church,179.0,41.797382,-87.888407,IL,128.0,22637.0,491.0,17477.0,306.0,24825.0,720.0,18303.0
966,SAINT FRANCIS MEDICAL CENTER (140067),2017,Acute Care,Voluntary non-profit - Church,651.0,40.702366,-89.589985,IL,624.0,21849.0,713.0,16155.0,742.0,19610.0,,19224.0
967,ROSELAND COMMUNITY HOSPITAL (140068),2017,Acute Care,Voluntary non-profit - Other,136.0,41.692562,-87.624734,IL,,,71.0,14901.0,,,78.0,19152.0
968,TOUCHETTE REGIONAL HOSPITAL INC (140077),2017,Acute Care,Voluntary non-profit - Private,124.0,38.571324,-90.10767,IL,,,27.0,16094.0,,,46.0,17089.0
969,PRESENCE SAINT FRANCIS HOSPITAL (140080),2017,Acute Care,Voluntary non-profit - Church,191.0,42.023951,-87.685159,IL,122.0,24791.0,246.0,17034.0,152.0,29698.0,451.0,19324.0
970,LOUIS A WEISS MEMORIAL HOSPITAL (140082),2017,Acute Care,Proprietary,164.0,41.966521,-87.648898,IL,103.0,24004.0,151.0,16547.0,221.0,26399.0,219.0,20005.0
971,LORETTO HOSPITAL (140083),2017,Acute Care,Voluntary non-profit - Private,146.0,41.872042,-87.764443,IL,,,37.0,16439.0,,,44.0,20050.0
972,VISTA MEDICAL CENTER EAST (140084),2017,Acute Care,Voluntary non-profit - Other,190.0,42.378264,-87.830964,IL,165.0,22635.0,434.0,16901.0,123.0,20868.0,447.0,17620.0
973,THE UNIVERSITY OF CHICAGO MEDICAL CENTER (140088),2017,Acute Care,Voluntary non-profit - Private,620.0,41.787956,-87.604925,IL,134.0,25839.0,453.0,17481.0,295.0,23625.0,294.0,19192.0
974,MC DONOUGH DISTRICT HOSPITAL (140089),2017,Acute Care,Government - Hospital District or Authority,66.0,40.447907,-90.66403,IL,,,107.0,14065.0,54.0,22222.0,221.0,15244.0
975,THE CARLE FOUNDATION HOSPITAL (140091),2017,Acute Care,Voluntary non-profit - Private,390.0,40.117423,-88.213888,IL,326.0,23113.0,528.0,16796.0,400.0,22289.0,429.0,16777.0
976,PRESENCE UNITED SAMARITANS MEDICAL CENTER (140093),2017,Acute Care,Voluntary non-profit - Church,159.0,40.136197,-87.644908,IL,109.0,22623.0,280.0,15396.0,58.0,23430.0,400.0,18565.0
977,SAINT ANTHONY HOSPITAL (140095),2017,Acute Care,Voluntary non-profit - Church,151.0,41.855538,-87.698272,IL,32.0,23548.0,65.0,16381.0,,,89.0,18276.0
978,MORRIS HOSPITAL & HEALTHCARE CENTERS (140101),2017,Acute Care,Voluntary non-profit - Private,88.0,41.368907,-88.426016,IL,119.0,24207.0,257.0,18009.0,259.0,20135.0,402.0,18576.0
979,ST BERNARD HOSPITAL (140103),2017,Acute Care,Voluntary non-profit - Private,193.0,41.778114,-87.633273,IL,,,172.0,16655.0,,,96.0,20895.0
980,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER (140110),2017,Acute Care,Voluntary non-profit - Private,97.0,41.356417,-88.82536,IL,27.0,23979.0,181.0,15357.0,,,314.0,15822.0
981,PRESENCE COVENANT MEDICAL CENTER (140113),2017,Acute Care,Voluntary non-profit - Church,198.0,40.117391,-88.227123,IL,185.0,21774.0,222.0,15596.0,177.0,20417.0,240.0,17635.0
982,SWEDISH COVENANT HOSPITAL (140114),2017,Acute Care,Voluntary non-profit - Church,299.0,41.975219,-87.698918,IL,269.0,23446.0,421.0,17790.0,149.0,24733.0,597.0,17716.0
983,THOREK MEMORIAL HOSPITAL (140115),2017,Acute Care,Voluntary non-profit - Private,154.0,41.954556,-87.650899,IL,,,48.0,16099.0,,,85.0,20415.0
984,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL (140116),2017,Acute Care,Voluntary non-profit - Other,236.0,42.3189,-88.279787,IL,307.0,24554.0,457.0,17121.0,660.0,22372.0,535.0,17902.0
985,PRESENCE RESURRECTION MEDICAL CENTER (140117),2017,Acute Care,Voluntary non-profit - Church,468.0,41.988458,-87.81257,IL,688.0,27223.0,860.0,20548.0,369.0,26778.0,767.0,19336.0
986,METROSOUTH MEDICAL CENTER (140118),2017,Acute Care,Proprietary,291.0,,,IL,133.0,24787.0,317.0,15354.0,164.0,25394.0,242.0,18434.0
987,RUSH UNIVERSITY MEDICAL CENTER (140119),2017,Acute Care,Voluntary non-profit - Private,677.0,41.875166,-87.66851,IL,126.0,21097.0,496.0,16553.0,,20614.0,291.0,16043.0
988,PEKIN MEMORIAL HOSPITAL (140120),2017,Acute Care,Voluntary non-profit - Private,97.0,40.563142,-89.633191,IL,74.0,23185.0,208.0,15121.0,163.0,21237.0,321.0,15445.0
989,ADVENTIST HINSDALE HOSPITAL (140122),2017,Acute Care,Voluntary non-profit - Church,266.0,41.805329,-87.920062,IL,118.0,21383.0,376.0,17626.0,679.0,23137.0,638.0,17961.0
990,JOHN H STROGER JR HOSPITAL (140124),2017,Acute Care,Government - Local,434.0,41.874041,-87.674311,IL,32.0,24082.0,157.0,11963.0,,,64.0,16444.0
991,GATEWAY REGIONAL MEDICAL CENTER (140125),2017,Acute Care,Proprietary,331.0,38.700891,-90.144958,IL,100.0,23804.0,135.0,16012.0,209.0,19907.0,182.0,16910.0
992,ADVOCATE BROMENN MEDICAL CENTER (140127),2017,Acute Care,Voluntary non-profit - Church,215.0,40.496332,-88.99096,IL,144.0,19762.0,289.0,15481.0,594.0,19298.0,281.0,17173.0
993,NORTHWESTERN LAKE FOREST HOSPITAL (140130),2017,Acute Care,Voluntary non-profit - Other,132.0,42.259134,-87.866327,IL,89.0,25392.0,262.0,16824.0,682.0,22699.0,380.0,16197.0
994,HOLY CROSS HOSPITAL (140133),2017,Acute Care,Voluntary non-profit - Private,221.0,41.770008,-87.691909,IL,97.0,23462.0,255.0,17369.0,44.0,28757.0,170.0,20550.0
995,DECATUR MEMORIAL HOSPITAL (140135),2017,Acute Care,Voluntary non-profit - Other,227.0,39.866492,-88.960912,IL,178.0,22282.0,413.0,15622.0,713.0,20392.0,687.0,15589.0
996,GREENVILLE REGIONAL HOSPITAL INC (140137),2017,Acute Care,Voluntary non-profit - Private,74.0,38.90188,-89.408677,IL,,,64.0,15749.0,,,122.0,16667.0
997,ST MARGARETS HOSPITAL (140143),2017,Acute Care,Voluntary non-profit - Private,56.0,41.328409,-89.192633,IL,,,95.0,15849.0,237.0,21323.0,200.0,15628.0
998,ST JOSEPHS HOSPITAL (140145),2017,Acute Care,Voluntary non-profit - Church,49.0,38.625154,-89.524944,IL,,,74.0,16145.0,,,109.0,16384.0
999,RICHLAND MEMORIAL HOSPITAL (140147),2017,Acute Care,Voluntary non-profit - Private,88.0,38.735021,-88.077125,IL,,,133.0,15676.0,,,280.0,16409.0
1000,MEMORIAL MEDICAL CENTER (140148),2017,Acute Care,Voluntary non-profit - Private,465.0,39.808778,-89.654586,IL,602.0,22621.0,691.0,16273.0,,20444.0,998.0,16883.0
1001,UNIVERSITY OF ILLINOIS HOSPITAL (140150),2017,Acute Care,Government - State,498.0,41.869224,-87.670529,IL,54.0,21440.0,146.0,15667.0,51.0,25549.0,150.0,18062.0
1002,PRESENCE ST MARYS HOSPITAL (140155),2017,Acute Care,Voluntary non-profit - Other,177.0,41.121113,-87.871768,IL,85.0,22338.0,190.0,17605.0,180.0,21528.0,364.0,15881.0
1003,MERCY HOSPITAL AND MEDICAL CENTER (140158),2017,Acute Care,Voluntary non-profit - Private,11375.0,41.847053,-87.623583,IL,146.0,22035.0,440.0,14659.0,102.0,24682.0,310.0,17777.0
1004,FHN MEMORIAL HOSPITAL (140160),2017,Acute Care,Voluntary non-profit - Private,100.0,42.295894,-89.637947,IL,62.0,23373.0,246.0,15774.0,147.0,20317.0,463.0,15585.0
1005,SAINT JAMES HOSPITAL (140161),2017,Acute Care,Voluntary non-profit - Church,42.0,40.873402,-88.678583,IL,,,94.0,15132.0,109.0,22604.0,147.0,16750.0
1006,ST JOSEPH MEDICAL CENTER (140162),2017,Acute Care,Voluntary non-profit - Church,149.0,40.480118,-88.955385,IL,201.0,21835.0,246.0,14555.0,243.0,20454.0,304.0,16044.0
1007,MEMORIAL HOSPITAL OF CARBONDALE (140164),2017,Acute Care,Voluntary non-profit - Private,164.0,37.727973,-89.220121,IL,335.0,24478.0,317.0,16603.0,389.0,21565.0,395.0,16225.0
1008,ST MARYS HOSPITAL (140166),2017,Acute Care,Voluntary non-profit - Private,220.0,39.82635,-88.93191,IL,241.0,21117.0,440.0,16238.0,304.0,20841.0,424.0,16693.0
1009,IROQUOIS MEMORIAL HOSPITAL (140167),2017,Acute Care,Voluntary non-profit - Private,67.0,40.765541,-87.732666,IL,42.0,23744.0,43.0,15353.0,46.0,22374.0,113.0,17039.0
1010,FRANCISCAN ST JAMES HEALTH (140172),2017,Acute Care,Proprietary,274.0,,,IL,324.0,22079.0,626.0,17021.0,158.0,26818.0,507.0,18107.0
1011,PRESENCE MERCY MEDICAL CENTER (140174),2017,Acute Care,Voluntary non-profit - Church,281.0,41.786906,-88.328909,IL,136.0,23611.0,218.0,15985.0,119.0,20215.0,324.0,17567.0
