,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
2648,WINNESHIEK MEDICAL CENTER (161371),2018,Critical Access,Government - Local,25.0,43.294634,-91.771187,IA,,,56.0,16493.0,81.0,26523.0,106.0,18047.0
2649,BOONE COUNTY HOSPITAL (161372),2018,Critical Access,Government - Local,29.0,42.055583,-93.877037,IA,,,91.0,15502.0,,,133.0,16791.0
2650,BOONE COUNTY HOSPITAL (161372),2018,Critical Access,Government - Local,29.0,42.055583,-93.877037,IA,,,91.0,15502.0,,,133.0,16791.0
2651,RINGGOLD COUNTY HOSPITAL (161373),2018,Critical Access,Government - Local,16.0,40.71833,-94.223613,IA,,,35.0,15574.0,27.0,21398.0,68.0,13472.0
2652,RINGGOLD COUNTY HOSPITAL (161373),2018,Critical Access,Government - Local,16.0,40.71833,-94.223613,IA,,,35.0,15574.0,27.0,21398.0,68.0,13472.0
2653,MYRTUE MEDICAL CENTER (161374),2018,Critical Access,Voluntary non-profit - Other,25.0,41.647473,-95.326202,IA,,,73.0,18804.0,,,159.0,19998.0
2654,MYRTUE MEDICAL CENTER (161374),2018,Critical Access,Voluntary non-profit - Other,25.0,41.647473,-95.326202,IA,,,73.0,18804.0,,,159.0,19998.0
2655,BUENA VISTA REGIONAL MEDICAL CENTER (161375),2018,Critical Access,Government - Local,35.0,42.644356,-95.222008,IA,,,50.0,14891.0,86.0,19084.0,112.0,15718.0
2656,BUENA VISTA REGIONAL MEDICAL CENTER (161375),2018,Critical Access,Government - Local,35.0,42.644356,-95.222008,IA,,,50.0,14891.0,86.0,19084.0,112.0,15718.0
2657,CASS COUNTY MEMORIAL HOSPITAL (161376),2018,Critical Access,Government - Local,29.0,41.401712,-94.992608,IA,,,25.0,16463.0,,,102.0,20761.0
2658,CASS COUNTY MEMORIAL HOSPITAL (161376),2018,Critical Access,Government - Local,29.0,41.401712,-94.992608,IA,,,25.0,16463.0,,,102.0,20761.0
2659,MERCY MEDICAL CENTER-CENTERVILLE (161377),2018,Critical Access,Voluntary non-profit - Private,44.0,,,IA,,,47.0,16103.0,,,59.0,17271.0
2660,MERCY MEDICAL CENTER-CENTERVILLE (161377),2018,Critical Access,Voluntary non-profit - Private,44.0,,,IA,,,47.0,16103.0,,,59.0,17271.0
2661,MAHASKA  HEALTH PARTNERSHIP (161379),2018,Critical Access,Voluntary non-profit - Other,30.0,41.298562,-92.630131,IA,,,65.0,13787.0,121.0,21064.0,183.0,14359.0
2662,MAHASKA  HEALTH PARTNERSHIP (161379),2018,Critical Access,Voluntary non-profit - Other,30.0,41.298562,-92.630131,IA,,,65.0,13787.0,121.0,21064.0,183.0,14359.0
2663,HANSEN FAMILY HOSPITAL (161380),2018,Critical Access,Government - Local,21.0,42.500939,-93.262394,IA,,,26.0,17341.0,,,74.0,16075.0
2664,HANSEN FAMILY HOSPITAL (161380),2018,Critical Access,Government - Local,21.0,42.500939,-93.262394,IA,,,26.0,17341.0,,,74.0,16075.0
2665,SANFORD SHELDON MEDICAL CENTER (161381),2018,Critical Access,Voluntary non-profit - Private,89.0,43.186387,-95.847268,IA,,,54.0,18685.0,,,135.0,19407.0
2666,SANFORD SHELDON MEDICAL CENTER (161381),2018,Critical Access,Voluntary non-profit - Private,89.0,43.186387,-95.847268,IA,,,54.0,18685.0,,,135.0,19407.0
2667,VIA CHRISTI HOSPITAL PITTSBURG INC (170006),2018,Acute Care,Voluntary non-profit - Private,92.0,37.38153,-94.68385,KS,58.0,25301.0,120.0,16497.0,65.0,24369.0,293.0,15527.0
2668,VIA CHRISTI HOSPITAL PITTSBURG INC (170006),2018,Acute Care,Voluntary non-profit - Private,92.0,37.38153,-94.68385,KS,58.0,25301.0,120.0,16497.0,65.0,24369.0,293.0,15527.0
2669,SAINT JOHN HOSPITAL (170009),2018,Acute Care,Voluntary non-profit - Other,63.0,39.283683,-94.903472,KS,,,54.0,16221.0,,,135.0,18660.0
2670,SAINT JOHN HOSPITAL (170009),2018,Acute Care,Voluntary non-profit - Other,63.0,39.283683,-94.903472,KS,,,54.0,16221.0,,,135.0,18660.0
2671,SALINA REGIONAL HEALTH CENTER (170012),2018,Acute Care,Voluntary non-profit - Private,205.0,38.833271,-97.610525,KS,184.0,23780.0,181.0,18417.0,79.0,22678.0,414.0,17660.0
2672,SALINA REGIONAL HEALTH CENTER (170012),2018,Acute Care,Voluntary non-profit - Private,205.0,38.833271,-97.610525,KS,184.0,23780.0,181.0,18417.0,79.0,22678.0,414.0,17660.0
2673,HAYS MEDICAL CENTER (170013),2018,Acute Care,Voluntary non-profit - Other,143.0,38.879604,-99.299273,KS,218.0,25082.0,284.0,17320.0,271.0,24274.0,353.0,19101.0
2674,HAYS MEDICAL CENTER (170013),2018,Acute Care,Voluntary non-profit - Other,143.0,38.879604,-99.299273,KS,218.0,25082.0,284.0,17320.0,271.0,24274.0,353.0,19101.0
2675,RANSOM MEMORIAL HOSPITAL (170014),2018,Acute Care,Government - Local,46.0,38.597285,-95.268759,KS,,,73.0,15932.0,87.0,21598.0,216.0,17625.0
2676,RANSOM MEMORIAL HOSPITAL (170014),2018,Acute Care,Government - Local,46.0,38.597285,-95.268759,KS,,,73.0,15932.0,87.0,21598.0,216.0,17625.0
2677,UNIVERSITY OF KANSAS HLTH SYSTEM ST FRANCIS CAMPUS (170016),2018,Acute Care,Voluntary non-profit - Church,269.0,39.056107,-95.696692,KS,157.0,25101.0,297.0,17741.0,485.0,19928.0,382.0,18057.0
2678,UNIVERSITY OF KANSAS HLTH SYSTEM ST FRANCIS CAMPUS (170016),2018,Acute Care,Voluntary non-profit - Church,269.0,39.056107,-95.696692,KS,157.0,25101.0,297.0,17741.0,485.0,19928.0,382.0,18057.0
2679,SUSAN B ALLEN MEMORIAL HOSPITAL (170017),2018,Acute Care,Voluntary non-profit - Private,46.0,37.817438,-96.858795,KS,,,59.0,15927.0,47.0,22036.0,161.0,14800.0
2680,SUSAN B ALLEN MEMORIAL HOSPITAL (170017),2018,Acute Care,Voluntary non-profit - Private,46.0,37.817438,-96.858795,KS,,,59.0,15927.0,47.0,22036.0,161.0,14800.0
2681,HUTCHINSON REGIONAL MEDICAL CENTER INC (170020),2018,Acute Care,Proprietary,173.0,38.079485,-97.892275,KS,228.0,24527.0,233.0,16113.0,324.0,19248.0,607.0,16442.0
2682,HUTCHINSON REGIONAL MEDICAL CENTER INC (170020),2018,Acute Care,Proprietary,173.0,38.079485,-97.892275,KS,228.0,24527.0,233.0,16113.0,324.0,19248.0,607.0,16442.0
2683,ST CATHERINE HOSPITAL (170023),2018,Acute Care,Voluntary non-profit - Private,98.0,37.968871,-100.868615,KS,53.0,25326.0,91.0,17525.0,112.0,24638.0,155.0,16618.0
2684,ST CATHERINE HOSPITAL (170023),2018,Acute Care,Voluntary non-profit - Private,98.0,37.968871,-100.868615,KS,53.0,25326.0,91.0,17525.0,112.0,24638.0,155.0,16618.0
2685,PRATT REGIONAL MEDICAL CENTER (170027),2018,Acute Care,Voluntary non-profit - Private,83.0,37.645365,-98.729367,KS,,,88.0,17306.0,364.0,23331.0,128.0,16163.0
2686,PRATT REGIONAL MEDICAL CENTER (170027),2018,Acute Care,Voluntary non-profit - Private,83.0,37.645365,-98.729367,KS,,,88.0,17306.0,364.0,23331.0,128.0,16163.0
2687,SUMNER REGIONAL MEDICAL CENTER (170039),2018,Acute Care,Government - Local,61.0,37.277815,-97.394251,KS,,,,,,,43.0,15366.0
2688,SUMNER REGIONAL MEDICAL CENTER (170039),2018,Acute Care,Government - Local,61.0,37.277815,-97.394251,KS,,,,,,,43.0,15366.0
2689,UNIVERSITY OF KANSAS HOSPITAL (170040),2018,Acute Care,Government - Hospital District or Authority,770.0,39.055395,-94.608229,KS,190.0,24496.0,552.0,19336.0,462.0,23408.0,444.0,17092.0
2690,UNIVERSITY OF KANSAS HOSPITAL (170040),2018,Acute Care,Government - Hospital District or Authority,770.0,39.055395,-94.608229,KS,190.0,24496.0,552.0,19336.0,462.0,23408.0,444.0,17092.0
2691,OLATHE MEDICAL CENTER (170049),2018,Acute Care,Voluntary non-profit - Private,246.0,38.854524,-94.823673,KS,242.0,22743.0,402.0,16796.0,526.0,22116.0,434.0,17297.0
2692,OLATHE MEDICAL CENTER (170049),2018,Acute Care,Voluntary non-profit - Private,246.0,38.854524,-94.823673,KS,242.0,22743.0,402.0,16796.0,526.0,22116.0,434.0,17297.0
2693,MERCY HOSPITAL-FORT SCOTT (170058),2018,Acute Care,Voluntary non-profit - Church,51.0,,,KS,,,44.0,15839.0,,,154.0,15581.0
2694,MERCY HOSPITAL-FORT SCOTT (170058),2018,Acute Care,Voluntary non-profit - Church,51.0,,,KS,,,44.0,15839.0,,,154.0,15581.0
2695,SOUTHWEST MEDICAL CENTER (170068),2018,Acute Care,Government - Local,84.0,37.054216,-100.926569,KS,,,102.0,16909.0,59.0,20403.0,112.0,19859.0
2696,SOUTHWEST MEDICAL CENTER (170068),2018,Acute Care,Government - Local,84.0,37.054216,-100.926569,KS,,,102.0,16909.0,59.0,20403.0,112.0,19859.0
2697,GEARY COMMUNITY HOSPITAL (170074),2018,Acute Care,Government - Local,55.0,39.013979,-96.849798,KS,,,51.0,15401.0,66.0,19719.0,126.0,14170.0
2698,GEARY COMMUNITY HOSPITAL (170074),2018,Acute Care,Government - Local,55.0,39.013979,-96.849798,KS,,,51.0,15401.0,66.0,19719.0,126.0,14170.0
2699,"MERCY HOSPITAL, INC (170075)",2018,Acute Care,Voluntary non-profit - Church,20.0,38.205072,-97.516996,KS,,,39.0,15111.0,,,76.0,14469.0
2700,"MERCY HOSPITAL, INC (170075)",2018,Acute Care,Voluntary non-profit - Church,20.0,38.205072,-97.516996,KS,,,39.0,15111.0,,,76.0,14469.0
2701,STORMONT VAIL HOSPITAL (170086),2018,Acute Care,Voluntary non-profit - Private,422.0,39.051129,-95.695627,KS,377.0,23385.0,715.0,17999.0,982.0,19220.0,922.0,19519.0
2702,STORMONT VAIL HOSPITAL (170086),2018,Acute Care,Voluntary non-profit - Private,422.0,39.051129,-95.695627,KS,377.0,23385.0,715.0,17999.0,982.0,19220.0,922.0,19519.0
2703,NEWTON MEDICAL CENTER (170103),2018,Acute Care,Voluntary non-profit - Private,100.0,38.023034,-97.33654,KS,42.0,23732.0,90.0,15371.0,345.0,18564.0,251.0,17378.0
2704,NEWTON MEDICAL CENTER (170103),2018,Acute Care,Voluntary non-profit - Private,100.0,38.023034,-97.33654,KS,42.0,23732.0,90.0,15371.0,345.0,18564.0,251.0,17378.0
2705,SHAWNEE MISSION MEDICAL CENTER (170104),2018,Acute Care,Voluntary non-profit - Church,370.0,38.995137,-94.69204,KS,170.0,23605.0,589.0,17711.0,633.0,22668.0,766.0,18630.0
2706,SHAWNEE MISSION MEDICAL CENTER (170104),2018,Acute Care,Voluntary non-profit - Church,370.0,38.995137,-94.69204,KS,170.0,23605.0,589.0,17711.0,633.0,22668.0,766.0,18630.0
2707,MCPHERSON HOSPITAL INC (170105),2018,Acute Care,Voluntary non-profit - Private,37.0,38.379006,-97.672485,KS,,,63.0,15832.0,,,179.0,17653.0
2708,MCPHERSON HOSPITAL INC (170105),2018,Acute Care,Voluntary non-profit - Private,37.0,38.379006,-97.672485,KS,,,63.0,15832.0,,,179.0,17653.0
2709,MIAMI COUNTY MEDICAL CENTER (170109),2018,Acute Care,Government - Hospital District or Authority,18.0,38.568591,-94.850849,KS,,,61.0,15996.0,83.0,21198.0,48.0,15615.0
2710,MIAMI COUNTY MEDICAL CENTER (170109),2018,Acute Care,Government - Hospital District or Authority,18.0,38.568591,-94.850849,KS,,,61.0,15996.0,83.0,21198.0,48.0,15615.0
2711,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL (170110),2018,Acute Care,Government - Local,24.0,37.583992,-101.358013,KS,,,,,,,54.0,14285.0
2712,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL (170110),2018,Acute Care,Government - Local,24.0,37.583992,-101.358013,KS,,,,,,,54.0,14285.0
2713,LABETTE HEALTH (170120),2018,Acute Care,Government - Local,56.0,37.322012,-95.266593,KS,,,61.0,17405.0,555.0,17483.0,180.0,18192.0
2714,LABETTE HEALTH (170120),2018,Acute Care,Government - Local,56.0,37.322012,-95.266593,KS,,,61.0,17405.0,555.0,17483.0,180.0,18192.0
2715,"VIA CHRISTI HOSPITALS WICHITA, INC (170122)",2018,Acute Care,Voluntary non-profit - Church,690.0,37.700627,-97.331694,KS,550.0,25361.0,941.0,18128.0,442.0,21270.0,,19715.0
2716,"VIA CHRISTI HOSPITALS WICHITA, INC (170122)",2018,Acute Care,Voluntary non-profit - Church,690.0,37.700627,-97.331694,KS,550.0,25361.0,941.0,18128.0,442.0,21270.0,,19715.0
2717,WESLEY MEDICAL CENTER (170123),2018,Acute Care,Proprietary,572.0,37.695489,-97.299058,KS,656.0,22680.0,625.0,18442.0,471.0,23685.0,726.0,19597.0
2718,WESLEY MEDICAL CENTER (170123),2018,Acute Care,Proprietary,572.0,37.695489,-97.299058,KS,656.0,22680.0,625.0,18442.0,471.0,23685.0,726.0,19597.0
2719,SAINT LUKE'S CUSHING HOSPITAL (170133),2018,Acute Care,Voluntary non-profit - Private,29.0,39.307773,-94.918355,KS,,,51.0,15390.0,35.0,25456.0,94.0,17899.0
2720,SAINT LUKE'S CUSHING HOSPITAL (170133),2018,Acute Care,Voluntary non-profit - Private,29.0,39.307773,-94.918355,KS,,,51.0,15390.0,35.0,25456.0,94.0,17899.0
2721,LAWRENCE MEMORIAL HOSPITAL (170137),2018,Acute Care,Government - Local,143.0,38.97815,-95.247649,KS,109.0,21925.0,232.0,15941.0,468.0,20760.0,426.0,17293.0
2722,LAWRENCE MEMORIAL HOSPITAL (170137),2018,Acute Care,Government - Local,143.0,38.97815,-95.247649,KS,109.0,21925.0,232.0,15941.0,468.0,20760.0,426.0,17293.0
2723,"VIA CHRISTI HOSPITAL MANHATTAN, INC (170142)",2018,Acute Care,Voluntary non-profit - Church,100.0,39.203114,-96.598186,KS,131.0,22704.0,147.0,17910.0,325.0,21957.0,276.0,17496.0
2724,"VIA CHRISTI HOSPITAL MANHATTAN, INC (170142)",2018,Acute Care,Voluntary non-profit - Church,100.0,39.203114,-96.598186,KS,131.0,22704.0,147.0,17910.0,325.0,21957.0,276.0,17496.0
2725,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC (170145)",2018,Acute Care,Government - Local,69.0,37.040399,-95.638346,KS,,,114.0,14356.0,75.0,20498.0,192.0,15805.0
2726,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC (170145)",2018,Acute Care,Government - Local,69.0,37.040399,-95.638346,KS,,,114.0,14356.0,75.0,20498.0,192.0,15805.0
2727,PROVIDENCE MEDICAL CENTER (170146),2018,Acute Care,Voluntary non-profit - Church,184.0,39.128582,-94.786329,KS,167.0,22630.0,293.0,16868.0,164.0,22686.0,412.0,20087.0
2728,PROVIDENCE MEDICAL CENTER (170146),2018,Acute Care,Voluntary non-profit - Church,184.0,39.128582,-94.786329,KS,167.0,22630.0,293.0,16868.0,164.0,22686.0,412.0,20087.0
2729,SOUTH CENTRAL KS  MED CENTER (170150),2018,Acute Care,Government - Local,40.0,37.134534,-97.036568,KS,,,35.0,15871.0,26.0,21574.0,130.0,15632.0
2730,SOUTH CENTRAL KS  MED CENTER (170150),2018,Acute Care,Government - Local,40.0,37.134534,-97.036568,KS,,,35.0,15871.0,26.0,21574.0,130.0,15632.0
2731,MORTON COUNTY HOSPITAL (170166),2018,Acute Care,Government - Local,31.0,,,KS,,,45.0,13692.0,,,66.0,14196.0
2732,MORTON COUNTY HOSPITAL (170166),2018,Acute Care,Government - Local,31.0,,,KS,,,45.0,13692.0,,,66.0,14196.0
2733,WESTERN PLAINS MEDICAL COMPLEX (170175),2018,Acute Care,Proprietary,67.0,37.785487,-100.014975,KS,62.0,21063.0,88.0,15459.0,50.0,22726.0,159.0,15988.0
2734,WESTERN PLAINS MEDICAL COMPLEX (170175),2018,Acute Care,Proprietary,67.0,37.785487,-100.014975,KS,62.0,21063.0,88.0,15459.0,50.0,22726.0,159.0,15988.0
2735,OVERLAND PARK REG MED CTR (170176),2018,Acute Care,Proprietary,270.0,38.937613,-94.723726,KS,86.0,24080.0,207.0,16264.0,218.0,23363.0,288.0,17407.0
2736,OVERLAND PARK REG MED CTR (170176),2018,Acute Care,Proprietary,270.0,38.937613,-94.723726,KS,86.0,24080.0,207.0,16264.0,218.0,23363.0,288.0,17407.0
2737,MENORAH MEDICAL CENTER (170182),2018,Acute Care,Voluntary non-profit - Other,255.0,38.912835,-94.651473,KS,59.0,22477.0,198.0,16051.0,413.0,21193.0,249.0,18259.0
2738,MENORAH MEDICAL CENTER (170182),2018,Acute Care,Voluntary non-profit - Other,255.0,38.912835,-94.651473,KS,59.0,22477.0,198.0,16051.0,413.0,21193.0,249.0,18259.0
2739,KANSAS SURGERY & RECOVERY CENTER (170183),2018,Acute Care,Proprietary,27.0,37.732911,-97.226256,KS,,,,,,19537.0,,
2740,KANSAS SURGERY & RECOVERY CENTER (170183),2018,Acute Care,Proprietary,27.0,37.732911,-97.226256,KS,,,,,,19537.0,,
2741,SAINT LUKE'S SOUTH HOSPITAL (170185),2018,Acute Care,Voluntary non-profit - Other,121.0,38.905583,-94.667847,KS,124.0,22809.0,291.0,17283.0,738.0,20359.0,270.0,18085.0
2742,SAINT LUKE'S SOUTH HOSPITAL (170185),2018,Acute Care,Voluntary non-profit - Other,121.0,38.905583,-94.667847,KS,124.0,22809.0,291.0,17283.0,738.0,20359.0,270.0,18085.0
2743,KANSAS HEART HOSPITAL (170186),2018,Acute Care,Proprietary,46.0,37.749305,-97.226366,KS,315.0,25671.0,190.0,15802.0,,,,
2744,KANSAS HEART HOSPITAL (170186),2018,Acute Care,Proprietary,46.0,37.749305,-97.226366,KS,315.0,25671.0,190.0,15802.0,,,,
2745,SALINA SURGICAL HOSPITAL (170187),2018,Acute Care,Proprietary,15.0,38.834346,-97.609162,KS,,,,,794.0,19824.0,,
2746,SALINA SURGICAL HOSPITAL (170187),2018,Acute Care,Proprietary,15.0,38.834346,-97.609162,KS,,,,,794.0,19824.0,,
2747,KANSAS CITY ORTHOPAEDIC INSTITUTE (170188),2018,Acute Care,Physician,11.0,38.927549,-94.628235,KS,,,,,753.0,20525.0,,
2748,KANSAS CITY ORTHOPAEDIC INSTITUTE (170188),2018,Acute Care,Physician,11.0,38.927549,-94.628235,KS,,,,,753.0,20525.0,,
2749,MANHATTAN SURGICAL HOSPITAL LLC (170190),2018,Acute Care,Physician,13.0,39.202826,-96.598183,KS,,,,,329.0,19768.0,,
2750,MANHATTAN SURGICAL HOSPITAL LLC (170190),2018,Acute Care,Physician,13.0,39.202826,-96.598183,KS,,,,,329.0,19768.0,,
2751,GREAT BEND REGIONAL HOSPITAL (170191),2018,Acute Care,Proprietary,32.0,38.3562,-98.791619,KS,,,29.0,17696.0,438.0,22435.0,88.0,15359.0
2752,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS (170191),2018,Acute Care,Proprietary,32.0,38.3562,-98.791619,KS,,,29.0,17696.0,438.0,22435.0,88.0,15359.0
2753,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC (170196)",2018,Acute Care,Physician,36.0,37.743966,-97.226326,KS,,,,,152.0,21936.0,,
2754,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC (170196)",2018,Acute Care,Physician,36.0,37.743966,-97.226326,KS,,,,,152.0,21936.0,,
2755,KANSAS MEDICAL CENTER LLC (170197),2018,Acute Care,Proprietary,56.0,37.72324,-97.14648,KS,218.0,24715.0,228.0,19572.0,486.0,18408.0,126.0,18144.0
2756,KANSAS MEDICAL CENTER LLC (170197),2018,Acute Care,Proprietary,56.0,37.72324,-97.14648,KS,218.0,24715.0,228.0,19572.0,486.0,18408.0,126.0,18144.0
2757,"SUMMIT SURGICAL, LLC (170198)",2018,Acute Care,Physician,10.0,38.07953,-97.888595,KS,,,,,250.0,20758.0,,
2758,"SUMMIT SURGICAL, LLC (170198)",2018,Acute Care,Physician,10.0,38.07953,-97.888595,KS,,,,,250.0,20758.0,,
2759,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC (170200)",2018,Acute Care,Voluntary non-profit - Church,60.0,37.725045,-97.513786,KS,27.0,24620.0,73.0,17274.0,130.0,20101.0,207.0,18144.0
2760,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC (170200)",2018,Acute Care,Voluntary non-profit - Church,60.0,37.725045,-97.513786,KS,27.0,24620.0,73.0,17274.0,130.0,20101.0,207.0,18144.0
2761,PREMIER SURGICAL INSTITUTE (170203),2018,Acute Care,Government - Local,36.0,37.076624,-94.621802,KS,,,,,733.0,20049.0,,
2762,PREMIER SURGICAL INSTITUTE (170203),2018,Acute Care,Government - Local,36.0,37.076624,-94.621802,KS,,,,,733.0,20049.0,,
2763,RAWLINS COUNTY HEALTH CENTER (171307),2018,Critical Access,Voluntary non-profit - Other,14.0,39.813264,-101.0385,KS,,,,,,,40.0,20318.0
2764,RAWLINS COUNTY HEALTH CENTER (171307),2018,Critical Access,Voluntary non-profit - Other,14.0,39.813264,-101.0385,KS,,,,,,,40.0,20318.0
2765,CHEYENNE COUNTY HOSPITAL (171310),2018,Critical Access,Government - Local,16.0,39.771069,-101.803259,KS,,,,,,,40.0,21278.0
2766,CHEYENNE COUNTY HOSPITAL (171310),2018,Critical Access,Government - Local,16.0,39.771069,-101.803259,KS,,,,,,,40.0,21278.0
2767,ROOKS COUNTY HEALTH CENTER (171311),2018,Critical Access,Government - Hospital District or Authority,18.0,39.247967,-99.298203,KS,,,,,,,30.0,19417.0
2768,ROOKS COUNTY HEALTH CENTER (171311),2018,Critical Access,Government - Hospital District or Authority,18.0,39.247967,-99.298203,KS,,,,,,,30.0,19417.0
2769,COMANCHE COUNTY HOSPITAL (171312),2018,Critical Access,Government - Local,12.0,37.268976,-99.332016,KS,,,,,,,25.0,21772.0
2770,COMANCHE COUNTY HOSPITAL (171312),2018,Critical Access,Government - Local,12.0,37.268976,-99.332016,KS,,,,,,,25.0,21772.0
2771,KEARNY COUNTY HOSPITAL (171313),2018,Critical Access,Government - Local,62.0,37.945971,-101.251036,KS,,,,,,,59.0,16795.0
2772,KEARNY COUNTY HOSPITAL (171313),2018,Critical Access,Government - Local,62.0,37.945971,-101.251036,KS,,,,,,,59.0,16795.0
2773,NEMAHA VALLEY COMMUNITY HOSPITAL (171315),2018,Critical Access,Voluntary non-profit - Private,24.0,39.837849,-96.07789,KS,,,31.0,18403.0,,,59.0,21430.0
2774,NEMAHA VALLEY COMMUNITY HOSPITAL (171315),2018,Critical Access,Voluntary non-profit - Private,24.0,39.837849,-96.07789,KS,,,31.0,18403.0,,,59.0,21430.0
2775,ANDERSON COUNTY HOSPITAL (171316),2018,Critical Access,Voluntary non-profit - Private,43.0,38.28012,-95.2493,KS,,,,,,,59.0,22857.0
2776,ANDERSON COUNTY HOSPITAL (171316),2018,Critical Access,Voluntary non-profit - Private,43.0,38.28012,-95.2493,KS,,,,,,,59.0,22857.0
2777,SEDAN CITY HOSPITAL (171318),2018,Critical Access,Government - Local,16.0,37.17144,-95.103054,KS,,,,,,,45.0,21879.0
2778,SEDAN CITY HOSPITAL (171318),2018,Critical Access,Government - Local,16.0,37.17144,-95.103054,KS,,,,,,,45.0,21879.0
2779,HOLTON COMMUNITY HOSPITAL (171319),2018,Critical Access,Voluntary non-profit - Private,12.0,39.479464,-95.750908,KS,,,,,,,68.0,14489.0
2780,HOLTON COMMUNITY HOSPITAL (171319),2018,Critical Access,Voluntary non-profit - Private,12.0,39.479464,-95.750908,KS,,,,,,,68.0,14489.0
2781,MEADE DISTRICT HOSPITAL (171321),2018,Critical Access,Government - Hospital District or Authority,56.0,37.28549,-100.334267,KS,,,,,61.0,21218.0,47.0,16659.0
2782,MEADE DISTRICT HOSPITAL (171321),2018,Critical Access,Government - Hospital District or Authority,56.0,37.28549,-100.334267,KS,,,,,61.0,21218.0,47.0,16659.0
2783,SATANTA DISTRICT HOSPITAL (171324),2018,Critical Access,Government - Hospital District or Authority,57.0,,,KS,,,,,,,36.0,17160.0
2784,SATANTA DISTRICT HOSPITAL (171324),2018,Critical Access,Government - Hospital District or Authority,57.0,,,KS,,,,,,,36.0,17160.0
2785,GRAHAM COUNTY HOSPITAL (171325),2018,Critical Access,Government - Local,19.0,39.371776,-99.845075,KS,,,25.0,14199.0,,,50.0,17640.0
2786,GRAHAM COUNTY HOSPITAL (171325),2018,Critical Access,Government - Local,19.0,39.371776,-99.845075,KS,,,25.0,14199.0,,,50.0,17640.0
2787,ELLSWORTH COUNTY MEDICAL CENTER (171327),2018,Critical Access,Government - Local,19.0,38.741969,-98.218892,KS,,,44.0,17495.0,,,119.0,17713.0
2788,ELLSWORTH COUNTY MEDICAL CENTER (171327),2018,Critical Access,Government - Local,19.0,38.741969,-98.218892,KS,,,44.0,17495.0,,,119.0,17713.0
2789,OTTAWA COUNTY HEALTH CENTER (171328),2018,Critical Access,Voluntary non-profit - Other,38.0,39.128797,-97.704255,KS,,,,,,,46.0,21698.0
2790,OTTAWA COUNTY HEALTH CENTER (171328),2018,Critical Access,Voluntary non-profit - Other,38.0,39.128797,-97.704255,KS,,,,,,,46.0,21698.0
2791,SUMNER COUNTY HOSPITAL DISTRICT NO 1 (171329),2018,Critical Access,Government - Hospital District or Authority,25.0,37.02628,-97.609616,KS,,,,,,,50.0,21248.0
