,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,AMI 30-Day Mortality Rate (MORT 30 AMI),Death rate for CABG surgery patients (MORT 30 CABG),Death rate for COPD patients (MORT 30 COPD),Death rate for stroke patients (MORT 30 STK),Heart failure 30-Day Mortality Rate (MORT 30 HF),Pneumonia 30-Day Mortality Rate (MORT 30 PN)
1278,BAYFRONT HEALTH PUNTA GORDA (100047),2018,Acute Care,Proprietary,172.0,26.940682,-82.041788,FL,14.1,,8.3,14.8,14.1,17.1
1279,BAYFRONT HEALTH PUNTA GORDA (100047),2018,Acute Care,Proprietary,172.0,26.940682,-82.041788,FL,14.1,,8.3,14.8,14.1,17.1
1280,JAY HOSPITAL (100048),2018,Acute Care,Voluntary non-profit - Private,28.0,30.95004,-87.151666,FL,,,8.4,,11.1,15.8
1281,JAY HOSPITAL (100048),2018,Acute Care,Voluntary non-profit - Private,28.0,30.95004,-87.151666,FL,,,8.4,,11.1,15.8
1282,HIGHLANDS REGIONAL MEDICAL CENTER (100049),2018,Acute Care,Proprietary,119.0,27.465045,-81.433761,FL,14.5,,8.2,14.9,11.0,19.3
1283,HIGHLANDS REGIONAL MEDICAL CENTER (100049),2018,Acute Care,Proprietary,119.0,27.465045,-81.433761,FL,14.5,,8.2,14.9,11.0,19.3
1284,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS (100050),2018,Acute Care,Voluntary non-profit - Private,182.0,25.866662,-80.312165,FL,12.5,,6.1,13.8,10.2,12.8
1285,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS (100050),2018,Acute Care,Voluntary non-profit - Private,182.0,25.866662,-80.312165,FL,12.5,,6.1,13.8,10.2,12.8
1286,SOUTH LAKE HOSPITAL (100051),2018,Acute Care,Government - Hospital District or Authority,158.0,28.551178,-81.723415,FL,15.0,,7.9,13.5,10.0,16.9
1287,SOUTH LAKE HOSPITAL (100051),2018,Acute Care,Government - Hospital District or Authority,158.0,28.551178,-81.723415,FL,15.0,,7.9,13.5,10.0,16.9
1288,WINTER HAVEN HOSPITAL (100052),2018,Acute Care,Voluntary non-profit - Private,514.0,28.027669,-81.726746,FL,14.2,3.1,9.3,13.8,15.6,20.5
1289,WINTER HAVEN HOSPITAL (100052),2018,Acute Care,Voluntary non-profit - Private,514.0,28.027669,-81.726746,FL,14.2,3.1,9.3,13.8,15.6,20.5
1290,HIALEAH HOSPITAL (100053),2018,Acute Care,Proprietary,346.0,25.844931,-80.268881,FL,12.6,,7.9,12.7,9.7,18.1
1291,HIALEAH HOSPITAL (100053),2018,Acute Care,Proprietary,346.0,25.844931,-80.268881,FL,12.6,,7.9,12.7,9.7,18.1
1292,TWIN CITIES HOSPITAL (100054),2018,Acute Care,Proprietary,63.0,,,FL,12.2,,8.3,,10.0,15.5
1293,TWIN CITIES HOSPITAL (100054),2018,Acute Care,Proprietary,63.0,,,FL,12.2,,8.3,,10.0,15.5
1294,FLORIDA HOSPITAL NORTH PINELLAS (100055),2018,Acute Care,Voluntary non-profit - Other,168.0,28.13314,-82.758576,FL,11.3,,8.5,14.5,9.5,16.7
1295,FLORIDA HOSPITAL NORTH PINELLAS (100055),2018,Acute Care,Voluntary non-profit - Other,168.0,28.13314,-82.758576,FL,11.3,,8.5,14.5,9.5,16.7
1296,FLORIDA HOSPITAL WATERMAN (100057),2018,Acute Care,Voluntary non-profit - Church,263.0,28.822351,-81.71021,FL,13.3,3.7,9.1,12.2,12.6,16.6
1297,FLORIDA HOSPITAL WATERMAN (100057),2018,Acute Care,Voluntary non-profit - Church,263.0,28.822351,-81.71021,FL,13.3,3.7,9.1,12.2,12.6,16.6
1298,FLORIDA HOSPITAL OCALA (100062),2018,Acute Care,Government - Hospital District or Authority,404.0,29.174236,-82.137834,FL,11.7,2.1,10.0,17.3,13.9,17.8
1299,MUNROE REGIONAL MEDICAL CENTER (100062),2018,Acute Care,Government - Hospital District or Authority,404.0,29.174236,-82.137834,FL,11.7,2.1,10.0,17.3,13.9,17.8
1300,MORTON PLANT NORTH BAY HOSPITAL (100063),2018,Acute Care,Voluntary non-profit - Private,220.0,28.253933,-82.715478,FL,12.3,,11.0,15.5,10.7,14.8
1301,MORTON PLANT NORTH BAY HOSPITAL (100063),2018,Acute Care,Voluntary non-profit - Private,220.0,28.253933,-82.715478,FL,12.3,,11.0,15.5,10.7,14.8
1302,ST ANTHONYS HOSPITAL (100067),2018,Acute Care,Voluntary non-profit - Church,349.0,27.779343,-82.651224,FL,12.1,,7.7,11.9,10.0,12.8
1303,ST ANTHONYS HOSPITAL (100067),2018,Acute Care,Voluntary non-profit - Church,349.0,27.779343,-82.651224,FL,12.1,,7.7,11.9,10.0,12.8
1304,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER (100068),2018,Acute Care,Voluntary non-profit - Church,374.0,29.24275,-81.1093,FL,12.7,3.4,8.5,12.1,11.8,17.3
1305,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER (100068),2018,Acute Care,Voluntary non-profit - Church,374.0,29.24275,-81.1093,FL,12.7,3.4,8.5,12.1,11.8,17.3
1306,FLORIDA HOSPITAL CARROLLWOOD (100069),2018,Acute Care,Voluntary non-profit - Church,105.0,28.013102,-82.504954,FL,,,7.2,,10.0,15.9
1307,FLORIDA HOSPITAL CARROLLWOOD (100069),2018,Acute Care,Voluntary non-profit - Church,105.0,28.013102,-82.504954,FL,,,7.2,,10.0,15.9
1308,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH (100070),2018,Acute Care,Proprietary,264.0,27.089683,-82.444445,FL,13.3,4.7,9.5,15.0,13.9,18.7
1309,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH (100070),2018,Acute Care,Proprietary,264.0,27.089683,-82.444445,FL,13.3,4.7,9.5,15.0,13.9,18.7
1310,BAYFRONT HEALTH BROOKSVILLE (100071),2018,Acute Care,Voluntary non-profit - Church,244.0,28.541115,-82.443386,FL,13.0,,8.7,13.4,11.6,17.4
1311,BAYFRONT HEALTH BROOKSVILLE (100071),2018,Acute Care,Voluntary non-profit - Church,244.0,28.541115,-82.443386,FL,13.0,,8.7,13.4,11.6,17.4
1312,FLORIDA HOSPITAL FISH MEMORIAL (100072),2018,Acute Care,Voluntary non-profit - Church,176.0,28.91129,-81.284122,FL,13.2,,6.8,14.8,11.4,17.6
1313,FLORIDA HOSPITAL FISH MEMORIAL (100072),2018,Acute Care,Voluntary non-profit - Church,176.0,28.91129,-81.284122,FL,13.2,,6.8,14.8,11.4,17.6
1314,HOLY CROSS HOSPITAL (100073),2018,Acute Care,Voluntary non-profit - Church,428.0,26.185378,-80.117659,FL,12.2,3.9,7.5,12.6,11.7,15.9
1315,HOLY CROSS HOSPITAL (100073),2018,Acute Care,Voluntary non-profit - Church,428.0,26.185378,-80.117659,FL,12.2,3.9,7.5,12.6,11.7,15.9
1316,ST JOSEPHS HOSPITAL (100075),2018,Acute Care,Voluntary non-profit - Church,1073.0,,,FL,10.9,2.7,7.6,15.2,10.1,15.4
1317,ST JOSEPHS HOSPITAL (100075),2018,Acute Care,Voluntary non-profit - Church,1073.0,,,FL,10.9,2.7,7.6,15.2,10.1,15.4
1318,BAYFRONT HEALTH PORT CHARLOTTE (100077),2018,Acute Care,Proprietary,245.0,26.98984,-82.096682,FL,13.1,3.8,7.3,13.4,9.9,16.1
1319,BAYFRONT HEALTH PORT CHARLOTTE (100077),2018,Acute Care,Proprietary,245.0,26.98984,-82.096682,FL,13.1,3.8,7.3,13.4,9.9,16.1
1320,JFK MEDICAL CENTER (100080),2018,Acute Care,Proprietary,597.0,26.598548,-80.09031,FL,13.9,3.0,9.6,14.5,9.7,19.1
1321,JFK MEDICAL CENTER (100080),2018,Acute Care,Proprietary,597.0,26.598548,-80.09031,FL,13.9,3.0,9.6,14.5,9.7,19.1
1322,HEALTHMARK REGIONAL MEDICAL CENTER (100081),2018,Acute Care,Proprietary,49.0,30.658742,-86.119188,FL,,,8.2,,12.0,18.8
1323,HEALTHMARK REGIONAL MEDICAL CENTER (100081),2018,Acute Care,Proprietary,49.0,30.658742,-86.119188,FL,,,8.2,,12.0,18.8
1324,LEESBURG REGIONAL MEDICAL CENTER (100084),2018,Acute Care,Voluntary non-profit - Private,327.0,28.806579,-81.869113,FL,13.4,3.0,9.8,14.5,12.9,17.2
1325,LEESBURG REGIONAL MEDICAL CENTER (100084),2018,Acute Care,Voluntary non-profit - Private,327.0,28.806579,-81.869113,FL,13.4,3.0,9.8,14.5,12.9,17.2
1326,BROWARD HEALTH NORTH (100086),2018,Acute Care,Government - Hospital District or Authority,335.0,26.275137,-80.120739,FL,14.9,,11.3,15.0,16.2,16.5
1327,BROWARD HEALTH NORTH (100086),2018,Acute Care,Government - Hospital District or Authority,335.0,26.275137,-80.120739,FL,14.9,,11.3,15.0,16.2,16.5
1328,SARASOTA MEMORIAL HOSPITAL (100087),2018,Acute Care,Government - Hospital District or Authority,722.0,27.318268,-82.529687,FL,11.3,3.2,9.3,15.7,11.5,14.6
1329,SARASOTA MEMORIAL HOSPITAL (100087),2018,Acute Care,Government - Hospital District or Authority,722.0,27.318268,-82.529687,FL,11.3,3.2,9.3,15.7,11.5,14.6
1330,BAPTIST MEDICAL CENTER JACKSONVILLE (100088),2018,Acute Care,Voluntary non-profit - Private,900.0,30.316284,-81.663609,FL,9.9,2.2,6.1,13.0,7.9,11.5
1331,BAPTIST MEDICAL CENTER JACKSONVILLE (100088),2018,Acute Care,Voluntary non-profit - Private,900.0,30.316284,-81.663609,FL,9.9,2.2,6.1,13.0,7.9,11.5
1332,FLAGLER HOSPITAL (100090),2018,Acute Care,Voluntary non-profit - Private,335.0,29.862616,-81.31748,FL,13.4,2.1,7.5,11.5,11.6,12.3
1333,FLAGLER HOSPITAL (100090),2018,Acute Care,Voluntary non-profit - Private,335.0,29.862616,-81.31748,FL,13.4,2.1,7.5,11.5,11.6,12.3
1334,STEWARD ROCKLEDGE HOSPITAL (100092),2018,Acute Care,Voluntary non-profit - Private,296.0,28.33454,-80.723133,FL,12.8,2.9,8.4,15.8,10.0,15.4
1335,STEWARD ROCKLEDGE HOSPITAL (100092),2018,Acute Care,Voluntary non-profit - Private,296.0,28.33454,-80.723133,FL,12.8,2.9,8.4,15.8,10.0,15.4
1336,BAPTIST HOSPITAL (100093),2018,Acute Care,Voluntary non-profit - Private,377.0,30.428676,-87.232015,FL,13.0,5.0,8.4,15.9,12.5,16.6
1337,BAPTIST HOSPITAL (100093),2018,Acute Care,Voluntary non-profit - Private,377.0,30.428676,-87.232015,FL,13.0,5.0,8.4,15.9,12.5,16.6
1338,LAKE WALES MEDICAL CENTER (100099),2018,Acute Care,Proprietary,122.0,27.896533,-81.564666,FL,13.7,,8.0,14.9,11.7,17.4
1339,LAKE WALES MEDICAL CENTER (100099),2018,Acute Care,Proprietary,122.0,27.896533,-81.564666,FL,13.7,,8.0,14.9,11.7,17.4
1340,BAY PINES VA MEDICAL CENTER (10009F),2018,Acute Care (VA),Government - Federal,,,,,13.2,,,,10.9,14.6
1341,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER (100102),2018,Acute Care,Voluntary non-profit - Private,95.0,30.193486,-82.632704,FL,12.4,,6.2,,9.2,16.1
1342,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER (100102),2018,Acute Care,Voluntary non-profit - Private,95.0,30.193486,-82.632704,FL,12.4,,6.2,,9.2,16.1
1343,INDIAN RIVER MEDICAL CENTER (100105),2018,Acute Care,Government - Hospital District or Authority,333.0,27.658443,-80.396876,FL,12.2,2.2,11.1,14.7,12.8,15.2
1344,INDIAN RIVER MEDICAL CENTER (100105),2018,Acute Care,Government - Hospital District or Authority,333.0,27.658443,-80.396876,FL,12.2,2.2,11.1,14.7,12.8,15.2
1345,DOCTOR'S MEMORIAL HOSPITAL INC (100106),2018,Acute Care,Voluntary non-profit - Private,48.0,30.121128,-83.592009,FL,,,8.3,,11.5,16.6
1346,DOCTOR'S MEMORIAL HOSPITAL INC (100106),2018,Acute Care,Voluntary non-profit - Private,48.0,30.121128,-83.592009,FL,,,8.3,,11.5,16.6
1347,LEHIGH REGIONAL MEDICAL CENTER (100107),2018,Acute Care,Voluntary non-profit - Private,83.0,26.614318,-81.658427,FL,14.4,,7.3,13.6,10.5,14.6
1348,LEHIGH REGIONAL MEDICAL CENTER (100107),2018,Acute Care,Voluntary non-profit - Private,83.0,26.614318,-81.658427,FL,14.4,,7.3,13.6,10.5,14.6
1349,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER (100109),2018,Acute Care,Voluntary non-profit - Church,189.0,27.538455,-81.506881,FL,13.0,,7.8,13.3,12.1,15.4
1350,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER (100109),2018,Acute Care,Voluntary non-profit - Church,189.0,27.538455,-81.506881,FL,13.0,,7.8,13.3,12.1,15.4
1351,OSCEOLA REGIONAL MEDICAL CENTER (100110),2018,Acute Care,Proprietary,345.0,28.300923,-81.410854,FL,12.5,3.8,7.7,13.0,11.7,17.4
1352,OSCEOLA REGIONAL MEDICAL CENTER (100110),2018,Acute Care,Proprietary,345.0,28.300923,-81.410854,FL,12.5,3.8,7.7,13.0,11.7,17.4
1353,UF HEALTH SHANDS HOSPITAL (100113),2018,Acute Care,Voluntary non-profit - Private,942.0,29.639223,-82.343325,FL,12.7,2.8,6.6,17.1,8.9,10.8
1354,UF HEALTH SHANDS HOSPITAL (100113),2018,Acute Care,Voluntary non-profit - Private,942.0,29.639223,-82.343325,FL,12.7,2.8,6.6,17.1,8.9,10.8
1355,BAPTIST MEDICAL CENTER - BEACHES (100117),2018,Acute Care,Voluntary non-profit - Private,137.0,30.274527,-81.399469,FL,12.7,,7.3,10.9,9.5,12.0
1356,BAPTIST MEDICAL CENTER - BEACHES (100117),2018,Acute Care,Voluntary non-profit - Private,137.0,30.274527,-81.399469,FL,12.7,,7.3,10.9,9.5,12.0
1357,FLORIDA HOSPITAL FLAGLER (100118),2018,Acute Care,Voluntary non-profit - Church,126.0,29.478987,-81.190089,FL,13.2,,8.9,13.6,11.8,19.0
1358,FLORIDA HOSPITAL FLAGLER (100118),2018,Acute Care,Voluntary non-profit - Church,126.0,29.478987,-81.190089,FL,13.2,,8.9,13.6,11.8,19.0
1359,BARTOW REGIONAL MEDICAL CENTER (100121),2018,Acute Care,Proprietary,72.0,27.919146,-81.846254,FL,12.5,,8.1,,11.4,14.6
1360,BARTOW REGIONAL MEDICAL CENTER (100121),2018,Acute Care,Proprietary,72.0,27.919146,-81.846254,FL,12.5,,8.1,,11.4,14.6
1361,NORTH OKALOOSA MEDICAL CENTER (100122),2018,Acute Care,Voluntary non-profit - Private,110.0,30.736947,-86.561842,FL,13.5,,8.4,15.7,12.6,16.9
1362,NORTH OKALOOSA MEDICAL CENTER (100122),2018,Acute Care,Voluntary non-profit - Private,110.0,30.736947,-86.561842,FL,13.5,,8.4,15.7,12.6,16.9
1363,SANTA ROSA MEDICAL CENTER (100124),2018,Acute Care,Proprietary,117.0,30.632616,-87.06825,FL,13.2,,7.5,14.5,11.2,15.8
1364,SANTA ROSA MEDICAL CENTER (100124),2018,Acute Care,Proprietary,117.0,30.632616,-87.06825,FL,13.2,,7.5,14.5,11.2,15.8
1365,HOMESTEAD HOSPITAL (100125),2018,Acute Care,Voluntary non-profit - Private,156.0,25.477839,-80.430371,FL,12.8,,8.0,13.5,10.7,14.3
1366,HOMESTEAD HOSPITAL (100125),2018,Acute Care,Voluntary non-profit - Private,156.0,25.477839,-80.430371,FL,12.8,,8.0,13.5,10.7,14.3
1367,PALMS OF PASADENA HOSPITAL (100126),2018,Acute Care,Proprietary,217.0,27.753517,-82.738176,FL,13.3,,8.6,13.9,12.3,17.6
1368,PALMS OF PASADENA HOSPITAL (100126),2018,Acute Care,Proprietary,217.0,27.753517,-82.738176,FL,13.3,,8.6,13.9,12.3,17.6
1369,MORTON PLANT HOSPITAL (100127),2018,Acute Care,Voluntary non-profit - Private,638.0,27.951912,-82.803874,FL,12.0,2.2,8.4,14.5,13.1,15.0
1370,MORTON PLANT HOSPITAL (100127),2018,Acute Care,Voluntary non-profit - Private,638.0,27.951912,-82.803874,FL,12.0,2.2,8.4,14.5,13.1,15.0
1371,TAMPA GENERAL HOSPITAL (100128),2018,Acute Care,Voluntary non-profit - Private,958.0,27.937272,-82.459128,FL,12.4,3.0,6.7,18.6,9.6,14.6
1372,TAMPA GENERAL HOSPITAL (100128),2018,Acute Care,Voluntary non-profit - Private,958.0,27.937272,-82.459128,FL,12.4,3.0,6.7,18.6,9.6,14.6
1373,LAKESIDE MEDICAL CENTER (100130),2018,Acute Care,Government - Hospital District or Authority,58.0,26.725684,-80.670079,FL,,,8.7,,11.8,15.1
1374,LAKESIDE MEDICAL CENTER (100130),2018,Acute Care,Government - Hospital District or Authority,58.0,26.725684,-80.670079,FL,,,8.7,,11.8,15.1
1375,AVENTURA HOSPITAL AND MEDICAL CENTER (100131),2018,Acute Care,Voluntary non-profit - Private,417.0,25.969859,-80.144257,FL,14.5,3.4,6.3,12.0,10.4,11.4
1376,AVENTURA HOSPITAL AND MEDICAL CENTER (100131),2018,Acute Care,Voluntary non-profit - Private,417.0,25.969859,-80.144257,FL,14.5,3.4,6.3,12.0,10.4,11.4
1377,SOUTH FLORIDA BAPTIST HOSPITAL (100132),2018,Acute Care,Voluntary non-profit - Private,142.0,28.016163,-82.138002,FL,13.8,,6.8,12.9,12.6,14.1
1378,SOUTH FLORIDA BAPTIST HOSPITAL (100132),2018,Acute Care,Voluntary non-profit - Private,142.0,28.016163,-82.138002,FL,13.8,,6.8,12.9,12.6,14.1
1379,ED FRASER MEMORIAL HOSPITAL (100134),2018,Acute Care,Government - Hospital District or Authority,90.0,30.28555,-82.11955,FL,,,,,,15.4
1380,ED FRASER MEMORIAL HOSPITAL (100134),2018,Acute Care,Government - Hospital District or Authority,90.0,30.28555,-82.11955,FL,,,,,,15.4
1381,TALLAHASSEE MEMORIAL HOSPITAL (100135),2018,Acute Care,Voluntary non-profit - Private,544.0,30.455849,-84.261757,FL,14.8,5.0,9.7,16.6,11.5,17.6
1382,TALLAHASSEE MEMORIAL HOSPITAL (100135),2018,Acute Care,Voluntary non-profit - Private,544.0,30.455849,-84.261757,FL,14.8,5.0,9.7,16.6,11.5,17.6
1383,HEART OF FLORIDA REGIONAL MEDICAL CENTER (100137),2018,Acute Care,Proprietary,193.0,28.180334,-81.639954,FL,13.9,,7.3,13.8,10.5,16.6
1384,HEART OF FLORIDA REGIONAL MEDICAL CENTER (100137),2018,Acute Care,Proprietary,193.0,28.180334,-81.639954,FL,13.9,,7.3,13.8,10.5,16.6
1385,BAPTIST MEDICAL CENTER - NASSAU (100140),2018,Acute Care,Government - Local,54.0,30.653028,-81.449462,FL,13.6,,9.1,12.9,11.2,14.8
1386,BAPTIST MEDICAL CENTER - NASSAU (100140),2018,Acute Care,Government - Local,54.0,30.653028,-81.449462,FL,13.6,,9.1,12.9,11.2,14.8
1387,JACKSON HOSPITAL (100142),2018,Acute Care,Government - Hospital District or Authority,70.0,30.78748,-85.240932,FL,14.6,,7.1,16.2,9.3,18.8
1388,JACKSON HOSPITAL (100142),2018,Acute Care,Government - Hospital District or Authority,70.0,30.78748,-85.240932,FL,14.6,,7.1,16.2,9.3,18.8
1389,LOWER KEYS MEDICAL CENTER (100150),2018,Acute Care,Proprietary,128.0,24.581573,-81.743688,FL,14.0,,8.5,15.1,13.7,14.8
1390,LOWER KEYS MEDICAL CENTER (100150),2018,Acute Care,Proprietary,128.0,24.581573,-81.743688,FL,14.0,,8.5,15.1,13.7,14.8
1391,MAYO CLINIC (100151),2018,Acute Care,Voluntary non-profit - Private,266.0,30.263702,-81.437533,FL,12.1,2.4,7.5,12.9,9.5,17.4
1392,MAYO CLINIC (100151),2018,Acute Care,Voluntary non-profit - Private,266.0,30.263702,-81.437533,FL,12.1,2.4,7.5,12.9,9.5,17.4
1393,SOUTH MIAMI HOSPITAL (100154),2018,Acute Care,Voluntary non-profit - Private,428.0,25.703051,-80.293367,FL,12.0,3.3,9.1,14.8,12.9,14.7
1394,SOUTH MIAMI HOSPITAL (100154),2018,Acute Care,Voluntary non-profit - Private,428.0,25.703051,-80.293367,FL,12.0,3.3,9.1,14.8,12.9,14.7
1395,LAKE CITY MEDICAL CENTER (100156),2018,Acute Care,Voluntary non-profit - Private,83.0,30.18398,-82.68627,FL,11.6,,7.4,12.6,10.8,15.3
1396,LAKE CITY MEDICAL CENTER (100156),2018,Acute Care,Voluntary non-profit - Private,83.0,30.18398,-82.68627,FL,11.6,,7.4,12.6,10.8,15.3
1397,LAKELAND REGIONAL MEDICAL CENTER (100157),2018,Acute Care,Voluntary non-profit - Private,850.0,28.059671,-81.953248,FL,14.7,3.4,9.5,18.5,11.5,18.1
1398,LAKELAND REGIONAL MEDICAL CENTER (100157),2018,Acute Care,Voluntary non-profit - Private,850.0,28.059671,-81.953248,FL,14.7,3.4,9.5,18.5,11.5,18.1
1399,VA NORTH FLORIDA/SOUTH GEORGIA HEALTHCARE SYSTEM - LAKE CITY (10015F),2018,Acute Care (VA),VA,,,,,,,,,10.5,11.5
1400,CENTRAL FLORIDA REGIONAL HOSPITAL (100161),2018,Acute Care,Proprietary,222.0,28.816202,-81.283577,FL,10.3,3.1,8.0,13.6,8.6,17.0
1401,CENTRAL FLORIDA REGIONAL HOSPITAL (100161),2018,Acute Care,Proprietary,222.0,28.816202,-81.283577,FL,10.3,3.1,8.0,13.6,8.6,17.0
1402,DOCTORS HOSPITAL OF SARASOTA (100166),2018,Acute Care,Proprietary,155.0,27.298975,-82.454848,FL,12.8,,8.6,14.6,11.0,17.4
1403,DOCTORS HOSPITAL OF SARASOTA (100166),2018,Acute Care,Proprietary,155.0,27.298975,-82.454848,FL,12.8,,8.6,14.6,11.0,17.4
1404,PLANTATION GENERAL HOSPITAL (100167),2018,Acute Care,Proprietary,626.0,26.126461,-80.20417,FL,11.4,,5.5,11.4,9.7,14.7
1405,PLANTATION GENERAL HOSPITAL (100167),2018,Acute Care,Proprietary,626.0,26.126461,-80.20417,FL,11.4,,5.5,11.4,9.7,14.7
1406,BOCA RATON REGIONAL HOSPITAL (100168),2018,Acute Care,Voluntary non-profit - Private,367.0,26.359599,-80.102211,FL,13.1,2.8,9.2,12.5,10.5,13.5
1407,BOCA RATON REGIONAL HOSPITAL (100168),2018,Acute Care,Voluntary non-profit - Private,367.0,26.359599,-80.102211,FL,13.1,2.8,9.2,12.5,10.5,13.5
1408,FLORIDA HOSPITAL TAMPA (100173),2018,Acute Care,Voluntary non-profit - Private,518.0,28.069226,-82.424525,FL,13.1,4.1,10.5,16.0,12.1,16.9
1409,FLORIDA HOSPITAL TAMPA (100173),2018,Acute Care,Voluntary non-profit - Private,518.0,28.069226,-82.424525,FL,13.1,4.1,10.5,16.0,12.1,16.9
1410,DESOTO MEMORIAL HOSPITAL (100175),2018,Acute Care,Voluntary non-profit - Private,49.0,27.227388,-81.851675,FL,13.6,,9.9,14.2,11.8,15.3
1411,DESOTO MEMORIAL HOSPITAL (100175),2018,Acute Care,Voluntary non-profit - Private,49.0,27.227388,-81.851675,FL,13.6,,9.9,14.2,11.8,15.3
1412,PALM BEACH GARDENS MEDICAL CENTER (100176),2018,Acute Care,Proprietary,199.0,26.830685,-80.085388,FL,12.5,3.9,8.4,11.1,10.2,15.1
1413,PALM BEACH GARDENS MEDICAL CENTER (100176),2018,Acute Care,Proprietary,199.0,26.830685,-80.085388,FL,12.5,3.9,8.4,11.1,10.2,15.1
1414,CAPE CANAVERAL HOSPITAL (100177),2018,Acute Care,Voluntary non-profit - Private,150.0,28.357879,-80.622733,FL,14.6,,7.2,14.7,13.0,14.9
1415,CAPE CANAVERAL HOSPITAL (100177),2018,Acute Care,Voluntary non-profit - Private,150.0,28.357879,-80.622733,FL,14.6,,7.2,14.7,13.0,14.9
1416,MEMORIAL HOSPITAL JACKSONVILLE (100179),2018,Acute Care,Proprietary,421.0,30.287633,-81.602405,FL,16.2,3.0,7.8,11.9,11.2,16.8
1417,MEMORIAL HOSPITAL JACKSONVILLE (100179),2018,Acute Care,Proprietary,421.0,30.287633,-81.602405,FL,16.2,3.0,7.8,11.9,11.2,16.8
1418,ST PETERSBURG GENERAL HOSPITAL (100180),2018,Acute Care,Proprietary,174.0,27.806299,-82.727297,FL,12.8,,7.1,13.3,12.4,16.3
1419,ST PETERSBURG GENERAL HOSPITAL (100180),2018,Acute Care,Proprietary,174.0,27.806299,-82.727297,FL,12.8,,7.1,13.3,12.4,16.3
1420,LARKIN COMMUNITY HOSPITAL (100181),2018,Acute Care,Proprietary,125.0,25.705493,-80.293469,FL,,,8.9,,11.5,14.8
1421,LARKIN COMMUNITY HOSPITAL (100181),2018,Acute Care,Proprietary,125.0,25.705493,-80.293469,FL,,,8.9,,11.5,14.8
1422,CORAL GABLES HOSPITAL (100183),2018,Acute Care,Proprietary,245.0,,,FL,13.3,,7.5,13.6,9.1,14.3
1423,CORAL GABLES HOSPITAL (100183),2018,Acute Care,Proprietary,245.0,,,FL,13.3,,7.5,13.6,9.1,14.3
1424,PALMETTO GENERAL HOSPITAL (100187),2018,Acute Care,Proprietary,338.0,25.884168,-80.324568,FL,13.7,2.6,7.7,15.8,11.2,19.1
1425,PALMETTO GENERAL HOSPITAL (100187),2018,Acute Care,Proprietary,338.0,25.884168,-80.324568,FL,13.7,2.6,7.7,15.8,11.2,19.1
1426,NORTHWEST MEDICAL CENTER (100189),2018,Acute Care,Proprietary,245.0,26.262903,-80.201905,FL,13.2,3.0,7.8,15.2,10.7,15.3
1427,NORTHWEST MEDICAL CENTER (100189),2018,Acute Care,Proprietary,245.0,26.262903,-80.201905,FL,13.2,3.0,7.8,15.2,10.7,15.3
1428,MEDICAL CENTER OF TRINITY (100191),2018,Acute Care,Proprietary,301.0,28.206014,-82.660964,FL,11.2,4.8,9.3,14.2,13.4,19.2
1429,MEDICAL CENTER OF TRINITY (100191),2018,Acute Care,Proprietary,301.0,28.206014,-82.660964,FL,11.2,4.8,9.3,14.2,13.4,19.2
1430,BROWARD HEALTH IMPERIAL POINT (100200),2018,Acute Care,Government - Hospital District or Authority,187.0,26.206881,-80.108057,FL,12.8,,7.3,,13.8,17.0
1431,BROWARD HEALTH IMPERIAL POINT (100200),2018,Acute Care,Government - Hospital District or Authority,187.0,26.206881,-80.108057,FL,12.8,,7.3,,13.8,17.0
1432,NORTH FLORIDA REGIONAL MEDICAL CENTER (100204),2018,Acute Care,Proprietary,411.0,29.659699,-82.411597,FL,13.5,5.7,6.3,14.2,12.5,14.2
1433,NORTH FLORIDA REGIONAL MEDICAL CENTER (100204),2018,Acute Care,Proprietary,411.0,29.659699,-82.411597,FL,13.5,5.7,6.3,14.2,12.5,14.2
1434,MEMORIAL HOSPITAL OF TAMPA (100206),2018,Acute Care,Proprietary,236.0,27.937443,-82.489816,FL,,,7.6,13.7,10.3,15.2
1435,MEMORIAL HOSPITAL OF TAMPA (100206),2018,Acute Care,Proprietary,236.0,27.937443,-82.489816,FL,,,7.6,13.7,10.3,15.2
1436,KENDALL REGIONAL MEDICAL CENTER (100209),2018,Acute Care,Proprietary,423.0,,,FL,11.9,,5.9,12.2,10.2,13.8
1437,KENDALL REGIONAL MEDICAL CENTER (100209),2018,Acute Care,Proprietary,423.0,,,FL,11.9,,5.9,12.2,10.2,13.8
1438,BAYFRONT HEALTH DADE CITY (100211),2018,Acute Care,Proprietary,120.0,28.348587,-82.201685,FL,12.1,,8.8,15.3,14.4,20.1
1439,FLORIDA HOSPITAL DADE CITY (100211),2018,Acute Care,Proprietary,120.0,28.348587,-82.201685,FL,12.1,,8.8,15.3,14.4,20.1
