,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI W Z Score,CDI W Z Score,CLABSI W Z Score,MRSA W Z Score,SSI W Z Score,PSI-90 W Z Score,Domain 1 Score,Domain 2 Score,Total HAC Score,Payment Reduction
1558,JOHN D ARCHBOLD MEMORIAL HOSPITAL (110038),2018,Acute Care,Voluntary non-profit - Private,328.0,,,GA,-0.2825,-0.1801,0.2818,0.4095,-1.1483,-0.0412,-0.0412,-0.1839,-0.1625,No
1559,JOHN D ARCHBOLD MEMORIAL HOSPITAL (110038),2018,Acute Care,Voluntary non-profit - Private,328.0,,,GA,-0.2825,-0.1801,0.2818,0.4095,-1.1483,-0.0412,-0.0412,-0.1839,-0.1625,No
1560,TRINITY HOSPITAL OF AUGUSTA (110039),2018,Acute Care,Proprietary,150.0,,,GA,0.1134,-0.7726,-0.4776,,0.23,-0.1958,-0.1958,-0.2267,-0.2221,No
1561,TRINITY HOSPITAL OF AUGUSTA (110039),2018,Acute Care,Proprietary,150.0,,,GA,0.1134,-0.7726,-0.4776,,0.23,-0.1958,-0.1958,-0.2267,-0.2221,No
1562,NORTHRIDGE MEDICAL CENTER (110040),2018,Acute Care,Government - Hospital District or Authority,217.0,34.218475,-83.469116,GA,-1.5254,-1.0536,,,,-0.0423,-0.0423,-1.2895,-1.1024,No
1563,NORTHRIDGE MEDICAL CENTER (110040),2018,Acute Care,Government - Hospital District or Authority,217.0,34.218475,-83.469116,GA,-1.5254,-1.0536,,,,-0.0423,-0.0423,-1.2895,-1.1024,No
1564,HABERSHAM COUNTY MEDICAL CTR (110041),2018,Acute Care,Government - Hospital District or Authority,137.0,34.405879,-83.485989,GA,2.1431,1.9601,,,,2.3268,2.3268,2.0516,2.0929,Yes
1565,HABERSHAM COUNTY MEDICAL CTR (110041),2018,Acute Care,Government - Hospital District or Authority,137.0,34.405879,-83.485989,GA,2.1431,1.9601,,,,2.3268,2.3268,2.0516,2.0929,Yes
1566,WELLSTAR PAULDING HOSPITAL (110042),2018,Acute Care,Voluntary non-profit - Other,259.0,33.902429,-84.782727,GA,-1.5254,1.1684,-0.8277,2.2236,-0.3692,-0.1036,-0.1036,0.1339,0.0983,No
1567,WELLSTAR PAULDING HOSPITAL (110042),2018,Acute Care,Voluntary non-profit - Other,259.0,33.902429,-84.782727,GA,-1.5254,1.1684,-0.8277,2.2236,-0.3692,-0.1036,-0.1036,0.1339,0.0983,No
1568,ST JOSEPH'S HOSPITAL - SAVANNAH (110043),2018,Acute Care,Voluntary non-profit - Private,246.0,31.985079,-81.152792,GA,-0.1773,1.0764,-0.6755,-0.3491,-1.4872,0.1481,0.1481,-0.3225,-0.2519,No
1569,ST JOSEPH'S HOSPITAL - SAVANNAH (110043),2018,Acute Care,Voluntary non-profit - Private,246.0,31.985079,-81.152792,GA,-0.1773,1.0764,-0.6755,-0.3491,-1.4872,0.1481,0.1481,-0.3225,-0.2519,No
1570,PHOEBE SUMTER MEDICAL CENTER (110044),2018,Acute Care,Government - Hospital District or Authority,54.0,32.06425,-84.255376,GA,-0.3393,-0.3589,2.1946,-1.4551,-0.0617,0.0923,0.0923,-0.0041,0.0104,No
1571,PHOEBE SUMTER MEDICAL CENTER (110044),2018,Acute Care,Government - Hospital District or Authority,54.0,32.06425,-84.255376,GA,-0.3393,-0.3589,2.1946,-1.4551,-0.0617,0.0923,0.0923,-0.0041,0.0104,No
1572,BARROW REGIONAL MEDICAL CENTER (110045),2018,Acute Care,Proprietary,55.0,34.007701,-83.706706,GA,-1.5254,-0.6475,,,,-0.3548,-0.3548,-1.0864,-0.9767,No
1573,BARROW REGIONAL MEDICAL CENTER (110045),2018,Acute Care,Proprietary,55.0,34.007701,-83.706706,GA,-1.5254,-0.6475,,,,-0.3548,-0.3548,-1.0864,-0.9767,No
1574,CLEARVIEW REGIONAL MEDICAL CENTER (110046),2018,Acute Care,Proprietary,81.0,33.798635,-83.746316,GA,-1.5254,-0.3053,-0.0599,-1.4551,0.7698,0.4242,0.4242,-0.5152,-0.3743,No
1575,CLEARVIEW REGIONAL MEDICAL CENTER (110046),2018,Acute Care,Proprietary,81.0,33.798635,-83.746316,GA,-1.5254,-0.3053,-0.0599,-1.4551,0.7698,0.4242,0.4242,-0.5152,-0.3743,No
1576,MURRAY MEDICAL CENTER (110050),2018,Acute Care,Voluntary non-profit - Private,28.0,34.779951,-84.782125,GA,,,,,,-0.0167,-0.0167,,-0.0167,No
1577,MURRAY MEDICAL CENTER (110050),2018,Acute Care,Voluntary non-profit - Private,28.0,34.779951,-84.782125,GA,,,,,,-0.0167,-0.0167,,-0.0167,No
1578,UNION GENERAL HOSPITAL (110051),2018,Acute Care,Government - Hospital District or Authority,190.0,34.884842,-83.963026,GA,,-0.53,,,-1.4872,-0.6603,-0.6603,-1.0086,-0.9563,No
1579,UNION GENERAL HOSPITAL (110051),2018,Acute Care,Government - Hospital District or Authority,190.0,34.884842,-83.963026,GA,,-0.53,,,-1.4872,-0.6603,-0.6603,-1.0086,-0.9563,No
1580,FLOYD MEDICAL CENTER (110054),2018,Acute Care,Government - Hospital District or Authority,293.0,34.260454,-85.179957,GA,-0.0587,-0.6986,-0.0903,-0.3708,0.361,-1.412,-1.412,-0.1715,-0.3575,No
1581,FLOYD MEDICAL CENTER (110054),2018,Acute Care,Government - Hospital District or Authority,293.0,34.260454,-85.179957,GA,-0.0587,-0.6986,-0.0903,-0.3708,0.361,-1.412,-1.412,-0.1715,-0.3575,No
1582,MIDTOWN MEDICAL CENTER (110064),2018,Acute Care,Voluntary non-profit - Other,367.0,32.481728,-84.982008,GA,2.1498,0.1851,1.2847,0.0294,0.1723,1.9338,1.9338,0.7643,0.9397,Yes
1583,MIDTOWN MEDICAL CENTER (110064),2018,Acute Care,Voluntary non-profit - Other,367.0,32.481728,-84.982008,GA,2.1498,0.1851,1.2847,0.0294,0.1723,1.9338,1.9338,0.7643,0.9397,Yes
1584,HOUSTON MEDICAL CENTER (110069),2018,Acute Care,Voluntary non-profit - Private,236.0,32.618198,-83.62941,GA,-0.6116,-0.6092,-0.6417,0.3148,-0.9876,-0.7434,-0.7434,-0.507,-0.5425,No
1585,HOUSTON MEDICAL CENTER (110069),2018,Acute Care,Voluntary non-profit - Private,236.0,32.618198,-83.62941,GA,-0.6116,-0.6092,-0.6417,0.3148,-0.9876,-0.7434,-0.7434,-0.507,-0.5425,No
1586,APPLING HOSPITAL (110071),2018,Acute Care,Government - Hospital District or Authority,158.0,31.768768,-82.349351,GA,,,,,,-0.0682,-0.0682,,-0.0682,No
1587,APPLING HOSPITAL (110071),2018,Acute Care,Government - Hospital District or Authority,158.0,31.768768,-82.349351,GA,,,,,,-0.0682,-0.0682,,-0.0682,No
1588,DORMINY MEDICAL CENTER (110073),2018,Acute Care,Government - Hospital District or Authority,60.0,31.697918,-83.260975,GA,,-1.9602,,,,-0.1487,-0.1487,-1.9602,-1.6885,No
1589,DORMINY MEDICAL CENTER (110073),2018,Acute Care,Government - Hospital District or Authority,60.0,31.697918,-83.260975,GA,,-1.9602,,,,-0.1487,-0.1487,-1.9602,-1.6885,No
1590,PIEDMONT ATHENS REGIONAL MEDICAL CENTER (110074),2018,Acute Care,Voluntary non-profit - Other,350.0,33.962377,-83.397733,GA,-0.5999,-0.0499,-0.7212,-0.6267,0.5654,-0.5712,-0.5712,-0.2865,-0.3292,No
1591,PIEDMONT ATHENS REGIONAL MEDICAL CENTER (110074),2018,Acute Care,Voluntary non-profit - Other,350.0,33.962377,-83.397733,GA,-0.5999,-0.0499,-0.7212,-0.6267,0.5654,-0.5712,-0.5712,-0.2865,-0.3292,No
1592,EAST GEORGIA REGIONAL MEDICAL CENTER (110075),2018,Acute Care,Proprietary,146.0,32.415171,-81.76865,GA,0.2086,0.037,-0.8159,1.4612,-0.308,-0.7856,-0.7856,0.1166,-0.0188,No
1593,EAST GEORGIA REGIONAL MEDICAL CENTER (110075),2018,Acute Care,Proprietary,146.0,32.415171,-81.76865,GA,0.2086,0.037,-0.8159,1.4612,-0.308,-0.7856,-0.7856,0.1166,-0.0188,No
1594,DEKALB MEDICAL CENTER (110076),2018,Acute Care,Voluntary non-profit - Private,431.0,33.79216,-84.282679,GA,-0.3911,0.8057,-0.8277,0.3893,1.2502,-0.5224,-0.5224,0.2453,0.1301,No
1595,DEKALB MEDICAL CENTER (110076),2018,Acute Care,Voluntary non-profit - Private,431.0,33.79216,-84.282679,GA,-0.3911,0.8057,-0.8277,0.3893,1.2502,-0.5224,-0.5224,0.2453,0.1301,No
1596,EMORY UNIVERSITY HOSPITAL MIDTOWN (110078),2018,Acute Care,Voluntary non-profit - Private,481.0,33.769592,-84.385188,GA,-0.0486,0.7138,0.9312,0.2574,-0.2189,2.3268,2.3268,0.327,0.6269,Yes
1597,EMORY UNIVERSITY HOSPITAL MIDTOWN (110078),2018,Acute Care,Voluntary non-profit - Private,481.0,33.769592,-84.385188,GA,-0.0486,0.7138,0.9312,0.2574,-0.2189,2.3268,2.3268,0.327,0.6269,Yes
1598,GRADY MEMORIAL HOSPITAL (110079),2018,Acute Care,Voluntary non-profit - Other,938.0,33.752156,-84.382609,GA,-0.0587,-0.719,1.5181,0.2373,1.472,2.286,2.286,0.4899,0.7593,Yes
1599,GRADY MEMORIAL HOSPITAL (110079),2018,Acute Care,Voluntary non-profit - Other,938.0,33.752156,-84.382609,GA,-0.0587,-0.719,1.5181,0.2373,1.472,2.286,2.286,0.4899,0.7593,Yes
1600,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC (110082)",2018,Acute Care,Voluntary non-profit - Private,294.0,33.908634,-84.35182,GA,1.8073,0.2183,0.1076,-0.0745,1.3148,-1.7118,-1.7118,0.6747,0.3167,No
1601,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC (110082)",2018,Acute Care,Voluntary non-profit - Private,294.0,33.908634,-84.35182,GA,1.8073,0.2183,0.1076,-0.0745,1.3148,-1.7118,-1.7118,0.6747,0.3167,No
1602,PIEDMONT HOSPITAL (110083),2018,Acute Care,Voluntary non-profit - Private,512.0,33.808802,-84.393369,GA,0.785,-0.5223,1.2458,0.8717,1.1017,2.3268,2.3268,0.6964,0.9409,Yes
1603,PIEDMONT HOSPITAL (110083),2018,Acute Care,Voluntary non-profit - Private,512.0,33.808802,-84.393369,GA,0.785,-0.5223,1.2458,0.8717,1.1017,2.3268,2.3268,0.6964,0.9409,Yes
1604,WASHINGTON COUNTY REGIONAL MEDICAL CENTER (110086),2018,Acute Care,Government - Hospital District or Authority,115.0,32.996817,-82.805042,GA,,,,,,-0.4178,-0.4178,,-0.4178,No
1605,WASHINGTON COUNTY REGIONAL MEDICAL CENTER (110086),2018,Acute Care,Government - Hospital District or Authority,115.0,32.996817,-82.805042,GA,,,,,,-0.4178,-0.4178,,-0.4178,No
1606,GWINNETT MEDICAL CENTER (110087),2018,Acute Care,Government - Hospital District or Authority,553.0,33.966455,-84.013012,GA,-0.0787,-0.032,0.1262,-0.0869,1.4668,-0.0228,-0.0228,0.2791,0.2338,No
1607,GWINNETT MEDICAL CENTER (110087),2018,Acute Care,Government - Hospital District or Authority,553.0,33.966455,-84.013012,GA,-0.0787,-0.032,0.1262,-0.0869,1.4668,-0.0228,-0.0228,0.2791,0.2338,No
1608,COFFEE REGIONAL MEDICAL CENTER (110089),2018,Acute Care,Government - Hospital District or Authority,86.0,31.509589,-82.86346,GA,-1.1395,-1.263,0.4086,-1.4551,0.5916,-0.527,-0.527,-0.5715,-0.5648,No
1609,COFFEE REGIONAL MEDICAL CENTER (110089),2018,Acute Care,Government - Hospital District or Authority,86.0,31.509589,-82.86346,GA,-1.1395,-1.263,0.4086,-1.4551,0.5916,-0.527,-0.527,-0.5715,-0.5648,No
1610,ROCKDALE MEDICAL CENTER (110091),2018,Acute Care,Proprietary,141.0,33.682239,-84.001941,GA,0.4993,0.5554,-0.3795,2.2236,0.0483,0.5384,0.5384,0.5894,0.5818,Yes
1611,ROCKDALE MEDICAL CENTER (110091),2018,Acute Care,Proprietary,141.0,33.682239,-84.001941,GA,0.4993,0.5554,-0.3795,2.2236,0.0483,0.5384,0.5384,0.5894,0.5818,Yes
1612,DODGE COUNTY HOSPITAL (110092),2018,Acute Care,Government - Hospital District or Authority,49.0,32.186055,-83.178591,GA,-1.5254,-1.2375,,,,-0.146,-0.146,-1.3814,-1.1961,No
1613,DODGE COUNTY HOSPITAL (110092),2018,Acute Care,Government - Hospital District or Authority,49.0,32.186055,-83.178591,GA,-1.5254,-1.2375,,,,-0.146,-0.146,-1.3814,-1.1961,No
1614,TIFT REGIONAL MEDICAL CENTER (110095),2018,Acute Care,Government - Hospital District or Authority,185.0,31.470402,-83.491076,GA,2.1498,-0.53,1.4504,-0.7089,-1.0382,1.3261,1.3261,0.2646,0.4238,Yes
1615,TIFT REGIONAL MEDICAL CENTER (110095),2018,Acute Care,Government - Hospital District or Authority,185.0,31.470402,-83.491076,GA,2.1498,-0.53,1.4504,-0.7089,-1.0382,1.3261,1.3261,0.2646,0.4238,Yes
1616,JEFFERSON HOSPITAL (110100),2018,Acute Care,Government - Hospital District or Authority,38.0,33.00976,-82.404384,GA,,,,,,-0.0527,-0.0527,,-0.0527,No
1617,JEFFERSON HOSPITAL (110100),2018,Acute Care,Government - Hospital District or Authority,38.0,33.00976,-82.404384,GA,,,,,,-0.0527,-0.0527,,-0.0527,No
1618,COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR (110101),2018,Acute Care,Proprietary,134.0,31.109181,-83.426372,GA,,-1.9602,,,,-0.0013,-0.0013,-1.9602,-1.6664,No
1619,COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR (110101),2018,Acute Care,Proprietary,134.0,31.109181,-83.426372,GA,,-1.9602,,,,-0.0013,-0.0013,-1.9602,-1.6664,No
1620,CRISP REGIONAL HOSPITAL (110104),2018,Acute Care,Government - Hospital District or Authority,210.0,31.977515,-83.782846,GA,2.1498,-0.3104,2.1946,1.6008,,0.0976,0.0976,1.4087,1.212,Yes
1621,CRISP REGIONAL HOSPITAL (110104),2018,Acute Care,Government - Hospital District or Authority,210.0,31.977515,-83.782846,GA,2.1498,-0.3104,2.1946,1.6008,,0.0976,0.0976,1.4087,1.212,Yes
1622,COLQUITT REGIONAL MEDICAL CENTER (110105),2018,Acute Care,Government - Hospital District or Authority,132.0,31.126747,-83.782918,GA,-0.5464,-0.7522,-0.9596,-0.6391,-0.8181,0.1873,0.1873,-0.7431,-0.6035,No
1623,COLQUITT REGIONAL MEDICAL CENTER (110105),2018,Acute Care,Government - Hospital District or Authority,132.0,31.126747,-83.782918,GA,-0.5464,-0.7522,-0.9596,-0.6391,-0.8181,0.1873,0.1873,-0.7431,-0.6035,No
1624,"MEDICAL CENTER, NAVICENT HEALTH (THE) (110107)",2018,Acute Care,Government - Hospital District or Authority,615.0,32.833202,-83.636553,GA,0.3606,0.7853,0.6099,0.5909,1.755,0.2186,0.2186,0.8204,0.7301,Yes
1625,"MEDICAL CENTER, NAVICENT HEALTH (THE) (110107)",2018,Acute Care,Government - Hospital District or Authority,615.0,32.833202,-83.636553,GA,0.3606,0.7853,0.6099,0.5909,1.755,0.2186,0.2186,0.8204,0.7301,Yes
1626,EMANUEL MEDICAL CENTER (110109),2018,Acute Care,Government - Hospital District or Authority,97.0,32.59321,-82.346552,GA,,-1.6589,,,,-0.0755,-0.0755,-1.6589,-1.4214,No
1627,EMANUEL MEDICAL CENTER (110109),2018,Acute Care,Government - Hospital District or Authority,97.0,32.59321,-82.346552,GA,,-1.6589,,,,-0.0755,-0.0755,-1.6589,-1.4214,No
1628,UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER (110111),2018,Acute Care,Government - Hospital District or Authority,25.0,33.523226,-82.504478,GA,,1.9601,,,,-0.3507,-0.3507,1.9601,1.6135,Yes
1629,UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER (110111),2018,Acute Care,Government - Hospital District or Authority,25.0,33.523226,-82.504478,GA,,1.9601,,,,-0.3507,-0.3507,1.9601,1.6135,Yes
1630,BURKE MEDICAL CENTER (110113),2018,Acute Care,Proprietary,40.0,33.083439,-82.011603,GA,,,,,,0.0092,0.0092,,0.0092,No
1631,BURKE MEDICAL CENTER (110113),2018,Acute Care,Proprietary,40.0,33.083439,-82.011603,GA,,,,,,0.0092,0.0092,,0.0092,No
1632,WELLSTAR ATLANTA MEDICAL CENTER (110115),2018,Acute Care,Proprietary,517.0,33.76327,-84.373986,GA,2.1498,-0.1418,1.4302,1.3743,-0.1997,-0.1845,-0.1845,0.9225,0.7565,Yes
1633,WELLSTAR ATLANTA MEDICAL CENTER (110115),2018,Acute Care,Proprietary,517.0,33.76327,-84.373986,GA,2.1498,-0.1418,1.4302,1.3743,-0.1997,-0.1845,-0.1845,0.9225,0.7565,Yes
1634,GRADY GENERAL HOSPITAL (110121),2018,Acute Care,Voluntary non-profit - Private,45.0,30.863393,-84.200261,GA,,-0.742,0.1076,,1.5506,1.1991,1.1991,0.3054,0.4395,Yes
1635,GRADY GENERAL HOSPITAL (110121),2018,Acute Care,Voluntary non-profit - Private,45.0,30.863393,-84.200261,GA,,-0.742,0.1076,,1.5506,1.1991,1.1991,0.3054,0.4395,Yes
1636,SOUTH GEORGIA MEDICAL CENTER (110122),2018,Acute Care,Government - Hospital District or Authority,312.0,30.86175,-83.288863,GA,-0.63,-0.2056,-1.3571,-0.5709,-0.7622,-1.4439,-1.4439,-0.7052,-0.816,No
1637,SOUTH GEORGIA MEDICAL CENTER (110122),2018,Acute Care,Government - Hospital District or Authority,312.0,30.86175,-83.288863,GA,-0.63,-0.2056,-1.3571,-0.5709,-0.7622,-1.4439,-1.4439,-0.7052,-0.816,No
1638,WAYNE MEMORIAL HOSPITAL (110124),2018,Acute Care,Government - Hospital District or Authority,102.0,31.602952,-81.899094,GA,0.79,-0.0115,2.1946,,0.1199,-0.0332,-0.0332,0.7732,0.6523,Yes
1639,WAYNE MEMORIAL HOSPITAL (110124),2018,Acute Care,Government - Hospital District or Authority,102.0,31.602952,-81.899094,GA,0.79,-0.0115,2.1946,,0.1199,-0.0332,-0.0332,0.7732,0.6523,Yes
1640,FAIRVIEW PARK HOSPITAL (110125),2018,Acute Care,Proprietary,154.0,32.53429,-82.950571,GA,-0.3644,1.6945,1.2086,0.0698,-0.8181,0.5702,0.5702,0.3581,0.3899,Yes
1641,FAIRVIEW PARK HOSPITAL (110125),2018,Acute Care,Proprietary,154.0,32.53429,-82.950571,GA,-0.3644,1.6945,1.2086,0.0698,-0.8181,0.5702,0.5702,0.3581,0.3899,Yes
1642,MEADOWS REGIONAL MEDICAL CENTER (110128),2018,Acute Care,Proprietary,64.0,,,GA,0.7282,0.8594,0.0416,-0.4887,2.1044,2.0353,2.0353,0.649,0.8569,Yes
1643,MEADOWS REGIONAL MEDICAL CENTER (110128),2018,Acute Care,Proprietary,64.0,,,GA,0.7282,0.8594,0.0416,-0.4887,2.1044,2.0353,2.0353,0.649,0.8569,Yes
1644,ST FRANCIS HOSPITAL (110129),2018,Acute Care,Voluntary non-profit - Private,325.0,32.506927,-84.961378,GA,-0.3259,1.434,0.4712,-0.681,1.5331,-1.5001,-1.5001,0.4863,0.1883,No
1645,ST FRANCIS HOSPITAL (110129),2018,Acute Care,Voluntary non-profit - Private,325.0,32.506927,-84.961378,GA,-0.3259,1.434,0.4712,-0.681,1.5331,-1.5001,-1.5001,0.4863,0.1883,No
1646,IRWIN COUNTY HOSPITAL (110130),2018,Acute Care,Government - Hospital District or Authority,64.0,31.602797,-83.250331,GA,,,,,-0.4792,-0.0155,-0.0155,,,No
1647,IRWIN COUNTY HOSPITAL (110130),2018,Acute Care,Government - Hospital District or Authority,64.0,31.602797,-83.250331,GA,,,,,-0.4792,-0.0155,-0.0155,,,No
1648,MEMORIAL HOSPITAL AND MANOR (110132),2018,Acute Care,Government - Hospital District or Authority,187.0,30.903781,-84.55367,GA,,-1.3371,,,,-0.2816,-0.2816,-1.3371,-1.1787,No
1649,MEMORIAL HOSPITAL AND MANOR (110132),2018,Acute Care,Government - Hospital District or Authority,187.0,30.903781,-84.55367,GA,,-1.3371,,,,-0.2816,-0.2816,-1.3371,-1.1787,No
1650,TAYLOR REGIONAL HOSPITAL (110135),2018,Acute Care,Voluntary non-profit - Private,128.0,32.295625,-83.48581,GA,,-1.4009,,,1.5122,0.1192,0.1192,0.0556,0.0652,No
1651,TAYLOR REGIONAL HOSPITAL (110135),2018,Acute Care,Voluntary non-profit - Private,128.0,32.295625,-83.48581,GA,,-1.4009,,,1.5122,0.1192,0.1192,0.0556,0.0652,No
1652,EVANS MEMORIAL HOSPITAL (110142),2018,Acute Care,Government - Hospital District or Authority,79.0,32.164133,-81.900403,GA,,,,,,-0.0362,-0.0362,,-0.0362,No
1653,EVANS MEMORIAL HOSPITAL (110142),2018,Acute Care,Government - Hospital District or Authority,79.0,32.164133,-81.900403,GA,,,,,,-0.0362,-0.0362,,-0.0362,No
1654,WELLSTAR COBB HOSPITAL (110143),2018,Acute Care,Voluntary non-profit - Other,377.0,33.856701,-84.601561,GA,-0.4028,0.6882,-0.0869,0.321,-0.7465,-0.4596,-0.4596,-0.0454,-0.1075,No
1655,WELLSTAR COBB HOSPITAL (110143),2018,Acute Care,Voluntary non-profit - Other,377.0,33.856701,-84.601561,GA,-0.4028,0.6882,-0.0869,0.321,-0.7465,-0.4596,-0.4596,-0.0454,-0.1075,No
1656,SOUTHEAST GEORGIA HEALTH SYSTEM -- CAMDEN CAMPUS (110146),2018,Acute Care,Government - Hospital District or Authority,40.0,30.781226,-81.616234,GA,,-0.765,,,1.6467,0.119,0.119,0.4409,0.3926,Yes
1657,SOUTHEAST GEORGIA HEALTH SYSTEM -- CAMDEN CAMPUS (110146),2018,Acute Care,Government - Hospital District or Authority,40.0,30.781226,-81.616234,GA,,-0.765,,,1.6467,0.119,0.119,0.4409,0.3926,Yes
1658,OCONEE REGIONAL MEDICAL CENTER (110150),2018,Acute Care,Voluntary non-profit - Private,113.0,33.088431,-83.245145,GA,0.0666,1.7711,-0.1715,,1.486,-0.1796,-0.1796,0.7881,0.6429,Yes
1659,OCONEE REGIONAL MEDICAL CENTER (110150),2018,Acute Care,Voluntary non-profit - Private,113.0,33.088431,-83.245145,GA,0.0666,1.7711,-0.1715,,1.486,-0.1796,-0.1796,0.7881,0.6429,Yes
1660,PERRY HOSPITAL (110153),2018,Acute Care,Voluntary non-profit - Private,39.0,32.459475,-83.711227,GA,-1.5254,-1.3907,-1.511,,,-0.2369,-0.2369,-1.4757,-1.2899,No
1661,PERRY HOSPITAL (110153),2018,Acute Care,Voluntary non-profit - Private,39.0,32.459475,-83.711227,GA,-1.5254,-1.3907,-1.511,,,-0.2369,-0.2369,-1.4757,-1.2899,No
1662,NORTHSIDE HOSPITAL (110161),2018,Acute Care,Voluntary non-profit - Private,558.0,33.907895,-84.354754,GA,-0.2174,-0.5887,-0.7364,-0.2731,-0.3954,0.158,0.158,-0.4422,-0.3522,No
1663,NORTHSIDE HOSPITAL (110161),2018,Acute Care,Voluntary non-profit - Private,558.0,33.907895,-84.354754,GA,-0.2174,-0.5887,-0.7364,-0.2731,-0.3954,0.158,0.158,-0.4422,-0.3522,No
1664,"COLISEUM MEDICAL CENTERS, LLC, DBA (110164)",2018,Acute Care,Voluntary non-profit - Private,257.0,32.847315,-83.62027,GA,0.2337,0.0702,2.1946,1.9064,-0.0844,-0.0289,-0.0289,0.8641,0.7301,Yes
1665,"COLISEUM MEDICAL CENTERS, LLC, DBA (110164)",2018,Acute Care,Voluntary non-profit - Private,257.0,32.847315,-83.62027,GA,0.2337,0.0702,2.1946,1.9064,-0.0844,-0.0289,-0.0289,0.8641,0.7301,Yes
1666,SOUTHERN REGIONAL MEDICAL CENTER (110165),2018,Acute Care,Voluntary non-profit - Private,272.0,33.577524,-84.390432,GA,1.4732,-0.0754,0.2564,2.2236,0.7051,2.07,2.07,0.9166,1.0896,Yes
1667,SOUTHERN REGIONAL MEDICAL CENTER (110165),2018,Acute Care,Voluntary non-profit - Private,272.0,33.577524,-84.390432,GA,1.4732,-0.0754,0.2564,2.2236,0.7051,2.07,2.07,0.9166,1.0896,Yes
1668,REDMOND REGIONAL MEDICAL CENTER (110168),2018,Acute Care,Proprietary,225.0,34.278191,-85.194131,GA,0.5594,-0.4151,0.6775,0.4575,-0.6452,-1.7118,-1.7118,0.1269,-0.149,No
1669,REDMOND REGIONAL MEDICAL CENTER (110168),2018,Acute Care,Proprietary,225.0,34.278191,-85.194131,GA,0.5594,-0.4151,0.6775,0.4575,-0.6452,-1.7118,-1.7118,0.1269,-0.149,No
1670,DOCTORS HOSPITAL (110177),2018,Acute Care,Proprietary,292.0,33.482477,-82.091092,GA,0.4057,-0.8467,2.1946,2.2236,-1.4872,-1.7118,-1.7118,0.498,0.1665,No
1671,DOCTORS HOSPITAL (110177),2018,Acute Care,Proprietary,292.0,33.482477,-82.091092,GA,0.4057,-0.8467,2.1946,2.2236,-1.4872,-1.7118,-1.7118,0.498,0.1665,No
1672,WELLSTAR DOUGLAS HOSPITAL (110184),2018,Acute Care,Voluntary non-profit - Private,102.0,33.738973,-84.73305,GA,-0.0954,-0.1801,-0.6366,-1.4551,0.5794,-0.6087,-0.6087,-0.3576,-0.3952,No
1673,WELLSTAR DOUGLAS HOSPITAL (110184),2018,Acute Care,Voluntary non-profit - Private,102.0,33.738973,-84.73305,GA,-0.0954,-0.1801,-0.6366,-1.4551,0.5794,-0.6087,-0.6087,-0.3576,-0.3952,No
1674,CHESTATEE REGIONAL HOSPITAL (110187),2018,Acute Care,Proprietary,48.0,,,GA,,-1.9602,,,,-0.4126,-0.4126,-1.9602,-1.7281,No
1675,CHESTATEE REGIONAL HOSPITAL (110187),2018,Acute Care,Proprietary,48.0,,,GA,,-1.9602,,,,-0.4126,-0.4126,-1.9602,-1.7281,No
1676,FANNIN REGIONAL HOSPITAL (110189),2018,Acute Care,Proprietary,50.0,34.916923,-84.375509,GA,,-1.9602,,,-0.4198,-0.1704,-0.1704,-1.19,-1.0371,No
1677,FANNIN REGIONAL HOSPITAL (110189),2018,Acute Care,Proprietary,50.0,34.916923,-84.375509,GA,,-1.9602,,,-0.4198,-0.1704,-0.1704,-1.19,-1.0371,No
1678,FLINT RIVER COMMUNITY HOSPITAL (110190),2018,Acute Care,Proprietary,47.0,32.295415,-84.030228,GA,,-1.9602,,,,0.0076,0.0076,-1.9602,-1.6651,No
1679,FLINT RIVER COMMUNITY HOSPITAL (110190),2018,Acute Care,Proprietary,47.0,32.295415,-84.030228,GA,,-1.9602,,,,0.0076,0.0076,-1.9602,-1.6651,No
1680,PIEDMONT HENRY HOSPITAL (110191),2018,Acute Care,Government - Hospital District or Authority,310.0,33.508996,-84.225561,GA,0.2237,-0.7139,0.9617,2.2236,-0.1334,0.7351,0.7351,0.5123,0.5457,Yes
1681,PIEDMONT HENRY HOSPITAL (110191),2018,Acute Care,Government - Hospital District or Authority,310.0,33.508996,-84.225561,GA,0.2237,-0.7139,0.9617,2.2236,-0.1334,0.7351,0.7351,0.5123,0.5457,Yes
1682,EASTSIDE MEDICAL CENTER (110192),2018,Acute Care,Proprietary,276.0,33.877259,-84.019645,GA,0.3339,-0.4457,-0.6857,1.351,0.5025,-0.6988,-0.6988,0.2112,0.0747,No
1683,EASTSIDE MEDICAL CENTER (110192),2018,Acute Care,Proprietary,276.0,33.877259,-84.019645,GA,0.3339,-0.4457,-0.6857,1.351,0.5025,-0.6988,-0.6988,0.2112,0.0747,No
