,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
633,"ST ANTHONY NORTH HOSP, CENTURA HEALTH (060104)",2017,Acute Care,Voluntary non-profit - Church,102.0,39.95581,-104.993671,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
634,NATIONAL JEWISH HEALTH (060107),2017,Acute Care,Voluntary non-profit - Private,21.0,39.740019,-104.942892,CO,,,,,,,0.0,0.012,55.0,,,,,,,0.0,0.0,55.0,,,,,,,,
635,SKY RIDGE MEDICAL CENTER (060112),2017,Acute Care,Proprietary,242.0,39.529323,-104.870269,CO,,,,,,1.154,49.0,42.446,49393.0,,,,,,0.608,2.0,3.291,56900.0,0.549,238.0,1.0,1.82,251.0,5.0,6.407,0.78
636,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL (060113),2017,Acute Care,Voluntary non-profit - Church,188.0,39.576554,-104.988489,CO,,,,,,0.921,26.0,28.241,35105.0,,,,,,1.258,2.0,1.59,37835.0,0.838,291.0,2.0,2.387,86.0,3.0,2.174,1.38
637,"LITTLETON ADVENTIST HOSPITAL, CENTURA HEALTH (060113)",2017,Acute Care,Voluntary non-profit - Church,188.0,39.576554,-104.988489,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PARKER ADVENTIST HOSPITAL (060114),2017,Acute Care,Voluntary non-profit - Private,155.0,39.550058,-104.773433,CO,,,,,,1.771,26.0,14.679,28704.0,,,,,,,0.0,0.891,29645.0,0.537,207.0,1.0,1.862,135.0,4.0,3.714,1.077
639,GOOD SAMARITAN MEDICAL CENTER (060116),2017,Acute Care,Voluntary non-profit - Private,196.0,39.969753,-105.083065,CO,,,,,,1.014,37.0,36.506,52104.0,,,,,,0.539,1.0,1.855,53933.0,0.917,127.0,1.0,1.091,214.0,9.0,5.584,1.612
640,GOOD SAMARITAN MEDICAL CENTER LLC (060116),2017,Acute Care,Voluntary non-profit - Private,196.0,39.969753,-105.083065,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
641,"ANIMAS SURGICAL HOSPITAL, LLC (060117)",2017,Acute Care,Physician,12.0,37.248889,-107.870774,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
642,ST ANTHONY SUMMIT MEDICAL CENTER (060118),2017,Acute Care,Voluntary non-profit - Church,34.0,39.569988,-106.078259,CO,,,,,,0.0,0.0,1.213,2907.0,,,,,,,0.0,0.1,3522.0,,22.0,0.0,0.174,4.0,0.0,0.087,
643,ST. ANTHONY SUMMIT MEDICAL CENTER (060118),2017,Acute Care,Voluntary non-profit - Church,34.0,39.569988,-106.078259,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
644,MEDICAL CENTER OF THE ROCKIES (060119),2017,Acute Care,Voluntary non-profit - Private,168.0,40.415194,-105.001451,CO,,,,,,1.267,44.0,34.727,40590.0,,,,,,0.0,0.0,1.873,43607.0,,53.0,0.0,0.437,146.0,1.0,3.92,0.255
645,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS (060124),2017,Acute Care,Proprietary,48.0,39.717952,-105.128441,CO,,,,,,,0.0,0.822,5176.0,,,,,,,0.0,0.06,5176.0,,,,,,,,
646,CASTLE ROCK ADVENTIST HOSPITAL (060125),2017,Acute Care,Voluntary non-profit - Private,56.0,39.404112,-104.886146,CO,,,,,,0.266,1.0,3.761,8932.0,,,,,,,0.0,0.292,9215.0,,29.0,0.0,0.236,33.0,2.0,0.814,
647,BANNER FORT COLLINS MEDICAL CENTER (060126),2017,Acute Care,Voluntary non-profit - Other,25.0,40.521117,-105.010885,CO,,,,,,,0.0,0.949,2528.0,,,,,,,0.0,0.052,2908.0,,25.0,0.0,0.217,7.0,0.0,0.214,
648,RIO GRANDE HOSPITAL (061301),2017,Critical Access,Voluntary non-profit - Private,16.0,37.674371,-106.36481,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
649,COLORADO CANYONS HOSPITAL AND MEDICAL CENTER (061302),2017,Critical Access,Voluntary non-profit - Private,56.0,39.164337,-108.735901,CO,,,,,,,2.0,0.493,2230.0,,,,,,,,,,,,,,,,,
650,EAST MORGAN COUNTY HOSPITAL (061303),2017,Critical Access,Government - Hospital District or Authority,25.0,40.254738,-103.649178,CO,,,,,,,0.0,0.542,1913.0,,,,,,,0.0,0.041,2005.0,,12.0,0.0,0.1,,,,
651,MELISSA MEMORIAL HOSPITAL (061305),2017,Critical Access,Government - Hospital District or Authority,15.0,40.578428,-102.290249,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
652,SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL (061308),2017,Critical Access,Voluntary non-profit - Private,17.0,37.26375,-105.964095,CO,,,,,,,0.0,0.085,312.0,,,,,,,0.0,0.006,312.0,,,,,,,,
653,WRAY COMMUNITY DISTRICT HOSPITAL (061309),2017,Critical Access,Government - Hospital District or Authority,16.0,40.075405,-102.23466,CO,,,,,,,0.0,0.108,489.0,,,,,,,0.0,0.006,290.0,,,,,1.0,0.0,0.019,
654,SEDGWICK COUNTY MEMORIAL HOSPITAL (061310),2017,Critical Access,Government - Local,41.0,40.993743,-102.269232,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
655,SOUTHEAST COLORADO HOSPITAL (061311),2017,Critical Access,Government - Hospital District or Authority,71.0,37.404165,-102.612423,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
656,ESTES PARK MEDICAL CENTER (061312),2017,Critical Access,Government - Hospital District or Authority,84.0,40.372259,-105.514088,CO,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.015,1.0,0.0,0.028,
657,KIT CARSON COUNTY MEMORIAL HOSPITAL (061313),2017,Critical Access,Government - Hospital District or Authority,19.0,39.302378,-102.270711,CO,,,,,,,1.0,0.278,1259.0,,,,,,,0.0,0.026,1216.0,,,,,,,,
658,"MEMORIAL HOSPITAL, THE (061314)",2017,Critical Access,Government - Local,25.0,40.518288,-107.57863,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
659,YUMA DISTRICT HOSPITAL (061315),2017,Critical Access,Government - Hospital District or Authority,16.0,40.118445,-102.736654,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
660,SPANISH PEAKS REGIONAL HEALTH CENTER (061316),2017,Critical Access,Government - Hospital District or Authority,141.0,37.607688,-104.819786,CO,,,,,,,0.0,0.042,186.0,,,,,,,,,,,,,,,,,
661,GRAND RIVER MEDICAL CENTER (061317),2017,Critical Access,Government - Hospital District or Authority,66.0,39.522587,-107.77201,CO,,,,,,,0.0,0.355,1278.0,,,,,,,0.0,0.027,1278.0,,1.0,0.0,0.005,,,,
662,MIDDLE PARK MEDICAL CENTER (061318),2017,Critical Access,Government - Hospital District or Authority,21.0,40.0575,-106.391183,CO,,,,,,,0.0,0.121,546.0,,,,,,,0.0,0.011,546.0,,,,,,,,
663,ST VINCENT HOSPITAL GENERAL DISTRICT (061319),2017,Critical Access,Government - Hospital District or Authority,15.0,39.244392,-106.303302,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
664,GUNNISON VALLEY HOSPITAL (061320),2017,Critical Access,Government - Local,20.0,38.551089,-106.924321,CO,,,,,,,,,,,,,,,,,,,,,,,,,,
665,MT SAN RAFAEL HOSPITAL (061321),2017,Critical Access,Voluntary non-profit - Private,25.0,37.17338,-104.488796,CO,,,,,,,0.0,0.06,269.0,,,,,,,0.0,0.007,286.0,,4.0,0.0,0.056,,,,
666,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER (061322),2017,Critical Access,Government - Hospital District or Authority,25.0,38.543102,-106.007291,CO,,,,,,,,,,,,,,,,,,,,11.0,0.0,0.08,22.0,0.0,0.559,
667,PROWERS MEDICAL CENTER (061323),2017,Critical Access,Government - Hospital District or Authority,25.0,38.070915,-102.609068,CO,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.014,7.0,0.0,0.184,
668,ASPEN VALLEY HOSPITAL (061324),2017,Critical Access,Government - Hospital District or Authority,25.0,39.190057,-106.837784,CO,,,,,,,0.0,0.506,2288.0,,,,,,,0.0,0.055,2637.0,,6.0,0.0,0.043,19.0,0.0,0.437,
669,PIONEERS MEDICAL CENTER (061325),2017,Critical Access,Government - Hospital District or Authority,44.0,,,CO,,,,,,,0.0,0.0,1.0,,,,,,,0.0,0.0,1.0,,,,,2.0,0.0,0.05,
670,PIKES PEAK REGIONAL HOSPITAL (061326),2017,Critical Access,Voluntary non-profit - Private,15.0,38.973932,-105.074267,CO,,,,,,,0.0,0.012,24.0,,,,,,,0.0,0.0,24.0,,1.0,0.0,0.007,,,,
671,SOUTHWEST MEMORIAL HOSPITAL (061327),2017,Critical Access,Voluntary non-profit - Private,25.0,37.36214,-108.572739,CO,,,,,,0.0,0.0,1.216,3687.0,,,,,,,0.0,0.086,4082.0,,8.0,0.0,0.061,13.0,0.0,0.307,
672,PAGOSA SPRINGS MEDICAL CENTER (061328),2017,Critical Access,Government - Hospital District or Authority,11.0,37.252776,-107.077219,CO,,,,,,,0.0,0.162,732.0,,,,,,,0.0,0.016,731.0,,,,,2.0,0.0,0.054,
673,ST FRANCIS HOSPITAL & MEDICAL CENTER (070002),2017,Acute Care,Voluntary non-profit - Church,561.0,41.77508,-72.699468,CT,,,,,,1.13,107.0,94.686,137240.0,,,,,,0.649,5.0,7.699,142839.0,1.212,325.0,3.0,2.475,299.0,8.0,7.563,1.058
674,DAY KIMBALL HOSPITAL (070003),2017,Acute Care,Voluntary non-profit - Private,104.0,41.907746,-71.914692,CT,,,,,,0.922,7.0,7.591,12747.0,,,,,,,0.0,0.397,13942.0,,36.0,0.0,0.299,27.0,3.0,0.688,
675,DAY KIMBALL HOSPITAL MEDICAL CENTER NORTHEAST (070003),2017,Acute Care,Voluntary non-profit - Private,104.0,41.907746,-71.914692,CT,,,,,,,,,,,,,,,,,,,,,,,,,,
676,SHARON HOSPITAL (070004),2017,Acute Care,Proprietary,79.0,41.879662,-73.481572,CT,,,,,,0.0,0.0,2.409,5540.0,,,,,,,0.0,0.249,6188.0,,5.0,0.0,0.056,14.0,0.0,0.369,
677,WATERBURY HOSPITAL (070005),2017,Acute Care,Voluntary non-profit - Private,249.0,41.558269,-73.058608,CT,,,,,,0.838,25.0,29.841,42887.0,,,,,,0.625,2.0,3.201,46613.0,,31.0,0.0,0.245,131.0,2.0,3.468,0.577
678,STAMFORD HOSPITAL (070006),2017,Acute Care,Voluntary non-profit - Private,303.0,,,CT,,,,,,1.19,47.0,39.506,57274.0,,,,,,0.0,0.0,2.666,66040.0,2.193,187.0,3.0,1.368,140.0,4.0,3.687,1.085
679,LAWRENCE & MEMORIAL HOSPITAL (070007),2017,Acute Care,Voluntary non-profit - Private,245.0,41.336428,-72.103074,CT,,,,,,1.409,51.0,36.189,46345.0,,,,,,0.547,1.0,1.827,51374.0,,79.0,1.0,0.611,81.0,0.0,1.997,0.0
680,JOHNSON MEMORIAL HOSPITAL (070008),2017,Acute Care,Voluntary non-profit - Private,88.0,,,CT,,,,,,1.375,7.0,5.091,9438.0,,,,,,,2.0,0.235,9928.0,,11.0,0.0,0.084,18.0,0.0,0.387,
681,BRIDGEPORT HOSPITAL (070010),2017,Acute Care,Voluntary non-profit - Private,378.0,41.188776,-73.16608,CT,,,,,,1.074,61.0,56.796,93402.0,,,,,,0.917,6.0,6.543,98404.0,2.991,253.0,6.0,2.006,168.0,6.0,4.229,1.419
682,CHARLOTTE HUNGERFORD HOSPITAL (070011),2017,Acute Care,Voluntary non-profit - Private,108.0,41.790846,-73.133143,CT,,,,,,1.001,15.0,14.99,20136.0,,,,,,,2.0,0.903,21158.0,,18.0,0.0,0.117,57.0,1.0,1.373,0.728
683,ROCKVILLE GENERAL HOSPITAL (070012),2017,Acute Care,Voluntary non-profit - Other,222.0,41.866962,-72.450988,CT,,,,,,1.654,7.0,4.232,8264.0,,,,,,,1.0,0.345,8264.0,,,,,6.0,0.0,0.154,
684,SAINT MARYS HOSPITAL (070016),2017,Acute Care,Voluntary non-profit - Other,167.0,,,CT,,,,,,1.006,28.0,27.823,39642.0,,,,,,0.0,0.0,1.654,42802.0,,91.0,0.0,0.775,117.0,3.0,3.155,0.951
685,MIDSTATE MEDICAL CENTER (070017),2017,Acute Care,Voluntary non-profit - Private,139.0,41.550036,-72.803878,CT,,,,,,1.96,40.0,20.407,32054.0,,,,,,2.151,3.0,1.395,34169.0,,79.0,0.0,0.644,105.0,3.0,2.588,1.159
686,GREENWICH HOSPITAL ASSOCIATION (070018),2017,Acute Care,Voluntary non-profit - Private,184.0,41.034395,-73.629632,CT,,,,,,1.003,33.0,32.892,46437.0,,,,,,0.536,1.0,1.864,50789.0,,118.0,1.0,0.798,185.0,10.0,4.307,2.322
687,"MILFORD HOSPITAL, INC (070019)",2017,Acute Care,Voluntary non-profit - Private,106.0,,,CT,,,,,,1.087,9.0,8.283,12802.0,,,,,,,1.0,0.501,12802.0,,11.0,0.0,0.077,20.0,0.0,0.555,
688,MIDDLESEX HOSPITAL (070020),2017,Acute Care,Voluntary non-profit - Private,228.0,41.554865,-72.647633,CT,,,,,,0.685,17.0,24.818,48745.0,,,,,,0.0,0.0,2.012,51579.0,,96.0,0.0,0.696,150.0,3.0,3.646,0.823
689,WINDHAM COMM MEM HOSP & HATCH HOSP (070021),2017,Acute Care,Voluntary non-profit - Private,64.0,41.716569,-72.224068,CT,,,,,,0.93,3.0,3.225,8289.0,,,,,,,2.0,0.214,8633.0,,1.0,0.0,0.011,9.0,0.0,0.222,
690,WINDHAM COMMUNITY MEMORIAL HOSPITAL (070021),2017,Acute Care,Voluntary non-profit - Private,64.0,41.716569,-72.224068,CT,,,,,,,,,,,,,,,,,,,,,,,,,,
691,YALE-NEW HAVEN HOSPITAL (070022),2017,Acute Care,Voluntary non-profit - Private,1347.0,41.304285,-72.934689,CT,,,,,,1.043,200.0,191.721,344922.0,,,,,,1.502,28.0,18.644,378481.0,0.499,738.0,3.0,6.017,688.0,27.0,18.219,1.482
692,WILLIAM W BACKUS HOSPITAL (070024),2017,Acute Care,Voluntary non-profit - Other,184.0,41.543402,-72.086747,CT,,,,,,0.687,22.0,32.009,44356.0,,,,,,0.502,1.0,1.994,46679.0,,23.0,0.0,0.264,158.0,3.0,3.994,0.751
693,HARTFORD HOSPITAL (070025),2017,Acute Care,Voluntary non-profit - Private,895.0,41.754123,-72.68082,CT,,,,,,1.116,190.0,170.224,195250.0,,,,,,0.806,16.0,19.851,204279.0,1.23,669.0,6.0,4.879,472.0,14.0,11.817,1.185
694,MANCHESTER MEMORIAL HOSPITAL (070027),2017,Acute Care,Voluntary non-profit - Private,182.0,41.781087,-72.525221,CT,,,,,,0.664,12.0,18.074,25590.0,,,,,,0.0,0.0,1.405,29944.0,3.021,156.0,4.0,1.324,84.0,9.0,2.151,4.184
695,ST VINCENT'S MEDICAL CENTER (070028),2017,Acute Care,Voluntary non-profit - Church,350.0,41.200083,-73.202486,CT,,,,,,,,,,,,,,,1.632,9.0,5.513,85719.0,,72.0,0.0,0.608,94.0,3.0,2.357,1.273
696,ST. VINCENT'S MEDICAL CENTER (070028),2017,Acute Care,Voluntary non-profit - Church,350.0,41.200083,-73.202486,CT,,,,,,,,,,,,,,,,,,,,,,,,,,
697,BRISTOL HOSPITAL (070029),2017,Acute Care,Voluntary non-profit - Private,123.0,41.676078,-72.934878,CT,,,,,,0.556,9.0,16.177,25175.0,,,,,,,1.0,0.91,26612.0,,95.0,0.0,0.816,66.0,1.0,1.833,0.546
698,GRIFFIN HOSPITAL (070031),2017,Acute Care,Voluntary non-profit - Other,119.0,41.335978,-73.088689,CT,,,,,,1.211,13.0,10.737,24116.0,,,,,,1.818,2.0,1.1,24203.0,,56.0,0.0,0.486,55.0,0.0,1.405,0.0
699,DANBURY HOSPITAL (070033),2017,Acute Care,Voluntary non-profit - Private,370.0,41.406776,-73.444339,CT,,,,,,0.384,23.0,59.864,86765.0,,,,,,1.217,5.0,4.11,95864.0,1.689,144.0,2.0,1.184,217.0,5.0,5.586,0.895
700,NORWALK HOSPITAL ASSOCIATION (070034),2017,Acute Care,Voluntary non-profit - Private,278.0,41.110415,-73.421229,CT,,,,,,0.706,27.0,38.243,45130.0,,,,,,0.833,2.0,2.402,49336.0,,74.0,0.0,0.474,139.0,4.0,2.761,1.449
701,"HOSPITAL OF CENTRAL CONNECTICUT, THE (070035)",2017,Acute Care,Voluntary non-profit - Other,297.0,41.662015,-72.787799,CT,,,,,,0.905,33.0,36.471,59789.0,,,,,,0.692,2.0,2.89,65045.0,0.8,165.0,1.0,1.25,216.0,3.0,5.408,0.555
702,THE HOSPITAL OF CENTRAL CONNECTICUT (070035),2017,Acute Care,Voluntary non-profit - Other,297.0,41.662015,-72.787799,CT,,,,,,,,,,,,,,,,,,,,,,,,,,
703,JOHN DEMPSEY HOSPITAL (070036),2017,Acute Care,Government - Local,160.0,41.73509,-72.79582,CT,,,,,,1.401,28.0,19.98,32416.0,,,,,,0.0,0.0,1.426,34912.0,1.515,166.0,2.0,1.32,93.0,3.0,2.356,1.273
704,THE CONNECTICUT HOSPICE INC. (070038),2017,Acute Care,Voluntary non-profit - Private,52.0,41.256305,-72.833367,CT,,,,,,,,,,,,,,,,,,,,,,,,,,
705,MASONICARE HEALTH CENTER (070039),2017,Acute Care,Voluntary non-profit - Private,503.0,41.460698,-72.836586,CT,,,,,,,3.0,0.857,3874.0,,,,,,,0.0,0.068,3874.0,,,,,,,,
706,MASONICARE HEALTH CENTER HOSPITAL (070039),2017,Acute Care,Voluntary non-profit - Private,503.0,41.460698,-72.836586,CT,,,,,,,,,,,,,,,,,,,,,,,,,,
707,HEBREW HOME AND HOSPITAL INC (070040),2017,Acute Care,Voluntary non-profit - Private,201.0,41.802774,-72.728931,CT,,,,,,,0.0,0.258,967.0,,,,,,,0.0,0.027,967.0,,,,,,,,
708,"CHRISTIANA CARE HEALTH SERVICES, INC. (080001)",2017,Acute Care,Voluntary non-profit - Private,1132.0,39.689909,-75.673228,DE,,,,,,1.01,212.0,209.856,266236.0,,,,,,1.06,18.0,16.983,299155.0,1.572,385.0,5.0,3.18,733.0,26.0,19.899,1.307
709,CHRISTIANA HOSPITAL (080001),2017,Acute Care,Voluntary non-profit - Private,1132.0,39.689909,-75.673228,DE,,,,,,,,,,,,,,,,,,,,,,,,,,
710,ST FRANCIS HOSPITAL (080003),2017,Acute Care,Voluntary non-profit - Private,161.0,,,DE,,,,,,0.843,15.0,17.785,17683.0,,,,,,,0.0,0.89,19449.0,,39.0,1.0,0.309,28.0,2.0,0.643,
711,BAYHEALTH - KENT GENERAL HOSPITAL (080004),2017,Acute Care,Voluntary non-profit - Private,268.0,39.150687,-75.522327,DE,,,,,,0.702,38.0,54.138,74009.0,,,,,,0.628,3.0,4.778,81564.0,0.886,139.0,1.0,1.129,169.0,6.0,4.382,1.369
712,NANTICOKE MEMORIAL HOSPITAL (080006),2017,Acute Care,Voluntary non-profit - Private,112.0,38.642332,-75.605325,DE,,,,,,2.271,18.0,7.926,20290.0,,,,,,,2.0,0.641,20290.0,,35.0,0.0,0.282,49.0,1.0,1.255,0.797
713,BEEBE MEDICAL CENTER (080007),2017,Acute Care,Voluntary non-profit - Private,183.0,38.777413,-75.13586,DE,,,,,,1.41,38.0,26.951,45700.0,,,,,,0.601,2.0,3.328,84061.0,,46.0,3.0,0.371,128.0,0.0,3.116,0.0
714,BAYHEALTH - MILFORD MEMORIAL HOSPITAL (080009),2017,Acute Care,Voluntary non-profit - Private,158.0,,,DE,,,,,,1.423,15.0,10.538,19378.0,,,,,,,0.0,0.946,20136.0,,33.0,0.0,0.257,54.0,8.0,1.446,5.533
715,GEORGE WASHINGTON UNIV HOSPITAL (090001),2017,Acute Care,Proprietary,363.0,38.901169,-77.050119,DC,,,,,,1.16,79.0,68.091,93022.0,,,,,,1.819,18.0,9.894,103985.0,,97.0,0.0,0.821,200.0,3.0,6.299,0.476
716,HOWARD UNIVERSITY HOSPITAL (090003),2017,Acute Care,Voluntary non-profit - Other,241.0,38.917011,-77.021896,DC,,,,,,0.396,8.0,20.207,35873.0,,,,,,1.741,4.0,2.298,39851.0,,29.0,0.0,0.299,29.0,0.0,0.926,
717,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL (090004),2017,Acute Care,Voluntary non-profit - Private,396.0,38.912599,-77.074388,DC,,,,,,0.902,102.0,113.089,108907.0,,,,,,0.786,10.0,12.72,116864.0,,67.0,0.0,0.557,172.0,7.0,4.874,1.436
718,SIBLEY MEMORIAL HOSPITAL (090005),2017,Acute Care,Voluntary non-profit - Other,248.0,38.935747,-77.109889,DC,,,,,,0.543,20.0,36.814,45386.0,,,,,,0.0,0.0,2.308,45386.0,0.625,228.0,1.0,1.6,147.0,2.0,3.388,0.59
719,PROVIDENCE HOSPITAL (090006),2017,Acute Care,Voluntary non-profit - Private,467.0,,,DC,,,,,,1.449,31.0,21.395,39850.0,,,,,,2.111,4.0,1.895,44709.0,,36.0,0.0,0.305,54.0,1.0,1.41,0.709
720,UNITED MEDICAL CENTER (090008),2017,Acute Care,Proprietary,187.0,38.834155,-76.984698,DC,,,,,,0.376,6.0,15.974,39697.0,,,,,,4.034,8.0,1.983,39697.0,,15.0,0.0,0.172,24.0,0.0,0.721,
721,MEDSTAR WASHINGTON HOSPITAL CENTER (090011),2017,Acute Care,Voluntary non-profit - Other,757.0,38.929157,-77.012268,DC,,,,,,1.341,181.0,134.976,188836.0,,,,,,1.165,26.0,22.318,205053.0,0.0,281.0,0.0,2.49,481.0,19.0,13.978,1.359
722,UF HEALTH JACKSONVILLE (100001),2017,Acute Care,Voluntary non-profit - Private,549.0,30.346799,-81.664228,FL,,,,,,1.283,135.0,105.215,149106.0,,,,,,2.073,23.0,11.095,161963.0,1.72,122.0,2.0,1.163,183.0,5.0,6.19,0.808
723,SHANDS JACKSONVILLE (100001),2017,Acute Care,Voluntary non-profit - Private,549.0,30.346799,-81.664228,FL,,,,,,,,,,,,,,,,,,,,,,,,,,
724,BETHESDA HOSPITAL EAST (100002),2017,Acute Care,Voluntary non-profit - Private,432.0,26.50404,-80.06868,FL,,,,,,0.444,29.0,65.363,89002.0,,,,,,1.935,12.0,6.202,102069.0,,103.0,1.0,0.855,247.0,0.0,6.457,0.0
725,BETHESDA  HOSPITAL INC (100002),2017,Acute Care,Voluntary non-profit - Private,432.0,26.50404,-80.06868,FL,,,,,,,,,,,,,,,,,,,,,,,,,,
726,ORLANDO HEALTH (100006),2017,Acute Care,Voluntary non-profit - Private,1590.0,28.526925,-81.378203,FL,,,,,,1.168,304.0,260.304,373253.0,,,,,,1.217,21.0,17.251,426290.0,1.016,761.0,6.0,5.908,686.0,13.0,19.782,0.657
727,FLORIDA HOSPITAL (100007),2017,Acute Care,Voluntary non-profit - Private,2603.0,28.573457,-81.370328,FL,,,,,,0.501,252.0,502.724,682223.0,,,,,,0.742,34.0,45.806,704021.0,0.333,1287.0,3.0,9.021,2399.0,19.0,57.445,0.331
728,BAPTIST HOSPITAL OF MIAMI (100008),2017,Acute Care,Voluntary non-profit - Private,747.0,25.687781,-80.339086,FL,,,,,,0.875,109.0,124.639,170863.0,,,,,,1.345,9.0,6.692,186096.0,2.377,158.0,3.0,1.262,370.0,4.0,9.3,0.43
729,UNIVERSITY OF MIAMI HOSPITAL (100009),2017,Acute Care,Voluntary non-profit - Private,495.0,,,FL,,,,,,0.92,81.0,88.016,121620.0,,,,,,1.387,13.0,9.372,121620.0,0.848,160.0,1.0,1.179,181.0,12.0,4.858,2.47
730,LEE MEMORIAL HOSPITAL (100012),2017,Acute Care,Government - Hospital District or Authority,831.0,26.626924,-81.872295,FL,,,,,,1.072,143.0,133.455,178274.0,,,,,,1.071,10.0,9.333,200173.0,0.228,609.0,1.0,4.38,261.0,10.0,6.914,1.446
731,FLORIDA HOSPITAL NEW SMYRNA (100014),2017,Acute Care,Voluntary non-profit - Church,111.0,29.021174,-80.922903,FL,,,,,,1.758,37.0,21.047,23592.0,,,,,,0.952,1.0,1.051,23592.0,,11.0,0.0,0.061,47.0,0.0,1.097,0.0
732,BERT FISH MEDICAL CENTER (100014),2017,Acute Care,Voluntary non-profit - Church,111.0,29.021174,-80.922903,FL,,,,,,,,,,,,,,,,,,,,,,,,,,
733,HALIFAX HEALTH MEDICAL CENTER (100017),2017,Acute Care,Government - Hospital District or Authority,508.0,29.20055,-81.05534,FL,,,,,,0.858,72.0,83.92,98700.0,,,,,,1.638,13.0,7.934,105696.0,0.618,203.0,1.0,1.618,273.0,11.0,7.117,1.546
734,NAPLES COMMUNITY HOSPITAL (100018),2017,Acute Care,Voluntary non-profit - Private,641.0,26.150806,-81.799488,FL,,,,,,1.005,83.0,82.581,140230.0,,,,,,1.546,7.0,4.528,150709.0,0.0,144.0,0.0,1.11,301.0,4.0,7.228,0.553
735,HOLMES REGIONAL MEDICAL CENTER (100019),2017,Acute Care,Voluntary non-profit - Private,523.0,28.08691,-80.613523,FL,,,,,,1.134,122.0,107.565,129705.0,,,,,,1.223,11.0,8.993,138553.0,1.085,465.0,4.0,3.687,360.0,9.0,9.423,0.955
736,JACKSON MEMORIAL HOSPITAL (100022),2017,Acute Care,Government - Hospital District or Authority,1682.0,25.790612,-80.214945,FL,,,,,,0.929,233.0,250.859,364038.0,,,,,,2.008,56.0,27.893,409327.0,0.0,232.0,0.0,1.873,265.0,3.0,7.779,0.386
737,JACKSON HEALTH SYSTEM (100022),2017,Acute Care,Government - Hospital District or Authority,1682.0,25.790612,-80.214945,FL,,,,,,,,,,,,,,,,,,,,,,,,,,
738,CITRUS MEMORIAL HOSPITAL (100023),2017,Acute Care,Government - Hospital District or Authority,202.0,28.832242,-82.335335,FL,,,,,,0.67,13.0,19.393,47483.0,,,,,,0.938,2.0,2.131,48274.0,,32.0,0.0,0.284,82.0,4.0,2.239,1.787
739,SACRED HEART HOSPITAL (100025),2017,Acute Care,Voluntary non-profit - Private,524.0,30.475588,-87.210986,FL,,,,,,0.635,53.0,83.524,124758.0,,,,,,0.952,7.0,7.352,148173.0,1.39,260.0,3.0,2.159,282.0,8.0,7.485,1.069
740,BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM (100026),2017,Acute Care,Government - Hospital District or Authority,257.0,30.159681,-85.647067,FL,,,,,,0.536,19.0,35.424,79506.0,,,,,,1.191,8.0,6.719,79945.0,,24.0,0.0,0.236,146.0,3.0,3.961,0.757
741,PARRISH MEDICAL CENTER (100028),2017,Acute Care,Government - Hospital District or Authority,210.0,28.629068,-80.824943,FL,,,,,,1.066,25.0,23.456,34772.0,,,,,,2.967,5.0,1.685,36145.0,,85.0,0.0,0.649,91.0,0.0,2.263,0.0
742,NORTH SHORE MEDICAL CENTER (100029),2017,Acute Care,Proprietary,759.0,25.861658,-80.214656,FL,,,,,,0.675,54.0,80.026,123784.0,,,,,,1.366,10.0,7.323,128496.0,,121.0,0.0,0.98,84.0,0.0,2.219,0.0
743,HEALTH CENTRAL (100030),2017,Acute Care,Government - State,197.0,28.551666,-81.525787,FL,,,,,,1.193,40.0,33.538,52194.0,,,,,,1.556,3.0,1.928,54025.0,,74.0,0.0,0.591,37.0,1.0,0.924,
