,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
862,LAKEWOOD RANCH MEDICAL CENTER (100299),2023,Acute Care,Proprietary,123.0,27.392671,-82.434725,FL,2.013,,5.0,2.484,3609.0,0.586,8.0,13.657,32062.0,0.0,2451.0,,0.0,1.719,0.0,0.0,1.628,32905.0,,66.0,0.0,0.528,109.0,1.0,2.732,0.366
863,ORLANDO HEALTH ST CLOUD HOSPITAL (100302),2023,Acute Care,Proprietary,84.0,28.242414,-81.302658,FL,,,1.0,0.616,1192.0,0.143,1.0,7.012,24069.0,0.0,2274.0,,0.0,1.425,,0.0,0.913,24069.0,,12.0,0.0,0.103,19.0,1.0,0.502,
864,ASCENSION ST VINCENT'S SOUTHSIDE (100307),2023,Acute Care,Voluntary non-profit - Private,298.0,30.253096,-81.584126,FL,0.229,,1.0,4.359,3413.0,0.399,11.0,27.564,41367.0,0.0,4324.0,,0.0,4.525,0.542,2.0,3.687,46886.0,1.688,143.0,2.0,1.185,155.0,2.0,4.083,0.49
865,ASCENSION SACRED HEART GULF (100313),2023,Acute Care,Voluntary non-profit - Private,19.0,29.776562,-85.287605,FL,,,0.0,0.068,139.0,,0.0,0.614,1713.0,,215.0,,0.0,0.123,,0.0,0.041,1713.0,,,,,,,,
866,WEST KENDALL BAPTIST HOSPITAL (100314),2023,Acute Care,Voluntary non-profit - Private,132.0,25.679344,-80.456967,FL,0.639,,2.0,3.132,3155.0,0.322,5.0,15.516,40403.0,1.048,3381.0,,3.0,2.863,1.94,3.0,1.546,43196.0,,91.0,1.0,0.651,205.0,3.0,4.864,0.617
867,VIERA HOSPITAL (100315),2023,Acute Care,Voluntary non-profit - Private,84.0,28.229812,-80.729434,FL,0.0,,0.0,1.905,3566.0,0.185,2.0,10.806,24915.0,0.883,1741.0,,1.0,1.132,,1.0,0.93,24915.0,,118.0,0.0,0.87,86.0,0.0,2.308,0.0
868,PALM BAY HOSPITAL (100316),2023,Acute Care,Proprietary,139.0,27.99833,-80.61208,FL,0.745,,1.0,1.342,1835.0,0.541,8.0,14.775,39086.0,,966.0,,2.0,0.728,2.504,5.0,1.997,39086.0,,,,,70.0,4.0,1.9,2.105
869,ADVENTHEALTH WESLEY CHAPEL (100319),2023,Acute Care,Voluntary non-profit - Private,126.0,28.193718,-82.353402,FL,0.765,,3.0,3.921,3788.0,0.135,3.0,22.293,48401.0,1.702,2522.0,,4.0,2.35,0.0,0.0,3.023,48401.0,,97.0,1.0,0.822,105.0,1.0,2.754,0.363
870,HCA FLORIDA POINCIANA HOSPITAL (100320),2023,Acute Care,Proprietary,66.0,28.142723,-81.472985,FL,,,1.0,0.873,1647.0,0.0,0.0,6.997,17525.0,0.718,2202.0,,1.0,1.392,,0.0,0.446,17525.0,,5.0,0.0,0.053,35.0,1.0,0.899,
871,ASCENSION ST VINCENT'S CLAY COUNTY (100321),2023,Acute Care,Voluntary non-profit - Private,98.0,30.111135,-81.831298,FL,1.213,,3.0,2.473,3444.0,0.18,4.0,22.178,36076.0,0.0,2484.0,,0.0,1.805,1.908,3.0,1.572,36076.0,,21.0,0.0,0.214,113.0,3.0,3.008,0.997
872,OVIEDO MEDICAL CENTER (100329),2023,Acute Care,Proprietary,64.0,28.65604,-81.227973,FL,0.0,,0.0,1.111,1858.0,0.108,1.0,9.282,18053.0,,1136.0,,1.0,0.83,,1.0,0.693,18713.0,0.0,131.0,0.0,1.138,106.0,1.0,2.839,0.352
873,HALIFAX HEALTH /UF HEALTH MEDICAL CENTER OF DELTON (100330),2023,Acute Care,Government - Local,43.0,,,FL,,,0.0,0.172,350.0,0.32,1.0,3.124,7426.0,,170.0,,0.0,0.099,,1.0,0.374,7426.0,,20.0,0.0,0.19,15.0,1.0,0.386,
874,UCF LAKE NONA HOSPITAL (100350),2023,Acute Care,Proprietary,64.0,,,FL,,,1.0,0.458,601.0,0.212,1.0,4.721,8010.0,,776.0,,0.0,0.632,,0.0,0.534,9770.0,,48.0,0.0,0.419,16.0,0.0,0.471,
875,SARASOTA MEMORIAL HOSPITAL - VENICE (100359),2023,Acute Care,Government - Hospital District or Authority,110.0,,,FL,0.804,,2.0,2.489,3717.0,0.949,22.0,23.189,30695.0,1.132,2635.0,,2.0,1.767,2.126,3.0,1.411,31020.0,,23.0,0.0,0.183,118.0,2.0,2.884,0.693
876,HCA FLORIDA UNIVERSITY HOSPITAL (100360),2023,Acute Care,Proprietary,165.0,,,FL,,,0.0,0.449,632.0,0.0,0.0,7.081,15091.0,1.742,1548.0,,3.0,1.722,,1.0,0.709,24100.0,1.27,257.0,3.0,2.363,22.0,1.0,0.507,
877,ASCENSION ST VINCENT'S ST JOHNS COUNTY (100361),2023,Acute Care,Voluntary non-profit - Private,,,,,,,0.0,0.034,64.0,,0.0,0.422,1073.0,,93.0,,0.0,0.057,,,,1073.0,,,,,,,,
878,VA NORTH FLORIDA/SOUTH GEORGIA HEALTHCARE SYSTEM - GAINESVILLE (10057F),2023,Acute Care (VA),Government - Federal,,,,,0.0,,0.0,8.504,6344.0,,,,,0.364,4696.0,,2.0,5.494,,,,,,,,,,,,
879,TAMPA VA MEDICAL CENTER (10063F),2023,Acute Care (VA),Government - Federal,,,,,0.73,,9.0,12.326,9038.0,,,,,0.0,8690.0,,0.0,10.196,,,,,,,,,,,,
880,MIAMI VA MEDICAL CENTER (10064F),2023,Acute Care (VA),Government - Federal,,,,,1.056,,6.0,5.684,5120.0,,,,,1.622,3522.0,,6.0,3.699,,,,,,,,,,,,
881,W PALM BEACH VA MEDICAL CENTER (10065F),2023,Acute Care (VA),Government - Federal,,,,,1.41,,4.0,2.837,3499.0,,,,,4.669,2749.0,,12.0,2.57,,,,,,,,,,,,
882,ORLANDO VA MEDICAL CENTER (10099F),2023,Acute Care (VA),VA,,,,,1.71,,3.0,1.754,2201.0,,,,,0.0,1589.0,,0.0,1.386,,,,,,,,,,,,
883,ADVENTHEALTH WAUCHULA (101300),2023,Critical Access,Voluntary non-profit - Private,25.0,,,FL,,,0.0,0.043,18.0,0.0,0.0,2.3,8252.0,,7.0,,0.0,0.002,,1.0,0.172,8252.0,,,,,,,,
884,NORTHWEST FLORIDA COMMUNITY HOSPITAL (101308),2023,Critical Access,Voluntary non-profit - Private,59.0,30.76457,-85.542643,FL,,,0.0,0.74,1133.0,,,,,,405.0,,0.0,0.11,,,,,,,,,6.0,0.0,0.149,
885,HENDRY REGIONAL MEDICAL CENTER (101309),2023,Critical Access,Voluntary non-profit - Other,25.0,26.753239,-80.942276,FL,,,0.0,0.126,192.0,,0.0,0.527,2385.0,,133.0,,0.0,0.037,,0.0,0.05,2385.0,,,,,,,,
886,MADISON COUNTY MEMORIAL HOSPITAL (101311),2023,Critical Access,Government - Hospital District or Authority,23.0,30.471413,-83.419898,FL,,,,,,,,,,,,,,,,,,,,,,,,,,
887,FISHERMEN'S COMMUNITY HOSPITAL (101312),2023,Critical Access,Voluntary non-profit - Private,16.0,24.71113,-81.09472,FL,,,0.0,0.091,37.0,,0.0,0.129,377.0,,28.0,,0.0,0.008,,0.0,0.008,377.0,,,,,,,,
888,MARINERS HOSPITAL (101313),2023,Critical Access,Voluntary non-profit - Private,24.0,25.005408,-80.521301,FL,,,0.0,0.295,121.0,0.0,0.0,1.068,3263.0,,93.0,,0.0,0.025,,0.0,0.068,3263.0,,,,,7.0,0.0,0.173,
889,HAMILTON MEDICAL CENTER (110001),2023,Acute Care,Voluntary non-profit - Private,253.0,34.788884,-84.983657,GA,0.912,,6.0,6.577,4852.0,0.353,8.0,22.644,42903.0,1.233,5332.0,,7.0,5.679,2.303,7.0,3.04,48156.0,,38.0,0.0,0.334,97.0,3.0,2.457,1.221
890,UPSON REGIONAL MEDICAL CENTER (110002),2023,Acute Care,Voluntary non-profit - Other,106.0,32.887252,-84.336109,GA,0.0,,0.0,2.125,3071.0,0.469,3.0,6.399,16092.0,0.0,1567.0,,0.0,1.129,,0.0,0.721,16159.0,,25.0,1.0,0.228,45.0,0.0,1.229,0.0
891,MAYO CLINIC HEALTH SYSTEM IN WAYCROSS (110003),2023,Acute Care,Voluntary non-profit - Private,251.0,31.226007,-82.349239,GA,0.493,,1.0,2.028,2156.0,0.094,1.0,10.617,22514.0,1.301,4357.0,,5.0,3.844,0.548,1.0,1.825,23378.0,,27.0,0.0,0.3,40.0,0.0,1.148,0.0
892,NORTHSIDE HOSPITAL FORSYTH (110005),2023,Acute Care,Voluntary non-profit - Private,265.0,34.178588,-84.139246,GA,0.563,,7.0,12.426,12835.0,0.765,49.0,64.014,90972.0,0.931,11377.0,,10.0,10.744,0.813,4.0,4.923,104800.0,0.372,335.0,1.0,2.69,279.0,7.0,7.126,0.982
893,ST MARY'S HOSPITAL (110006),2023,Acute Care,Voluntary non-profit - Private,262.0,33.945929,-83.404467,GA,0.554,,3.0,5.42,3772.0,0.3,5.0,16.645,38852.0,2.329,3708.0,,8.0,3.435,0.38,1.0,2.635,43431.0,,57.0,1.0,0.447,132.0,3.0,3.58,0.838
894,PHOEBE PUTNEY MEMORIAL HOSPITAL (110007),2023,Acute Care,Government - Hospital District or Authority,478.0,31.590229,-84.156267,GA,0.81,,14.0,17.293,13257.0,0.037,2.0,54.537,93940.0,1.276,13274.0,,18.0,14.103,1.049,10.0,9.537,110044.0,0.0,229.0,0.0,2.018,201.0,2.0,5.606,0.357
895,NORTHSIDE HOSPITAL CHEROKEE (110008),2023,Acute Care,Voluntary non-profit - Other,123.0,34.227523,-84.460562,GA,0.255,,2.0,7.828,9105.0,0.662,38.0,57.44,80355.0,0.577,8069.0,,4.0,6.932,1.041,4.0,3.842,89793.0,0.474,506.0,2.0,4.218,354.0,6.0,9.391,0.639
896,EMORY UNIVERSITY HOSPITAL (110010),2023,Acute Care,Voluntary non-profit - Private,612.0,33.791881,-84.320977,GA,0.672,,41.0,61.046,33727.0,0.57,66.0,115.776,210759.0,1.541,50094.0,,82.0,53.199,1.158,26.0,22.449,210759.0,0.755,145.0,1.0,1.325,290.0,3.0,8.366,0.359
897,TANNER MEDICAL CENTER - CARROLLTON (110011),2023,Acute Care,Government - Hospital District or Authority,175.0,33.570555,-85.072464,GA,1.348,,12.0,8.904,12005.0,0.746,30.0,40.194,59340.0,1.3,7633.0,,7.0,5.383,2.42,7.0,2.893,64057.0,,15.0,1.0,0.133,53.0,1.0,1.473,0.679
898,TANNER MEDICAL CENTER VILLA RICA (110015),2023,Acute Care,Government - Hospital District or Authority,118.0,33.742992,-84.919477,GA,1.71,,3.0,1.754,3413.0,1.949,14.0,7.182,14475.0,2.309,2103.0,,3.0,1.299,,2.0,0.432,15866.0,,11.0,1.0,0.095,1.0,0.0,0.024,
899,WELLSTAR WEST GEORGIA MEDICAL CENTER (110016),2023,Acute Care,Government - Hospital District or Authority,456.0,33.031301,-85.056671,GA,1.271,,2.0,1.573,2233.0,0.329,4.0,12.151,32117.0,0.429,3374.0,,1.0,2.329,1.345,2.0,1.487,33145.0,,25.0,2.0,0.224,93.0,8.0,2.596,3.082
900,PIEDMONT NEWTON HOSPITAL (110018),2023,Acute Care,Voluntary non-profit - Private,92.0,33.602673,-83.848082,GA,2.108,,3.0,1.423,2073.0,0.281,4.0,14.23,28573.0,0.833,3497.0,,2.0,2.401,1.797,3.0,1.669,30798.0,,65.0,0.0,0.567,47.0,2.0,1.234,1.621
901,ADVENTHEALTH GORDON (110023),2023,Acute Care,Voluntary non-profit - Church,69.0,34.511878,-84.92537,GA,1.919,,5.0,2.605,3942.0,0.842,8.0,9.499,22335.0,0.0,2753.0,,0.0,1.742,1.692,2.0,1.182,23096.0,,51.0,1.0,0.512,43.0,0.0,1.221,0.0
902,CANDLER HOSPITAL (110024),2023,Acute Care,Voluntary non-profit - Other,260.0,32.027361,-81.101731,GA,0.385,,5.0,12.977,10295.0,0.732,27.0,36.884,59530.0,0.54,16335.0,,9.0,16.682,1.18,3.0,2.542,62331.0,0.78,943.0,6.0,7.691,273.0,3.0,7.485,0.401
903,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS (110025),2023,Acute Care,Government - Hospital District or Authority,308.0,31.173785,-81.484516,GA,1.138,,9.0,7.907,8927.0,0.405,13.0,32.119,71745.0,1.38,8069.0,,9.0,6.524,1.567,9.0,5.745,74177.0,0.506,227.0,1.0,1.978,130.0,0.0,3.357,0.0
904,"TY COBB REGIONAL MEDICAL CENTER, LLC (110027)",2023,Acute Care,Voluntary non-profit - Private,80.0,34.439485,-83.130855,GA,,,0.0,0.68,1332.0,1.237,4.0,3.234,9522.0,,437.0,,0.0,0.267,,0.0,0.444,10166.0,,9.0,0.0,0.095,1.0,0.0,0.031,
905,PIEDMONT AUGUSTA HOSPITAL (110028),2023,Acute Care,Voluntary non-profit - Other,530.0,33.472989,-81.981332,GA,0.607,,9.0,14.839,9058.0,0.549,34.0,61.939,126130.0,0.581,14177.0,,9.0,15.478,0.411,4.0,9.737,136920.0,0.669,530.0,3.0,4.483,288.0,2.0,7.513,0.266
906,"NORTHEAST GEORGIA MEDICAL CENTER, INC (110029)",2023,Acute Care,Government - Local,856.0,34.30335,-83.81737,GA,1.065,,41.0,38.495,34954.0,1.033,166.0,160.625,212303.0,0.397,40288.0,,15.0,37.738,1.334,25.0,18.741,231107.0,0.0,252.0,0.0,2.438,584.0,13.0,16.521,0.787
907,PIEDMONT CARTERSVILLE MEDICAL CENTER (110030),2023,Acute Care,Voluntary non-profit - Private,116.0,,,GA,0.292,,1.0,3.421,4131.0,0.333,7.0,20.994,41209.0,0.468,5161.0,,2.0,4.27,0.954,2.0,2.096,42827.0,,51.0,0.0,0.435,40.0,1.0,1.135,0.881
908,WELLSTAR SPALDING MEDICAL CENTER (110031),2023,Acute Care,Proprietary,160.0,33.239215,-84.265671,GA,0.428,,1.0,2.338,3394.0,0.0,0.0,13.037,33765.0,2.675,5422.0,,10.0,3.738,3.974,9.0,2.265,36105.0,5.645,141.0,7.0,1.24,56.0,1.0,1.527,0.655
909,WELLSTAR SPALDING REGIONAL HOSPITAL (110031),2023,Acute Care,Proprietary,160.0,33.239215,-84.265671,GA,,,,,,,,,,,,,,,,,,,,,,,,,,
910,STEPHENS COUNTY HOSPITAL (110032),2023,Acute Care,Government - Hospital District or Authority,75.0,34.59302,-83.347172,GA,,,0.0,0.803,965.0,1.846,6.0,3.251,6694.0,,201.0,,0.0,0.163,,0.0,0.199,6694.0,,,,,7.0,0.0,0.169,
911,AU MEDICAL CENTER (110034),2023,Acute Care,Voluntary non-profit - Other,481.0,33.471029,-81.991453,GA,1.137,,46.0,40.458,22227.0,0.554,50.0,90.22,133981.0,1.14,19451.0,,27.0,23.686,1.303,16.0,12.279,146458.0,3.899,170.0,6.0,1.539,148.0,3.0,4.406,0.681
912,WELLSTAR KENNESTONE REGIONAL MEDICAL CENTER (110035),2023,Acute Care,Voluntary non-profit - Other,617.0,33.968128,-84.551241,GA,0.193,,7.0,36.347,21982.0,0.258,24.0,92.945,187152.0,0.892,28417.0,,28.0,31.4,1.287,17.0,13.21,208112.0,1.98,470.0,8.0,4.041,451.0,21.0,12.459,1.686
913,WELLSTAR KENNESTONE HOSPITAL (110035),2023,Acute Care,Voluntary non-profit - Other,617.0,33.968128,-84.551241,GA,,,,,,,,,,,,,,,,,,,,,,,,,,
914,MEMORIAL UNIVERSITY MEDICAL CENTER (110036),2023,Acute Care,Voluntary non-profit - Other,534.0,32.031785,-81.091827,GA,0.749,,29.0,38.713,20148.0,0.129,13.0,101.02,163186.0,0.343,26192.0,,11.0,32.037,0.482,9.0,18.689,195856.0,0.486,409.0,2.0,4.111,431.0,7.0,13.26,0.528
915,JOHN D ARCHBOLD MEMORIAL HOSPITAL (110038),2023,Acute Care,Voluntary non-profit - Private,328.0,,,GA,0.266,,2.0,7.511,8276.0,0.398,7.0,17.599,45382.0,1.547,6846.0,,9.0,5.819,0.446,1.0,2.244,46582.0,,38.0,0.0,0.359,88.0,1.0,2.428,0.412
916,HABERSHAM COUNTY MEDICAL CTR (110041),2023,Acute Care,Government - Hospital District or Authority,137.0,34.405879,-83.485989,GA,,,1.0,0.824,1623.0,2.409,7.0,2.906,10115.0,,129.0,,0.0,0.082,,1.0,0.232,11022.0,,4.0,1.0,0.038,16.0,0.0,0.431,
917,WELLSTAR PAULDING MEDICAL CENTER (110042),2023,Acute Care,Voluntary non-profit - Other,259.0,33.902429,-84.782727,GA,0.0,,0.0,2.279,3257.0,0.137,2.0,14.581,36792.0,0.732,3922.0,,2.0,2.733,2.95,4.0,1.356,36792.0,,2.0,0.0,0.01,77.0,1.0,2.123,0.471
918,WELLSTAR PAULDING HOSPITAL (110042),2023,Acute Care,Voluntary non-profit - Other,259.0,33.902429,-84.782727,GA,,,,,,,,,,,,,,,,,,,,,,,,,,
919,ST JOSEPH'S HOSPITAL - SAVANNAH (110043),2023,Acute Care,Voluntary non-profit - Private,246.0,31.985079,-81.152792,GA,0.865,,16.0,18.494,10455.0,0.832,29.0,34.835,55461.0,0.374,12514.0,,5.0,13.38,1.712,6.0,3.505,55461.0,,1.0,0.0,0.008,75.0,2.0,2.137,0.936
920,PHOEBE SUMTER MEDICAL CENTER (110044),2023,Acute Care,Government - Hospital District or Authority,54.0,32.06425,-84.255376,GA,0.0,,0.0,1.401,2692.0,0.0,0.0,7.118,15494.0,,1451.0,,1.0,0.912,,3.0,0.771,16249.0,,31.0,0.0,0.306,31.0,0.0,0.813,
921,"NGMC BARROW, LLC (110045)",2023,Acute Care,Proprietary,55.0,34.007701,-83.706706,GA,,,2.0,0.305,624.0,0.439,2.0,4.561,8789.0,,547.0,,1.0,0.318,,0.0,0.21,8789.0,,,,,,,,
922,PIEDMONT WALTON HOSPITAL (110046),2023,Acute Care,Proprietary,81.0,33.798635,-83.746316,GA,,,3.0,0.932,1785.0,0.129,1.0,7.728,18724.0,0.822,1982.0,,1.0,1.216,,4.0,0.866,18725.0,2.389,154.0,3.0,1.256,40.0,0.0,1.116,0.0
923,ADVENTHEALTH MURRAY (110050),2023,Acute Care,Voluntary non-profit - Private,28.0,34.779951,-84.782125,GA,,,0.0,0.196,399.0,,1.0,0.589,3243.0,,29.0,,0.0,0.016,,0.0,0.071,3243.0,,,,,,,,
924,UNION GENERAL HOSPITAL (110051),2023,Acute Care,Government - Hospital District or Authority,190.0,34.884842,-83.963026,GA,0.0,,0.0,1.047,2084.0,1.493,5.0,3.348,8055.0,,1302.0,,0.0,0.775,,0.0,0.173,8408.0,,2.0,0.0,0.018,23.0,1.0,0.558,
925,ATRIUM HEALTH FLOYD MEDICAL CENTER (110054),2023,Acute Care,Government - Hospital District or Authority,293.0,34.260454,-85.179957,GA,0.8,,9.0,11.257,8830.0,0.823,43.0,52.229,84287.0,0.326,8590.0,,3.0,9.192,0.329,3.0,9.127,90682.0,2.233,242.0,4.0,1.791,166.0,4.0,4.027,0.993
926,FLOYD MEDICAL CENTER (110054),2023,Acute Care,Government - Hospital District or Authority,293.0,34.260454,-85.179957,GA,,,,,,,,,,,,,,,,,,,,,,,,,,
927,PIEDMONT COLUMBUS REGIONAL MIDTOWN (110064),2023,Acute Care,Voluntary non-profit - Other,367.0,32.481728,-84.982008,GA,0.548,,5.0,9.118,7155.0,0.101,5.0,49.608,79513.0,0.942,11381.0,,12.0,12.739,1.143,9.0,7.871,93834.0,1.4,153.0,2.0,1.429,154.0,5.0,4.959,1.008
928,HOUSTON HEALTHCARE (110069),2023,Acute Care,Voluntary non-profit - Private,236.0,32.618198,-83.62941,GA,0.475,,4.0,8.413,8488.0,0.291,7.0,24.026,55835.0,0.765,6901.0,,5.0,6.539,1.045,4.0,3.829,60614.0,,77.0,0.0,0.663,146.0,0.0,3.725,0.0
929,HOUSTON MEDICAL CENTER (110069),2023,Acute Care,Voluntary non-profit - Private,236.0,32.618198,-83.62941,GA,,,,,,,,,,,,,,,,,,,,,,,,,,
930,APPLING HEALTHCARE (110071),2023,Acute Care,Government - Hospital District or Authority,158.0,31.768768,-82.349351,GA,,,0.0,0.24,487.0,,0.0,0.516,2055.0,,93.0,,0.0,0.055,,0.0,0.051,2055.0,,,,,,,,
931,APPLING HOSPITAL (110071),2023,Acute Care,Government - Hospital District or Authority,158.0,31.768768,-82.349351,GA,,,,,,,,,,,,,,,,,,,,,,,,,,
932,DORMINY MEDICAL CENTER (110073),2023,Acute Care,Government - Hospital District or Authority,60.0,31.697918,-83.260975,GA,,,0.0,0.661,1257.0,0.0,0.0,1.193,4650.0,,540.0,,0.0,0.353,,0.0,0.109,4650.0,,3.0,0.0,0.034,4.0,0.0,0.11,
933,PIEDMONT ATHENS REGIONAL MEDICAL CENTER (110074),2023,Acute Care,Voluntary non-profit - Other,350.0,33.962377,-83.397733,GA,0.697,,8.0,11.474,9151.0,0.264,16.0,60.601,102960.0,0.745,12416.0,,10.0,13.428,0.705,5.0,7.094,112659.0,3.439,133.0,4.0,1.163,258.0,3.0,7.334,0.409
934,EAST GEORGIA REGIONAL MEDICAL CENTER (110075),2023,Acute Care,Proprietary,146.0,32.415171,-81.76865,GA,1.934,,8.0,4.136,6004.0,0.481,10.0,20.798,39477.0,1.305,4334.0,,4.0,3.064,1.656,3.0,1.812,40752.0,,48.0,0.0,0.408,50.0,0.0,1.399,0.0
935,EMORY DECATUR HOSPITAL (110076),2023,Acute Care,Voluntary non-profit - Private,431.0,33.79216,-84.282679,GA,0.383,,5.0,13.063,10296.0,0.391,18.0,46.086,82053.0,1.116,9731.0,,12.0,10.755,0.584,4.0,6.847,95521.0,1.27,278.0,3.0,2.362,134.0,5.0,3.547,1.41
936,EMORY UNIVERSITY HOSPITAL MIDTOWN (110078),2023,Acute Care,Voluntary non-profit - Private,481.0,33.769592,-84.385188,GA,1.068,,29.0,27.163,19169.0,0.454,35.0,77.014,158752.0,1.055,24480.0,,28.0,26.534,1.228,18.0,14.659,159156.0,1.531,226.0,3.0,1.96,248.0,8.0,7.036,1.137
937,GRADY MEMORIAL HOSPITAL (110079),2023,Acute Care,Voluntary non-profit - Other,938.0,33.752156,-84.382609,GA,0.396,,14.0,35.358,20616.0,0.427,78.0,182.552,218803.0,1.234,14119.0,,24.0,19.456,1.259,28.0,22.235,233119.0,,73.0,1.0,0.727,258.0,16.0,10.497,1.524
938,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC (110082)",2023,Acute Care,Voluntary non-profit - Private,294.0,33.908634,-84.35182,GA,0.694,,11.0,15.84,11851.0,0.46,24.0,52.224,102477.0,0.732,14045.0,,11.0,15.025,0.377,4.0,10.603,102477.0,1.747,127.0,2.0,1.145,372.0,8.0,9.976,0.802
939,PIEDMONT HOSPITAL (110083),2023,Acute Care,Voluntary non-profit - Private,512.0,33.808802,-84.393369,GA,0.386,,8.0,20.709,14112.0,0.223,22.0,98.465,163505.0,1.255,27578.0,,37.0,29.475,1.128,14.0,12.41,167631.0,2.293,263.0,5.0,2.181,620.0,17.0,17.05,0.997
940,WASHINGTON COUNTY REGIONAL MEDICAL CENTER (110086),2023,Acute Care,Government - Hospital District or Authority,115.0,32.996817,-82.805042,GA,,,0.0,0.196,401.0,,0.0,0.275,1507.0,,128.0,,0.0,0.074,,0.0,0.029,1507.0,,,,,,,,
941,NORTHSIDE HOSPITAL GWINNETT (110087),2023,Acute Care,Government - Hospital District or Authority,553.0,33.966455,-84.013012,GA,0.748,,6.0,8.02,8004.0,0.651,74.0,113.718,144052.0,0.81,9418.0,,8.0,9.873,0.531,5.0,9.422,160563.0,0.35,366.0,1.0,2.857,308.0,4.0,8.592,0.466
942,"COFFEE REGIONAL MEDICAL CENTER, INC (110089)",2023,Acute Care,Government - Hospital District or Authority,86.0,31.509589,-82.86346,GA,0.237,,1.0,4.211,5928.0,0.11,1.0,9.066,17132.0,2.141,2796.0,,4.0,1.868,,6.0,0.857,18105.0,,40.0,1.0,0.34,23.0,1.0,0.616,
943,PIEDMONT ROCKDALE HOSPITAL (110091),2023,Acute Care,Proprietary,141.0,33.682239,-84.001941,GA,0.807,,2.0,2.479,3653.0,0.089,2.0,22.45,44584.0,0.913,5938.0,,4.0,4.381,1.768,4.0,2.263,48735.0,6.452,144.0,8.0,1.24,64.0,2.0,1.862,1.074
944,DODGE COUNTY HOSPITAL (110092),2023,Acute Care,Government - Hospital District or Authority,49.0,32.186055,-83.178591,GA,,,3.0,0.811,1575.0,0.981,2.0,2.038,4034.0,,243.0,,0.0,0.159,,0.0,0.094,4034.0,,,,,13.0,0.0,0.352,
945,TIFT REGIONAL MEDICAL CENTER (110095),2023,Acute Care,Government - Hospital District or Authority,185.0,31.470402,-83.491076,GA,0.646,,3.0,4.641,6484.0,0.583,17.0,29.157,49395.0,1.066,4068.0,,3.0,2.815,0.366,1.0,2.734,53080.0,,7.0,0.0,0.082,123.0,1.0,3.615,0.277
946,JEFFERSON HOSPITAL (110100),2023,Acute Care,Government - Hospital District or Authority,38.0,33.00976,-82.404384,GA,,,,,,,0.0,0.966,4294.0,,,,,,,0.0,0.1,4294.0,,,,,,,,
947,COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR (110101),2023,Acute Care,Proprietary,134.0,31.109181,-83.426372,GA,,,0.0,0.024,50.0,,0.0,0.243,660.0,,,,,,,0.0,0.016,660.0,,6.0,0.0,0.055,1.0,0.0,0.025,
948,CRISP REGIONAL HOSPITAL (110104),2023,Acute Care,Government - Hospital District or Authority,210.0,31.977515,-83.782846,GA,0.0,,0.0,1.702,3117.0,0.929,8.0,8.612,15871.0,0.668,2397.0,,1.0,1.496,,0.0,0.726,16509.0,,1.0,0.0,0.014,26.0,0.0,0.763,
949,COLQUITT REGIONAL MEDICAL CENTER (110105),2023,Acute Care,Government - Hospital District or Authority,132.0,31.126747,-83.782918,GA,1.082,,8.0,7.397,8095.0,0.422,8.0,18.967,28867.0,0.893,4958.0,,4.0,4.477,0.0,0.0,1.958,29994.0,,76.0,0.0,0.768,58.0,1.0,1.69,0.592
950,ATRIUM HEALTH NAVICENT THE MEDICAL CENTER (110107),2023,Acute Care,Government - Hospital District or Authority,615.0,32.833202,-83.636553,GA,0.538,,18.0,33.449,19362.0,0.512,36.0,70.262,143241.0,1.86,21712.0,,49.0,26.338,1.471,22.0,14.951,164978.0,1.608,394.0,6.0,3.732,266.0,4.0,7.846,0.51
951,EMANUEL MEDICAL CENTER (110109),2023,Acute Care,Government - Hospital District or Authority,97.0,32.59321,-82.346552,GA,,,0.0,0.373,680.0,0.0,0.0,1.166,3673.0,,179.0,,0.0,0.12,,0.0,0.124,3673.0,,,,,,,,
952,UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER (110111),2023,Acute Care,Government - Hospital District or Authority,25.0,33.523226,-82.504478,GA,,,1.0,0.356,663.0,,0.0,0.9,4509.0,,605.0,,0.0,0.388,,0.0,0.115,4509.0,,,,,21.0,0.0,0.525,
953,BURKE MEDICAL CENTER (110113),2023,Acute Care,Proprietary,40.0,33.083439,-82.011603,GA,,,0.0,0.109,221.0,,2.0,0.263,1259.0,,7.0,,0.0,0.004,,0.0,0.022,1259.0,,,,,,,,
