,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
1040,ST ALPHONSUS REGIONAL MEDICAL CENTER (130007),2015,Acute Care,Voluntary non-profit - Church,380.0,43.614072,-116.253622,ID,1.187,,15.0,12.64,7955.0,0.859,44.0,51.239,77652.0,0.539,6403.0,,6.0,11.123,1.098,4.0,3.644,87007.0,0.731,138.0,1.0,1.368,254.0,11.0,8.147,1.35
1041,SAINT ALPHONSUS MEDICAL CENTER - NAMPA (130013),2015,Acute Care,Voluntary non-profit - Church,128.0,43.596332,-116.519174,ID,0.0,,0.0,1.922,1602.0,0.696,6.0,8.624,15913.0,0.0,1165.0,,0.0,1.748,,0.0,0.754,17340.0,,27.0,0.0,0.227,61.0,5.0,1.923,2.6
1042,WEST VALLEY MEDICAL CENTER (130014),2015,Acute Care,Proprietary,108.0,43.65422,-116.69564,ID,0.737,,1.0,1.357,1044.0,0.246,2.0,8.138,15843.0,,659.0,,0.0,0.989,,0.0,0.632,16895.0,,24.0,0.0,0.255,22.0,1.0,0.736,
1043,EASTERN IDAHO REGIONAL MEDICAL CENTER (130018),2015,Acute Care,Proprietary,313.0,43.470276,-111.990159,ID,0.852,,5.0,5.871,4815.0,0.369,16.0,43.332,63922.0,0.0,4987.0,,0.0,8.408,0.0,0.0,2.736,67069.0,,86.0,0.0,0.73,89.0,0.0,2.912,0.0
1044,MADISON MEMORIAL HOSPITAL (130025),2015,Acute Care,Government - Local,68.0,43.826051,-111.773148,ID,,,0.0,0.342,263.0,0.0,0.0,1.457,2939.0,,193.0,,0.0,0.283,,0.0,0.243,6295.0,,45.0,0.0,0.356,17.0,1.0,0.568,
1045,PORTNEUF MEDICAL CENTER (130028),2015,Acute Care,Proprietary,168.0,42.872621,-112.4189,ID,2.119,,8.0,3.776,3148.0,0.466,12.0,25.73,34929.0,0.239,2801.0,,1.0,4.176,0.0,0.0,1.695,39059.0,,69.0,0.0,0.598,82.0,2.0,2.634,0.759
1046,BOISE VA MEDICAL CENTER (13003F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,KOOTENAI HEALTH (130049),2015,Acute Care,Government - Hospital District or Authority,286.0,47.694597,-116.792669,ID,1.206,,8.0,6.634,4469.0,0.902,44.0,48.783,59019.0,0.293,4131.0,,2.0,6.819,1.226,4.0,3.262,61936.0,,57.0,1.0,0.484,182.0,11.0,5.49,2.004
1048,TREASURE VALLEY HOSPITAL (130063),2015,Acute Care,Proprietary,11.0,43.611289,-116.290332,ID,,,,,,,0.0,0.543,1245.0,,,,,,,0.0,0.045,1245.0,,,,,,,,
1049,MOUNTAIN VIEW HOSPITAL (130065),2015,Acute Care,Proprietary,41.0,43.472524,-111.988717,ID,,,,,,0.0,0.0,3.164,5471.0,,19.0,,0.0,0.022,,0.0,0.284,7922.0,,5.0,0.0,0.038,20.0,0.0,0.591,
1050,NORTHWEST SPECIALTY HOSPITAL (130066),2015,Acute Care,Proprietary,34.0,47.71441,-116.924455,ID,,,,,,0.664,1.0,1.506,3283.0,,,,,,,0.0,0.118,3283.0,,2.0,0.0,0.016,11.0,2.0,0.31,
1051,IDAHO DOCTORS HOSPITAL (130067),2015,Acute Care,Proprietary,8.0,,,ID,,,,,,,0.0,0.113,218.0,,,,,,,0.0,0.008,218.0,,,,,,,,
1052,NORTH CANYON MEDICAL CENTER (131302),2015,Critical Access,Voluntary non-profit - Private,16.0,42.921869,-114.711128,ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,WEISER MEMORIAL HOSPITAL (131307),2015,Critical Access,Government - Hospital District or Authority,19.0,44.248761,-116.961735,ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,ST LUKE'S JEROME (131310),2015,Critical Access,Voluntary non-profit - Private,25.0,42.730293,-114.51849,ID,,,,,,,,,,,,,,,,0.0,0.025,684.0,,,,,,,,
1055,ST LUKE'S ELMORE MEDICAL CENTER (131311),2015,Critical Access,Voluntary non-profit - Private,60.0,43.139199,-115.692487,ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,ST LUKE'S MCCALL (131312),2015,Critical Access,Voluntary non-profit - Private,15.0,44.909354,-116.109703,ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,TETON VALLEY HOSPITAL (131313),2015,Critical Access,Voluntary non-profit - Private,13.0,43.727285,-111.108608,ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,SYRINGA GENERAL HOSPITAL (131315),2015,Critical Access,Government - Hospital District or Authority,15.0,45.926789,-116.126994,ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,BENEWAH COMMUNITY HOSPITAL (131317),2015,Critical Access,Government - Local,19.0,47.314613,-116.566678,ID,,,,,,,0.0,0.4,917.0,,,,,,,0.0,0.033,917.0,,2.0,0.0,0.026,2.0,1.0,0.068,
1060,WALTER KNOX MEMORIAL HOSPITAL (131318),2015,Critical Access,Government - Local,14.0,43.879078,-116.485255,ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,MINIDOKA MEMORIAL HOSPITAL (131319),2015,Critical Access,Government - Local,63.0,42.619625,-113.685362,ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,CLEARWATER VALLEY HOSPITAL & CLINICS (131320),2015,Critical Access,Voluntary non-profit - Private,23.0,46.487315,-116.259916,ID,,,,,,,0.0,0.591,1355.0,,,,,,,0.0,0.049,1373.0,,,,,,,,
1063,ST MARY'S HOSPITAL (131321),2015,Critical Access,Voluntary non-profit - Private,25.0,46.050371,-116.351645,ID,,,,,,0.954,1.0,1.049,2415.0,,,,,,,0.0,0.087,2415.0,,,,,,,,
1064,FRANKLIN COUNTY MEDICAL CENTER (131322),2015,Critical Access,Government - Local,57.0,42.098379,-111.875467,ID,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.034,
1065,ST LUKE'S WOOD RIVER MEDICAL CENTER (131323),2015,Critical Access,Voluntary non-profit - Private,25.0,43.648473,-114.349018,ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,BINGHAM MEMORIAL HOSPITAL (131325),2015,Critical Access,Voluntary non-profit - Private,90.0,43.192952,-112.347442,ID,,,,,,0.0,0.0,2.109,4324.0,,,,,,,0.0,0.214,4324.0,,,,,3.0,0.0,0.086,
1067,CASSIA REGIONAL MEDICAL CENTER (131326),2015,Critical Access,Voluntary non-profit - Private,26.0,42.534204,-113.783419,ID,0.0,,0.0,1.138,569.0,0.0,0.0,2.138,4060.0,,137.0,,0.0,0.261,,0.0,0.247,5053.0,,27.0,3.0,0.327,10.0,0.0,0.301,
1068,GRITMAN MEDICAL CENTER (131327),2015,Critical Access,Voluntary non-profit - Private,25.0,46.728704,-117.001406,ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,BONNER GENERAL HOSPITAL (131328),2015,Critical Access,Voluntary non-profit - Private,25.0,48.277485,-116.550314,ID,,,0.0,0.488,244.0,,,,,,82.0,,0.0,0.156,,0.0,0.376,7573.0,,8.0,0.0,0.063,21.0,2.0,0.715,
1070,GRAHAM HOSPITAL ASSOCIATION (140001),2015,Acute Care,Voluntary non-profit - Other,86.0,40.553293,-90.038115,IL,,,0.0,0.558,429.0,1.596,9.0,5.64,11069.0,,138.0,,0.0,0.209,,1.0,0.737,11500.0,,8.0,0.0,0.088,29.0,1.0,0.931,
1071,ALTON MEMORIAL HOSPITAL (140002),2015,Acute Care,Voluntary non-profit - Private,157.0,,,IL,1.88,,4.0,2.128,1636.0,1.009,13.0,12.884,24756.0,0.987,1350.0,,2.0,2.027,0.694,1.0,1.441,26164.0,,59.0,1.0,0.525,67.0,0.0,2.169,0.0
1072,PRESENCE SAINT JOSEPH MEDICAL CENTER (140007),2015,Acute Care,Voluntary non-profit - Church,457.0,41.528248,-88.134645,IL,1.499,,19.0,12.673,8111.0,0.76,80.0,105.318,104405.0,0.119,5663.0,,1.0,8.415,0.256,3.0,11.716,108227.0,0.787,123.0,1.0,1.271,139.0,3.0,4.616,0.65
1073,LOYOLA GOTTLIEB MEMORIAL HOSPITAL (140008),2015,Acute Care,Voluntary non-profit - Private,227.0,41.908342,-87.841101,IL,0.374,,1.0,2.674,2229.0,0.725,17.0,23.458,35563.0,0.0,1675.0,,0.0,2.514,0.617,1.0,1.62,42322.0,,79.0,1.0,0.603,66.0,3.0,1.976,1.518
1074,EVANSTON HOSPITAL (140010),2015,Acute Care,Voluntary non-profit - Other,737.0,42.0653,-87.683293,IL,1.1,,14.0,12.732,7333.0,0.811,97.0,119.657,152628.0,0.069,6868.0,,1.0,14.411,0.363,3.0,8.265,176718.0,0.0,322.0,0.0,2.546,347.0,10.0,10.043,0.996
1075,HERRIN HOSPITAL (140011),2015,Acute Care,Voluntary non-profit - Private,113.0,37.801613,-89.026508,IL,0.0,,0.0,1.79,1377.0,1.808,33.0,18.251,28449.0,0.0,1067.0,,0.0,1.601,0.0,0.0,1.149,28449.0,,1.0,0.0,0.007,43.0,0.0,1.285,0.0
1076,KATHERINE SHAW BETHEA HOSPITAL (140012),2015,Acute Care,Voluntary non-profit - Private,80.0,41.84423,-89.480131,IL,,,0.0,0.537,413.0,0.707,6.0,8.488,13379.0,,194.0,,0.0,0.292,,1.0,0.736,13975.0,,31.0,4.0,0.395,22.0,3.0,0.701,
1077,PROCTOR HOSPITAL (140013),2015,Acute Care,Voluntary non-profit - Private,162.0,40.752496,-89.593254,IL,0.0,,0.0,1.277,982.0,0.664,11.0,16.556,25744.0,,383.0,,1.0,0.576,0.846,1.0,1.182,25744.0,,18.0,1.0,0.165,22.0,1.0,0.682,
1078,BLESSING HOSPITAL (140015),2015,Acute Care,Voluntary non-profit - Private,310.0,40.393084,-91.344081,IL,0.588,,2.0,3.399,2549.0,0.672,37.0,55.023,67334.0,0.374,1836.0,,1.0,2.672,0.646,2.0,3.094,69863.0,,56.0,0.0,0.517,118.0,2.0,3.684,0.543
1079,MT SINAI HOSPITAL MEDICAL CENTER (140018),2015,Acute Care,Voluntary non-profit - Private,280.0,,,IL,0.825,,9.0,10.91,4503.0,0.42,21.0,49.978,58647.0,0.43,5570.0,,6.0,13.965,0.967,4.0,4.137,70011.0,0.728,156.0,1.0,1.374,70.0,7.0,2.762,2.534
1080,SHELBY MEMORIAL HOSPITAL (140019),2015,Acute Care,Voluntary non-profit - Private,30.0,39.405801,-88.807113,IL,,,,,,,0.0,0.803,1916.0,,,,,,,1.0,0.069,1916.0,,,,,,,,
1081,ST MARYS HOSPITAL (140026),2015,Acute Care,Voluntary non-profit - Church,105.0,,,IL,,,0.0,0.908,698.0,0.0,0.0,3.428,6950.0,,407.0,,0.0,0.611,,0.0,0.539,7197.0,,14.0,1.0,0.125,23.0,1.0,0.724,
1082,COPLEY MEMORIAL HOSPITAL (140029),2015,Acute Care,Voluntary non-profit - Private,210.0,41.727722,-88.268415,IL,0.335,,2.0,5.978,2599.0,0.627,25.0,39.885,46276.0,0.0,2419.0,,0.0,5.48,0.289,1.0,3.465,56581.0,2.908,219.0,6.0,2.063,141.0,0.0,4.427,0.0
1083,SHERMAN HOSPITAL (140030),2015,Acute Care,Voluntary non-profit - Private,255.0,42.070221,-88.331468,IL,1.037,,6.0,5.788,4824.0,0.649,21.0,32.35,55883.0,0.341,3923.0,,2.0,5.86,0.374,1.0,2.674,63095.0,,94.0,3.0,0.783,126.0,4.0,3.937,1.016
1084,ST ANTHONYS MEMORIAL HOSPITAL (140032),2015,Acute Care,Voluntary non-profit - Church,137.0,39.124496,-88.549274,IL,,,0.0,0.819,630.0,0.745,10.0,13.422,20376.0,,293.0,,0.0,0.44,,2.0,0.977,21836.0,,13.0,0.0,0.091,41.0,0.0,1.243,0.0
1085,VISTA MEDICAL CENTER WEST (140033),2015,Acute Care,Voluntary non-profit - Church,78.0,42.359402,-87.866605,IL,,,,,,0.302,2.0,6.619,12732.0,,,,,,,0.0,0.456,12732.0,,,,,,,,
1086,ST MARYS HOSPITAL (140034),2015,Acute Care,Voluntary non-profit - Church,112.0,38.530809,-89.115999,IL,0.0,,0.0,2.018,1552.0,1.052,11.0,10.455,18639.0,,512.0,,0.0,0.769,,0.0,0.694,19382.0,,7.0,0.0,0.06,36.0,0.0,1.198,0.0
1087,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO (14003F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,GALESBURG COTTAGE HOSPITAL (140040),2015,Acute Care,Proprietary,128.0,40.955483,-90.366199,IL,0.0,,0.0,1.587,1220.0,2.396,14.0,5.843,10409.0,0.0,777.0,,0.0,1.167,,1.0,0.688,10439.0,,16.0,0.0,0.253,22.0,0.0,0.727,
1089,CGH MEDICAL CENTER (140043),2015,Acute Care,Government - Local,94.0,41.801564,-89.696733,IL,0.842,,1.0,1.187,912.0,0.217,2.0,9.218,14907.0,,350.0,,0.0,0.526,,1.0,0.854,15873.0,,49.0,0.0,0.502,47.0,1.0,1.525,0.656
1090,GOOD SAMARITAN REGIONAL HLTH CENTER (140046),2015,Acute Care,Voluntary non-profit - Private,129.0,38.3149,-88.93,IL,1.151,,4.0,3.474,2895.0,1.686,37.0,21.949,28669.0,0.292,2283.0,,1.0,3.426,0.672,1.0,1.488,30306.0,0.928,100.0,1.0,1.078,54.0,2.0,1.807,1.107
1091,ADVOCATE TRINITY HOSPITAL (140048),2015,Acute Care,Voluntary non-profit - Other,237.0,41.726211,-87.56725,IL,0.762,,3.0,3.938,1969.0,1.392,33.0,23.7,42866.0,1.367,1155.0,,3.0,2.195,0.0,0.0,1.628,45427.0,2.349,110.0,3.0,1.277,108.0,3.0,3.755,0.799
1092,WEST SUBURBAN MEDICAL CENTER (140049),2015,Acute Care,Voluntary non-profit - Other,183.0,41.89184,-87.777471,IL,0.951,,4.0,4.205,1828.0,1.157,27.0,23.341,29924.0,0.0,1577.0,,0.0,3.311,0.634,2.0,3.156,34101.0,2.846,109.0,3.0,1.054,39.0,1.0,1.28,0.781
1093,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE (14004F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,OSF SAINT ANTHONY'S HEALTH CENTER (140052),2015,Acute Care,Voluntary non-profit - Church,104.0,,,IL,0.0,,0.0,1.023,787.0,0.755,6.0,7.947,10997.0,0.0,756.0,,0.0,1.135,1.742,2.0,1.148,11598.0,,21.0,0.0,0.193,35.0,0.0,1.12,0.0
1095,SAINT ANTHONY'S HEALTH CENTER (140052),2015,Acute Care,Voluntary non-profit - Church,104.0,,,IL,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,ST JOHNS HOSPITAL (140053),2015,Acute Care,Voluntary non-profit - Church,409.0,39.807289,-89.644833,IL,0.634,,12.0,18.923,8297.0,0.778,65.0,83.575,88890.0,0.388,8146.0,,7.0,18.022,0.412,4.0,9.72,102328.0,0.566,160.0,1.0,1.766,108.0,2.0,3.763,0.531
1097,MACNEAL  HOSPITAL (140054),2015,Acute Care,Proprietary,319.0,41.832002,-87.792783,IL,1.491,,7.0,4.695,3913.0,0.765,50.0,65.379,79274.0,0.547,2435.0,,2.0,3.654,1.321,5.0,3.785,81372.0,,87.0,3.0,0.726,112.0,0.0,3.604,0.0
1098,PASSAVANT AREA HOSPITAL (140058),2015,Acute Care,Voluntary non-profit - Private,111.0,39.745268,-90.259912,IL,1.908,,2.0,1.048,806.0,0.753,5.0,6.637,13873.0,,168.0,,0.0,0.252,,0.0,0.649,14886.0,,6.0,0.0,0.062,53.0,3.0,1.664,1.803
1099,JERSEY COMMUNITY HOSPITAL (140059),2015,Acute Care,Government - Local,46.0,39.109906,-90.341622,IL,,,0.0,0.851,655.0,0.0,0.0,2.095,3387.0,,6.0,,0.0,0.01,,0.0,0.2,3453.0,,4.0,0.0,0.022,2.0,0.0,0.068,
1100,PALOS COMMUNITY HOSPITAL (140062),2015,Acute Care,Voluntary non-profit - Private,386.0,41.668955,-87.815976,IL,1.267,,6.0,4.736,3947.0,1.226,91.0,74.225,83184.0,1.077,1857.0,,3.0,2.786,1.19,5.0,4.201,85170.0,1.495,160.0,2.0,1.338,151.0,3.0,4.822,0.622
1101,RUSH OAK PARK HOSPITAL (140063),2015,Acute Care,Voluntary non-profit - Church,222.0,41.879026,-87.803818,IL,0.8,,1.0,1.25,961.0,1.215,21.0,17.285,23556.0,1.848,721.0,,2.0,1.082,1.236,2.0,1.618,23556.0,,5.0,0.0,0.037,52.0,3.0,1.785,1.681
1102,ST MARY MEDICAL CENTER (140064),2015,Acute Care,Voluntary non-profit - Church,88.0,40.98702,-90.363609,IL,,,0.0,0.56,431.0,1.449,11.0,7.59,12052.0,,263.0,,0.0,0.396,,0.0,0.498,12708.0,,21.0,0.0,0.272,24.0,0.0,0.883,
1103,ADVENTIST LA GRANGE MEMORIAL HOSPITAL (140065),2015,Acute Care,Voluntary non-profit - Church,179.0,41.797382,-87.888407,IL,0.23,,1.0,4.351,3346.0,1.145,36.0,31.44,33746.0,0.252,2644.0,,1.0,3.967,0.888,2.0,2.252,34658.0,,85.0,0.0,0.916,90.0,2.0,3.126,0.64
1104,SAINT FRANCIS MEDICAL CENTER (140067),2015,Acute Care,Voluntary non-profit - Church,651.0,40.702366,-89.589985,IL,1.418,,37.0,26.092,10436.0,1.179,178.0,150.926,156894.0,0.318,15500.0,,11.0,34.632,0.327,6.0,18.354,178794.0,1.575,125.0,2.0,1.27,322.0,19.0,11.043,1.721
1105,ROSELAND COMMUNITY HOSPITAL (140068),2015,Acute Care,Voluntary non-profit - Other,136.0,41.692562,-87.624734,IL,0.0,,0.0,1.929,1484.0,0.847,8.0,9.448,18678.0,0.743,897.0,,1.0,1.346,,0.0,0.775,19245.0,,7.0,0.0,0.064,3.0,1.0,0.105,
1106,TOUCHETTE REGIONAL HOSPITAL INC (140077),2015,Acute Care,Voluntary non-profit - Private,124.0,38.571324,-90.10767,IL,,,0.0,0.522,402.0,0.212,1.0,4.716,9849.0,,302.0,,0.0,0.455,,0.0,0.523,11420.0,,21.0,0.0,0.196,4.0,0.0,0.143,
1107,HINES VA MEDICAL CENTER (14007F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,PRESENCE SAINT FRANCIS HOSPITAL (140080),2015,Acute Care,Voluntary non-profit - Church,191.0,42.023951,-87.685159,IL,0.519,,3.0,5.777,4265.0,0.913,28.0,30.674,38473.0,0.233,2919.0,,1.0,4.292,0.466,1.0,2.144,41223.0,,77.0,1.0,0.686,66.0,0.0,2.165,0.0
1109,LOUIS A WEISS MEMORIAL HOSPITAL (140082),2015,Acute Care,Proprietary,164.0,41.966521,-87.648898,IL,0.7,,2.0,2.857,2381.0,0.59,15.0,25.411,32280.0,0.349,1911.0,,1.0,2.868,0.0,0.0,1.883,33280.0,,33.0,0.0,0.244,37.0,4.0,1.108,3.61
1110,LORETTO HOSPITAL (140083),2015,Acute Care,Voluntary non-profit - Private,146.0,41.872042,-87.764443,IL,0.961,,2.0,2.082,1041.0,0.079,1.0,12.627,22927.0,0.0,674.0,,0.0,1.28,,0.0,0.767,22927.0,,1.0,0.0,0.006,,,,
1111,VISTA MEDICAL CENTER EAST (140084),2015,Acute Care,Voluntary non-profit - Other,190.0,42.378264,-87.830964,IL,0.954,,5.0,5.243,4370.0,0.958,29.0,30.263,43646.0,0.644,3106.0,,3.0,4.66,3.209,7.0,2.181,46888.0,1.996,96.0,2.0,1.002,60.0,3.0,2.162,1.388
1112,THE UNIVERSITY OF CHICAGO MEDICAL CENTER (140088),2015,Acute Care,Voluntary non-profit - Private,620.0,41.787956,-87.604925,IL,0.955,,36.0,37.689,14071.0,1.534,215.0,140.184,152007.0,0.269,22286.0,,14.0,52.113,0.85,16.0,18.833,174382.0,0.96,202.0,2.0,2.083,328.0,8.0,11.586,0.69
1113,MC DONOUGH DISTRICT HOSPITAL (140089),2015,Acute Care,Government - Hospital District or Authority,66.0,40.447907,-90.66403,IL,,,2.0,0.483,371.0,1.466,5.0,3.411,5374.0,,96.0,,0.0,0.145,,0.0,0.376,5926.0,,3.0,0.0,0.027,23.0,0.0,0.716,
1114,MARION IL VA MEDICAL CENTER (14008F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,THE CARLE FOUNDATION HOSPITAL (140091),2015,Acute Care,Voluntary non-profit - Private,390.0,40.117423,-88.213888,IL,1.864,,22.0,11.801,5844.0,0.918,88.0,95.835,97798.0,1.987,5620.0,,21.0,10.568,0.964,8.0,8.3,108064.0,1.367,234.0,3.0,2.194,211.0,11.0,6.947,1.583
1116,PRESENCE UNITED SAMARITANS MEDICAL CENTER (140093),2015,Acute Care,Voluntary non-profit - Church,159.0,40.136197,-87.644908,IL,,,0.0,0.494,380.0,0.188,3.0,15.976,25286.0,,397.0,,0.0,0.597,0.0,0.0,1.312,26592.0,,47.0,0.0,0.442,20.0,0.0,0.544,
1117,SAINT ANTHONY HOSPITAL (140095),2015,Acute Care,Voluntary non-profit - Church,151.0,41.855538,-87.698272,IL,1.175,,3.0,2.554,1277.0,0.242,4.0,16.503,26770.0,5.604,657.0,,7.0,1.249,1.314,2.0,1.522,30498.0,,24.0,0.0,0.247,16.0,0.0,0.515,
1118,MIDWESTERN REGION MED CENTER (140100),2015,Acute Care,Proprietary,72.0,42.44897,-87.82684,IL,0.0,,0.0,1.081,832.0,2.7,21.0,7.778,12368.0,0.0,983.0,,0.0,1.475,,0.0,0.443,12368.0,,24.0,0.0,0.25,40.0,5.0,1.444,3.463
1119,MORRIS HOSPITAL & HEALTHCARE CENTERS (140101),2015,Acute Care,Voluntary non-profit - Private,88.0,41.368907,-88.426016,IL,0.0,,0.0,2.219,1707.0,1.796,15.0,8.353,14091.0,0.0,783.0,,0.0,1.175,,0.0,0.9,15161.0,,10.0,0.0,0.113,36.0,0.0,1.157,0.0
1120,ST BERNARD HOSPITAL (140103),2015,Acute Care,Voluntary non-profit - Private,193.0,41.778114,-87.633273,IL,0.43,,1.0,2.326,1789.0,0.674,16.0,23.743,37028.0,0.932,1430.0,,2.0,2.147,0.544,1.0,1.838,39949.0,,29.0,1.0,0.254,5.0,0.0,0.17,
1121,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER (140110),2015,Acute Care,Voluntary non-profit - Private,97.0,41.356417,-88.82536,IL,,,0.0,0.408,314.0,0.662,5.0,7.55,13029.0,,81.0,,0.0,0.122,,0.0,0.519,13764.0,,13.0,0.0,0.145,41.0,1.0,1.273,0.786
1122,PRESENCE COVENANT MEDICAL CENTER (140113),2015,Acute Care,Voluntary non-profit - Church,198.0,40.117391,-88.227123,IL,1.437,,5.0,3.48,1513.0,0.766,19.0,24.809,29391.0,0.0,1061.0,,0.0,2.194,0.409,1.0,2.446,31251.0,,99.0,0.0,0.792,77.0,3.0,2.503,1.199
1123,SWEDISH COVENANT HOSPITAL (140114),2015,Acute Care,Voluntary non-profit - Church,299.0,41.975219,-87.698918,IL,0.85,,4.0,4.706,2046.0,0.711,47.0,66.116,74431.0,0.386,1234.0,,1.0,2.591,0.231,1.0,4.321,76535.0,,71.0,1.0,0.643,112.0,2.0,3.644,0.549
1124,THOREK MEMORIAL HOSPITAL (140115),2015,Acute Care,Voluntary non-profit - Private,154.0,41.954556,-87.650899,IL,,,2.0,0.908,698.0,1.416,14.0,9.886,14057.0,,523.0,,0.0,0.786,,2.0,0.727,14057.0,,22.0,0.0,0.22,17.0,2.0,0.586,
1125,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL (140116),2015,Acute Care,Voluntary non-profit - Other,236.0,42.3189,-88.279787,IL,2.382,,9.0,3.779,3150.0,0.809,22.0,27.19,42778.0,0.0,2700.0,,0.0,4.051,0.485,1.0,2.064,44683.0,,35.0,0.0,0.274,72.0,2.0,2.256,0.887
1126,PRESENCE RESURRECTION MEDICAL CENTER (140117),2015,Acute Care,Voluntary non-profit - Church,468.0,41.988458,-87.81257,IL,0.896,,15.0,16.746,7281.0,1.595,78.0,48.902,71068.0,0.0,4943.0,,0.0,10.324,0.37,2.0,5.402,74052.0,,112.0,2.0,0.979,203.0,3.0,6.232,0.481
1127,METROSOUTH MEDICAL CENTER (140118),2015,Acute Care,Proprietary,291.0,,,IL,0.413,,2.0,4.847,2188.0,0.938,23.0,24.513,35998.0,0.0,1304.0,,0.0,2.624,1.971,3.0,1.522,35998.0,,69.0,2.0,0.564,78.0,0.0,2.329,0.0
1128,RUSH UNIVERSITY MEDICAL CENTER (140119),2015,Acute Care,Voluntary non-profit - Private,677.0,41.875166,-87.66851,IL,0.683,,11.0,16.108,5736.0,1.066,158.0,148.169,162156.0,0.104,15507.0,,4.0,38.368,0.535,8.0,14.954,177378.0,0.995,425.0,4.0,4.022,203.0,19.0,6.841,2.777
1129,PEKIN MEMORIAL HOSPITAL (140120),2015,Acute Care,Voluntary non-profit - Private,97.0,40.563142,-89.633191,IL,,,0.0,0.87,669.0,1.158,13.0,11.224,16628.0,,223.0,,1.0,0.335,,1.0,0.686,17529.0,,33.0,0.0,0.304,38.0,2.0,1.303,1.535
1130,HINSDALE HOSPITAL (140122),2015,Acute Care,Voluntary non-profit - Church,266.0,41.805329,-87.920062,IL,1.035,,4.0,3.866,3156.0,0.73,24.0,32.896,40971.0,0.624,3037.0,,3.0,4.809,0.477,1.0,2.094,49645.0,0.841,283.0,2.0,2.378,93.0,1.0,2.879,0.347
1131,JOHN H STROGER JR HOSPITAL (140124),2015,Acute Care,Government - Local,434.0,41.874041,-87.674311,IL,1.183,,35.0,29.575,9823.0,0.458,29.0,63.384,93354.0,0.555,9834.0,,15.0,27.011,0.973,9.0,9.247,104663.0,0.832,216.0,2.0,2.405,114.0,0.0,3.966,0.0
1132,GATEWAY REGIONAL MEDICAL CENTER (140125),2015,Acute Care,Proprietary,331.0,38.700891,-90.144958,IL,0.0,,0.0,1.944,1495.0,0.546,11.0,20.156,35700.0,1.128,1181.0,,2.0,1.773,1.859,3.0,1.614,36312.0,,6.0,0.0,0.076,8.0,0.0,0.27,
1133,ADVOCATE BROMENN MEDICAL CENTER (140127),2015,Acute Care,Voluntary non-profit - Church,215.0,40.496332,-88.99096,IL,0.638,,1.0,1.568,1206.0,0.957,27.0,28.206,38334.0,,665.0,,0.0,0.998,0.0,0.0,1.674,42328.0,0.0,166.0,0.0,1.714,57.0,1.0,1.819,0.55
1134,NORTHWESTERN LAKE FOREST HOSPITAL (140130),2015,Acute Care,Voluntary non-profit - Other,132.0,42.259134,-87.866327,IL,1.774,,3.0,1.691,1300.0,0.238,7.0,29.371,43435.0,1.529,875.0,,2.0,1.308,0.543,1.0,1.841,47121.0,,93.0,2.0,0.855,90.0,4.0,2.7,1.481
1135,HOLY CROSS HOSPITAL (140133),2015,Acute Care,Voluntary non-profit - Private,221.0,41.770008,-87.691909,IL,1.104,,5.0,4.528,3193.0,0.514,23.0,44.729,62800.0,2.273,2172.0,,8.0,3.52,0.0,0.0,3.458,63808.0,,10.0,0.0,0.101,30.0,1.0,0.991,
