,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
1268,MEMORIAL HOSPITAL (141338),2021,Critical Access,Government - Hospital District or Authority,25.0,37.918529,-89.812888,IL,,,0.0,0.031,48.0,,0.0,0.473,2149.0,,7.0,,0.0,0.002,,0.0,0.045,2149.0,,,,,1.0,0.0,0.02,
1269,TAYLORVILLE MEMORIAL HOSPITAL (141339),2021,Critical Access,Voluntary non-profit - Private,32.0,39.553753,-89.293754,IL,,,0.0,0.284,434.0,2.653,5.0,1.885,5567.0,,521.0,,0.0,0.143,,0.0,0.115,5567.0,,,,,,,,
1270,VALLEY WEST COMMUNITY HOSPITAL (141340),2021,Critical Access,Voluntary non-profit - Private,25.0,41.657133,-88.62192,IL,,,1.0,0.239,367.0,,2.0,0.95,3352.0,,281.0,,0.0,0.077,,0.0,0.075,3621.0,,3.0,0.0,0.02,8.0,0.0,0.189,
1271,PANA COMMUNITY HOSPITAL (141341),2021,Critical Access,Voluntary non-profit - Private,22.0,39.380296,-89.084213,IL,,,,,,,0.0,0.394,1274.0,,,,,,,0.0,0.027,1274.0,,,,,,,,
1272,ANNA HOSPITAL CORPORATION D/B/A UNION COUNTY HOSPITAL (141342),2021,Critical Access,Proprietary,45.0,37.465305,-89.245019,IL,,,1.0,0.242,372.0,,0.0,0.316,1431.0,,58.0,,0.0,0.015,,0.0,0.029,1431.0,,,,,,,,
1273,CRAWFORD MEMORIAL HOSPITAL (141343),2021,Critical Access,Government - Hospital District or Authority,57.0,39.013668,-87.748999,IL,,,1.0,0.825,338.0,,3.0,0.73,2993.0,,259.0,,0.0,0.07,,0.0,0.068,3223.0,,23.0,0.0,0.181,7.0,0.0,0.167,
1274,LAWRENCE COUNTY MEMORIAL HOSPITAL (141344),2021,Critical Access,Voluntary non-profit - Private,25.0,38.729518,-87.69415,IL,,,,,,,1.0,0.241,1091.0,,,,,,,0.0,0.022,1091.0,,,,,,,,
1275,SALEM TOWNSHIP HOSPITAL (141345),2021,Critical Access,Government - Local,25.0,38.64083,-88.948337,IL,,,0.0,0.22,335.0,,0.0,0.576,2606.0,,190.0,,0.0,0.052,,0.0,0.054,2606.0,,,,,10.0,0.0,0.237,
1276,FAYETTE COUNTY HOSPITAL (141346),2021,Critical Access,Voluntary non-profit - Other,110.0,,,IL,,,,,,,0.0,0.202,445.0,,,,,,,0.0,0.009,445.0,,,,,,,,
1277,CARLINVILLE AREA HOSPITAL (141347),2021,Critical Access,Voluntary non-profit - Private,25.0,39.299642,-89.88163,IL,,,,,,,1.0,0.895,2526.0,,,,,,,0.0,0.053,2526.0,,,,,,,,
1278,RED BUD REGIONAL HOSPITAL (141348),2021,Critical Access,Proprietary,25.0,38.209605,-89.996408,IL,0.697,,1.0,1.434,587.0,1.168,3.0,2.568,6485.0,,452.0,,0.0,0.124,,0.0,0.136,6485.0,,,,,,,,
1279,SPARTA COMMUNITY HOSPITAL (141349),2021,Critical Access,Government - Hospital District or Authority,25.0,,,IL,,,0.0,0.266,408.0,,0.0,0.874,2501.0,,320.0,,0.0,0.087,,0.0,0.052,2501.0,,,,,,,,
1280,ST FRANCIS HOSPITAL (141350),2021,Critical Access,Voluntary non-profit - Church,25.0,39.18081,-89.639636,IL,,,0.0,0.021,33.0,,2.0,0.838,3794.0,,19.0,,0.0,0.006,,0.0,0.081,3859.0,,,,,,,,
1281,CLAY COUNTY HOSPITAL (141351),2021,Critical Access,Government - Local,20.0,38.680917,-88.470337,IL,,,0.0,0.057,116.0,,0.0,0.446,2053.0,,92.0,,0.0,0.053,,0.0,0.036,2053.0,,,,,4.0,0.0,0.117,
1282,JOHNSON MEMORIAL HOSPITAL (150001),2021,Acute Care,Government - Local,83.0,39.480598,-86.076663,IN,,,0.0,0.475,927.0,0.664,5.0,7.535,8040.0,,405.0,,0.0,0.255,,0.0,0.159,8684.0,,14.0,0.0,0.124,11.0,0.0,0.295,
1283,METHODIST HOSPITALS INC (150002),2021,Acute Care,Voluntary non-profit - Private,490.0,41.599436,-87.357023,IN,0.434,,8.0,18.445,12158.0,0.561,32.0,57.071,73633.0,1.016,12521.0,,13.0,12.796,0.738,5.0,6.773,79178.0,,51.0,1.0,0.511,98.0,2.0,2.724,0.734
1284,FRANCISCAN HEALTH HAMMOND (150004),2021,Acute Care,Voluntary non-profit - Church,214.0,41.61449,-87.52201,IN,1.821,,6.0,3.295,3689.0,1.496,20.0,13.369,22549.0,1.628,4533.0,,6.0,3.685,0.955,1.0,1.047,23739.0,,5.0,0.0,0.039,29.0,2.0,0.828,
1285,FRANCISCAN ST. MARGARET HEALTH HAMMOND (150004),2021,Acute Care,Voluntary non-profit - Church,214.0,41.61449,-87.52201,IN,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,HENDRICKS REGIONAL HEALTH (150005),2021,Acute Care,Government - Local,128.0,39.76071,-86.500995,IN,1.109,,3.0,2.706,3916.0,1.259,18.0,14.301,27577.0,0.397,3650.0,,1.0,2.521,0.0,0.0,1.371,28012.0,2.896,228.0,6.0,2.072,85.0,3.0,2.224,1.349
1287,NORTHWEST HEALTH-LA PORTE (150006),2021,Acute Care,Voluntary non-profit - Private,143.0,41.609838,-86.723855,IN,0.779,,1.0,1.283,3280.0,1.186,6.0,5.058,20543.0,0.0,2493.0,,0.0,1.591,,2.0,0.544,20543.0,,2.0,0.0,0.021,33.0,0.0,0.93,
1288,LA PORTE HOSPITAL (150006),2021,Acute Care,Voluntary non-profit - Private,143.0,41.609838,-86.723855,IN,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,COMMUNITY HOWARD REGIONAL HEALTH INC. (150007),2021,Acute Care,Voluntary non-profit - Private,119.0,40.446835,-86.127103,IN,0.958,,1.0,1.044,1123.0,0.204,2.0,9.792,19859.0,,778.0,,0.0,0.623,0.0,0.0,1.119,20851.0,,36.0,0.0,0.376,52.0,1.0,1.375,0.727
1290,ST CATHERINE HOSPITAL INC (150008),2021,Acute Care,Voluntary non-profit - Private,188.0,41.634064,-87.448542,IN,0.729,,2.0,2.745,3377.0,0.255,3.0,11.75,24826.0,1.515,3484.0,,4.0,2.64,0.765,1.0,1.307,25876.0,,44.0,1.0,0.366,53.0,0.0,1.475,0.0
1291,CLARK MEMORIAL HOSPITAL (150009),2021,Acute Care,Voluntary non-profit - Other,176.0,38.282784,-85.749248,IN,0.771,,3.0,3.891,5642.0,0.816,17.0,20.838,31969.0,1.2,3524.0,,3.0,2.501,1.445,2.0,1.384,32956.0,0.0,130.0,0.0,1.199,60.0,2.0,1.728,1.157
1292,ASCENSION ST VINCENT KOKOMO (150010),2021,Acute Care,Voluntary non-profit - Church,144.0,40.487218,-86.155487,IN,0.703,,1.0,1.423,2055.0,0.685,5.0,7.299,17912.0,0.888,1604.0,,1.0,1.126,,0.0,0.645,19596.0,,32.0,0.0,0.329,29.0,0.0,0.812,
1293,MARION GENERAL HOSPITAL (150011),2021,Acute Care,Voluntary non-profit - Private,119.0,40.563853,-85.665139,IN,0.0,,0.0,1.669,2367.0,0.553,5.0,9.044,14989.0,,829.0,,0.0,0.603,,2.0,0.557,16632.0,,75.0,0.0,0.692,35.0,0.0,0.932,
1294,SAINT JOSEPH REGIONAL MEDICAL CENTER (150012),2021,Acute Care,Voluntary non-profit - Private,286.0,41.704501,-86.174459,IN,0.215,,2.0,9.297,6643.0,0.367,12.0,32.713,57890.0,0.535,7066.0,,4.0,7.472,0.243,1.0,4.113,64490.0,,127.0,0.0,0.753,122.0,1.0,2.127,0.47
1295,FRANCISCAN HEALTH MICHIGAN CITY (150015),2021,Acute Care,Voluntary non-profit - Church,160.0,,,IN,1.432,,5.0,3.491,4963.0,1.119,20.0,17.876,29653.0,1.03,4188.0,,3.0,2.912,1.892,2.0,1.057,29653.0,,94.0,1.0,0.741,66.0,2.0,1.793,1.115
1296,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY (150015),2021,Acute Care,Voluntary non-profit - Church,160.0,,,IN,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,LUTHERAN HOSPITAL OF INDIANA (150017),2021,Acute Care,Proprietary,389.0,41.037374,-85.245885,IN,0.859,,13.0,15.141,14727.0,0.262,12.0,45.788,96521.0,0.347,14632.0,,5.0,14.421,0.555,4.0,7.209,104244.0,,83.0,1.0,0.697,257.0,6.0,6.961,0.862
1298,ELKHART GENERAL HOSPITAL (150018),2021,Acute Care,Government - Local,261.0,41.678761,-85.991833,IN,0.966,,5.0,5.177,5757.0,0.272,7.0,25.73,55952.0,2.423,4716.0,,9.0,3.715,1.336,5.0,3.743,58818.0,0.867,133.0,1.0,1.154,93.0,0.0,2.358,0.0
1299,PARKVIEW REGIONAL MEDICAL CENTER (150021),2021,Acute Care,Voluntary non-profit - Private,713.0,41.187063,-85.09946,IN,0.942,,32.0,33.978,22125.0,0.917,117.0,127.565,172021.0,0.605,22929.0,,16.0,26.456,0.187,2.0,10.674,189249.0,1.862,482.0,8.0,4.297,586.0,10.0,15.539,0.644
1300,FRANCISCAN HEALTH CRAWFORDSVILLE (150022),2021,Acute Care,Voluntary non-profit - Church,42.0,40.066073,-86.908085,IN,,,0.0,0.477,624.0,0.3,1.0,3.329,6058.0,,437.0,,0.0,0.342,,0.0,0.141,6058.0,,7.0,0.0,0.065,14.0,1.0,0.423,
1301,UNION HOSPITAL INC (150023),2021,Acute Care,Voluntary non-profit - Other,278.0,39.484862,-87.407085,IN,0.268,,3.0,11.189,9617.0,0.462,14.0,30.305,62660.0,0.718,9894.0,,7.0,9.751,0.216,1.0,4.632,69587.0,,103.0,1.0,0.849,147.0,0.0,3.901,0.0
1302,ESKENAZI HEALTH (150024),2021,Acute Care,Government - Local,325.0,39.78053,-86.17345,IN,0.884,,13.0,14.712,8343.0,0.392,17.0,43.409,75631.0,0.558,9616.0,,7.0,12.546,1.107,8.0,7.23,86205.0,,107.0,6.0,0.994,187.0,11.0,6.77,1.625
1303,GOSHEN HOSPITAL (150026),2021,Acute Care,Voluntary non-profit - Private,118.0,41.564326,-85.829995,IN,0.803,,2.0,2.491,3512.0,0.582,10.0,17.191,24703.0,0.424,3306.0,,1.0,2.356,0.0,0.0,1.08,26619.0,3.364,137.0,4.0,1.189,92.0,4.0,2.694,1.485
1304,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE (15002F),2021,Acute Care (VA),VA,,,,,,,0.0,0.218,399.0,,,,,,364.0,,0.0,0.27,,,,,,,,,,,,
1305,HENRY COUNTY MEMORIAL HOSPITAL (150030),2021,Acute Care,Government - Local,61.0,39.942474,-85.36501,IN,0.712,,1.0,1.404,2767.0,0.0,0.0,2.949,8267.0,,1145.0,,0.0,0.697,,0.0,0.31,8895.0,,,,,21.0,0.0,0.577,
1306,ST MARY MEDICAL CENTER INC (150034),2021,Acute Care,Voluntary non-profit - Private,198.0,41.512654,-87.258902,IN,0.0,,0.0,6.447,7611.0,0.495,12.0,24.238,48642.0,0.254,5651.0,,1.0,3.93,0.0,0.0,1.83,50098.0,0.0,156.0,0.0,1.363,99.0,2.0,2.502,0.799
1307,NORTHWEST HEALTH - PORTER (150035),2021,Acute Care,Proprietary,251.0,41.55007,-87.051316,IN,0.862,,6.0,6.959,7975.0,0.356,9.0,25.292,56078.0,0.839,7240.0,,5.0,5.963,0.0,0.0,3.409,60962.0,0.851,148.0,1.0,1.175,88.0,1.0,2.347,0.426
1308,HANCOCK REGIONAL HOSPITAL (150037),2021,Acute Care,Government - Local,88.0,39.794952,-85.769604,IN,,,1.0,0.617,1214.0,0.236,3.0,12.695,12318.0,,665.0,,0.0,0.409,,1.0,0.533,12958.0,,9.0,0.0,0.092,38.0,1.0,1.098,0.911
1309,INDIANAPOLIS VA MEDICAL CENTER (15003F),2021,Acute Care (VA),Government - Federal,,,,,2.026,,3.0,1.481,1542.0,,,,,0.578,1837.0,,1.0,1.729,,,,,,,,,,,,
1310,GOOD SAMARITAN HOSPITAL (150042),2021,Acute Care,Voluntary non-profit - Other,187.0,38.67292,-87.534213,IN,0.387,,1.0,2.583,2656.0,0.879,16.0,18.195,23561.0,1.336,3461.0,,4.0,2.995,0.473,1.0,2.112,24524.0,,13.0,0.0,0.126,40.0,1.0,1.047,0.955
1311,BAPTIST HEALTH FLOYD (150044),2021,Acute Care,Government - Local,221.0,38.300506,-85.83508,IN,0.168,,1.0,5.949,6778.0,0.53,22.0,41.542,62964.0,0.406,9037.0,,3.0,7.386,1.801,6.0,3.332,65181.0,,19.0,0.0,0.181,152.0,3.0,4.324,0.694
1312,PARKVIEW DEKALB HOSPITAL (150045),2021,Acute Care,Voluntary non-profit - Private,49.0,41.367669,-85.035573,IN,,,0.0,0.305,410.0,1.167,3.0,2.571,6493.0,,436.0,,0.0,0.339,,0.0,0.283,7019.0,,33.0,0.0,0.276,22.0,0.0,0.512,
1313,DEKALB HEALTH (150045),2021,Acute Care,Voluntary non-profit - Private,49.0,41.367669,-85.035573,IN,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,TERRE HAUTE REGIONAL HOSPITAL (150046),2021,Acute Care,Proprietary,195.0,39.419624,-87.406837,IN,0.0,,0.0,2.31,2642.0,0.407,3.0,7.376,17282.0,0.0,1581.0,,0.0,1.284,,1.0,0.779,18081.0,,39.0,0.0,0.344,31.0,1.0,0.834,
1315,ST JOSEPH HOSPITAL (150047),2021,Acute Care,Proprietary,136.0,41.078891,-85.148873,IN,0.0,,0.0,1.353,658.0,0.0,0.0,6.535,13460.0,0.0,735.0,,0.0,1.792,,0.0,0.667,13460.0,,,,,2.0,1.0,0.048,
1316,REID HEALTH (150048),2021,Acute Care,Voluntary non-profit - Private,220.0,39.86303,-84.887765,IN,0.628,,7.0,11.147,10942.0,0.667,29.0,43.488,58923.0,0.249,4842.0,,1.0,4.017,0.785,3.0,3.824,59322.0,0.708,152.0,1.0,1.412,130.0,0.0,3.509,0.0
1317,REID HOSPITAL & HEALTH CARE SERVICES (150048),2021,Acute Care,Voluntary non-profit - Private,220.0,39.86303,-84.887765,IN,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL (150051),2021,Acute Care,Voluntary non-profit - Private,266.0,39.161402,-86.540528,IN,0.546,,2.0,3.663,3024.0,0.508,20.0,39.338,65653.0,0.281,3358.0,,1.0,3.556,0.397,2.0,5.043,71458.0,3.61,177.0,5.0,1.385,128.0,1.0,3.498,0.286
1319,INDIANA UNIVERSITY HEALTH (150056),2021,Acute Care,Voluntary non-profit - Private,1296.0,39.790571,-86.165259,IN,0.639,,40.0,62.593,38350.0,0.553,120.0,217.169,320092.0,0.697,64540.0,,54.0,77.475,1.239,35.0,28.249,356017.0,1.303,333.0,4.0,3.071,720.0,25.0,22.078,1.132
1320,FRANCISCAN HEALTH MOORESVILLE (150057),2021,Acute Care,Voluntary non-profit - Church,87.0,39.609322,-86.356098,IN,0.0,,0.0,1.019,1016.0,0.259,1.0,3.856,8866.0,,591.0,,1.0,0.534,,0.0,0.419,9517.0,,30.0,0.0,0.267,83.0,4.0,2.235,1.79
1321,MEMORIAL HOSPITAL OF SOUTH BEND (150058),2021,Acute Care,Voluntary non-profit - Private,445.0,41.683711,-86.25057,IN,0.492,,3.0,6.103,6086.0,0.305,18.0,59.016,114455.0,0.514,9322.0,,5.0,9.735,0.654,5.0,7.651,128819.0,2.179,243.0,4.0,1.836,172.0,2.0,4.583,0.436
1322,RIVERVIEW HEALTH (150059),2021,Acute Care,Government - Local,153.0,40.047026,-86.024081,IN,0.673,,2.0,2.973,4329.0,0.536,4.0,7.457,19549.0,2.204,3251.0,,5.0,2.269,,1.0,0.772,21006.0,,67.0,3.0,0.614,24.0,0.0,0.57,
1323,DAVIESS COMMUNITY HOSPITAL (150061),2021,Acute Care,Voluntary non-profit - Other,74.0,38.658695,-87.160319,IN,,,0.0,0.444,868.0,1.102,3.0,2.722,3650.0,,381.0,,0.0,0.236,,0.0,0.1,5378.0,,3.0,0.0,0.032,9.0,0.0,0.163,
1324,SCHNECK MEDICAL CENTER (150065),2021,Acute Care,Government - Local,89.0,38.956734,-85.891356,IN,1.427,,2.0,1.402,1721.0,0.176,1.0,5.674,10626.0,1.458,1651.0,,2.0,1.372,,1.0,0.708,11095.0,,91.0,2.0,0.839,46.0,0.0,1.247,0.0
1325,KING'S DAUGHTERS' HEALTH (150069),2021,Acute Care,Voluntary non-profit - Private,78.0,,,IN,0.468,,1.0,2.139,3112.0,0.508,2.0,3.938,10384.0,,808.0,,0.0,0.546,,1.0,0.336,11457.0,,25.0,0.0,0.221,19.0,1.0,0.502,
1326,MEMORIAL HOSPITAL (150072),2021,Acute Care,Government - Local,64.0,40.762465,-86.361246,IN,,,0.0,0.558,773.0,0.621,1.0,1.61,4187.0,,300.0,,0.0,0.224,,0.0,0.118,5006.0,,27.0,0.0,0.216,7.0,1.0,0.203,
1327,COMMUNITY HOSPITAL EAST (150074),2021,Acute Care,Voluntary non-profit - Private,312.0,39.787241,-86.073803,IN,1.2,,7.0,5.834,7055.0,0.558,18.0,32.241,55498.0,1.233,6991.0,,7.0,5.677,1.516,4.0,2.639,58184.0,0.0,98.0,0.0,1.024,59.0,0.0,1.74,0.0
1328,BLUFFTON REGIONAL MEDICAL CENTER (150075),2021,Acute Care,Proprietary,68.0,40.737645,-85.171494,IN,,,0.0,0.037,66.0,0.0,0.0,1.164,4667.0,,16.0,,0.0,0.01,,0.0,0.168,4742.0,,,,,16.0,0.0,0.415,
1329,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH (150076),2021,Acute Care,Voluntary non-profit - Church,45.0,41.335555,-86.331756,IN,,,1.0,0.682,1322.0,0.735,2.0,2.72,5775.0,,532.0,,0.0,0.333,,1.0,0.253,6013.0,,9.0,0.0,0.081,11.0,0.0,0.244,
1330,DEACONESS HOSPITAL INC (150082),2021,Acute Care,Voluntary non-profit - Private,525.0,37.983147,-87.570729,IN,0.588,,14.0,23.803,18929.0,0.521,54.0,103.567,153220.0,0.758,25023.0,,18.0,23.742,1.247,12.0,9.626,153220.0,,15.0,0.0,0.163,412.0,5.0,11.926,0.419
1331,ASCENSION ST VINCENT HOSPITAL (150084),2021,Acute Care,Voluntary non-profit - Church,807.0,39.911996,-86.196008,IN,0.848,,34.0,40.117,25385.0,0.646,75.0,116.113,172445.0,0.607,38693.0,,27.0,44.48,0.94,15.0,15.965,200893.0,0.243,496.0,1.0,4.116,293.0,8.0,7.976,1.003
1332,ST ELIZABETH DEARBORN HOSPITAL (150086),2021,Acute Care,Government - Local,74.0,39.112922,-84.883951,IN,1.079,,2.0,1.854,3082.0,1.087,8.0,7.359,12216.0,0.0,1807.0,,0.0,1.31,,0.0,0.549,12801.0,,29.0,0.0,0.302,21.0,0.0,0.5,
1333,DEARBORN COUNTY HOSPITAL (150086),2021,Acute Care,Government - Local,74.0,39.112922,-84.883951,IN,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,ASCENSION ST VINCENT ANDERSON (150088),2021,Acute Care,Voluntary non-profit - Private,207.0,40.096257,-85.680467,IN,0.0,,0.0,2.903,4020.0,0.504,8.0,15.878,28114.0,1.366,4094.0,,4.0,2.929,0.735,1.0,1.361,28878.0,,6.0,0.0,0.057,35.0,3.0,0.951,
1335,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL (150089),2021,Acute Care,Voluntary non-profit - Private,332.0,40.197622,-85.414363,IN,0.511,,5.0,9.791,7608.0,0.524,31.0,59.113,84961.0,0.428,8626.0,,4.0,9.341,0.532,4.0,7.514,89914.0,,88.0,1.0,0.85,133.0,5.0,3.642,1.373
1336,FRANCISCAN HEALTH DYER (150090),2021,Acute Care,Voluntary non-profit - Private,158.0,41.494365,-87.524166,IN,3.294,,10.0,3.036,2978.0,0.52,15.0,28.831,43307.0,0.857,2486.0,,2.0,2.334,0.436,1.0,2.292,43307.0,1.079,200.0,2.0,1.853,86.0,0.0,2.252,0.0
1337,PARKVIEW HUNTINGTON HOSPITAL (150091),2021,Acute Care,Voluntary non-profit - Private,36.0,40.905739,-85.490603,IN,,,0.0,0.409,574.0,0.478,1.0,2.094,6206.0,,228.0,,0.0,0.171,,0.0,0.192,6800.0,,10.0,0.0,0.079,1.0,0.0,0.021,
1338,MAJOR HOSPITAL (150097),2021,Acute Care,Government - Local,52.0,39.560017,-85.78397,IN,,,0.0,0.83,1595.0,1.459,15.0,10.283,10402.0,,978.0,,1.0,0.604,,0.0,0.399,10402.0,,9.0,0.0,0.066,16.0,1.0,0.385,
1339,ASCENSION ST VINCENT EVANSVILLE (150100),2021,Acute Care,Voluntary non-profit - Private,424.0,37.962408,-87.50554,IN,0.12,,1.0,8.339,8007.0,0.601,24.0,39.926,58888.0,0.607,9457.0,,5.0,8.242,1.549,6.0,3.873,65839.0,,58.0,0.0,0.48,177.0,3.0,4.813,0.623
1340,PARKVIEW WHITLEY HOSPITAL (150101),2021,Acute Care,Voluntary non-profit - Private,57.0,41.160261,-85.466571,IN,,,1.0,0.426,598.0,1.059,2.0,1.889,6370.0,,215.0,,0.0,0.162,,0.0,0.214,7059.0,,67.0,0.0,0.508,5.0,0.0,0.119,
1341,NORTHWEST HEALTH - STARKE (150102),2021,Acute Care,Proprietary,39.0,41.288064,-86.621937,IN,,,0.0,0.092,168.0,,0.0,0.31,1709.0,,67.0,,0.0,0.039,,0.0,0.041,1709.0,,,,,,,,
1342,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL (150102),2021,Acute Care,Proprietary,39.0,41.288064,-86.621937,IN,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,WITHAM HEALTH SERVICES (150104),2021,Acute Care,Government - Local,89.0,40.076909,-86.475209,IN,,,0.0,0.262,506.0,0.328,1.0,3.052,8028.0,,257.0,,0.0,0.163,,0.0,0.424,9087.0,,2.0,0.0,0.013,9.0,0.0,0.224,
1344,FRANCISCAN HEALTH LAFAYETTE (150109),2021,Acute Care,Voluntary non-profit - Church,190.0,40.393845,-86.838378,IN,1.459,,9.0,6.169,5897.0,0.648,18.0,27.799,42828.0,0.915,8217.0,,7.0,7.651,0.331,1.0,3.025,48145.0,,68.0,0.0,0.534,113.0,1.0,2.942,0.34
1345,COLUMBUS REGIONAL HOSPITAL (150112),2021,Acute Care,Government - Local,196.0,39.215872,-85.896854,IN,0.802,,2.0,2.494,3636.0,0.927,21.0,22.644,30120.0,1.349,2087.0,,2.0,1.483,0.69,1.0,1.45,32794.0,0.891,139.0,1.0,1.122,65.0,5.0,1.71,2.924
1346,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY (150113),2021,Acute Care,Voluntary non-profit - Private,135.0,40.130781,-85.691569,IN,0.811,,4.0,4.933,5762.0,0.475,8.0,16.85,25745.0,0.601,4160.0,,2.0,3.326,0.649,1.0,1.542,27544.0,,23.0,0.0,0.196,44.0,0.0,1.161,0.0
1347,MEMORIAL HOSPITAL AND HEALTH CARE CENTER (150115),2021,Acute Care,Voluntary non-profit - Church,149.0,38.393743,-86.941281,IN,,,1.0,0.749,964.0,0.869,7.0,8.052,16348.0,,803.0,,0.0,0.607,,1.0,0.764,17962.0,,71.0,0.0,0.625,68.0,2.0,1.648,1.214
1348,COMMUNITY HOSPITAL (150125),2021,Acute Care,Voluntary non-profit - Private,447.0,41.549671,-87.505971,IN,1.02,,13.0,12.746,12018.0,0.521,24.0,46.066,91097.0,0.947,11363.0,,9.0,9.507,0.395,2.0,5.063,98246.0,0.694,356.0,2.0,2.88,215.0,4.0,5.311,0.753
1349,FRANCISCAN HEALTH CROWN POINT (150126),2021,Acute Care,Voluntary non-profit - Church,221.0,41.396497,-87.364436,IN,0.494,,4.0,8.102,7162.0,0.829,24.0,28.968,40727.0,0.829,6161.0,,5.0,6.031,1.004,2.0,1.993,46059.0,0.0,133.0,0.0,1.185,96.0,0.0,2.644,0.0
1350,"COMMUNITY HOSPITAL SOUTH, INC. (150128)",2021,Acute Care,Voluntary non-profit - Private,159.0,39.635538,-86.133908,IN,0.946,,3.0,3.171,3449.0,0.377,9.0,23.851,42608.0,0.447,2574.0,,1.0,2.235,1.654,3.0,1.814,47650.0,0.396,274.0,1.0,2.524,92.0,1.0,2.41,0.415
1351,KOSCIUSKO COMMUNITY HOSPITAL (150133),2021,Acute Care,Proprietary,72.0,41.24643,-85.82832,IN,,,2.0,0.676,1246.0,0.588,2.0,3.404,10219.0,,547.0,,1.0,0.341,,1.0,0.425,10219.0,,62.0,0.0,0.465,37.0,0.0,0.946,
1352,PARKVIEW NOBLE HOSPITAL (150146),2021,Acute Care,Voluntary non-profit - Private,31.0,41.448459,-85.29478,IN,,,0.0,0.46,644.0,0.835,2.0,2.396,6051.0,,386.0,,0.0,0.291,,0.0,0.17,6476.0,,25.0,1.0,0.218,6.0,0.0,0.168,
1353,WOMEN'S HOSPITAL THE (150149),2021,Acute Care,Proprietary,74.0,37.973548,-87.449109,IN,,,,,,0.0,0.0,4.56,12604.0,2.232,960.0,,3.0,1.344,,2.0,0.562,27563.0,0.185,659.0,1.0,5.4,8.0,0.0,0.201,
1354,DUPONT HOSPITAL LLC (150150),2021,Acute Care,Proprietary,131.0,41.178689,-85.110603,IN,0.569,,1.0,1.756,1746.0,0.196,1.0,5.096,12080.0,0.517,1708.0,,1.0,1.936,0.952,1.0,1.05,21143.0,0.0,324.0,0.0,2.55,20.0,0.0,0.476,
1355,ST VINCENT HEART CENTER (150153),2021,Acute Care,Proprietary,107.0,39.938311,-86.158722,IN,0.857,,2.0,2.334,4728.0,0.56,4.0,7.144,19761.0,0.301,8831.0,,2.0,6.655,,1.0,0.535,19761.0,,,,,,,,
1356,ASCENSION ST VINCENT CARMEL (150157),2021,Acute Care,Voluntary non-profit - Church,144.0,39.983065,-86.14716,IN,0.929,,1.0,1.076,1511.0,0.386,5.0,12.97,20423.0,0.0,1607.0,,0.0,1.198,,0.0,0.875,24407.0,0.0,138.0,0.0,1.072,66.0,0.0,1.712,0.0
1357,IU HEALTH WEST HOSPITAL (150158),2021,Acute Care,Proprietary,133.0,39.782568,-86.343731,IN,0.961,,2.0,2.081,2120.0,0.108,2.0,18.529,33064.0,0.942,2380.0,,2.0,2.124,0.0,0.0,2.033,35178.0,,96.0,2.0,0.841,59.0,1.0,1.602,0.624
1358,ORTHOINDY HOSPITAL (150160),2021,Acute Care,Physician,38.0,39.906702,-86.266258,IN,,,,,,,0.0,0.679,4513.0,,,,,,,0.0,0.052,4513.0,,,,,,,,
1359,"INDIANA ORTHOPAEDIC HOSPITAL, LLC (150160)",2021,Acute Care,Physician,38.0,39.906702,-86.266258,IN,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL (150161),2021,Acute Care,Proprietary,156.0,39.959275,-86.162356,IN,0.0,,0.0,3.191,3212.0,0.476,8.0,16.801,26611.0,0.405,2729.0,,1.0,2.468,0.0,0.0,1.792,34764.0,3.198,264.0,7.0,2.189,178.0,7.0,4.825,1.451
