,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Abdomen CT Use of Contrast Material (OP-10),MRI Lumbar Spine for Low Back Pain (OP-8),Mammography Follow-up Rates (OP-9),Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13),Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14),Thorax CT Use of Contrast Material (OP-11)
1303,HIGHLANDS REGIONAL MEDICAL CENTER (180005),2016,Acute Care,Proprietary,148.0,37.71054,-82.77025,KY,24.3,35.3,6.7,3.8,2.1,22.2
1304,KING'S DAUGHTERS' MEDICAL CENTER (180009),2016,Acute Care,Voluntary non-profit - Private,444.0,38.470401,-82.635916,KY,11.8,33.0,5.2,4.8,0.4,13.9
1305,SAINT JOSEPH HOSPITAL (180010),2016,Acute Care,Voluntary non-profit - Church,265.0,,,KY,3.4,44.0,4.9,4.3,3.2,6.8
1306,SAINT JOSEPH LONDON (180011),2016,Acute Care,Voluntary non-profit - Private,144.0,37.118553,-84.106349,KY,5.8,38.3,12.8,3.8,1.6,5.1
1307,HARDIN MEMORIAL HOSPITAL (180012),2016,Acute Care,Government - Local,297.0,37.709917,-85.875048,KY,9.5,35.1,9.4,6.6,4.0,0.0
1308,THE MEDICAL CENTER AT BOWLING GREEN (180013),2016,Acute Care,Voluntary non-profit - Private,314.0,36.996366,-86.430232,KY,3.1,29.3,10.0,3.4,4.0,0.2
1309,JEWISH HOSPITAL - SHELBYVILLE (180016),2016,Acute Care,Voluntary non-profit - Private,33.0,38.208808,-85.236145,KY,4.2,,7.0,8.0,,0.3
1310,T J SAMSON COMMUNITY HOSPITAL (180017),2016,Acute Care,Voluntary non-profit - Other,136.0,37.011566,-85.903862,KY,24.9,45.5,3.3,2.0,4.1,25.2
1311,ST CLAIRE REGIONAL MEDICAL CENTER (180018),2016,Acute Care,Government - Federal,128.0,38.180016,-83.442454,KY,1.5,30.0,6.8,4.4,,0.9
1312,MEADOWVIEW REGIONAL MEDICAL CENTER (180019),2016,Acute Care,Proprietary,100.0,38.639572,-83.808804,KY,24.7,47.2,10.1,3.6,,0.0
1313,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT (180020),2016,Acute Care,Voluntary non-profit - Private,66.0,36.605199,-83.740056,KY,10.5,,21.5,,,16.0
1314,PINEVILLE COMMUNITY HOSPITAL (180021),2016,Acute Care,Voluntary non-profit - Other,107.0,36.763077,-83.708574,KY,9.0,,2.9,2.2,,5.4
1315,SPRING VIEW HOSPITAL (180024),2016,Acute Care,Proprietary,75.0,37.570325,-85.259397,KY,9.1,,3.6,9.5,5.7,2.5
1316,FLAGET MEMORIAL HOSPITAL (180025),2016,Acute Care,Voluntary non-profit - Private,52.0,37.863995,-85.52376,KY,3.1,40.7,9.2,,2.8,0.3
1317,MURRAY-CALLOWAY COUNTY HOSPITAL (180027),2016,Acute Care,Voluntary non-profit - Other,296.0,36.60866,-88.309498,KY,9.7,37.0,2.6,2.4,6.1,3.6
1318,HAZARD ARH REGIONAL MEDICAL CENTER (180029),2016,Acute Care,Voluntary non-profit - Private,320.0,37.279027,-83.227413,KY,7.0,55.3,13.3,,4.5,6.7
1319,ST ELIZABETH MEDICAL CENTER NORTH (180035),2016,Acute Care,Voluntary non-profit - Church,500.0,39.014683,-84.561842,KY,2.8,41.7,7.3,3.8,2.2,0.4
1320,OUR LADY OF BELLEFONTE HOSPITAL (180036),2016,Acute Care,Voluntary non-profit - Private,157.0,38.509303,-82.69305,KY,8.2,39.8,7.9,3.9,2.4,13.2
1321,OWENSBORO HEALTH REGIONAL HOSPITAL (180038),2016,Acute Care,Voluntary non-profit - Private,447.0,37.777296,-87.069958,KY,29.8,36.3,7.9,7.5,2.6,0.5
1322,JEWISH HOSPITAL & ST MARY'S HEALTHCARE (180040),2016,Acute Care,Voluntary non-profit - Private,839.0,38.249328,-85.751137,KY,6.3,36.9,5.6,5.7,2.8,0.0
1323,MEMORIAL HOSPITAL (180043),2016,Acute Care,Voluntary non-profit - Church,57.0,37.162154,-83.761356,KY,5.1,54.3,14.8,,,3.2
1324,PIKEVILLE MEDICAL CENTER (180044),2016,Acute Care,Voluntary non-profit - Private,292.0,37.47251,-82.52395,KY,24.7,42.7,5.5,5.0,3.5,38.2
1325,ST ELIZABETH FLORENCE (180045),2016,Acute Care,Voluntary non-profit - Private,159.0,39.017615,-84.63279,KY,1.3,37.3,7.5,2.9,2.1,0.0
1326,BOURBON COMMUNITY HOSPITAL (180046),2016,Acute Care,Proprietary,58.0,38.220655,-84.238896,KY,3.3,,10.3,,,0.0
1327,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER (180048),2016,Acute Care,Voluntary non-profit - Private,206.0,37.643818,-84.772638,KY,16.9,38.6,7.8,4.2,2.1,0.4
1328,BAPTIST HEALTH RICHMOND (180049),2016,Acute Care,Voluntary non-profit - Private,66.0,37.73176,-84.293078,KY,5.3,33.3,7.6,2.9,2.3,3.3
1329,HARLAN ARH HOSPITAL (180050),2016,Acute Care,Voluntary non-profit - Other,105.0,36.810183,-83.313105,KY,34.1,48.3,9.6,1.3,,19.6
1330,JENNIE STUART MEDICAL CENTER (180051),2016,Acute Care,Voluntary non-profit - Private,171.0,36.860443,-87.495668,KY,3.2,39.3,6.2,,0.9,0.2
1331,FLEMING COUNTY HOSPITAL (180053),2016,Acute Care,Voluntary non-profit - Other,52.0,38.421539,-83.753094,KY,28.0,,17.2,7.0,,2.0
1332,METHODIST HOSPITAL (180056),2016,Acute Care,Voluntary non-profit - Church,132.0,37.853858,-87.581257,KY,11.4,,8.1,7.3,2.6,4.7
1333,SAINT JOSEPH MOUNT STERLING (180064),2016,Acute Care,Voluntary non-profit - Private,44.0,38.07591,-83.94692,KY,5.4,35.5,5.1,10.0,4.0,0.4
1334,LOGAN MEMORIAL HOSPITAL (180066),2016,Acute Care,Proprietary,72.0,36.815437,-86.882593,KY,4.8,,12.5,0.0,,1.6
1335,UNIVERSITY OF KENTUCKY HOSPITAL (180067),2016,Acute Care,Government - State,843.0,38.032448,-84.507381,KY,1.6,42.0,7.0,5.6,7.6,0.0
1336,TUG VALLEY ARH REGIONAL MEDICAL CENTER (180069),2016,Acute Care,Proprietary,123.0,37.676373,-82.296581,KY,5.8,,20.1,4.2,,3.6
1337,TWIN LAKES REGIONAL MEDICAL CENTER (180070),2016,Acute Care,Voluntary non-profit - Other,69.0,37.471947,-86.287038,KY,2.6,34.5,5.3,6.5,2.1,0.0
1338,PAUL B HALL REGIONAL MEDICAL CENTER (180078),2016,Acute Care,Proprietary,70.0,37.815015,-82.812803,KY,7.1,,7.3,,3.9,8.7
1339,HARRISON MEMORIAL HOSPITAL (180079),2016,Acute Care,Voluntary non-profit - Other,54.0,38.384822,-84.276797,KY,3.0,,12.3,1.5,6.7,0.0
1340,BAPTIST HEALTH CORBIN (180080),2016,Acute Care,Voluntary non-profit - Private,250.0,,,KY,8.2,39.2,8.5,4.3,1.9,3.1
1341,TAYLOR REGIONAL HOSPITAL (180087),2016,Acute Care,Government - Hospital District or Authority,90.0,37.366216,-85.339179,KY,15.5,26.8,14.3,3.4,2.3,10.0
1342,NORTON HOSPITAL/NORTON MEDICAL PAVILIONS/KOSAIR CH (180088),2016,Acute Care,Voluntary non-profit - Private,1369.0,38.248213,-85.751133,KY,8.1,39.8,7.6,6.2,3.0,0.5
1343,CLARK REGIONAL MEDICAL CENTER (180092),2016,Acute Care,Proprietary,78.0,38.010511,-84.21459,KY,6.0,50.0,13.3,4.1,,8.2
1344,BAPTIST HEALTH MADISONVILLE (180093),2016,Acute Care,Voluntary non-profit - Private,213.0,37.339177,-87.493845,KY,8.0,39.1,,4.1,2.1,1.1
1345,CRITTENDEN HEALTH SYSTEM (180095),2016,Acute Care,Proprietary,48.0,37.329616,-88.091945,KY,0.0,,4.7,,,0.0
1346,GEORGETOWN COMMUNITY HOSPITAL (180101),2016,Acute Care,Proprietary,75.0,38.186223,-84.562445,KY,3.4,,6.7,3.3,,0.6
1347,LOURDES HOSPITAL (180102),2016,Acute Care,Voluntary non-profit - Church,307.0,37.052989,-88.647857,KY,8.4,45.0,13.0,5.7,2.0,5.6
1348,BAPTIST HEALTH LEXINGTON (180103),2016,Acute Care,Voluntary non-profit - Other,378.0,38.018842,-84.513948,KY,6.4,30.9,8.9,2.6,2.4,2.5
1349,BAPTIST HEALTH PADUCAH (180104),2016,Acute Care,Voluntary non-profit - Church,271.0,37.073255,-88.628215,KY,9.6,42.9,8.3,5.0,4.0,6.1
1350,MONROE COUNTY MEDICAL CENTER (180105),2016,Acute Care,Voluntary non-profit - Other,49.0,36.698506,-85.67712,KY,12.1,,17.4,0.9,,10.0
1351,THE MEDICAL CENTER AT ALBANY (180106),2016,Acute Care,Voluntary non-profit - Private,38.0,36.698335,-85.146554,KY,17.7,,13.9,,,33.3
1352,ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CT (180115),2016,Acute Care,Voluntary non-profit - Private,142.0,37.358006,-84.337001,KY,4.5,49.1,7.7,5.2,4.8,2.2
1353,JACKSON PURCHASE MEDICAL CENTER (180116),2016,Acute Care,Government - Hospital District or Authority,109.0,36.757411,-88.650981,KY,18.9,,8.5,,5.2,0.0
1354,GREENVIEW REGIONAL HOSPITAL (180124),2016,Acute Care,Proprietary,158.0,36.965672,-86.435599,KY,13.4,41.2,7.7,,4.1,0.6
1355,FRANKFORT REGIONAL MEDICAL CENTER (180127),2016,Acute Care,Proprietary,123.0,38.159774,-84.905753,KY,3.2,,4.0,,5.1,0.0
1356,THREE RIVERS MEDICAL CENTER (180128),2016,Acute Care,Proprietary,85.0,38.0933,-82.60474,KY,1.5,,15.0,4.9,5.7,0.0
1357,BAPTIST HEALTH LOUISVILLE (180130),2016,Acute Care,Voluntary non-profit - Private,511.0,38.239235,-85.639048,KY,2.5,43.8,5.9,4.9,2.0,0.0
1358,LAKE CUMBERLAND REGIONAL HOSPITAL (180132),2016,Acute Care,Proprietary,269.0,37.086576,-84.617956,KY,9.2,49.0,9.0,3.6,2.7,5.9
1359,BAPTIST HEALTH LA GRANGE (180138),2016,Acute Care,Voluntary non-profit - Private,105.0,38.396238,-85.375927,KY,1.6,,5.3,4.3,,0.0
1360,KENTUCKY RIVER MEDICAL CENTER (180139),2016,Acute Care,Voluntary non-profit - Other,50.0,37.565434,-83.370111,KY,2.5,,2.1,,3.9,2.4
1361,UNIVERSITY OF LOUISVILLE HOSPITAL (180141),2016,Acute Care,Voluntary non-profit - Private,340.0,38.248446,-85.74507,KY,6.5,50.0,9.4,4.2,7.1,0.2
1362,SAINT JOSEPH EAST (180143),2016,Acute Care,Voluntary non-profit - Church,158.0,38.000199,-84.440371,KY,6.2,,4.0,3.4,8.2,7.3
1363,T J HEALTH COLUMBIA (180149),2016,Acute Care,Government - Hospital District or Authority,55.0,37.096289,-85.29494,KY,15.8,,10.1,,,16.3
1364,MARCUM AND WALLACE MEMORIAL HOSPITAL (181301),2016,Critical Access,Voluntary non-profit - Private,25.0,37.705267,-83.977742,KY,7.2,,8.0,3.8,,13.0
1365,THE JAMES B HAGGIN MEMORIAL HOSPITAL (181302),2016,Critical Access,Voluntary non-profit - Other,42.0,37.756448,-84.848212,KY,2.6,,9.5,,,3.7
1366,TRIGG COUNTY HOSPITAL (181304),2016,Critical Access,Government - Local,25.0,36.867247,-87.821288,KY,3.9,,6.0,,,
1367,SAINT JOSEPH MARTIN (181305),2016,Critical Access,Voluntary non-profit - Private,25.0,37.579105,-82.750351,KY,3.3,,5.9,,,0.4
1368,METHODIST HOSPITAL UNION COUNTY (181306),2016,Critical Access,Voluntary non-profit - Church,25.0,37.626114,-87.943918,KY,9.2,,3.6,,,6.3
1369,MORGAN COUNTY ARH HOSPITAL (181307),2016,Critical Access,Voluntary non-profit - Private,25.0,37.920137,-83.266276,KY,0.0,,10.8,,,3.0
1370,CASEY COUNTY HOSPITAL (181309),2016,Critical Access,Government - Hospital District or Authority,24.0,37.317809,-84.931717,KY,3.8,,7.7,,,4.0
1371,CARROLL COUNTY MEMORIAL HOSPITAL (181310),2016,Critical Access,Voluntary non-profit - Private,25.0,38.679904,-85.169314,KY,3.0,,8.4,,0.7,1.4
1372,ST ELIZABETH GRANT (181311),2016,Critical Access,Voluntary non-profit - Church,15.0,38.647862,-84.578264,KY,1.8,,7.0,3.7,0.5,0.0
1373,THE MEDICAL CENTER AT CAVERNA (181314),2016,Critical Access,Voluntary non-profit - Private,25.0,37.160336,-85.923172,KY,44.6,,7.0,,,15.8
1374,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL (181315),2016,Critical Access,Voluntary non-profit - Private,32.0,37.543616,-84.653879,KY,4.4,,10.1,,,6.7
1375,MARY BRECKINRIDGE ARH HOSPITAL (181316),2016,Critical Access,Voluntary non-profit - Private,25.0,37.163889,-83.37836,KY,1.5,,9.4,,,
1376,CUMBERLAND COUNTY HOSPITAL (181317),2016,Critical Access,Voluntary non-profit - Other,25.0,36.796868,-85.37244,KY,11.4,,,,,
1377,THE MEDICAL CENTER AT FRANKLIN (181318),2016,Critical Access,Voluntary non-profit - Private,24.0,36.699997,-86.575563,KY,3.6,,9.3,3.9,0.9,4.8
1378,BRECKINRIDGE MEMORIAL HOSPITAL (181319),2016,Critical Access,Government - Local,43.0,37.766615,-86.441643,KY,28.1,,8.0,,1.2,12.8
1379,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC (181320)",2016,Critical Access,Voluntary non-profit - Private,25.0,37.263323,-88.228753,KY,62.0,,7.0,,,63.3
1380,WAYNE COUNTY HOSPITAL (181321),2016,Critical Access,Voluntary non-profit - Other,25.0,36.820046,-84.866821,KY,2.7,,13.0,,1.0,11.0
1381,CALDWELL MEDICAL CENTER (181322),2016,Critical Access,Government - Hospital District or Authority,25.0,37.114215,-87.907658,KY,3.6,,4.1,,,15.3
1382,THE MEDICAL CENTER AT SCOTTSVILLE (181324),2016,Critical Access,Voluntary non-profit - Private,135.0,36.759765,-86.216212,KY,9.9,,11.0,,4.3,4.7
1383,JANE TODD CRAWFORD HOSPITAL (181325),2016,Critical Access,Voluntary non-profit - Private,25.0,37.242124,-85.496302,KY,24.3,,7.5,,,15.5
1384,MARSHALL COUNTY HOSPITAL (181327),2016,Critical Access,Government - Hospital District or Authority,25.0,36.868182,-88.368072,KY,7.4,,3.4,,,0.0
1385,BARBOURVILLE ARH HOSPITAL (181328),2016,Critical Access,Government - Local,28.0,36.85231,-83.87152,KY,13.5,,9.4,,,8.1
1386,SAINT JOSEPH BEREA (181329),2016,Critical Access,Voluntary non-profit - Private,25.0,37.574789,-84.286044,KY,1.5,,5.3,1.2,0.9,1.7
1387,RUSSELL COUNTY HOSPITAL (181330),2016,Critical Access,Government - Local,25.0,37.057707,-85.066884,KY,18.7,,27.0,4.3,,18.1
1388,MCDOWELL ARH HOSPITAL (181331),2016,Critical Access,Voluntary non-profit - Private,25.0,37.457174,-82.747264,KY,2.2,,13.1,,,1.2
1389,LAFAYETTE GENERAL MEDICAL CENTER (190002),2016,Acute Care,Voluntary non-profit - Private,378.0,30.202319,-92.018705,LA,28.9,39.5,12.1,,3.6,24.6
1390,DAUTERIVE HOSPITAL (190003),2016,Acute Care,Proprietary,103.0,,,LA,36.3,,8.8,,,0.8
1391,THIBODAUX REGIONAL MEDICAL CENTER (190004),2016,Acute Care,Government - Hospital District or Authority,174.0,29.780546,-90.806819,LA,34.9,30.6,4.9,,1.7,0.0
1392,UNIVERSITY MEDICAL CENTER NEW ORLEANS (190005),2016,Acute Care,Voluntary non-profit - Private,277.0,29.961092,-90.08091,LA,5.4,,8.5,3.2,5.2,0.7
1393,UNIVERSITY HOSPITAL & CLINICS (190006),2016,Acute Care,Voluntary non-profit - Private,102.0,30.215792,-92.045675,LA,22.1,,5.7,0.0,5.6,0.4
1394,NATCHITOCHES REGIONAL MEDICAL CENTER (190007),2016,Acute Care,Government - Hospital District or Authority,208.0,31.753563,-93.079253,LA,50.4,,5.0,6.1,3.9,18.9
1395,TERREBONNE GENERAL MEDICAL CENTER (190008),2016,Acute Care,Government - Hospital District or Authority,205.0,29.598537,-90.714322,LA,5.3,48.6,6.0,4.0,2.8,3.9
1396,UNIVERSITY HEALTH CONWAY (190011),2016,Acute Care,Proprietary,137.0,32.451464,-92.105548,LA,2.7,,11.1,2.0,,0.0
1397,WEST CALCASIEU CAMERON HOSPITAL (190013),2016,Acute Care,Government - Hospital District or Authority,107.0,30.231074,-93.36929,LA,23.2,37.2,8.1,4.5,,16.7
1398,TECHE REGIONAL MEDICAL CENTER (190014),2016,Acute Care,Proprietary,161.0,29.708471,-91.200157,LA,16.2,37.2,8.0,,1.6,16.3
1399,"NORTH OAKS MEDICAL CENTER, L L C (190015)",2016,Acute Care,Government - Hospital District or Authority,318.0,30.466698,-90.45758,LA,9.4,39.2,6.9,7.4,1.4,4.8
1400,OPELOUSAS GENERAL HEALTH SYSTEM (190017),2016,Acute Care,Government - Hospital District or Authority,205.0,30.543457,-92.075785,LA,21.2,49.4,9.9,,2.8,14.2
1401,CHRISTUS ST FRANCES CABRINI HOSPITAL (190019),2016,Acute Care,Voluntary non-profit - Church,300.0,31.282401,-92.460848,LA,23.4,45.5,6.8,3.6,2.4,3.2
1402,LANE REGIONAL MEDICAL CENTER (190020),2016,Acute Care,Government - Hospital District or Authority,178.0,30.649957,-91.136747,LA,20.5,,6.8,,6.7,17.2
1403,SAVOY MEDICAL CENTER (190025),2016,Acute Care,Government - Hospital District or Authority,149.0,30.641032,-92.417605,LA,46.7,,10.2,,,22.3
1404,RAPIDES REGIONAL MEDICAL CENTER (190026),2016,Acute Care,Proprietary,352.0,31.315021,-92.450481,LA,4.2,50.0,5.7,8.0,3.1,0.7
1405,CHRISTUS ST PATRICK HOSPITAL (190027),2016,Acute Care,Voluntary non-profit - Church,152.0,30.215437,-93.22767,LA,9.1,,6.0,5.0,2.4,11.8
1406,ABBEVILLE GENERAL HOSPITAL (190034),2016,Acute Care,Government - Hospital District or Authority,60.0,29.97325,-92.106986,LA,11.8,,6.5,,,0.7
1407,OCHSNER MEDICAL CENTER (190036),2016,Acute Care,Voluntary non-profit - Private,931.0,29.962771,-90.145205,LA,14.1,48.1,6.8,6.6,4.0,0.4
1408,WEST JEFFERSON MEDICAL CENTER (190039),2016,Acute Care,Voluntary non-profit - Private,320.0,29.891749,-90.095886,LA,23.3,39.3,8.1,7.4,0.6,17.5
1409,SLIDELL MEMORIAL HOSPITAL (190040),2016,Acute Care,Government - Hospital District or Authority,226.0,30.284651,-89.770421,LA,32.9,38.9,11.2,12.4,2.4,0.0
1410,CHRISTUS HEALTH SHREVEPORT - BOSSIER (190041),2016,Acute Care,Voluntary non-profit - Church,300.0,32.425962,-93.718926,LA,2.5,45.2,7.8,7.4,2.6,0.2
1411,ACADIA GENERAL HOSPITAL (190044),2016,Acute Care,Voluntary non-profit - Private,143.0,30.226327,-92.362543,LA,46.2,,4.3,,,32.8
1412,ST TAMMANY PARISH HOSPITAL (190045),2016,Acute Care,Government - Hospital District or Authority,223.0,30.468955,-90.113935,LA,22.9,,11.7,5.4,3.6,4.0
1413,TOURO INFIRMARY (190046),2016,Acute Care,Voluntary non-profit - Private,318.0,29.925391,-90.092915,LA,21.3,58.2,10.3,5.7,4.2,0.0
1414,BEAUREGARD MEMORIAL HOSPITAL (190050),2016,Acute Care,Government - Hospital District or Authority,56.0,30.84195,-93.289056,LA,33.6,,9.2,,1.9,26.3
1415,JENNINGS AMERICAN LEGION HOSPITAL (190053),2016,Acute Care,Voluntary non-profit - Private,51.0,30.239215,-92.663445,LA,44.8,46.9,9.8,2.1,,50.5
1416,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER (190054),2016,Acute Care,Government - Hospital District or Authority,122.0,29.989047,-91.785783,LA,47.0,,9.5,8.6,2.7,0.0
1417,LAKE CHARLES MEMORIAL HOSPITAL (190060),2016,Acute Care,Voluntary non-profit - Private,303.0,30.203461,-93.197295,LA,21.4,,4.6,2.3,2.9,2.3
1418,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER (190064),2016,Acute Care,Voluntary non-profit - Church,831.0,30.401318,-91.111528,LA,7.7,44.7,7.2,6.6,3.9,2.7
1419,BATON ROUGE GENERAL MEDICAL CENTER (190065),2016,Acute Care,Voluntary non-profit - Private,397.0,30.450336,-91.154638,LA,18.3,,10.5,,4.2,16.7
1420,ST CHARLES PARISH HOSPITAL (190079),2016,Acute Care,Government - Hospital District or Authority,58.0,29.924513,-90.371751,LA,22.2,,7.7,,,
1421,WEST CARROLL MEMORIAL HOSPITAL (190081),2016,Acute Care,Proprietary,32.0,32.867813,-91.383196,LA,28.6,,4.5,,,
1422,NORTHERN LOUISIANA MEDICAL CENTER (190086),2016,Acute Care,Proprietary,142.0,32.515281,-92.633902,LA,7.9,,10.1,,1.8,
1423,SPRINGHILL MEDICAL CENTER (190088),2016,Acute Care,Voluntary non-profit - Private,59.0,33.010622,-93.442839,LA,35.2,,5.2,,,4.2
1424,WINN PARISH MEDICAL CENTER (190090),2016,Acute Care,Proprietary,55.0,31.924979,-92.645139,LA,40.2,,,6.3,,6.0
1425,UNIVERSITY HEALTH SHREVEPORT (190098),2016,Acute Care,Voluntary non-profit - Private,435.0,32.481791,-93.76159,LA,11.6,,5.6,2.8,1.5,0.0
1426,AVOYELLES HOSPITAL (190099),2016,Acute Care,Proprietary,52.0,31.143127,-92.064433,LA,14.8,,10.7,,,26.3
1427,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC (190102)",2016,Acute Care,Voluntary non-profit - Private,239.0,30.150001,-92.040447,LA,20.5,39.2,9.0,,1.6,0.2
1428,OAKDALE COMMUNITY HOSPITAL (190106),2016,Acute Care,Proprietary,55.0,30.816264,-92.644545,LA,61.3,,9.1,,,46.8
1429,WILLIS KNIGHTON MEDICAL CENTER (190111),2016,Acute Care,Voluntary non-profit - Private,781.0,32.483923,-93.778748,LA,18.1,45.1,10.0,6.6,1.6,0.1
1430,CLAIBORNE MEMORIAL MEDICAL CENTER (190114),2016,Acute Care,Government - Local,51.0,32.794327,-93.062469,LA,8.8,,8.3,,,
1431,MOREHOUSE GENERAL HOSPITAL (190116),2016,Acute Care,Government - Hospital District or Authority,49.0,,,LA,30.3,43.2,8.9,,,17.6
1432,DESOTO REGIONAL HEALTH SYSTEM (190118),2016,Acute Care,Voluntary non-profit - Private,36.0,32.035258,-93.709136,LA,5.8,,11.3,9.9,4.8,
1433,ST FRANCIS MEDICAL CENTER (190125),2016,Acute Care,Voluntary non-profit - Private,475.0,32.499732,-92.11479,LA,23.4,37.1,9.0,3.4,3.3,0.0
1434,WOMAN'S HOSPITAL (190128),2016,Acute Care,Voluntary non-profit - Private,225.0,30.40886,-91.03102,LA,5.4,,12.3,,,0.0
1435,ALLEN PARISH HOSPITAL (190133),2016,Acute Care,Government - Hospital District or Authority,49.0,30.491453,-92.855648,LA,43.5,,,,,
1436,FRANKLIN MEDICAL CENTER (190140),2016,Acute Care,Government - Hospital District or Authority,38.0,32.15888,-91.705234,LA,20.0,,11.7,,,4.7
1437,MINDEN MEDICAL CENTER (190144),2016,Acute Care,Proprietary,154.0,,,LA,5.8,,5.9,,4.1,1.0
1438,LASALLE GENERAL HOSPITAL (190145),2016,Acute Care,Government - Hospital District or Authority,47.0,,,LA,3.8,,5.2,5.3,,4.9
1439,EAST JEFFERSON GENERAL HOSPITAL (190146),2016,Acute Care,Government - Hospital District or Authority,404.0,30.014162,-90.181468,LA,28.5,51.9,38.6,4.0,2.0,0.0
1440,RICHARDSON MEDICAL CENTER (190151),2016,Acute Care,Government - Hospital District or Authority,38.0,32.463973,-91.747879,LA,13.1,51.2,3.9,,1.1,
1441,GLENWOOD REGIONAL MEDICAL CENTER (190160),2016,Acute Care,Proprietary,258.0,32.513462,-92.156761,LA,61.0,52.5,7.0,2.6,5.3,2.4
1442,BYRD REGIONAL HOSPITAL (190164),2016,Acute Care,Proprietary,51.0,31.137324,-93.268791,LA,22.9,,3.0,,2.6,10.5
1443,MERCY REGIONAL MEDICAL CENTER (190167),2016,Acute Care,Proprietary,95.0,30.684931,-92.265973,LA,15.8,37.9,13.1,8.5,3.2,12.1
1444,TULANE MEDICAL CENTER (190176),2016,Acute Care,Proprietary,419.0,29.955263,-90.076121,LA,5.0,43.2,12.1,11.2,1.4,0.0
1445,LAKEVIEW REGIONAL MEDICAL CENTER (190177),2016,Acute Care,Proprietary,176.0,,,LA,24.3,,22.2,2.5,,0.0
1446,LEONARD J CHABERT MEDICAL CENTER (190183),2016,Acute Care,Voluntary non-profit - Other,107.0,29.571318,-90.687625,LA,14.2,,5.5,2.2,,0.7
1447,CITIZENS MEDICAL CENTER (190184),2016,Acute Care,Government - Hospital District or Authority,40.0,32.077871,-92.095218,LA,11.3,,,,5.8,0.0
1448,LAKE AREA MEDICAL CENTER (190201),2016,Acute Care,Proprietary,108.0,30.182071,-93.249348,LA,4.4,,7.3,,,
1449,OCHSNER MEDICAL CENTER - BATON ROUGE (190202),2016,Acute Care,Voluntary non-profit - Private,163.0,30.440994,-91.001513,LA,33.2,51.3,8.9,6.4,2.7,0.8
1450,"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C (190204)",2016,Acute Care,Voluntary non-profit - Private,164.0,30.286243,-89.743132,LA,13.3,,8.4,3.5,1.3,0.0
1451,WOMEN'S AND CHILDREN'S HOSPITAL (190205),2016,Acute Care,Proprietary,236.0,,,LA,4.5,,20.6,,5.2,1.0
1452,EAST CARROLL PARISH HOSPITAL (190208),2016,Acute Care,Government - Hospital District or Authority,23.0,32.811076,-91.171656,LA,,,,,14.0,
1453,SABINE MEDICAL CENTER (190218),2016,Acute Care,Proprietary,49.0,31.560448,-93.470983,LA,20.3,,18.1,,,7.0
1454,WILLIS KNIGHTON BOSSIER HEALTH CENTER (190236),2016,Acute Care,Voluntary non-profit - Private,155.0,,,LA,19.1,46.3,10.4,,1.3,0.5
1455,PHYSICIANS MEDICAL CENTER (190241),2016,Acute Care,Proprietary,30.0,29.600053,-90.750288,LA,7.0,,5.2,,,3.6
1456,ST ELIZABETH HOSPITAL (190242),2016,Acute Care,Voluntary non-profit - Private,74.0,,,LA,2.9,,13.1,,,0.0
1457,MONROE SURGICAL HOSPITAL (190245),2016,Acute Care,Proprietary,10.0,32.536771,-92.102204,LA,43.1,,11.9,4.7,,0.9
1458,P & S SURGICAL HOSPITAL (190246),2016,Acute Care,Physician,22.0,,,LA,,32.9,,,,
1459,LOUISIANA HEART HOSPITAL (190250),2016,Acute Care,Proprietary,137.0,,,LA,6.8,,,3.9,,1.2
1460,LAFAYETTE SURGICAL SPECIALTY HOSPITAL (190259),2016,Acute Care,Physician,20.0,30.175866,-92.02802,LA,,40.3,5.6,,,
1461,HEART HOSPITAL OF LAFAYETTE (190263),2016,Acute Care,Proprietary,32.0,30.174933,-92.028311,LA,,,,,,0.0
1462,THE SPINE HOSPITAL OF LOUISIANA (190266),2016,Acute Care,Proprietary,23.0,30.380304,-91.094453,LA,,,,,0.0,
1463,SOUTHERN SURGICAL HOSPITAL (190270),2016,Acute Care,Physician,37.0,30.273779,-89.754498,LA,,45.7,,,,
1464,OCHSNER MEDICAL CENTER KENNER (190274),2016,Acute Care,Voluntary non-profit - Private,116.0,30.02322,-90.27294,LA,31.0,,6.5,7.1,,8.7
1465,DOCTORS HOSPITAL AT DEER CREEK LLC (190297),2016,Acute Care,Proprietary,10.0,,,LA,56.3,,,,,
1466,CENTRAL LOUISIANA SURGICAL HOSPITAL (190298),2016,Acute Care,Physician,24.0,31.315236,-92.467478,LA,37.2,41.6,,,,32.0
