,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
846,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA (140034),2019,Acute Care,Voluntary non-profit - Church,112.0,38.530809,-89.115999,IL,1.0601,20.7626,,,22.011,,,,,,0.8765,18.614,617.0,91.0,16.3161,0.9914,21.4776,383.0,81.0,21.2935,,,,,,1.1335,16.9992,661.0,135.0,19.2689
847,GALESBURG COTTAGE HOSPITAL (140040),2019,Acute Care,Proprietary,128.0,40.955483,-90.366199,IL,,,,,,,,,,,0.9775,18.0717,117.0,19.0,17.666,0.9604,19.8421,155.0,27.0,19.0564,0.9964,4.2792,,,4.264,1.0969,16.7507,187.0,40.0,18.3742
848,CGH MEDICAL CENTER (140043),2019,Acute Care,Government - Local,94.0,41.801564,-89.696733,IL,0.952,17.2669,92.0,12.0,16.4386,,,,,,0.9982,19.1934,293.0,56.0,19.1588,0.951,21.9524,322.0,64.0,20.8763,0.7991,4.7241,,,3.7752,0.8853,16.2795,445.0,57.0,14.412
849,GOOD SAMARITAN REGIONAL HLTH CENTER (140046),2019,Acute Care,Voluntary non-profit - Private,129.0,38.3149,-88.93,IL,1.0093,14.6102,342.0,51.0,14.7466,1.1415,13.6562,74.0,15.0,15.588,0.9751,19.9509,452.0,86.0,19.4534,1.076,20.924,321.0,77.0,22.5151,1.1988,4.655,326.0,22.0,5.5804,1.0708,16.805,627.0,117.0,17.9951
850,ADVOCATE TRINITY HOSPITAL (140048),2019,Acute Care,Voluntary non-profit - Other,237.0,41.726211,-87.56725,IL,0.9591,18.5607,88.0,13.0,17.8023,,,,,,1.056,18.5922,249.0,53.0,19.6339,1.019,22.8137,313.0,74.0,23.2463,0.9738,4.0596,,,3.9534,1.1015,16.6959,191.0,41.0,18.39
851,WEST SUBURBAN MEDICAL CENTER (140049),2019,Acute Care,Voluntary non-profit - Other,183.0,41.89184,-87.777471,IL,1.0828,17.0297,70.0,18.0,18.4395,,,,,,1.1318,20.0145,178.0,50.0,22.6529,0.9465,22.3071,282.0,56.0,21.1142,0.9907,5.6538,,,5.601,1.1007,18.0776,176.0,41.0,19.8979
852,OSF SAINT ANTHONY'S HEALTH CENTER (140052),2019,Acute Care,Voluntary non-profit - Church,104.0,,,IL,1.0675,15.1949,55.0,13.0,16.2204,,,,,,1.0807,18.2778,158.0,37.0,19.753,1.0708,20.7714,169.0,42.0,22.2431,1.1519,4.4373,,,5.1113,1.1024,16.4881,248.0,51.0,18.1771
853,ST JOHNS HOSPITAL (140053),2019,Acute Care,Voluntary non-profit - Church,409.0,39.807289,-89.644833,IL,0.9236,15.4486,756.0,103.0,14.2689,0.8628,13.7026,294.0,31.0,11.8229,0.9343,19.3101,333.0,55.0,18.0409,0.8208,22.0639,853.0,142.0,18.1098,0.9487,4.352,535.0,21.0,4.1289,0.8801,16.6087,517.0,68.0,14.6173
854,MACNEAL  HOSPITAL (140054),2019,Acute Care,Proprietary,319.0,41.832002,-87.792783,IL,1.1016,16.4754,181.0,39.0,18.1492,1.0047,13.6906,,,13.7548,0.999,19.3262,249.0,48.0,19.3072,0.9849,20.4187,328.0,65.0,20.1101,1.2698,4.1305,230.0,17.0,5.2449,1.0151,16.9667,436.0,76.0,17.223
855,PASSAVANT AREA HOSPITAL (140058),2019,Acute Care,Voluntary non-profit - Private,111.0,39.745268,-90.259912,IL,,,,,,,,,,,0.883,19.6693,278.0,39.0,17.3685,0.912,20.8103,157.0,24.0,18.9786,0.9323,3.7669,,,3.5118,0.9656,15.6918,469.0,69.0,15.1514
856,JERSEY COMMUNITY HOSPITAL (140059),2019,Acute Care,Government - Local,46.0,39.109906,-90.341622,IL,,,,,,,,,,,1.0657,19.1152,153.0,36.0,20.3713,0.979,21.2661,189.0,38.0,20.8203,0.9635,3.8925,,,3.7504,0.9355,15.6224,273.0,36.0,14.6155
857,PALOS COMMUNITY HOSPITAL (140062),2019,Acute Care,Voluntary non-profit - Private,386.0,41.668955,-87.815976,IL,1.0251,16.9806,508.0,90.0,17.4068,1.172,12.5716,203.0,34.0,14.7344,0.989,19.9397,1206.0,237.0,19.7212,1.0093,22.2623,1604.0,361.0,22.4687,1.0541,4.5867,908.0,45.0,4.8349,0.9834,17.879,2059.0,361.0,17.5823
858,RUSH OAK PARK HOSPITAL (140063),2019,Acute Care,Voluntary non-profit - Church,222.0,41.879026,-87.803818,IL,1.0227,19.1133,64.0,14.0,19.5472,,,,,,0.8905,19.2686,190.0,24.0,17.159,1.0116,21.124,282.0,61.0,21.369,1.0781,4.4083,,,4.7527,1.0893,16.6745,219.0,45.0,18.1642
859,ST MARY MEDICAL CENTER (140064),2019,Acute Care,Voluntary non-profit - Church,88.0,40.98702,-90.363609,IL,1.0089,17.2799,,,17.4334,,,,,,0.9886,16.8576,245.0,40.0,16.6656,0.93,18.8139,237.0,37.0,17.4962,1.2053,4.2946,,,5.1765,1.0316,14.3104,313.0,48.0,14.7621
860,ADVENTIST LA GRANGE MEMORIAL HOSPITAL (140065),2019,Acute Care,Voluntary non-profit - Church,179.0,41.797382,-87.888407,IL,1.0286,15.2982,135.0,23.0,15.7364,,,,,,0.9101,20.0092,418.0,69.0,18.2098,0.92,21.5747,601.0,114.0,19.8485,0.9735,4.903,326.0,15.0,4.7729,0.986,17.2599,763.0,129.0,17.0187
861,SAINT FRANCIS MEDICAL CENTER (140067),2019,Acute Care,Voluntary non-profit - Church,651.0,40.702366,-89.589985,IL,0.8771,14.1974,778.0,89.0,12.4521,1.0156,12.0662,160.0,20.0,12.2546,0.9246,19.5036,587.0,100.0,18.0339,1.009,21.1751,910.0,195.0,21.3655,1.1471,3.8381,958.0,45.0,4.4027,1.1027,17.1424,1185.0,230.0,18.9038
862,ROSELAND COMMUNITY HOSPITAL (140068),2019,Acute Care,Voluntary non-profit - Other,136.0,41.692562,-87.624734,IL,,,,,,,,,,,0.9907,20.9145,100.0,20.0,20.7203,0.9752,23.0511,74.0,15.0,22.4796,,,,,,1.036,18.6113,56.0,13.0,19.2816
863,TOUCHETTE REGIONAL HOSPITAL INC (140077),2019,Acute Care,Voluntary non-profit - Private,124.0,38.571324,-90.10767,IL,,,,,,,,,,,1.0126,16.1489,,,16.3527,1.0439,19.4097,,,20.2621,,,,,,1.0596,12.7475,,,13.5074
864,PRESENCE SAINT FRANCIS HOSPITAL (140080),2019,Acute Care,Voluntary non-profit - Church,191.0,42.023951,-87.685159,IL,1.0252,17.0553,111.0,21.0,17.4853,,,,,,1.1148,19.4643,169.0,45.0,21.6992,1.0322,21.6669,268.0,62.0,22.3644,1.0727,4.4817,,,4.8074,1.2393,17.2717,470.0,114.0,21.4056
865,LOUIS A WEISS MEMORIAL HOSPITAL (140082),2019,Acute Care,Proprietary,164.0,41.966521,-87.648898,IL,0.9793,17.4603,113.0,18.0,17.0984,,,,,,0.9763,22.2571,156.0,32.0,21.7294,0.9757,20.7255,161.0,31.0,20.2226,1.061,5.1147,235.0,14.0,5.4267,1.0269,17.9465,257.0,49.0,18.4302
866,LORETTO HOSPITAL (140083),2019,Acute Care,Voluntary non-profit - Private,146.0,41.872042,-87.764443,IL,,,,,,,,,,,0.9946,21.1437,,,21.0301,1.0224,21.7235,,,22.2092,,,,,,1.0041,19.7379,,,19.8193
867,VISTA MEDICAL CENTER EAST (140084),2019,Acute Care,Voluntary non-profit - Other,190.0,42.378264,-87.830964,IL,0.9536,16.306,199.0,28.0,15.5498,0.9802,14.8647,,,14.5704,1.0474,19.1509,496.0,103.0,20.0581,1.0838,21.7143,479.0,118.0,23.534,1.1009,4.6092,177.0,11.0,5.074,1.0608,16.9874,424.0,80.0,18.0196
868,THE UNIVERSITY OF CHICAGO MEDICAL CENTER (140088),2019,Acute Care,Voluntary non-profit - Private,620.0,41.787956,-87.604925,IL,0.9782,17.4448,143.0,23.0,17.064,0.9931,16.3541,112.0,18.0,16.2412,0.9092,20.8511,265.0,43.0,18.9578,0.9604,22.9302,625.0,135.0,22.022,1.1196,4.4007,338.0,19.0,4.9269,1.0877,18.2225,337.0,72.0,19.8202
869,MC DONOUGH DISTRICT HOSPITAL (140089),2019,Acute Care,Government - Hospital District or Authority,66.0,40.447907,-90.66403,IL,,,,,,,,,,,0.9717,18.5599,95.0,15.0,18.034,0.9702,18.697,104.0,17.0,18.1408,0.9572,3.9661,,,3.7964,0.9648,14.6427,227.0,30.0,14.1272
870,THE CARLE FOUNDATION HOSPITAL (140091),2019,Acute Care,Voluntary non-profit - Private,390.0,40.117423,-88.213888,IL,0.9959,15.2655,370.0,56.0,15.2033,1.0398,14.428,133.0,21.0,15.0017,0.9833,20.1763,314.0,61.0,19.8387,0.9617,22.7593,697.0,150.0,21.8876,0.9753,4.1976,379.0,15.0,4.094,0.9799,17.494,538.0,91.0,17.1428
871,OSF SACRED HEART MEDICAL CENTER (140093),2019,Acute Care,Voluntary non-profit - Church,159.0,40.136197,-87.644908,IL,1.0246,19.9358,95.0,21.0,20.4262,,,,,,1.0513,20.5447,445.0,100.0,21.5992,1.1341,22.0215,315.0,87.0,24.9747,1.1425,4.5638,,,5.214,1.1335,17.7893,378.0,84.0,20.1645
872,SAINT ANTHONY HOSPITAL (140095),2019,Acute Care,Voluntary non-profit - Church,151.0,41.855538,-87.698272,IL,,,,,,,,,,,0.994,18.3918,79.0,14.0,18.2822,1.0578,22.8645,92.0,26.0,24.1864,,,,,,1.0731,18.1614,75.0,19.0,19.4893
873,MIDWESTERN REGION MED CENTER (140100),2019,Acute Care,Proprietary,72.0,42.44897,-87.82684,IL,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,MORRIS HOSPITAL & HEALTHCARE CENTERS (140101),2019,Acute Care,Voluntary non-profit - Private,88.0,41.368907,-88.426016,IL,1.1248,15.661,117.0,28.0,17.6161,,,,,,0.9911,19.4686,273.0,52.0,19.2956,1.0957,22.506,312.0,83.0,24.659,0.8328,4.5658,,,3.8024,0.9273,17.5026,447.0,68.0,16.2302
875,ST BERNARD HOSPITAL (140103),2019,Acute Care,Voluntary non-profit - Private,193.0,41.778114,-87.633273,IL,,,,,,,,,,,1.183,19.0908,107.0,37.0,22.5839,1.1419,22.0861,179.0,54.0,25.22,,,,,,1.1207,18.5562,81.0,24.0,20.7968
876,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER (140110),2019,Acute Care,Voluntary non-profit - Private,97.0,41.356417,-88.82536,IL,,,,,,,,,,,1.1066,17.6258,197.0,46.0,19.5053,1.0001,20.0841,229.0,46.0,20.0855,,,,,,0.9076,15.2147,374.0,46.0,13.8082
877,OSF HEART OF MARY MEDICAL CENTER (140113),2019,Acute Care,Voluntary non-profit - Church,198.0,40.117391,-88.227123,IL,1.0731,14.234,240.0,41.0,15.275,0.9942,10.4734,,,10.4124,1.0027,19.2337,196.0,38.0,19.2849,1.0536,20.5752,289.0,66.0,21.6772,1.1204,4.4294,174.0,11.0,4.9627,1.1175,15.7594,246.0,50.0,17.6115
878,SWEDISH COVENANT HOSPITAL (140114),2019,Acute Care,Voluntary non-profit - Church,299.0,41.975219,-87.698918,IL,1.1464,17.3557,262.0,61.0,19.8961,1.027,14.8283,,,15.2284,1.1042,20.6055,379.0,94.0,22.7526,1.0679,21.6875,478.0,115.0,23.1602,1.1404,4.2347,,,4.8291,1.1342,17.8329,624.0,134.0,20.2254
879,THOREK MEMORIAL HOSPITAL (140115),2019,Acute Care,Voluntary non-profit - Private,154.0,41.954556,-87.650899,IL,,,,,,,,,,,1.0198,21.8448,74.0,18.0,22.2768,1.0132,21.5778,51.0,12.0,21.8622,1.1847,4.8955,,,5.7997,0.9833,21.2956,72.0,14.0,20.94
880,NORTHWESTERN MEDICINE MCHENRY HOSPITAL (140116),2019,Acute Care,Voluntary non-profit - Other,236.0,42.3189,-88.279787,IL,0.8666,15.792,422.0,49.0,13.6854,0.9818,15.3462,136.0,20.0,15.0676,0.8996,19.708,575.0,94.0,17.729,0.8876,22.147,751.0,140.0,19.657,1.0389,4.4447,914.0,43.0,4.6176,1.0002,17.1839,669.0,115.0,17.1878
881,PRESENCE RESURRECTION MEDICAL CENTER (140117),2019,Acute Care,Voluntary non-profit - Church,468.0,41.988458,-87.81257,IL,1.0277,17.1824,766.0,137.0,17.659,1.1157,13.7239,138.0,24.0,15.3118,1.0402,20.6041,359.0,80.0,21.4318,1.1019,21.1742,963.0,231.0,23.331,0.9037,4.4391,401.0,14.0,4.0115,0.8927,16.1426,796.0,108.0,14.4098
882,METROSOUTH MEDICAL CENTER (140118),2019,Acute Care,Proprietary,291.0,,,IL,1.0398,18.1762,119.0,25.0,18.8991,,,,,,1.0307,20.1493,244.0,53.0,20.7684,1.1171,21.8115,401.0,105.0,24.3648,1.1454,4.5752,213.0,14.0,5.2403,1.0888,17.7555,242.0,52.0,19.3329
883,RUSH UNIVERSITY MEDICAL CENTER (140119),2019,Acute Care,Voluntary non-profit - Private,677.0,41.875166,-87.66851,IL,1.0986,18.9391,186.0,45.0,20.8056,1.018,14.506,78.0,12.0,14.7669,0.9356,22.355,216.0,40.0,20.916,1.1753,23.8796,659.0,196.0,28.0669,1.0286,3.8332,2065.0,82.0,3.9429,1.0003,19.7081,355.0,70.0,19.7135
884,PEKIN MEMORIAL HOSPITAL (140120),2019,Acute Care,Voluntary non-profit - Private,97.0,40.563142,-89.633191,IL,1.0168,18.4499,,,18.7599,,,,,,1.0472,19.7973,282.0,62.0,20.7326,1.089,20.6093,225.0,56.0,22.4444,1.0359,4.4823,,,4.6431,1.1186,15.5981,294.0,58.0,17.4486
885,ADVENTIST HINSDALE HOSPITAL (140122),2019,Acute Care,Voluntary non-profit - Church,266.0,41.805329,-87.920062,IL,1.0709,15.4842,113.0,23.0,16.5821,1.0196,12.8484,,,13.1008,0.8815,21.1731,303.0,47.0,18.6648,1.0151,20.84,402.0,86.0,21.1549,1.018,4.3971,729.0,33.0,4.4761,1.0149,17.1261,691.0,121.0,17.381
886,JOHN H STROGER JR HOSPITAL (140124),2019,Acute Care,Government - Local,434.0,41.874041,-87.674311,IL,1.127,14.8248,45.0,15.0,16.7071,,,,,,1.0412,18.02,112.0,24.0,18.7623,1.0948,19.2629,243.0,57.0,21.0887,,,0.0,,,1.1312,15.2087,68.0,19.0,17.2047
887,GATEWAY REGIONAL MEDICAL CENTER (140125),2019,Acute Care,Proprietary,331.0,38.700891,-90.144958,IL,0.991,15.4572,82.0,12.0,15.3177,,,,,,1.178,21.3009,203.0,64.0,25.0921,1.0794,22.0658,172.0,46.0,23.8169,0.9856,4.1783,,,4.118,1.0022,16.2098,190.0,31.0,16.2459
888,ADVOCATE BROMENN MEDICAL CENTER (140127),2019,Acute Care,Voluntary non-profit - Church,215.0,40.496332,-88.99096,IL,0.8947,14.4885,152.0,13.0,12.9632,,,,,,0.9806,20.14,281.0,54.0,19.7485,0.9386,20.6161,372.0,68.0,19.3497,0.8217,4.2787,684.0,20.0,3.5156,0.9066,15.3132,286.0,34.0,13.883
889,NORTHWESTERN LAKE FOREST HOSPITAL (140130),2019,Acute Care,Voluntary non-profit - Other,132.0,42.259134,-87.866327,IL,0.9431,13.5439,,,12.7734,,,,,,0.961,19.4631,171.0,29.0,18.7037,0.9713,20.4339,362.0,70.0,19.8467,1.1946,4.0322,754.0,40.0,4.8166,1.0308,16.2829,436.0,75.0,16.7849
890,HOLY CROSS HOSPITAL (140133),2019,Acute Care,Voluntary non-profit - Private,221.0,41.770008,-87.691909,IL,1.0401,18.9786,58.0,14.0,19.7399,,,,,,1.0788,20.7875,259.0,64.0,22.4246,1.2047,23.4643,312.0,101.0,28.2682,0.9779,5.1743,,,5.0599,1.0346,17.7238,174.0,34.0,18.3373
891,DECATUR MEMORIAL HOSPITAL (140135),2019,Acute Care,Voluntary non-profit - Other,227.0,39.866492,-88.960912,IL,0.9549,14.0158,200.0,24.0,13.3841,0.8816,13.1426,,,11.5863,1.0026,20.3791,464.0,95.0,20.4316,0.8735,21.9374,572.0,101.0,19.1619,0.8805,4.2842,785.0,27.0,3.7721,0.9056,16.8423,786.0,114.0,15.2531
892,GREENVILLE REGIONAL HOSPITAL (140137),2019,Acute Care,Voluntary non-profit - Private,74.0,38.90188,-89.408677,IL,,,,,,,,,,,0.966,20.0247,,,19.3434,0.947,20.8737,78.0,12.0,19.7683,,,,,,0.9701,17.3141,124.0,19.0,16.7966
893,ST MARGARETS HOSPITAL (140143),2019,Acute Care,Voluntary non-profit - Private,56.0,41.328409,-89.192633,IL,,,,,,,,,,,0.9929,20.0807,103.0,20.0,19.9382,1.0296,21.4187,123.0,29.0,22.0533,0.9998,4.4273,,,4.4265,1.0445,16.6376,313.0,57.0,17.3777
894,ST JOSEPHS HOSPITAL (140145),2019,Acute Care,Voluntary non-profit - Church,49.0,38.625154,-89.524944,IL,,,,,,,,,,,0.9988,17.8349,,,17.8142,0.9401,19.2509,104.0,15.0,18.0969,,,,,,0.9625,15.067,105.0,13.0,14.5027
895,RICHLAND MEMORIAL HOSPITAL (140147),2019,Acute Care,Voluntary non-profit - Private,88.0,38.735021,-88.077125,IL,,,,,,,,,,,1.1188,17.2544,159.0,39.0,19.3034,1.1249,19.8583,150.0,41.0,22.3381,,,,,,0.9176,15.5726,280.0,35.0,14.2894
896,MEMORIAL MEDICAL CENTER (140148),2019,Acute Care,Voluntary non-profit - Private,465.0,39.808778,-89.654586,IL,0.9182,15.712,674.0,92.0,14.4275,1.0723,12.9908,224.0,33.0,13.9307,0.9417,18.8124,584.0,99.0,17.7163,0.9479,21.8161,742.0,150.0,20.6792,0.8804,4.3319,1039.0,37.0,3.8138,0.9799,16.557,1117.0,180.0,16.2234
897,UNIVERSITY OF ILLINOIS HOSPITAL (140150),2019,Acute Care,Government - State,498.0,41.869224,-87.670529,IL,1.0406,19.2082,62.0,15.0,19.9872,,,,,,1.0013,21.7935,82.0,18.0,21.8228,1.1147,24.0471,215.0,65.0,26.8053,1.0261,4.7114,,,4.8342,1.0273,19.9019,158.0,34.0,20.4456
898,PRESENCE ST MARYS HOSPITAL (140155),2019,Acute Care,Voluntary non-profit - Other,177.0,41.121113,-87.871768,IL,1.0173,15.0701,91.0,15.0,15.3309,,,,,,0.8617,19.9768,251.0,32.0,17.2146,1.0527,22.5945,196.0,50.0,23.7848,1.0876,4.2542,200.0,11.0,4.6269,0.9925,17.2876,364.0,62.0,17.1579
899,MERCY HOSPITAL AND MEDICAL CENTER (140158),2019,Acute Care,Voluntary non-profit - Private,11375.0,41.847053,-87.623583,IL,1.0068,17.4661,134.0,24.0,17.5857,,,,,,1.0444,18.2043,288.0,58.0,19.0131,1.0793,21.2363,563.0,134.0,22.9211,1.034,3.697,,,3.8226,1.2358,17.6407,310.0,81.0,21.8013
900,FHN MEMORIAL HOSPITAL (140160),2019,Acute Care,Voluntary non-profit - Private,100.0,42.295894,-89.637947,IL,0.9601,16.3358,,,15.6844,,,,,,1.0174,18.4082,164.0,32.0,18.7284,1.0519,18.7767,298.0,62.0,19.7509,1.0249,4.0922,,,4.194,1.0518,14.6076,534.0,85.0,15.3644
901,SAINT JAMES HOSPITAL (140161),2019,Acute Care,Voluntary non-profit - Church,42.0,40.873402,-88.678583,IL,,,,,,,,,,,0.939,17.7988,183.0,26.0,16.7123,0.9047,19.7762,124.0,16.0,17.8919,0.923,4.4669,,,4.1228,0.9726,14.4306,218.0,29.0,14.0356
902,ST JOSEPH MEDICAL CENTER (140162),2019,Acute Care,Voluntary non-profit - Church,149.0,40.480118,-88.955385,IL,0.965,13.4146,225.0,27.0,12.9455,0.9919,13.3275,,,13.2196,0.9821,18.5373,249.0,44.0,18.2061,0.9717,19.439,290.0,53.0,18.8896,1.1681,3.9316,257.0,15.0,4.5927,1.0136,15.5892,324.0,52.0,15.8019
903,MEMORIAL HOSPITAL OF CARBONDALE (140164),2019,Acute Care,Voluntary non-profit - Private,164.0,37.727973,-89.220121,IL,1.077,15.099,445.0,77.0,16.2615,1.0925,14.591,167.0,29.0,15.94,1.1578,20.6129,329.0,90.0,23.8659,1.0683,22.5582,455.0,114.0,24.0978,0.998,5.0081,381.0,19.0,4.998,1.0839,17.8667,501.0,102.0,19.366
904,ST MARYS HOSPITAL (140166),2019,Acute Care,Voluntary non-profit - Private,220.0,39.82635,-88.93191,IL,1.0134,17.4061,239.0,43.0,17.6388,,,,,,0.9962,20.2538,274.0,55.0,20.1778,1.0932,23.0575,516.0,136.0,25.2053,0.8196,4.3509,,,3.5662,1.1425,17.6259,426.0,94.0,20.1384
905,IROQUOIS MEMORIAL HOSPITAL (140167),2019,Acute Care,Voluntary non-profit - Private,67.0,40.765541,-87.732666,IL,0.9992,18.9313,,,18.9157,,,,,,1.0211,22.4736,93.0,23.0,22.9486,0.9976,23.0176,66.0,15.0,22.9627,1.0426,5.2342,,,5.4572,1.0135,15.0189,100.0,16.0,15.2214
906,FRANCISCAN HEALTH OLYMPIA & CHICAGO HEIGHTS (140172),2019,Acute Care,Proprietary,274.0,,,IL,1.1295,18.2209,350.0,80.0,20.5797,0.8857,16.592,,,14.6952,1.0469,19.6146,543.0,115.0,20.5352,1.1362,22.4632,813.0,216.0,25.5218,1.3015,5.4351,161.0,17.0,7.074,1.1407,17.7159,583.0,126.0,20.2086
907,PRESENCE MERCY MEDICAL CENTER (140174),2019,Acute Care,Voluntary non-profit - Church,281.0,41.786906,-88.328909,IL,0.9707,15.7823,136.0,19.0,15.3198,0.927,13.0121,,,12.0618,0.9884,20.8644,208.0,42.0,20.6223,0.9512,21.7788,281.0,55.0,20.7158,0.9571,4.2438,,,4.0618,1.0336,17.4298,394.0,73.0,18.0157
908,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL (140176),2019,Acute Care,Voluntary non-profit - Private,113.0,,,IL,0.9208,18.6839,,,17.2034,,,,,,0.9311,18.2182,255.0,38.0,16.9631,0.9064,21.8292,244.0,42.0,19.7867,,,,,,1.0722,16.4476,288.0,55.0,17.6351
909,JACKSON PARK HOSPITAL (140177),2019,Acute Care,Voluntary non-profit - Private,181.0,41.757332,-87.58571,IL,,,,,,,,,,,1.1015,17.5309,56.0,18.0,19.3098,1.1366,21.9029,98.0,33.0,24.8943,,,,,,0.9923,16.7282,,,16.5988
910,LITTLE COMPANY OF MARY HOSPITAL (140179),2019,Acute Care,Voluntary non-profit - Other,258.0,41.720902,-87.691966,IL,1.0113,16.8549,119.0,21.0,17.0458,,,,,,1.0084,19.3501,458.0,90.0,19.5125,1.1055,21.8346,681.0,171.0,24.1389,1.0535,4.2663,,,4.4947,1.2248,17.5735,587.0,139.0,21.5232
911,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER (140180),2019,Acute Care,Voluntary non-profit - Church,450.0,41.903104,-87.683213,IL,0.9774,18.3977,125.0,21.0,17.9819,,,,,,1.0196,21.8753,298.0,68.0,22.3051,1.0081,22.3326,162.0,37.0,22.5136,0.9993,4.5646,,,4.5615,0.988,19.2455,330.0,62.0,19.0149
912,SOUTH SHORE HOSPITAL (140181),2019,Acute Care,Voluntary non-profit - Private,136.0,41.749496,-87.568623,IL,1.008,23.6859,,,23.8753,,,,,,0.9957,21.9121,107.0,23.0,21.817,1.0947,24.3405,82.0,28.0,26.6459,,,,,,0.9808,19.5644,74.0,13.0,19.1897
913,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER (140182),2019,Acute Care,Voluntary non-profit - Church,305.0,41.936315,-87.651554,IL,1.0569,16.7925,121.0,25.0,17.7474,1.1378,12.0065,,,13.6605,1.0431,19.9293,119.0,28.0,20.7883,1.0154,21.2318,232.0,51.0,21.5581,0.9802,3.8103,,,3.7349,0.9195,17.0656,204.0,27.0,15.6924
914,HEARTLAND REGIONAL MEDICAL CENTER (140184),2019,Acute Care,Proprietary,95.0,37.744891,-88.988848,IL,0.9769,16.1455,98.0,14.0,15.7729,,,,,,0.9799,18.978,191.0,34.0,18.5963,0.9786,21.8081,133.0,27.0,21.3424,1.2462,5.1363,177.0,16.0,6.4007,1.0798,17.1627,250.0,51.0,18.5315
915,MEMORIAL HOSPITAL (140185),2019,Acute Care,Voluntary non-profit - Private,353.0,38.550533,-90.021168,IL,1.1006,17.3064,309.0,65.0,19.0476,1.0465,13.8843,95.0,15.0,14.5303,0.9333,19.6755,589.0,103.0,18.3626,0.9993,22.3893,760.0,170.0,22.3742,0.864,4.4316,575.0,19.0,3.8288,1.0282,17.3288,1085.0,195.0,17.8167
916,RIVERSIDE MEDICAL CENTER (140186),2019,Acute Care,Voluntary non-profit - Private,317.0,41.124148,-87.882651,IL,0.9132,15.8763,163.0,18.0,14.498,0.8967,14.7903,,,13.2622,0.9376,20.9857,513.0,96.0,19.6771,1.0206,21.8117,623.0,140.0,22.2602,0.9589,4.5127,644.0,27.0,4.3274,1.0124,17.2043,811.0,142.0,17.4175
917,HSHS ST ELIZABETH'S HOSPITAL (140187),2019,Acute Care,Voluntary non-profit - Church,205.0,,,IL,1.0482,14.8639,251.0,42.0,15.5803,0.9498,13.8913,101.0,12.0,13.194,0.9216,21.0985,207.0,34.0,19.4441,1.0083,22.6227,493.0,113.0,22.8107,0.9952,3.8913,,,3.8726,1.0039,17.0292,449.0,77.0,17.0962
918,SARAH BUSH LINCOLN HEALTH CENTER (140189),2019,Acute Care,Voluntary non-profit - Private,108.0,39.488543,-88.275793,IL,1.0557,18.6638,109.0,25.0,19.7041,,,,,,0.9864,20.2005,502.0,99.0,19.9267,1.0672,22.2449,576.0,141.0,23.7408,1.0473,4.6862,388.0,20.0,4.9076,1.0091,16.5663,571.0,96.0,16.7175
919,INGALLS MEMORIAL HOSPITAL (140191),2019,Acute Care,Voluntary non-profit - Private,324.0,41.606331,-87.659484,IL,0.9945,16.5441,227.0,37.0,16.4535,0.9504,13.3448,,,12.6828,1.0016,19.887,391.0,78.0,19.9183,1.0058,22.3175,720.0,162.0,22.4474,0.9178,4.4849,602.0,23.0,4.1163,1.0537,17.8708,429.0,84.0,18.8299
920,METHODIST HOSPITAL OF CHICAGO (140197),2019,Acute Care,Voluntary non-profit - Private,153.0,41.973262,-87.671141,IL,,,,,,,,,,,0.977,22.6419,,,22.121,1.1225,19.4605,44.0,17.0,21.844,,,,,,1.0855,16.8761,93.0,22.0,18.3184
921,ELMHURST MEMORIAL HOSPITAL (140200),2019,Acute Care,Proprietary,286.0,41.861684,-87.934295,IL,1.032,15.6702,260.0,44.0,16.1714,1.0976,12.5938,120.0,19.0,13.8227,0.9261,18.1313,635.0,101.0,16.7907,0.98,20.6597,1088.0,219.0,20.2465,0.9731,4.0992,1092.0,43.0,3.989,0.9557,16.1268,1075.0,163.0,15.4122
