,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
312,WHITE COUNTY MEDICAL CENTER (040014),2018,Acute Care,Voluntary non-profit - Private,315.0,35.250446,-91.696758,AR,0.9413,14.4578,197.0,23.0,13.6097,,,,,,0.991,19.5228,727.0,140.0,19.3473,0.9833,21.4039,594.0,124.0,21.0475,0.8473,4.3342,,,3.6723,1.0273,16.4325,1158.0,197.0,16.8803
313,WHITE COUNTY MEDICAL CENTER (040014),2018,Acute Care,Voluntary non-profit - Private,315.0,35.250446,-91.696758,AR,0.9413,14.4578,197.0,23.0,13.6097,,,,,,0.991,19.5228,727.0,140.0,19.3473,0.9833,21.4039,594.0,124.0,21.0475,0.8473,4.3342,,,3.6723,1.0273,16.4325,1158.0,197.0,16.8803
314,MENA REGIONAL HEALTH SYSTEM (040015),2018,Acute Care,Government - Local,65.0,34.588386,-94.221383,AR,,,,,,,,,,,0.9737,16.8649,194.0,30.0,16.4214,1.0089,18.3019,73.0,14.0,18.4647,,,,,,1.0072,13.4444,167.0,23.0,13.5409
315,MENA REGIONAL HEALTH SYSTEM (040015),2018,Acute Care,Government - Local,65.0,34.588386,-94.221383,AR,,,,,,,,,,,0.9737,16.8649,194.0,30.0,16.4214,1.0089,18.3019,73.0,14.0,18.4647,,,,,,1.0072,13.4444,167.0,23.0,13.5409
316,UAMS MEDICAL CENTER (040016),2018,Acute Care,Government - State,480.0,34.751583,-92.320998,AR,1.0358,15.4872,92.0,17.0,16.0409,,,,,,1.0258,18.9759,119.0,25.0,19.4648,1.0178,22.1189,235.0,54.0,22.5137,0.8871,4.6217,,,4.1002,1.17,18.56,491.0,116.0,21.716
317,UAMS MEDICAL CENTER (040016),2018,Acute Care,Government - State,480.0,34.751583,-92.320998,AR,1.0358,15.4872,92.0,17.0,16.0409,,,,,,1.0258,18.9759,119.0,25.0,19.4648,1.0178,22.1189,235.0,54.0,22.5137,0.8871,4.6217,,,4.1002,1.17,18.56,491.0,116.0,21.716
318,NORTH ARKANSAS REGIONAL MEDICAL CENTER (040017),2018,Acute Care,Voluntary non-profit - Other,133.0,36.236281,-93.107148,AR,,,,,,,,,,,1.0193,16.8228,138.0,25.0,17.1475,0.9588,18.4806,155.0,25.0,17.7199,0.8709,3.9961,,,3.4803,0.905,15.303,567.0,73.0,13.8485
319,NORTH ARKANSAS REGIONAL MEDICAL CENTER (040017),2018,Acute Care,Voluntary non-profit - Other,133.0,36.236281,-93.107148,AR,,,,,,,,,,,1.0193,16.8228,138.0,25.0,17.1475,0.9588,18.4806,155.0,25.0,17.7199,0.8709,3.9961,,,3.4803,0.905,15.303,567.0,73.0,13.8485
320,SPARKS MEDICAL CENTER - VAN BUREN (040018),2018,Acute Care,Proprietary,68.0,35.434175,-94.339451,AR,,,,,,,,,,,1.0378,18.3383,70.0,16.0,19.0324,0.9952,20.9407,,,20.8398,,,,,,1.0041,16.9034,87.0,15.0,16.9726
321,SPARKS MEDICAL CENTER - VAN BUREN (040018),2018,Acute Care,Proprietary,68.0,35.434175,-94.339451,AR,,,,,,,,,,,1.0378,18.3383,70.0,16.0,19.0324,0.9952,20.9407,,,20.8398,,,,,,1.0041,16.9034,87.0,15.0,16.9726
322,FORREST CITY MEDICAL CENTER (040019),2018,Acute Care,Proprietary,68.0,35.039275,-90.771894,AR,,,,,,,,,,,1.0131,16.3534,67.0,12.0,16.5669,1.1029,18.968,53.0,17.0,20.919,,,,,,1.0755,13.5575,144.0,25.0,14.5806
323,FORREST CITY MEDICAL CENTER (040019),2018,Acute Care,Proprietary,68.0,35.039275,-90.771894,AR,,,,,,,,,,,1.0131,16.3534,67.0,12.0,16.5669,1.1029,18.968,53.0,17.0,20.919,,,,,,1.0755,13.5575,144.0,25.0,14.5806
324,ST BERNARDS MEDICAL CENTER (040020),2018,Acute Care,Voluntary non-profit - Private,376.0,35.837478,-90.702142,AR,1.095,13.7706,360.0,60.0,15.0789,1.0939,13.1086,240.0,37.0,14.3394,1.136,19.8082,740.0,176.0,22.5017,1.2149,21.1641,559.0,156.0,25.7127,0.8956,4.2037,453.0,15.0,3.7649,1.1029,16.7796,942.0,180.0,18.5068
325,ST BERNARDS MEDICAL CENTER (040020),2018,Acute Care,Voluntary non-profit - Private,376.0,35.837478,-90.702142,AR,1.095,13.7706,360.0,60.0,15.0789,1.0939,13.1086,240.0,37.0,14.3394,1.136,19.8082,740.0,176.0,22.5017,1.2149,21.1641,559.0,156.0,25.7127,0.8956,4.2037,453.0,15.0,3.7649,1.1029,16.7796,942.0,180.0,18.5068
326,NORTHWEST MEDICAL CENTER-SPRINGDALE (040022),2018,Acute Care,Proprietary,325.0,36.181394,-94.136464,AR,1.1215,15.2865,394.0,75.0,17.1437,0.9806,12.5973,134.0,16.0,12.3535,1.0353,19.3355,327.0,68.0,20.0187,0.9896,21.8855,437.0,94.0,21.6582,1.1179,4.6154,,,5.1595,0.9791,15.9169,444.0,68.0,15.5837
327,NORTHWEST MEDICAL CENTER-SPRINGDALE (040022),2018,Acute Care,Proprietary,325.0,36.181394,-94.136464,AR,1.1215,15.2865,394.0,75.0,17.1437,0.9806,12.5973,134.0,16.0,12.3535,1.0353,19.3355,327.0,68.0,20.0187,0.9896,21.8855,437.0,94.0,21.6582,1.1179,4.6154,,,5.1595,0.9791,15.9169,444.0,68.0,15.5837
328,CHI ST. VINCENT HOSPITAL HOT SPRINGS (040026),2018,Acute Care,Voluntary non-profit - Church,235.0,34.466035,-93.066396,AR,0.9449,12.6704,213.0,22.0,11.9716,1.0195,11.0732,,,11.2891,1.0584,18.1951,363.0,74.0,19.2584,1.0646,20.4773,721.0,161.0,21.8004,1.0996,4.6006,676.0,36.0,5.0589,1.0056,15.7012,1081.0,171.0,15.7895
329,CHI ST. VINCENT HOSPITAL HOT SPRINGS (040026),2018,Acute Care,Voluntary non-profit - Church,235.0,34.466035,-93.066396,AR,0.9449,12.6704,213.0,22.0,11.9716,1.0195,11.0732,,,11.2891,1.0584,18.1951,363.0,74.0,19.2584,1.0646,20.4773,721.0,161.0,21.8004,1.0996,4.6006,676.0,36.0,5.0589,1.0056,15.7012,1081.0,171.0,15.7895
330,BAXTER REGIONAL MEDICAL CENTER (040027),2018,Acute Care,Voluntary non-profit - Private,214.0,36.343067,-92.395905,AR,1.0646,14.1084,333.0,54.0,15.0204,1.0545,14.029,145.0,23.0,14.794,0.9947,17.0744,432.0,73.0,16.9841,0.8751,19.2575,521.0,80.0,16.8531,0.9659,3.9654,565.0,21.0,3.8303,1.0487,15.3128,905.0,148.0,16.0583
331,BAXTER REGIONAL MEDICAL CENTER (040027),2018,Acute Care,Voluntary non-profit - Private,214.0,36.343067,-92.395905,AR,1.0646,14.1084,333.0,54.0,15.0204,1.0545,14.029,145.0,23.0,14.794,0.9947,17.0744,432.0,73.0,16.9841,0.8751,19.2575,521.0,80.0,16.8531,0.9659,3.9654,565.0,21.0,3.8303,1.0487,15.3128,905.0,148.0,16.0583
332,CONWAY REGIONAL MEDICAL CENTER (040029),2018,Acute Care,Voluntary non-profit - Private,151.0,35.084826,-92.457103,AR,0.9565,12.9304,200.0,22.0,12.3682,1.0823,11.0076,74.0,11.0,11.9136,0.9542,17.1181,265.0,40.0,16.3337,1.0674,21.5669,217.0,54.0,23.0198,1.3077,3.787,323.0,21.0,4.9522,0.9255,16.1938,923.0,134.0,14.9881
333,CONWAY REGIONAL MEDICAL CENTER (040029),2018,Acute Care,Voluntary non-profit - Private,151.0,35.084826,-92.457103,AR,0.9565,12.9304,200.0,22.0,12.3682,1.0823,11.0076,74.0,11.0,11.9136,0.9542,17.1181,265.0,40.0,16.3337,1.0674,21.5669,217.0,54.0,23.0198,1.3077,3.787,323.0,21.0,4.9522,0.9255,16.1938,923.0,134.0,14.9881
334,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK (040036),2018,Acute Care,Voluntary non-profit - Private,212.0,34.784075,-92.218633,AR,1.0814,14.1264,334.0,56.0,15.2768,1.066,12.5374,136.0,20.0,13.3652,1.0242,17.7977,446.0,83.0,18.2279,1.1635,20.4267,596.0,151.0,23.766,1.13,4.5239,268.0,16.0,5.1122,1.0903,15.6873,1012.0,178.0,17.1042
335,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK (040036),2018,Acute Care,Voluntary non-profit - Private,212.0,34.784075,-92.218633,AR,1.0814,14.1264,334.0,56.0,15.2768,1.066,12.5374,136.0,20.0,13.3652,1.0242,17.7977,446.0,83.0,18.2279,1.1635,20.4267,596.0,151.0,23.766,1.13,4.5239,268.0,16.0,5.1122,1.0903,15.6873,1012.0,178.0,17.1042
336,ARKANSAS METHODIST MEDICAL CENTER (040039),2018,Acute Care,Voluntary non-profit - Private,129.0,36.052593,-90.499051,AR,1.0432,16.3477,66.0,14.0,17.0539,,,,,,1.1163,17.7804,217.0,51.0,19.8478,1.1273,21.4096,230.0,63.0,24.1349,1.0834,4.2152,,,4.5667,1.1151,15.6571,354.0,68.0,17.4585
337,ARKANSAS METHODIST MEDICAL CENTER (040039),2018,Acute Care,Voluntary non-profit - Private,129.0,36.052593,-90.499051,AR,1.0432,16.3477,66.0,14.0,17.0539,,,,,,1.1163,17.7804,217.0,51.0,19.8478,1.1273,21.4096,230.0,63.0,24.1349,1.0834,4.2152,,,4.5667,1.1151,15.6571,354.0,68.0,17.4585
338,ST MARYS REGIONAL MEDICAL CENTER (040041),2018,Acute Care,Proprietary,155.0,35.28286,-93.149908,AR,1.0484,15.36,242.0,42.0,16.1028,,,,,,1.0043,19.7854,245.0,49.0,19.8705,1.0087,21.1035,270.0,58.0,21.2863,1.0085,3.7013,,,3.7326,1.0677,16.1403,338.0,62.0,17.2336
339,ST MARYS REGIONAL MEDICAL CENTER (040041),2018,Acute Care,Proprietary,155.0,35.28286,-93.149908,AR,1.0484,15.36,242.0,42.0,16.1028,,,,,,1.0043,19.7854,245.0,49.0,19.8705,1.0087,21.1035,270.0,58.0,21.2863,1.0085,3.7013,,,3.7326,1.0677,16.1403,338.0,62.0,17.2336
340,FIVE RIVERS MEDICAL CENTER (040047),2018,Acute Care,Voluntary non-profit - Private,44.0,36.289911,-90.996334,AR,,,,,,,,,,,0.9981,14.812,,,14.7834,1.016,18.9641,,,19.2682,,,,,,1.0106,14.1195,101.0,15.0,14.2695
341,FIVE RIVERS MEDICAL CENTER (040047),2018,Acute Care,Voluntary non-profit - Private,44.0,36.289911,-90.996334,AR,,,,,,,,,,,0.9981,14.812,,,14.7834,1.016,18.9641,,,19.2682,,,,,,1.0106,14.1195,101.0,15.0,14.2695
342,OUACHITA COUNTY MEDICAL CENTER (040050),2018,Acute Care,Voluntary non-profit - Private,97.0,,,AR,,,,,,,,,,,0.9894,16.595,102.0,16.0,16.4186,1.0029,19.2451,82.0,16.0,19.301,1.0004,3.9358,,,3.9374,0.888,14.1979,194.0,18.0,12.6076
343,OUACHITA COUNTY MEDICAL CENTER (040050),2018,Acute Care,Voluntary non-profit - Private,97.0,,,AR,,,,,,,,,,,0.9894,16.595,102.0,16.0,16.4186,1.0029,19.2451,82.0,16.0,19.301,1.0004,3.9358,,,3.9374,0.888,14.1979,194.0,18.0,12.6076
344,DREW MEMORIAL HOSPITAL (040051),2018,Acute Care,Voluntary non-profit - Private,51.0,33.610628,-91.814978,AR,,,,,,,,,,,0.9018,18.052,180.0,22.0,16.2788,1.0427,20.9138,103.0,25.0,21.8066,,,,,,1.0327,14.688,364.0,57.0,15.169
345,DREW MEMORIAL HOSPITAL (040051),2018,Acute Care,Voluntary non-profit - Private,51.0,33.610628,-91.814978,AR,,,,,,,,,,,0.9018,18.052,180.0,22.0,16.2788,1.0427,20.9138,103.0,25.0,21.8066,,,,,,1.0327,14.688,364.0,57.0,15.169
346,SPARKS REGIONAL MEDICAL CENTER (040055),2018,Acute Care,Proprietary,288.0,35.374527,-94.421311,AR,1.1801,15.1805,699.0,136.0,17.9149,1.1533,13.575,165.0,30.0,15.656,1.0581,19.8157,748.0,161.0,20.9662,1.0157,21.6037,825.0,182.0,21.9439,1.0998,4.4581,290.0,16.0,4.9029,0.8571,16.7381,848.0,113.0,14.346
347,SPARKS REGIONAL MEDICAL CENTER (040055),2018,Acute Care,Proprietary,288.0,35.374527,-94.421311,AR,1.1801,15.1805,699.0,136.0,17.9149,1.1533,13.575,165.0,30.0,15.656,1.0581,19.8157,748.0,161.0,20.9662,1.0157,21.6037,825.0,182.0,21.9439,1.0998,4.4581,290.0,16.0,4.9029,0.8571,16.7381,848.0,113.0,14.346
348,MERCY HOSPITAL FORT SMITH (040062),2018,Acute Care,Voluntary non-profit - Private,367.0,35.353647,-94.352964,AR,1.1014,14.6677,364.0,65.0,16.1552,1.1348,12.6612,114.0,20.0,14.3683,1.0188,20.2681,434.0,91.0,20.6498,1.0749,20.9477,642.0,149.0,22.5161,1.0536,4.4289,772.0,37.0,4.6662,0.9709,16.6164,717.0,114.0,16.1331
349,MERCY HOSPITAL FORT SMITH (040062),2018,Acute Care,Voluntary non-profit - Private,367.0,35.353647,-94.352964,AR,1.1014,14.6677,364.0,65.0,16.1552,1.1348,12.6612,114.0,20.0,14.3683,1.0188,20.2681,434.0,91.0,20.6498,1.0749,20.9477,642.0,149.0,22.5161,1.0536,4.4289,772.0,37.0,4.6662,0.9709,16.6164,717.0,114.0,16.1331
350,MAGNOLIA HOSPITAL (040067),2018,Acute Care,Government - Local,38.0,33.275123,-93.240071,AR,,,,,,,,,,,1.0262,17.8325,132.0,26.0,18.3001,1.0136,18.9218,121.0,24.0,19.1783,,,,,,1.0723,14.3429,209.0,36.0,15.3805
351,MAGNOLIA HOSPITAL (040067),2018,Acute Care,Government - Local,38.0,33.275123,-93.240071,AR,,,,,,,,,,,1.0262,17.8325,132.0,26.0,18.3001,1.0136,18.9218,121.0,24.0,19.1783,,,,,,1.0723,14.3429,209.0,36.0,15.3805
352,GREAT RIVER MEDICAL CENTER (040069),2018,Acute Care,Voluntary non-profit - Other,106.0,35.943011,-89.918929,AR,,,,,,,,,,,0.9921,19.027,109.0,20.0,18.8773,1.0855,19.8277,79.0,22.0,21.5227,,,,,,1.1408,15.1373,177.0,38.0,17.2682
353,GREAT RIVER MEDICAL CENTER (040069),2018,Acute Care,Voluntary non-profit - Other,106.0,35.943011,-89.918929,AR,,,,,,,,,,,0.9921,19.027,109.0,20.0,18.8773,1.0855,19.8277,79.0,22.0,21.5227,,,,,,1.1408,15.1373,177.0,38.0,17.2682
354,JEFFERSON REGIONAL MEDICAL CENTER (040071),2018,Acute Care,Voluntary non-profit - Private,322.0,34.189066,-92.018453,AR,0.9707,16.6048,161.0,24.0,16.1186,1.0972,11.5273,,,12.6482,0.9661,19.4502,258.0,46.0,18.7912,1.0233,20.5174,322.0,69.0,20.9956,0.9945,4.3823,,,4.358,1.1012,16.1944,485.0,92.0,17.8329
355,JEFFERSON REGIONAL MEDICAL CENTER (040071),2018,Acute Care,Voluntary non-profit - Private,322.0,34.189066,-92.018453,AR,0.9707,16.6048,161.0,24.0,16.1186,1.0972,11.5273,,,12.6482,0.9661,19.4502,258.0,46.0,18.7912,1.0233,20.5174,322.0,69.0,20.9956,0.9945,4.3823,,,4.358,1.1012,16.1944,485.0,92.0,17.8329
356,BAPTIST HEALTH MEDICAL CENTER-STUTTGART (040072),2018,Acute Care,Voluntary non-profit - Private,49.0,34.517773,-91.557572,AR,,,,,,,,,,,1.0697,16.2563,111.0,24.0,17.3891,1.0222,20.3535,133.0,29.0,20.8053,,,,,,1.008,14.8565,184.0,28.0,14.9761
357,BAPTIST HEALTH MEDICAL CENTER-STUTTGART (040072),2018,Acute Care,Voluntary non-profit - Private,49.0,34.517773,-91.557572,AR,,,,,,,,,,,1.0697,16.2563,111.0,24.0,17.3891,1.0222,20.3535,133.0,29.0,20.8053,,,,,,1.008,14.8565,184.0,28.0,14.9761
358,NORTH METRO MEDICAL CENTER (040074),2018,Acute Care,Proprietary,70.0,34.872381,-92.124697,AR,,,,,,,,,,,1.0636,18.9609,72.0,19.0,20.1677,1.0668,21.5098,48.0,15.0,22.946,,,,,,0.9377,17.1717,122.0,16.0,16.1022
359,NORTH METRO MEDICAL CENTER (040074),2018,Acute Care,Proprietary,70.0,34.872381,-92.124697,AR,,,,,,,,,,,1.0636,18.9609,72.0,19.0,20.1677,1.0668,21.5098,48.0,15.0,22.946,,,,,,0.9377,17.1717,122.0,16.0,16.1022
360,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY (040076),2018,Acute Care,Voluntary non-profit - Private,69.0,34.358913,-92.786418,AR,,,,,,,,,,,1.1593,18.2259,175.0,48.0,21.1301,1.0439,21.0934,97.0,24.0,22.0191,,,,,,1.1203,15.4041,212.0,43.0,17.2578
361,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY (040076),2018,Acute Care,Voluntary non-profit - Private,69.0,34.358913,-92.786418,AR,,,,,,,,,,,1.1593,18.2259,175.0,48.0,21.1301,1.0439,21.0934,97.0,24.0,22.0191,,,,,,1.1203,15.4041,212.0,43.0,17.2578
362,NATIONAL PARK MEDICAL CENTER (040078),2018,Acute Care,Proprietary,162.0,34.486239,-93.033554,AR,1.1584,16.2362,166.0,41.0,18.8079,1.0642,11.7524,74.0,11.0,12.5064,1.0024,19.3327,221.0,43.0,19.3786,1.061,20.4302,297.0,68.0,21.6755,1.1803,4.7894,192.0,14.0,5.6528,1.0855,17.15,517.0,101.0,18.6167
363,NATIONAL PARK MEDICAL CENTER (040078),2018,Acute Care,Proprietary,162.0,34.486239,-93.033554,AR,1.1584,16.2362,166.0,41.0,18.8079,1.0642,11.7524,74.0,11.0,12.5064,1.0024,19.3327,221.0,43.0,19.3786,1.061,20.4302,297.0,68.0,21.6755,1.1803,4.7894,192.0,14.0,5.6528,1.0855,17.15,517.0,101.0,18.6167
364,SALINE MEMORIAL HOSPITAL (040084),2018,Acute Care,Voluntary non-profit - Private,165.0,34.573552,-92.584405,AR,1.0149,13.6201,138.0,20.0,13.823,,,,,,0.9806,17.5996,263.0,44.0,17.2573,1.1702,20.3532,270.0,74.0,23.8164,1.3268,4.4335,181.0,16.0,5.8824,1.0075,15.4927,497.0,78.0,15.6093
365,SALINE MEMORIAL HOSPITAL (040084),2018,Acute Care,Voluntary non-profit - Private,165.0,34.573552,-92.584405,AR,1.0149,13.6201,138.0,20.0,13.823,,,,,,0.9806,17.5996,263.0,44.0,17.2573,1.1702,20.3532,270.0,74.0,23.8164,1.3268,4.4335,181.0,16.0,5.8824,1.0075,15.4927,497.0,78.0,15.6093
366,HELENA REGIONAL MEDICAL CENTER (040085),2018,Acute Care,Proprietary,133.0,34.508357,-90.62733,AR,,,,,,,,,,,0.9568,15.7909,93.0,11.0,15.1092,1.1621,20.3385,109.0,35.0,23.6349,,,,,,1.1023,14.7865,120.0,25.0,16.2994
367,HELENA REGIONAL MEDICAL CENTER (040085),2018,Acute Care,Proprietary,133.0,34.508357,-90.62733,AR,,,,,,,,,,,0.9568,15.7909,93.0,11.0,15.1092,1.1621,20.3385,109.0,35.0,23.6349,,,,,,1.1023,14.7865,120.0,25.0,16.2994
368,MEDICAL CENTER SOUTH ARKANSAS (040088),2018,Acute Care,Proprietary,124.0,33.218378,-92.67103,AR,0.9889,13.3626,149.0,19.0,13.2146,1.0206,13.9323,,,14.219,0.9706,17.7471,140.0,22.0,17.2249,0.9692,20.5014,246.0,47.0,19.8701,1.1064,4.1612,,,4.6042,0.9523,14.9332,244.0,32.0,14.2201
369,MEDICAL CENTER SOUTH ARKANSAS (040088),2018,Acute Care,Proprietary,124.0,33.218378,-92.67103,AR,0.9889,13.3626,149.0,19.0,13.2146,1.0206,13.9323,,,14.219,0.9706,17.7471,140.0,22.0,17.2249,0.9692,20.5014,246.0,47.0,19.8701,1.1064,4.1612,,,4.6042,0.9523,14.9332,244.0,32.0,14.2201
370,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK (040114),2018,Acute Care,Voluntary non-profit - Private,773.0,,,AR,0.9489,14.2838,467.0,60.0,13.554,0.9703,12.2527,209.0,24.0,11.8888,1.0042,18.4652,570.0,106.0,18.5434,1.1423,21.1088,961.0,240.0,24.1123,0.9874,3.9163,756.0,29.0,3.867,1.0205,16.242,1248.0,208.0,16.5745
371,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK (040114),2018,Acute Care,Voluntary non-profit - Private,773.0,,,AR,0.9489,14.2838,467.0,60.0,13.554,0.9703,12.2527,209.0,24.0,11.8888,1.0042,18.4652,570.0,106.0,18.5434,1.1423,21.1088,961.0,240.0,24.1123,0.9874,3.9163,756.0,29.0,3.867,1.0205,16.242,1248.0,208.0,16.5745
372,NEA BAPTIST MEMORIAL HOSPITAL (040118),2018,Acute Care,Voluntary non-profit - Private,168.0,35.864204,-90.639107,AR,1.0572,13.6882,280.0,44.0,14.4708,1.0075,12.1197,,,12.2104,0.9954,17.9133,372.0,66.0,17.8303,1.0873,20.6263,637.0,148.0,22.4275,1.1615,4.3372,639.0,35.0,5.0377,1.0899,15.4776,979.0,170.0,16.8687
373,NEA BAPTIST MEMORIAL HOSPITAL (040118),2018,Acute Care,Voluntary non-profit - Private,168.0,35.864204,-90.639107,AR,1.0572,13.6882,280.0,44.0,14.4708,1.0075,12.1197,,,12.2104,0.9954,17.9133,372.0,66.0,17.8303,1.0873,20.6263,637.0,148.0,22.4275,1.1615,4.3372,639.0,35.0,5.0377,1.0899,15.4776,979.0,170.0,16.8687
374,WHITE RIVER MEDICAL CENTER (040119),2018,Acute Care,Voluntary non-profit - Private,202.0,35.769572,-91.634721,AR,1.0946,14.068,229.0,41.0,15.3994,,,,,,0.9656,17.62,373.0,61.0,17.014,1.0258,19.8894,615.0,127.0,20.402,1.1625,4.415,276.0,17.0,5.1327,0.9362,15.5647,677.0,95.0,14.5719
375,WHITE RIVER MEDICAL CENTER (040119),2018,Acute Care,Voluntary non-profit - Private,202.0,35.769572,-91.634721,AR,1.0946,14.068,229.0,41.0,15.3994,,,,,,0.9656,17.62,373.0,61.0,17.014,1.0258,19.8894,615.0,127.0,20.402,1.1625,4.415,276.0,17.0,5.1327,0.9362,15.5647,677.0,95.0,14.5719
376,"ARKANSAS HEART HOSPITAL, LLC (040134)",2018,Acute Care,Proprietary,112.0,34.739159,-92.394421,AR,1.0061,13.9436,539.0,76.0,14.029,1.1688,11.7474,616.0,89.0,13.7306,0.977,18.7369,91.0,15.0,18.3059,0.9564,21.1562,641.0,127.0,20.2337,,,,,,0.9413,16.5137,157.0,21.0,15.5441
377,"ARKANSAS HEART HOSPITAL, LLC (040134)",2018,Acute Care,Proprietary,112.0,34.739159,-92.394421,AR,1.0061,13.9436,539.0,76.0,14.029,1.1688,11.7474,616.0,89.0,13.7306,0.977,18.7369,91.0,15.0,18.3059,0.9564,21.1562,641.0,127.0,20.2337,,,,,,0.9413,16.5137,157.0,21.0,15.5441
378,ST VINCENT MEDICAL CENTER/NORTH (040137),2018,Acute Care,Voluntary non-profit - Private,59.0,34.814378,-92.207514,AR,,,,,,,,,,,0.9577,16.9013,99.0,13.0,16.1859,1.049,21.7341,123.0,31.0,22.7993,,,,,,1.0274,14.8889,121.0,20.0,15.2961
379,ST VINCENT MEDICAL CENTER/NORTH (040137),2018,Acute Care,Voluntary non-profit - Private,59.0,34.814378,-92.207514,AR,,,,,,,,,,,0.9577,16.9013,99.0,13.0,16.1859,1.049,21.7341,123.0,31.0,22.7993,,,,,,1.0274,14.8889,121.0,20.0,15.2961
380,ARKANSAS SURGICAL HOSPITAL (040147),2018,Acute Care,Physician,49.0,34.801458,-92.347687,AR,,,,,,,,,,,,,,,,,,,,,0.6793,3.8375,2152.0,49.0,2.6068,,,,,
381,ARKANSAS SURGICAL HOSPITAL (040147),2018,Acute Care,Physician,49.0,34.801458,-92.347687,AR,,,,,,,,,,,,,,,,,,,,,0.6793,3.8375,2152.0,49.0,2.6068,,,,,
382,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL (040152),2018,Acute Care,Proprietary,20.0,36.12133,-94.13373,AR,,,,,,,,,,,,,,,,,,,,,1.0813,4.0261,334.0,16.0,4.3534,,,,,
383,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL (040152),2018,Acute Care,Proprietary,20.0,36.12133,-94.13373,AR,,,,,,,,,,,,,,,,,,,,,1.0813,4.0261,334.0,16.0,4.3534,,,,,
384,WADLEY REGIONAL MEDICAL CENTER AT HOPE (040153),2018,Acute Care,Proprietary,70.0,33.648008,-93.587052,AR,,,,,,,,,,,1.0165,18.1207,86.0,17.0,18.4199,1.0858,20.6146,116.0,31.0,22.3835,,,,,,1.0906,17.3748,195.0,42.0,18.9494
385,WADLEY REGIONAL MEDICAL CENTER AT HOPE (040153),2018,Acute Care,Proprietary,70.0,33.648008,-93.587052,AR,,,,,,,,,,,1.0165,18.1207,86.0,17.0,18.4199,1.0858,20.6146,116.0,31.0,22.3835,,,,,,1.0906,17.3748,195.0,42.0,18.9494
386,ST ROSE HOSPITAL (050002),2018,Acute Care,Voluntary non-profit - Church,188.0,37.63291,-122.089742,CA,1.1232,17.7673,91.0,26.0,19.9553,,,,,,1.0982,21.0114,177.0,48.0,23.0749,1.2317,23.0987,198.0,70.0,28.4516,1.0992,4.1346,,,4.5446,1.0758,17.1487,351.0,69.0,18.4483
387,ST ROSE HOSPITAL (050002),2018,Acute Care,Voluntary non-profit - Church,188.0,37.63291,-122.089742,CA,1.1232,17.7673,91.0,26.0,19.9553,,,,,,1.0982,21.0114,177.0,48.0,23.0749,1.2317,23.0987,198.0,70.0,28.4516,1.0992,4.1346,,,4.5446,1.0758,17.1487,351.0,69.0,18.4483
388,ST JOSEPH HOSPITAL (050006),2018,Acute Care,Voluntary non-profit - Private,154.0,40.783103,-124.142039,CA,0.9048,16.0895,305.0,38.0,14.5585,,,,,,0.9703,20.8575,194.0,37.0,20.2383,0.9417,21.6273,342.0,66.0,20.3674,0.878,4.5239,,,3.972,0.8831,16.5095,377.0,48.0,14.5802
389,ST JOSEPH HOSPITAL (050006),2018,Acute Care,Voluntary non-profit - Private,154.0,40.783103,-124.142039,CA,0.9048,16.0895,305.0,38.0,14.5585,,,,,,0.9703,20.8575,194.0,37.0,20.2383,0.9417,21.6273,342.0,66.0,20.3674,0.878,4.5239,,,3.972,0.8831,16.5095,377.0,48.0,14.5802
