,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
551,CITRUS MEMORIAL HOSPITAL (100023),2020,Acute Care,Government - Hospital District or Authority,202.0,28.832242,-82.335335,FL,0.9382,15.8236,510.0,72.0,14.8457,0.8089,12.1558,,,9.8329,1.001,19.3287,656.0,127.0,19.3481,1.049,21.844,921.0,214.0,22.9137,0.9162,4.6587,320.0,12.0,4.2682,0.9473,16.723,477.0,72.0,15.8416
552,ASCENSION SACRED HEART PENSACOLA (100025),2020,Acute Care,Voluntary non-profit - Private,524.0,30.475588,-87.210986,FL,1.0403,15.6136,392.0,66.0,16.243,0.9215,12.6354,112.0,11.0,11.643,1.0161,19.9117,503.0,103.0,20.232,1.0541,22.0132,572.0,136.0,23.2047,1.1291,4.7763,513.0,30.0,5.3929,0.9748,17.1299,609.0,100.0,16.6986
553,ASCENSION SACRED HEART BAY (100026),2020,Acute Care,Government - Hospital District or Authority,257.0,30.159681,-85.647067,FL,0.9581,15.5268,373.0,53.0,14.8769,0.9073,12.2778,201.0,20.0,11.1393,1.016,20.108,782.0,161.0,20.4303,0.9603,23.0833,1076.0,236.0,22.1666,1.1839,4.3274,347.0,21.0,5.123,0.955,18.1133,1018.0,173.0,17.2978
554,PARRISH MEDICAL CENTER (100028),2020,Acute Care,Government - Hospital District or Authority,210.0,28.629068,-80.824943,FL,0.9869,17.5074,103.0,17.0,17.2781,,,,,,0.9427,18.5589,414.0,68.0,17.4956,0.8953,21.1741,362.0,62.0,18.9579,1.0949,4.7842,177.0,11.0,5.2382,1.0635,16.4499,331.0,62.0,17.4948
555,NORTH SHORE MEDICAL CENTER (100029),2020,Acute Care,Proprietary,759.0,25.861658,-80.214656,FL,1.0254,19.2113,114.0,24.0,19.6986,,,,,,1.1041,21.4684,384.0,99.0,23.7022,1.183,23.4504,422.0,128.0,27.7428,1.0824,3.6493,,,3.9502,1.0385,18.9501,444.0,90.0,19.6804
556,HEALTH CENTRAL (100030),2020,Acute Care,Government - State,197.0,28.551666,-81.525787,FL,1.0698,19.1129,136.0,32.0,20.4466,,,,,,0.9984,20.9953,263.0,55.0,20.9611,1.0767,22.8242,331.0,86.0,24.5737,0.9672,4.1326,,,3.9971,0.9335,16.8978,295.0,42.0,15.7748
557,BAYFRONT HEALTH - ST PETERSBURG (100032),2020,Acute Care,Voluntary non-profit - Private,350.0,27.763222,-82.641663,FL,1.0142,14.8271,81.0,13.0,15.0382,,,,,,1.0633,20.5942,197.0,48.0,21.8985,1.0003,21.6181,245.0,53.0,21.6249,1.1778,4.1464,428.0,24.0,4.8836,1.0716,18.3216,256.0,55.0,19.6336
558,MOUNT SINAI MEDICAL CENTER (100034),2020,Acute Care,Proprietary,598.0,25.815045,-80.137939,FL,1.0473,16.201,308.0,55.0,16.9665,1.1331,12.6101,62.0,12.0,14.2886,1.0208,20.8158,350.0,76.0,21.2487,0.972,23.3678,589.0,132.0,22.7126,1.0942,4.3831,,,4.7959,1.1215,17.3198,727.0,149.0,19.4245
559,MANATEE MEMORIAL HOSPITAL (100035),2020,Acute Care,Proprietary,303.0,27.497209,-82.561241,FL,1.0023,15.6934,317.0,50.0,15.7299,1.0404,12.3187,86.0,12.0,12.8159,1.0467,19.1242,567.0,117.0,20.0174,1.0417,21.8414,657.0,152.0,22.7513,1.3597,4.3426,324.0,25.0,5.9046,0.9137,16.9349,523.0,75.0,15.4729
560,MEMORIAL REGIONAL HOSPITAL (100038),2020,Acute Care,Government - Hospital District or Authority,1002.0,26.018262,-80.178865,FL,0.973,17.5497,320.0,53.0,17.0762,0.9936,13.1985,108.0,14.0,13.1137,1.0582,21.0898,437.0,102.0,22.3167,1.0108,22.1644,613.0,138.0,22.4038,1.0471,5.3053,,,5.5552,1.0243,17.6348,600.0,110.0,18.0627
561,BROWARD HEALTH MEDICAL CENTER (100039),2020,Acute Care,Government - Hospital District or Authority,638.0,26.101975,-80.14231,FL,0.9916,15.386,213.0,32.0,15.2562,0.9815,14.0912,83.0,11.0,13.8306,1.1562,18.4107,206.0,55.0,21.2873,1.0243,21.1983,311.0,69.0,21.713,1.0696,4.1107,335.0,16.0,4.3967,1.0654,16.2342,282.0,53.0,17.2961
562,ASCENSION ST VINCENT'S RIVERSIDE (100040),2020,Acute Care,Voluntary non-profit - Private,490.0,30.307891,-81.689154,FL,1.2194,15.8405,477.0,104.0,19.3153,1.1952,12.6213,295.0,49.0,15.0847,0.9428,19.7891,528.0,94.0,18.6569,1.0083,21.6499,552.0,121.0,21.8287,1.0952,4.6073,1511.0,78.0,5.0461,0.9384,17.1496,1064.0,167.0,16.0927
563,MEASE DUNEDIN HOSPITAL (100043),2020,Acute Care,Voluntary non-profit - Private,114.0,28.014032,-82.783822,FL,,,,,,,,,,,1.0276,19.61,188.0,40.0,20.152,0.9033,21.0379,211.0,34.0,19.0031,1.0083,4.2817,,,4.3173,0.8995,16.8131,271.0,34.0,15.1237
564,CLEVELAND CLINIC MARTIN NORTH HOSPITAL (100044),2020,Acute Care,Voluntary non-profit - Private,450.0,27.199441,-80.243034,FL,1.0093,14.6303,572.0,85.0,14.7665,1.0341,11.2456,165.0,20.0,11.6289,1.0136,18.4274,1483.0,278.0,18.6772,1.0129,20.7929,1492.0,315.0,21.0605,1.0684,4.2171,749.0,35.0,4.5057,1.0585,15.6408,1868.0,313.0,16.5556
565,ADVENTHEALTH DELAND (100045),2020,Acute Care,Voluntary non-profit - Church,160.0,29.042613,-81.317205,FL,1.0389,13.9149,151.0,24.0,14.4556,,,,,,1.0594,17.6261,357.0,71.0,18.6726,1.1244,20.0447,443.0,107.0,22.539,0.8318,4.1721,,,3.4706,1.0331,15.7783,447.0,75.0,16.2999
566,ADVENTHEALTH ZEPHYRHILLS (100046),2020,Acute Care,Voluntary non-profit - Church,144.0,28.260937,-82.188041,FL,0.9492,15.2292,173.0,22.0,14.4558,0.9646,11.9508,,,11.5277,0.9457,19.2411,364.0,62.0,18.1969,1.006,21.596,408.0,89.0,21.7247,1.1745,5.092,132.0,11.0,5.9805,0.8884,16.7526,321.0,40.0,14.883
567,BAYFRONT HEALTH PUNTA GORDA (100047),2020,Acute Care,Proprietary,172.0,26.940682,-82.041788,FL,0.9755,17.6956,,,17.2617,,,,,,1.0024,18.285,250.0,46.0,18.3282,0.9361,21.4715,189.0,34.0,20.0987,1.0693,4.8358,188.0,11.0,5.1708,1.032,15.8169,312.0,53.0,16.3235
568,JAY HOSPITAL (100048),2020,Acute Care,Voluntary non-profit - Private,28.0,30.95004,-87.151666,FL,,,,,,,,,,,1.0132,19.2239,77.0,16.0,19.4785,0.9882,22.4011,62.0,13.0,22.1365,,,,,,1.0182,16.3293,65.0,12.0,16.6273
569,HIGHLANDS REGIONAL MEDICAL CENTER (100049),2020,Acute Care,Proprietary,119.0,27.465045,-81.433761,FL,0.9642,17.1109,98.0,14.0,16.4982,,,,,,1.0907,19.1218,457.0,102.0,20.8559,1.0573,22.2059,211.0,53.0,23.4781,0.9546,5.739,,,5.4783,1.0405,19.2448,241.0,51.0,20.0239
570,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS (100050),2020,Acute Care,Voluntary non-profit - Private,182.0,25.866662,-80.312165,FL,1.0579,20.2648,,,21.4377,,,,,,1.0577,21.1456,387.0,91.0,22.3666,1.1181,22.1852,149.0,44.0,24.8064,,,,,,1.11,17.4706,407.0,86.0,19.3921
571,SOUTH LAKE HOSPITAL (100051),2020,Acute Care,Government - Hospital District or Authority,158.0,28.551178,-81.723415,FL,0.9048,16.8295,262.0,34.0,15.2276,,,,,,1.0108,18.9253,346.0,67.0,19.1292,1.0235,22.2012,557.0,128.0,22.7221,0.9801,4.5504,300.0,13.0,4.46,0.9649,17.0876,627.0,101.0,16.4875
572,WINTER HAVEN HOSPITAL (100052),2020,Acute Care,Voluntary non-profit - Private,514.0,28.027669,-81.726746,FL,1.0723,15.7737,277.0,51.0,16.9135,1.028,11.8284,200.0,25.0,12.1594,1.0209,18.925,618.0,121.0,19.3213,1.0106,21.2156,636.0,137.0,21.4399,0.684,4.0522,688.0,12.0,2.7718,1.0792,16.8237,765.0,144.0,18.1557
573,HIALEAH HOSPITAL (100053),2020,Acute Care,Proprietary,346.0,25.844931,-80.268881,FL,1.103,23.001,93.0,30.0,25.3691,,,,,,1.0571,21.0122,399.0,93.0,22.2113,1.1146,22.7774,284.0,79.0,25.3872,,,,,,1.0036,18.1519,328.0,60.0,18.2178
574,TWIN CITIES HOSPITAL (100054),2020,Acute Care,Proprietary,63.0,,,FL,,,,,,,,,,,1.0147,17.6316,184.0,34.0,17.8906,1.1083,21.7494,156.0,44.0,24.1052,1.2049,4.6772,256.0,18.0,5.6355,0.918,15.3155,217.0,25.0,14.0596
575,ADVENTHEALTH NORTH PINELLAS (100055),2020,Acute Care,Voluntary non-profit - Other,168.0,28.13314,-82.758576,FL,1.0143,14.2763,91.0,14.0,14.4811,,,,,,1.1231,18.548,226.0,56.0,20.8317,1.0111,21.5114,236.0,52.0,21.7497,0.8766,4.8197,,,4.2251,0.9725,15.7809,266.0,39.0,15.3464
576,ADVENTHEALTH WATERMAN (100057),2020,Acute Care,Voluntary non-profit - Church,263.0,28.822351,-81.71021,FL,1.0179,15.1363,240.0,38.0,15.4069,1.0435,13.1968,181.0,26.0,13.7714,0.9129,19.1139,836.0,139.0,17.4484,1.0527,21.8704,920.0,215.0,23.024,0.9715,4.6913,802.0,36.0,4.5577,0.9403,17.1058,1101.0,173.0,16.0838
577,ADVENTHEALTH OCALA (100062),2020,Acute Care,Government - Hospital District or Authority,404.0,29.174236,-82.137834,FL,0.8855,16.4731,645.0,87.0,14.5861,0.9687,12.7318,201.0,24.0,12.3336,0.9903,19.3971,639.0,122.0,19.2089,1.0205,21.3307,1005.0,220.0,21.7672,1.2021,4.4712,139.0,11.0,5.375,1.0158,16.615,1013.0,172.0,16.877
578,MORTON PLANT NORTH BAY HOSPITAL (100063),2020,Acute Care,Voluntary non-profit - Private,220.0,28.253933,-82.715478,FL,0.996,17.3382,123.0,21.0,17.2692,,,,,,1.0343,19.8479,338.0,72.0,20.5285,1.0144,22.5473,359.0,83.0,22.872,0.8772,4.6125,,,4.0462,1.0617,17.4532,383.0,75.0,18.5301
579,ST ANTHONYS HOSPITAL (100067),2020,Acute Care,Voluntary non-profit - Church,349.0,27.779343,-82.651224,FL,1.0241,16.3137,231.0,40.0,16.7066,,,,,,1.0379,19.8008,565.0,119.0,20.552,1.0334,22.6361,641.0,152.0,23.3921,1.0745,4.4889,324.0,17.0,4.8234,1.0522,17.2268,770.0,143.0,18.1255
580,ADVENTHEALTH DAYTONA BEACH (100068),2020,Acute Care,Voluntary non-profit - Church,374.0,29.24275,-81.1093,FL,1.0575,15.5316,248.0,44.0,16.4248,0.9277,14.3028,263.0,33.0,13.2691,0.9469,19.3158,553.0,97.0,18.2901,0.8413,20.8187,772.0,125.0,17.5154,1.0968,4.4651,638.0,33.0,4.8972,0.9234,16.5958,765.0,112.0,15.3246
581,ADVENTHEALTH CARROLLWOOD (100069),2020,Acute Care,Voluntary non-profit - Church,105.0,28.013102,-82.504954,FL,,,,,,,,,,,1.0094,17.9568,112.0,21.0,18.1252,1.0164,21.6011,82.0,19.0,21.9557,1.0322,4.4788,333.0,16.0,4.6232,0.9728,15.5302,131.0,18.0,15.1078
582,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH (100070),2020,Acute Care,Proprietary,264.0,27.089683,-82.444445,FL,0.9297,13.9833,447.0,54.0,13.0009,0.8811,12.3357,148.0,13.0,10.8685,0.9435,19.315,540.0,94.0,18.2242,0.9429,20.8916,688.0,132.0,19.6993,0.9789,4.6153,341.0,15.0,4.518,0.8698,15.1253,729.0,87.0,13.1555
583,BAYFRONT HEALTH BROOKSVILLE (100071),2020,Acute Care,Voluntary non-profit - Church,244.0,28.541115,-82.443386,FL,1.015,15.396,180.0,29.0,15.6276,,,,,,1.0072,18.1958,319.0,59.0,18.3263,1.1055,20.6903,301.0,75.0,22.8739,1.0462,4.2881,,,4.4861,0.9185,15.7315,308.0,39.0,14.4489
584,ADVENTHEALTH FISH MEMORIAL (100072),2020,Acute Care,Voluntary non-profit - Church,176.0,28.91129,-81.284122,FL,0.9965,18.122,,,18.0584,,,,,,1.0127,18.9236,449.0,87.0,19.1633,1.2007,21.7314,565.0,159.0,26.0929,0.9071,4.5511,,,4.1281,1.0397,17.2143,477.0,88.0,17.898
585,HOLY CROSS HOSPITAL (100073),2020,Acute Care,Voluntary non-profit - Church,428.0,26.185378,-80.117659,FL,0.9312,15.4522,383.0,51.0,14.3895,0.9454,12.8048,152.0,17.0,12.1058,0.934,19.8432,449.0,78.0,18.534,1.0212,21.5347,649.0,144.0,21.9903,0.8925,4.3007,1593.0,59.0,3.8386,0.8712,16.8908,707.0,95.0,14.7152
586,ST JOSEPHS HOSPITAL (100075),2020,Acute Care,Voluntary non-profit - Church,1073.0,,,FL,0.9627,16.7165,536.0,84.0,16.0932,0.9073,11.7732,,,10.6819,1.0235,20.3348,837.0,176.0,20.8117,1.0802,22.1738,1295.0,315.0,23.9513,1.0745,4.531,321.0,17.0,4.8687,1.0372,16.6322,1464.0,255.0,17.2515
587,BAYFRONT HEALTH PORT CHARLOTTE (100077),2020,Acute Care,Proprietary,245.0,26.98984,-82.096682,FL,1.0781,15.2147,278.0,50.0,16.4024,1.0601,13.6994,93.0,15.0,14.5228,1.0018,18.7147,586.0,110.0,18.7482,0.999,21.7372,622.0,135.0,21.7145,1.0095,4.3327,316.0,14.0,4.3738,1.1817,17.2303,671.0,148.0,20.3602
588,JFK MEDICAL CENTER (100080),2020,Acute Care,Proprietary,597.0,26.598548,-80.09031,FL,1.0773,15.8043,485.0,87.0,17.0267,1.0515,12.97,152.0,22.0,13.6378,1.0417,18.692,626.0,125.0,19.471,1.0419,21.265,1108.0,248.0,22.1557,0.8913,4.7934,894.0,36.0,4.2725,1.0783,16.2678,986.0,178.0,17.5416
589,HEALTHMARK REGIONAL MEDICAL CENTER (100081),2020,Acute Care,Proprietary,49.0,30.658742,-86.119188,FL,,,,,,,,,,,1.0261,17.3523,51.0,11.0,17.8056,1.0177,20.2247,58.0,13.0,20.5831,,,,,,0.9722,15.1005,135.0,18.0,14.6812
590,LEESBURG REGIONAL MEDICAL CENTER (100084),2020,Acute Care,Voluntary non-profit - Private,327.0,28.806579,-81.869113,FL,1.0737,15.5701,597.0,104.0,16.7172,0.9093,12.5446,494.0,54.0,11.407,0.9677,18.3917,632.0,110.0,17.797,1.0272,21.8276,898.0,203.0,22.4214,1.2232,4.6693,475.0,31.0,5.7115,0.921,16.7611,806.0,119.0,15.4375
591,BROWARD HEALTH NORTH (100086),2020,Acute Care,Government - Hospital District or Authority,335.0,26.275137,-80.120739,FL,1.033,16.4378,77.0,15.0,16.9804,,,,,,0.9676,17.8718,153.0,24.0,17.292,0.9584,20.9395,232.0,44.0,20.0678,0.967,4.7744,707.0,32.0,4.6167,1.0423,16.4816,275.0,50.0,17.1795
592,SARASOTA MEMORIAL HOSPITAL (100087),2020,Acute Care,Government - Hospital District or Authority,722.0,27.318268,-82.529687,FL,0.904,14.8225,894.0,114.0,13.3995,0.8387,12.0358,399.0,36.0,10.0947,0.8703,19.4838,734.0,114.0,16.9577,0.8281,21.8209,1551.0,269.0,18.0707,0.6979,4.1503,2788.0,74.0,2.8966,0.88,16.5419,1816.0,256.0,14.5563
593,BAPTIST MEDICAL CENTER JACKSONVILLE (100088),2020,Acute Care,Voluntary non-profit - Private,900.0,30.316284,-81.663609,FL,1.0685,15.1144,657.0,110.0,16.1497,0.8938,12.8151,295.0,31.0,11.4541,1.0192,19.8474,754.0,154.0,20.2289,0.9006,21.6461,1397.0,266.0,19.4945,1.2525,4.2948,1016.0,59.0,5.3794,0.9915,16.9763,1661.0,279.0,16.8315
594,FLAGLER HOSPITAL (100090),2020,Acute Care,Voluntary non-profit - Private,335.0,29.862616,-81.31748,FL,1.028,14.4684,312.0,48.0,14.8731,1.0344,12.6589,131.0,18.0,13.0948,1.0624,20.5846,655.0,148.0,21.8691,0.9528,22.3012,527.0,109.0,21.2475,0.9127,4.7225,690.0,28.0,4.3104,1.0454,17.0701,695.0,127.0,17.8448
595,STEWARD ROCKLEDGE HOSPITAL (100092),2020,Acute Care,Voluntary non-profit - Private,296.0,28.33454,-80.723133,FL,1.1271,14.8784,197.0,40.0,16.7699,1.0202,13.5483,,,13.8213,1.0092,20.2172,369.0,76.0,20.4032,0.9971,21.7852,452.0,98.0,21.7213,1.0948,5.301,,,5.8033,1.0697,16.8343,397.0,76.0,18.0073
596,BAPTIST HOSPITAL (100093),2020,Acute Care,Voluntary non-profit - Private,377.0,30.428676,-87.232015,FL,1.0126,14.8806,400.0,61.0,15.0679,1.0331,12.4059,142.0,19.0,12.816,1.0159,19.7407,333.0,68.0,20.0544,0.984,21.6795,675.0,143.0,21.3317,0.9574,4.1327,880.0,34.0,3.9568,0.8763,17.6084,413.0,55.0,15.4306
597,ADVENTHEALTH LAKE WALES (100099),2020,Acute Care,Proprietary,122.0,27.896533,-81.564666,FL,1.0672,18.0129,73.0,18.0,19.2232,,,,,,1.045,18.7739,309.0,64.0,19.6191,1.0856,21.1897,204.0,52.0,23.0041,,,,,,0.998,16.3533,203.0,33.0,16.3209
598,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER (100102),2020,Acute Care,Voluntary non-profit - Private,95.0,30.193486,-82.632704,FL,1.0339,21.5018,,,22.2305,,,,,,0.9853,19.0896,240.0,44.0,18.8084,1.0787,21.4304,157.0,41.0,23.117,,,,,,1.1196,14.6256,138.0,30.0,16.3752
599,CLEVELAND CLINIC INDIAN RIVER HOSPITAL (100105),2020,Acute Care,Government - Hospital District or Authority,333.0,27.658443,-80.396876,FL,1.0362,15.4735,461.0,76.0,16.0337,0.8727,12.0386,,,10.506,0.8874,18.2133,432.0,61.0,16.1631,0.9404,20.1127,934.0,173.0,18.9145,0.9268,4.3906,1215.0,48.0,4.0693,0.976,15.3625,1151.0,171.0,14.9938
600,DOCTORS MEMORIAL HOSPITAL INC (100106),2020,Acute Care,Voluntary non-profit - Private,48.0,30.121128,-83.592009,FL,,,,,,,,,,,1.0087,16.5506,98.0,17.0,16.6953,1.0792,18.6608,62.0,17.0,20.1392,1.068,4.042,,,4.3169,1.0316,15.682,74.0,14.0,16.1772
601,LEHIGH REGIONAL MEDICAL CENTER (100107),2020,Acute Care,Voluntary non-profit - Private,83.0,26.614318,-81.658427,FL,0.9916,18.0346,,,17.8822,,,,,,1.0632,18.8812,121.0,29.0,20.0739,1.1287,20.4722,115.0,34.0,23.1074,1.0531,4.9412,,,5.2033,0.9619,17.2791,148.0,22.0,16.62
602,ADVENTHEALTH SEBRING (100109),2020,Acute Care,Voluntary non-profit - Church,189.0,27.538455,-81.506881,FL,0.8773,18.1671,407.0,57.0,15.9381,,,,,,0.9235,19.3558,761.0,130.0,17.8743,1.0787,22.5063,829.0,206.0,24.2766,1.0271,5.0815,450.0,24.0,5.2194,0.9433,17.2682,957.0,152.0,16.2885
603,OSCEOLA REGIONAL MEDICAL CENTER (100110),2020,Acute Care,Proprietary,345.0,28.300923,-81.410854,FL,1.1282,15.1815,297.0,58.0,17.1278,1.1371,12.6398,68.0,13.0,14.3734,1.0623,19.3289,250.0,56.0,20.5339,1.2494,22.8074,416.0,133.0,28.496,1.0128,5.3348,,,5.403,1.1061,16.5386,384.0,77.0,18.2931
604,UF HEALTH SHANDS HOSPITAL (100113),2020,Acute Care,Voluntary non-profit - Private,942.0,29.639223,-82.343325,FL,1.0978,15.3366,353.0,65.0,16.8372,1.3446,12.5497,68.0,19.0,16.8737,1.0771,20.3102,458.0,106.0,21.8755,1.0502,22.9187,868.0,212.0,24.0692,0.9228,4.5997,672.0,27.0,4.2448,1.0666,17.787,894.0,174.0,18.9723
605,BAPTIST MEDICAL CENTER - BEACHES (100117),2020,Acute Care,Voluntary non-profit - Private,137.0,30.274527,-81.399469,FL,0.9892,17.6695,101.0,17.0,17.4785,,,,,,1.0449,20.5588,319.0,72.0,21.4826,0.9724,21.7278,382.0,79.0,21.1281,0.9444,4.0828,443.0,16.0,3.8557,1.026,16.4144,649.0,111.0,16.8409
606,ADVENTHEALTH PALM COAST (100118),2020,Acute Care,Voluntary non-profit - Church,126.0,29.478987,-81.190089,FL,1.0299,14.7259,147.0,24.0,15.1656,,,,,,1.0986,18.1336,436.0,94.0,19.9206,1.1468,20.8641,512.0,131.0,23.9269,1.0886,4.2468,549.0,27.0,4.6231,1.0207,15.7839,451.0,74.0,16.1103
607,BARTOW REGIONAL MEDICAL CENTER (100121),2020,Acute Care,Proprietary,72.0,27.919146,-81.846254,FL,1.0772,17.1928,46.0,13.0,18.5196,,,,,,1.0441,20.3656,144.0,34.0,21.2636,0.9266,22.0096,116.0,19.0,20.3946,1.157,3.7045,,,4.2862,1.031,16.5177,129.0,24.0,17.0304
608,NORTH OKALOOSA MEDICAL CENTER (100122),2020,Acute Care,Voluntary non-profit - Private,110.0,30.736947,-86.561842,FL,0.9963,17.9364,102.0,18.0,17.8695,,,,,,0.979,19.4909,433.0,81.0,19.0806,0.9756,23.5735,285.0,64.0,22.9978,1.1795,5.0457,,,5.9515,0.9694,17.4849,437.0,72.0,16.9498
609,SANTA ROSA MEDICAL CENTER (100124),2020,Acute Care,Proprietary,117.0,30.632616,-87.06825,FL,,,,,,,,,,,1.1634,18.8633,279.0,73.0,21.9462,0.954,23.2235,126.0,25.0,22.1545,1.1148,4.8812,,,5.4414,1.0494,16.612,171.0,33.0,17.4332
610,HOMESTEAD HOSPITAL (100125),2020,Acute Care,Voluntary non-profit - Private,156.0,25.477839,-80.430371,FL,,,,,,,,,,,0.9817,21.9298,151.0,31.0,21.5284,1.0583,23.0154,129.0,35.0,24.3564,,,,,,0.9607,16.9548,219.0,33.0,16.2893
611,PALMS OF PASADENA HOSPITAL (100126),2020,Acute Care,Proprietary,217.0,27.753517,-82.738176,FL,1.0631,19.6606,44.0,13.0,20.901,,,,,,1.1149,18.4127,208.0,51.0,20.5288,1.0653,20.7692,204.0,49.0,22.1246,1.4265,4.5096,235.0,22.0,6.4331,1.1645,15.5986,280.0,61.0,18.1654
612,MORTON PLANT HOSPITAL (100127),2020,Acute Care,Voluntary non-profit - Private,638.0,27.951912,-82.803874,FL,0.9561,16.371,496.0,75.0,15.653,0.9373,12.3822,186.0,20.0,11.6062,1.0311,20.8452,589.0,129.0,21.4931,0.9578,21.8786,924.0,191.0,20.9554,0.9947,4.5638,1434.0,65.0,4.5398,1.0137,16.8546,779.0,134.0,17.0851
613,TAMPA GENERAL HOSPITAL (100128),2020,Acute Care,Voluntary non-profit - Private,958.0,27.937272,-82.459128,FL,1.0765,17.7705,238.0,50.0,19.1292,1.0114,14.5019,148.0,22.0,14.6675,1.0277,22.194,328.0,77.0,22.8093,0.9469,23.5867,754.0,165.0,22.3348,0.7485,4.3857,1050.0,29.0,3.2828,1.0305,19.3031,452.0,92.0,19.8921
614,LAKESIDE MEDICAL CENTER (100130),2020,Acute Care,Government - Hospital District or Authority,58.0,26.725684,-80.670079,FL,,,,,,,,,,,1.0808,22.5245,60.0,21.0,24.3438,0.9986,20.2622,,,20.2347,,,,,,1.0875,17.4972,54.0,16.0,19.028
615,AVENTURA HOSPITAL AND MEDICAL CENTER (100131),2020,Acute Care,Voluntary non-profit - Private,417.0,25.969859,-80.144257,FL,1.1834,18.2464,224.0,59.0,21.5919,0.9692,13.4509,,,13.0371,0.9586,20.4807,577.0,110.0,19.6328,1.0934,22.9196,544.0,142.0,25.0609,1.1672,5.114,,,5.9692,1.1123,18.4495,651.0,141.0,20.522
616,SOUTH FLORIDA BAPTIST HOSPITAL (100132),2020,Acute Care,Voluntary non-profit - Private,142.0,28.016163,-82.138002,FL,1.0604,16.4232,66.0,15.0,17.4147,,,,,,0.9964,19.2381,231.0,44.0,19.1682,0.9499,22.4111,184.0,36.0,21.2877,0.9517,4.5113,,,4.2933,0.8714,17.297,233.0,26.0,15.0719
617,ED FRASER MEMORIAL HOSPITAL (100134),2020,Acute Care,Government - Hospital District or Authority,90.0,30.28555,-82.11955,FL,,,,,,,,,,,,,,,,1.046,21.153,37.0,11.0,22.1263,,,,,,1.0062,17.0663,,,17.1713
618,TALLAHASSEE MEMORIAL HOSPITAL (100135),2020,Acute Care,Voluntary non-profit - Private,544.0,30.455849,-84.261757,FL,0.9918,15.6882,408.0,63.0,15.5591,0.9283,12.96,165.0,18.0,12.0305,0.9942,19.4959,348.0,67.0,19.3822,0.8886,21.3649,801.0,145.0,18.985,0.9865,4.217,535.0,22.0,4.1601,0.9388,16.8389,545.0,82.0,15.8081
619,ADVENTHEALTH HEART OF FLORIDA (100137),2020,Acute Care,Proprietary,193.0,28.180334,-81.639954,FL,1.2577,15.6735,173.0,48.0,19.7132,,,,,,1.0176,18.4774,344.0,66.0,18.8017,1.1211,21.0232,284.0,74.0,23.5689,0.9564,4.1307,401.0,15.0,3.9507,0.9739,16.4061,230.0,35.0,15.9776
620,BAPTIST MEDICAL CENTER - NASSAU (100140),2020,Acute Care,Government - Local,54.0,30.653028,-81.449462,FL,,,,,,,,,,,0.9601,17.4632,179.0,27.0,16.7657,0.9736,21.468,204.0,41.0,20.9003,1.0842,3.8915,,,4.2193,0.9151,15.8279,309.0,39.0,14.4842
621,JACKSON HOSPITAL (100142),2020,Acute Care,Government - Hospital District or Authority,70.0,30.78748,-85.240932,FL,,,,,,,,,,,1.0422,16.2645,224.0,41.0,16.9503,1.0947,20.31,218.0,54.0,22.2341,1.0508,3.763,,,3.9541,1.0324,14.7131,342.0,54.0,15.1899
622,LOWER KEYS MEDICAL CENTER (100150),2020,Acute Care,Proprietary,128.0,24.581573,-81.743688,FL,,,,,,,,,,,0.9808,18.2568,131.0,22.0,17.9061,0.9516,20.7095,137.0,24.0,19.7067,0.9898,3.8872,,,3.8475,1.0517,15.3481,122.0,23.0,16.1422
623,MAYO CLINIC (100151),2020,Acute Care,Voluntary non-profit - Private,266.0,30.263702,-81.437533,FL,0.9618,15.4062,130.0,17.0,14.818,0.9536,11.7,,,11.1568,1.0259,18.4599,201.0,40.0,18.9377,0.8964,21.6146,514.0,93.0,19.3764,0.9223,4.2716,1105.0,42.0,3.9399,1.0288,17.0103,612.0,109.0,17.5004
