,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
591,FLAGLER HOSPITAL (100090),2023,Acute Care,Voluntary non-profit - Private,335.0,29.862616,-81.31748,FL,0.9197,14.5279,242.0,28.0,13.3611,1.0246,11.4099,98.0,12.0,11.6908,1.066,19.2547,292.0,65.0,20.5263,0.9781,21.3472,462.0,95.0,20.8791,1.1628,4.8872,341.0,22.0,5.6826,1.0003,16.5968,560.0,93.0,16.6025
592,STEWARD ROCKLEDGE HOSPITAL (100092),2023,Acute Care,Voluntary non-profit - Private,296.0,28.33454,-80.723133,FL,0.9894,15.1656,157.0,23.0,15.0055,1.1184,10.4905,,,11.7323,1.0347,20.7417,136.0,32.0,21.4622,0.8752,21.7967,313.0,51.0,19.0757,1.0892,4.9526,,,5.3942,1.0352,17.3427,225.0,43.0,17.9534
593,BAPTIST HOSPITAL (100093),2023,Acute Care,Voluntary non-profit - Private,377.0,30.428676,-87.232015,FL,0.9024,14.0459,310.0,34.0,12.6749,1.1548,11.6027,80.0,14.0,13.3983,0.9827,20.0309,134.0,25.0,19.6848,1.0895,21.0582,485.0,117.0,22.9428,0.9167,4.3035,443.0,16.0,3.945,0.9506,17.7922,377.0,60.0,16.9139
594,ADVENTHEALTH LAKE WALES (100099),2023,Acute Care,Proprietary,122.0,27.896533,-81.564666,FL,1.0458,18.0151,,,18.84,,,,,,1.0207,18.2945,120.0,24.0,18.6735,1.0907,20.3093,132.0,35.0,22.1521,,,,,,0.9896,16.296,104.0,16.0,16.127
595,CLEVELAND CLINIC INDIAN RIVER HOSPITAL (100105),2023,Acute Care,Government - Hospital District or Authority,333.0,27.658443,-80.396876,FL,0.9979,13.6877,279.0,38.0,13.6589,0.7918,12.5002,,,9.8983,1.0372,18.4672,288.0,58.0,19.155,0.9606,19.5556,743.0,137.0,18.7858,1.1718,4.6954,386.0,24.0,5.5023,0.9594,16.5021,594.0,91.0,15.8327
596,DOCTORS MEMORIAL HOSPITAL INC (100106),2023,Acute Care,Voluntary non-profit - Private,48.0,30.121128,-83.592009,FL,,,,,,,,,,,1.0285,17.5252,,,18.025,1.0158,19.6411,,,19.952,0.9153,4.0991,,,3.7521,,,,,
597,LEHIGH REGIONAL MEDICAL CENTER (100107),2023,Acute Care,Voluntary non-profit - Private,83.0,26.614318,-81.658427,FL,,,,,,,,,,,0.9788,20.2263,,,19.7969,0.9583,23.501,,,22.5202,,,0.0,,,0.9455,19.1317,134.0,20.0,18.0884
598,ADVENTHEALTH SEBRING (100109),2023,Acute Care,Voluntary non-profit - Church,189.0,27.538455,-81.506881,FL,0.9201,18.2007,260.0,39.0,16.7457,,,,,,0.9517,19.8733,322.0,57.0,18.9143,1.0609,22.011,514.0,124.0,23.351,1.024,4.8668,,,4.9836,1.0005,17.9375,557.0,100.0,17.9465
599,HCA FLORIDA OSCEOLA HOSPITAL (100110),2023,Acute Care,Proprietary,345.0,28.300923,-81.410854,FL,1.0193,17.0846,172.0,31.0,17.414,0.9987,12.5633,,,12.5467,1.0849,20.9361,85.0,26.0,22.7126,1.1416,22.2453,307.0,87.0,25.3942,1.1127,4.5321,,,5.0429,1.0452,18.9897,270.0,57.0,19.8473
600,UF HEALTH SHANDS HOSPITAL (100113),2023,Acute Care,Voluntary non-profit - Private,942.0,29.639223,-82.343325,FL,1.117,13.9229,194.0,36.0,15.552,1.0458,13.013,,,13.6096,1.0426,22.2753,308.0,75.0,23.2244,1.0735,21.9142,698.0,169.0,23.5249,0.8992,4.5201,463.0,17.0,4.0646,1.1154,17.4837,665.0,138.0,19.5012
601,BAPTIST MEDICAL CENTER  BEACHES (100117),2023,Acute Care,Voluntary non-profit - Private,137.0,30.274527,-81.399469,FL,1.0078,16.0717,,,16.1974,,,,,,1.0436,19.6096,174.0,39.0,20.4643,0.954,20.4744,328.0,61.0,19.5332,0.9899,4.193,,,4.1507,1.0223,15.9358,389.0,65.0,16.291
602,FLORIDA HOSPITAL FLAGLER (100118),2023,Acute Care,Voluntary non-profit - Church,126.0,29.478987,-81.190089,FL,1.0517,15.5437,161.0,29.0,16.3465,,,,,,0.9543,17.5943,164.0,24.0,16.7897,1.027,20.9596,382.0,84.0,21.5264,1.1087,4.0909,226.0,12.0,4.5355,0.9911,17.7675,407.0,71.0,17.6097
603,BARTOW REGIONAL MEDICAL CENTER (100121),2023,Acute Care,Proprietary,72.0,27.919146,-81.846254,FL,1.0179,16.0521,,,16.3394,,,,,,0.9618,16.3321,,,15.7084,1.0238,20.9619,58.0,14.0,21.4601,,,,,,0.9704,15.7925,86.0,11.0,15.3258
604,NORTH OKALOOSA MEDICAL CENTER (100122),2023,Acute Care,Voluntary non-profit - Private,110.0,30.736947,-86.561842,FL,1.0103,17.7337,75.0,14.0,17.9156,,,,,,0.9623,21.0268,178.0,33.0,20.2336,1.0798,24.3199,269.0,76.0,26.26,0.9276,4.9877,,,4.6265,0.9327,19.2085,370.0,61.0,17.915
605,SANTA ROSA MEDICAL CENTER (100124),2023,Acute Care,Proprietary,117.0,30.632616,-87.06825,FL,1.032,17.1222,,,17.6708,,,,,,0.9777,19.4703,188.0,34.0,19.0363,1.0374,23.0132,111.0,29.0,23.8747,0.9826,3.659,,,3.5953,0.9333,16.0906,167.0,20.0,15.0167
606,HOMESTEAD HOSPITAL (100125),2023,Acute Care,Voluntary non-profit - Private,156.0,25.477839,-80.430371,FL,,,,,,,,,,,0.9812,17.1964,,,16.873,1.0038,23.1643,72.0,17.0,23.2526,,,,,,1.0078,15.3581,132.0,21.0,15.4783
607,HCA FLORIDA PASADENA HOSPITAL (100126),2023,Acute Care,Proprietary,217.0,27.753517,-82.738176,FL,1.0033,16.1165,,,16.1704,,,,,,0.9717,18.874,94.0,15.0,18.3394,1.053,22.8278,131.0,35.0,24.0371,1.0288,4.9529,,,5.0956,1.0655,16.7837,225.0,45.0,17.8823
608,MORTON PLANT HOSPITAL (100127),2023,Acute Care,Voluntary non-profit - Private,638.0,27.951912,-82.803874,FL,0.9991,14.9634,308.0,46.0,14.9501,1.1497,11.3984,121.0,19.0,13.1043,0.9816,21.0694,278.0,56.0,20.6813,0.9579,21.5294,712.0,144.0,20.6236,0.8854,5.0528,606.0,25.0,4.4737,1.0895,17.1139,491.0,98.0,18.6447
609,TAMPA GENERAL HOSPITAL (100128),2023,Acute Care,Voluntary non-profit - Private,958.0,27.937272,-82.459128,FL,0.977,16.9392,195.0,31.0,16.5496,0.9867,13.4742,,,13.2952,0.9393,21.7185,221.0,40.0,20.3995,1.0249,23.3987,731.0,177.0,23.9823,0.7933,4.53,583.0,17.0,3.5935,0.9544,18.8934,358.0,61.0,18.0322
610,LAKESIDE MEDICAL CENTER (100130),2023,Acute Care,Government - Hospital District or Authority,58.0,26.725684,-80.670079,FL,,,,,,,,,,,1.0302,25.0423,,,25.7992,,,,,,,,,,,0.9759,17.9173,,,17.4862
611,HCA FLORIDA AVENTURA HOSPITAL (100131),2023,Acute Care,Voluntary non-profit - Private,417.0,25.969859,-80.144257,FL,0.9837,16.8157,90.0,14.0,16.5419,,,,,,1.0776,20.6437,184.0,47.0,22.2458,1.1932,23.1652,346.0,108.0,27.6403,1.238,5.2117,,,6.452,1.112,19.3573,491.0,114.0,21.5245
612,SOUTH FLORIDA BAPTIST HOSPITAL (100132),2023,Acute Care,Voluntary non-profit - Private,142.0,28.016163,-82.138002,FL,0.951,14.7686,,,14.0452,,,,,,0.8883,19.158,,,17.0172,0.9115,22.4595,108.0,16.0,20.4713,,,,,,0.9173,17.5215,127.0,14.0,16.072
613,ED FRASER MEMORIAL HOSPITAL (100134),2023,Acute Care,Government - Hospital District or Authority,90.0,30.28555,-82.11955,FL,,,,,,,,,,,0.9946,14.7743,,,14.6947,1.0237,19.7776,,,20.2455,,,,,,1.0435,14.7439,,,15.3851
614,TALLAHASSEE MEMORIAL HEALTHCARE (100135),2023,Acute Care,Voluntary non-profit - Private,544.0,30.455849,-84.261757,FL,0.9567,15.4025,294.0,41.0,14.7356,1.0341,11.6409,135.0,17.0,12.0376,0.9988,19.549,190.0,37.0,19.5248,0.9582,22.1359,697.0,145.0,21.21,1.0314,4.0293,,,4.1558,1.0888,16.8395,407.0,81.0,18.3349
615,ADVENTHEALTH HEART OF FLORIDA (100137),2023,Acute Care,Proprietary,193.0,28.180334,-81.639954,FL,0.9893,15.0465,,,14.8856,,,,,,1.0387,17.2042,107.0,22.0,17.8692,0.9768,21.3047,142.0,28.0,20.8113,1.143,4.5699,,,5.2235,0.9578,16.4964,153.0,21.0,15.7995
616,BAPTIST MEDICAL CENTER - NASSAU (100140),2023,Acute Care,Government - Local,54.0,30.653028,-81.449462,FL,,,,,,,,,,,0.9599,18.7035,90.0,13.0,17.9544,0.8971,20.1487,149.0,20.0,18.0757,0.9119,4.0897,,,3.7296,1.0293,15.4707,194.0,33.0,15.9241
617,JACKSON HOSPITAL (100142),2023,Acute Care,Government - Hospital District or Authority,70.0,30.78748,-85.240932,FL,,,,,,,,,,,1.0562,16.3903,109.0,23.0,17.3116,1.005,18.3458,123.0,23.0,18.4385,1.1131,3.9316,,,4.3762,1.0014,15.0856,231.0,35.0,15.1071
618,LOWER KEYS MEDICAL CENTER (100150),2023,Acute Care,Proprietary,128.0,24.581573,-81.743688,FL,,,,,,,,,,,1.0141,17.5307,,,17.7773,0.9949,19.3436,116.0,22.0,19.2458,0.9953,3.8336,,,3.8155,0.9969,15.4273,112.0,17.0,15.3796
619,MAYO CLINIC FLORIDA (100151),2023,Acute Care,Voluntary non-profit - Private,266.0,30.263702,-81.437533,FL,1.0757,13.548,125.0,22.0,14.5739,0.9053,12.488,,,11.306,0.962,20.0588,135.0,23.0,19.2974,1.0145,21.7296,599.0,133.0,22.044,1.3005,4.0763,481.0,30.0,5.3014,0.9481,17.6087,509.0,81.0,16.6946
620,SOUTH MIAMI HOSPITAL (100154),2023,Acute Care,Voluntary non-profit - Private,428.0,25.703051,-80.293367,FL,1.0001,15.5366,148.0,23.0,15.5378,,,,,,0.9768,19.4334,94.0,16.0,18.9821,1.0563,20.3797,313.0,71.0,21.527,,,,,,1.0336,16.2237,379.0,66.0,16.7688
621,HCA FLORIDA LAKE CITY HOSPITAL (100156),2023,Acute Care,Voluntary non-profit - Private,83.0,30.18398,-82.68627,FL,1.079,15.8035,64.0,15.0,17.0517,,,,,,1.0162,20.2465,266.0,56.0,20.5739,1.0873,21.9724,445.0,112.0,23.8907,1.0152,3.7632,,,3.8205,1.0413,17.0624,422.0,78.0,17.7665
622,LAKELAND REGIONAL MEDICAL CENTER (100157),2023,Acute Care,Voluntary non-profit - Private,850.0,28.059671,-81.953248,FL,1.1045,15.2506,378.0,69.0,16.845,1.3379,11.4976,93.0,21.0,15.3825,1.0695,20.3951,672.0,152.0,21.8118,1.0958,20.4878,984.0,227.0,22.4512,1.0734,4.0752,498.0,23.0,4.3744,1.166,15.9933,791.0,159.0,18.6477
623,HCA FLORIDA LAKE MONROE HOSPITAL (100161),2023,Acute Care,Proprietary,222.0,28.816202,-81.283577,FL,1.0401,15.7165,140.0,25.0,16.3462,1.1384,13.7911,57.0,12.0,15.7001,0.9735,18.5625,100.0,16.0,18.0714,1.1741,22.4033,300.0,90.0,26.3044,1.0067,4.5779,,,4.6084,1.0433,16.8266,204.0,39.0,17.5559
624,HCA FLORIDA SARASOTA DOCTORS HOSPITAL (100166),2023,Acute Care,Proprietary,155.0,27.298975,-82.454848,FL,1.0068,14.631,113.0,17.0,14.7304,,,,,,0.8793,17.2784,,,15.1934,1.0147,21.3228,356.0,78.0,21.6372,0.8545,4.1966,995.0,33.0,3.5861,0.9706,17.8866,347.0,58.0,17.3616
625,HCA FLORIDA MERCY HOSPITAL (100167),2023,Acute Care,Proprietary,626.0,26.126461,-80.20417,FL,0.9631,17.8476,,,17.1886,,,,,,1.0271,19.3623,95.0,21.0,19.8872,1.0647,23.1967,258.0,68.0,24.6987,0.9897,5.2852,,,5.2309,1.0548,17.9279,243.0,50.0,18.911
626,BOCA RATON REGIONAL HOSPITAL (100168),2023,Acute Care,Voluntary non-profit - Private,367.0,26.359599,-80.102211,FL,1.0365,16.0023,320.0,55.0,16.5859,1.205,11.7082,147.0,25.0,14.1086,1.0361,19.0945,274.0,57.0,19.7833,0.9839,21.1241,977.0,202.0,20.7845,1.1833,5.3701,394.0,28.0,6.3547,0.9864,16.4646,1330.0,215.0,16.2413
627,ADVENTHEALTH TAMPA (100173),2023,Acute Care,Voluntary non-profit - Private,518.0,28.069226,-82.424525,FL,0.9309,15.2005,182.0,22.0,14.1503,1.1458,13.4358,135.0,24.0,15.3952,0.9433,21.2484,223.0,40.0,20.0427,0.929,22.1542,359.0,69.0,20.5811,1.0191,4.6773,,,4.7668,0.9162,18.9145,425.0,67.0,17.3294
628,DESOTO MEMORIAL HOSPITAL (100175),2023,Acute Care,Voluntary non-profit - Private,49.0,27.227388,-81.851675,FL,,,,,,,,,,,1.0423,18.6827,45.0,12.0,19.4731,0.9555,22.2554,66.0,11.0,21.2644,,,,,,1.0063,16.0824,96.0,16.0,16.1841
629,PALM BEACH GARDENS MEDICAL CENTER (100176),2023,Acute Care,Proprietary,199.0,26.830685,-80.085388,FL,1.0595,15.9054,195.0,36.0,16.8523,1.1604,12.0144,119.0,20.0,13.9419,1.0463,18.1248,166.0,35.0,18.9643,1.0304,21.2133,453.0,101.0,21.858,1.1401,4.7349,,,5.3984,1.0899,15.375,547.0,98.0,16.7577
630,CAPE CANAVERAL HOSPITAL (100177),2023,Acute Care,Voluntary non-profit - Private,150.0,28.357879,-80.622733,FL,0.9045,14.1359,,,12.7856,,,,,,0.9488,21.5199,114.0,19.0,20.4181,0.9277,22.0394,171.0,30.0,20.4462,0.9508,4.8488,,,4.6103,0.9509,18.0882,243.0,38.0,17.1999
631,HCA FLORIDA MEMORIAL HOSPITAL (100179),2023,Acute Care,Proprietary,421.0,30.287633,-81.602405,FL,1.0138,17.9811,122.0,23.0,18.2285,1.0443,14.7836,,,15.4392,1.0946,20.339,138.0,38.0,22.2637,1.0706,23.1898,388.0,101.0,24.8269,0.9508,3.802,494.0,17.0,3.6148,1.1096,18.76,307.0,72.0,20.817
632,HCA FLORIDA ST PETERSBURG HOSPITAL (100180),2023,Acute Care,Proprietary,174.0,27.806299,-82.727297,FL,,,,,,,,,,,0.9943,20.1862,77.0,15.0,20.0706,1.0225,23.3007,86.0,22.0,23.8247,,,,,,1.1283,19.3444,163.0,45.0,21.8266
633,LARKIN COMMUNITY HOSPITAL (100181),2023,Acute Care,Proprietary,125.0,25.705493,-80.293469,FL,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.1148,17.459,71.0,22.0,19.463
634,STEWARD CORAL GABLES HOSPITAL (100183),2023,Acute Care,Proprietary,245.0,,,FL,,,,,,,,,,,0.9427,21.1308,129.0,21.0,19.9196,1.0296,24.0841,129.0,34.0,24.7961,,,,,,0.9461,19.654,211.0,35.0,18.5937
635,STEWARD PALMETTO GENERAL HOSPITAL (100187),2023,Acute Care,Proprietary,338.0,25.884168,-80.324568,FL,1.1616,19.6909,133.0,39.0,22.8727,,,,,,1.0326,20.1089,79.0,19.0,20.7648,1.0205,22.4663,199.0,47.0,22.9274,1.0446,4.275,,,4.4658,0.9811,17.6736,164.0,27.0,17.3404
636,HCA FLORIDA NORTHWEST HOSPITAL (100189),2023,Acute Care,Proprietary,245.0,26.262903,-80.201905,FL,1.0701,17.0183,117.0,25.0,18.2118,,,,,,0.9779,18.6898,97.0,16.0,18.2763,1.079,22.2419,316.0,81.0,23.9996,,,,,,1.0194,16.8015,196.0,35.0,17.1279
637,HCA FLORIDA TRINITY HOSPITAL (100191),2023,Acute Care,Proprietary,301.0,28.206014,-82.660964,FL,1.064,15.5854,149.0,28.0,16.5834,1.0841,13.9784,,,15.1539,0.981,20.2129,154.0,29.0,19.8288,1.0636,23.1002,284.0,74.0,24.5693,1.2276,5.0058,,,6.1451,1.0334,17.3852,298.0,56.0,17.9651
638,BROWARD HEALTH IMPERIAL POINT (100200),2023,Acute Care,Government - Hospital District or Authority,187.0,26.206881,-80.108057,FL,,,,,,,,,,,0.9487,20.3374,,,19.295,1.0503,19.8617,66.0,17.0,20.8613,1.127,3.604,,,4.0617,0.9775,17.4933,86.0,13.0,17.1001
639,HCA FLORIDA NORTH FLORIDA HOSPITAL (100204),2023,Acute Care,Proprietary,411.0,29.659699,-82.411597,FL,1.1619,15.4563,417.0,83.0,17.9583,1.434,13.1456,140.0,35.0,18.8503,0.9714,19.6695,394.0,73.0,19.1069,0.9967,22.2055,986.0,218.0,22.132,0.9368,4.4079,705.0,28.0,4.1295,0.9791,17.4838,757.0,128.0,17.1176
640,HCA FLORIDA SOUTH TAMPA HOSPITAL (100206),2023,Acute Care,Proprietary,236.0,27.937443,-82.489816,FL,1.0317,19.4943,,,20.1131,,,,,,0.9764,17.7808,74.0,11.0,17.362,1.0643,22.7858,135.0,37.0,24.2499,0.9544,6.3848,,,6.0936,0.9797,17.0453,105.0,16.0,16.6989
641,HCA FLORIDA KENDALL HOSPITAL (100209),2023,Acute Care,Proprietary,423.0,,,FL,1.033,17.9165,66.0,14.0,18.5071,,,,,,1.0175,19.7037,68.0,15.0,20.0482,1.0311,23.4759,202.0,51.0,24.2066,1.2088,5.1211,,,6.1905,1.0101,18.0158,287.0,53.0,18.1983
642,ADVENTHEALTH DADE CITY (100211),2023,Acute Care,Proprietary,120.0,28.348587,-82.201685,FL,0.9483,18.3427,,,17.3944,,,,,,1.0072,18.3964,,,18.5292,1.0263,21.5787,78.0,19.0,22.1456,,,0.0,,,0.9518,17.455,,,16.6144
643,MARION COMMUNTIY HOSPITAL (100212),2023,Acute Care,Proprietary,351.0,29.174744,-82.137839,FL,1.0413,14.6485,458.0,72.0,15.254,0.9965,11.775,120.0,14.0,11.7332,1.0244,18.6155,310.0,61.0,19.0699,1.1176,20.7753,894.0,215.0,23.2194,1.1902,4.0555,1347.0,68.0,4.827,0.994,16.4734,992.0,162.0,16.3752
644,HCA FLORIDA BLAKE HOSPITAL (100213),2023,Acute Care,Proprietary,382.0,27.482176,-82.620468,FL,1.0444,14.949,216.0,36.0,15.612,1.0905,12.9073,,,14.0753,1.0264,19.1145,224.0,46.0,19.6199,1.015,20.8226,407.0,87.0,21.1349,1.0214,4.0252,429.0,18.0,4.1115,1.0094,16.5948,366.0,62.0,16.7508
645,SEBASTIAN RIVER MEDICAL CENTER (100217),2023,Acute Care,Proprietary,156.0,27.844359,-80.488128,FL,1.025,13.8137,111.0,17.0,14.1596,,,,,,0.9556,18.1123,124.0,18.0,17.3079,1.0093,19.8176,297.0,60.0,20.0011,1.1055,4.5363,,,5.015,1.0297,15.6913,191.0,33.0,16.1568
646,GULF COAST MEDICAL CENTER LEE HEALTH (100220),2023,Acute Care,Government - Hospital District or Authority,440.0,26.543016,-81.848589,FL,0.9272,14.3782,367.0,45.0,13.3316,,,,,,1.0159,22.1697,336.0,77.0,22.5233,0.9511,21.9566,763.0,156.0,20.8826,1.0526,4.8905,449.0,24.0,5.1478,1.0068,17.3834,717.0,126.0,17.5019
647,HCA FLORIDA FORT WALTON-DESTIN HOSPITAL (100223),2023,Acute Care,Proprietary,260.0,30.454676,-86.632069,FL,0.9225,14.5146,248.0,29.0,13.3892,0.9401,15.2088,150.0,20.0,14.2972,0.9771,19.1511,202.0,36.0,18.7132,1.0401,21.5478,430.0,99.0,22.4122,1.122,4.8118,,,5.3988,1.0244,18.4347,361.0,70.0,18.8843
648,UNIVERSITY HOSPITAL AND MEDICAL CENTER (100224),2023,Acute Care,Proprietary,311.0,26.211385,-80.252543,FL,,,,,,,,,,,1.0073,19.8819,87.0,18.0,20.0262,1.0633,22.1473,182.0,47.0,23.5488,1.0659,5.5152,,,5.8789,0.9834,17.9879,205.0,35.0,17.6901
649,HCA FLORIDA ORANGE PARK HOSPITAL (100226),2023,Acute Care,Voluntary non-profit - Other,306.0,30.164807,-81.738598,FL,1.0274,16.3378,182.0,32.0,16.7858,0.955,14.8492,,,14.1807,0.9946,21.7858,182.0,39.0,21.669,0.9883,23.791,433.0,101.0,23.512,0.9389,5.0054,,,4.6995,0.9521,21.1322,541.0,105.0,20.1203
650,WESTSIDE REGIONAL MEDICAL CENTER (100228),2023,Acute Care,Proprietary,231.0,26.120882,-80.258429,FL,1.0717,18.0235,151.0,33.0,19.3161,0.9891,13.0154,,,12.8739,1.0745,21.9671,123.0,35.0,23.6041,1.1609,22.7171,306.0,91.0,26.3713,1.0367,4.6089,,,4.7783,1.0051,18.1917,244.0,45.0,18.2846
651,MEMORIAL HOSPITAL PEMBROKE (100230),2023,Acute Care,Government - Hospital District or Authority,268.0,26.030929,-80.24612,FL,,,,,,,,,,,1.052,18.2765,68.0,17.0,19.2267,1.0008,22.0306,95.0,21.0,22.0484,,,,,,0.9707,17.5671,107.0,16.0,17.0532
652,HCA FLORIDA WEST HOSPITAL (100231),2023,Acute Care,Proprietary,476.0,30.515161,-87.21692,FL,1.2049,14.9531,227.0,51.0,18.0172,1.0512,12.195,77.0,11.0,12.8198,1.037,19.7019,255.0,55.0,20.4303,1.0223,21.3141,622.0,137.0,21.7899,1.4434,4.9864,298.0,28.0,7.1974,0.9386,16.5189,604.0,89.0,15.5053
653,HCA FLORIDA PUTNAM HOSPITAL (100232),2023,Acute Care,Proprietary,96.0,29.642378,-81.693518,FL,0.9796,16.3981,,,16.064,,,,,,1.0155,19.5949,215.0,44.0,19.8994,1.1165,23.7715,378.0,108.0,26.5416,1.1154,4.95,,,5.521,1.0466,18.5344,245.0,51.0,19.3986
654,HCA FLORIDA FAWCETT HOSPITAL (100236),2023,Acute Care,Proprietary,242.0,26.987872,-82.097729,FL,1.1046,15.9587,202.0,41.0,17.6275,1.1049,12.6308,,,13.9556,1.0044,19.6657,221.0,44.0,19.7524,1.0584,23.0378,464.0,117.0,24.3822,0.7873,5.1573,520.0,17.0,4.0605,1.0496,18.7061,521.0,106.0,19.6334
655,HCA FLORIDA NORTHSIDE HOSPITAL (100238),2023,Acute Care,Proprietary,220.0,27.826053,-82.700001,FL,1.0256,16.0961,119.0,21.0,16.5088,0.9967,14.7948,,,14.7459,1.1399,21.8549,145.0,47.0,24.9134,1.0797,22.8936,270.0,72.0,24.7175,1.1585,5.0945,,,5.9021,1.0733,19.4369,237.0,55.0,20.8615
656,HCA FLORIDA GULF COAST HOSPITAL (100242),2023,Acute Care,Proprietary,210.0,30.189682,-85.666124,FL,1.0048,14.2529,103.0,15.0,14.3213,,,,,,1.0215,20.4931,202.0,44.0,20.9332,0.9722,22.9257,363.0,79.0,22.2873,1.1145,4.6477,292.0,17.0,5.1799,0.9249,18.4327,492.0,78.0,17.049
657,HCA FLORIDA BRANDON HOSPITAL (100243),2023,Acute Care,Proprietary,417.0,27.934002,-82.288303,FL,1.1023,16.2645,216.0,44.0,17.9291,1.1408,14.2366,110.0,21.0,16.2413,1.0209,20.2432,200.0,43.0,20.6666,1.2017,22.6091,553.0,163.0,27.1699,1.0384,4.0716,,,4.2281,1.1182,17.5769,379.0,83.0,19.6553
658,CAPE CORAL HOSPITAL (100244),2023,Acute Care,Government - Hospital District or Authority,289.0,26.639321,-81.940946,FL,0.9464,15.1981,,,14.3833,,,,,,1.0223,20.5107,354.0,76.0,20.9687,0.9703,21.5518,722.0,149.0,20.9126,0.8568,4.847,,,4.1527,0.9587,16.4345,629.0,96.0,15.7565
659,HCA FLORIDA LAWNWOOD HOSPITAL (100246),2023,Acute Care,Proprietary,381.0,27.431942,-80.347352,FL,1.1194,14.5039,228.0,43.0,16.2355,1.4529,11.9132,123.0,30.0,17.3091,1.1624,20.6723,144.0,47.0,24.0289,1.1605,21.4237,434.0,118.0,24.8613,,,,,,1.0047,17.8764,243.0,44.0,17.9607
660,HCA FLORIDA LARGO HOSPITAL (100248),2023,Acute Care,Proprietary,364.0,27.914914,-82.802671,FL,1.0843,17.095,138.0,30.0,18.5369,1.0946,15.2494,59.0,12.0,16.6916,1.0675,23.2231,143.0,41.0,24.7917,1.1363,22.8383,386.0,109.0,25.9502,0.9826,5.8918,,,5.7893,1.0379,18.3463,379.0,75.0,19.0414
661,BAYFRONT HEALTH SEVEN RIVERS (100249),2023,Acute Care,Proprietary,126.0,28.950896,-82.625866,FL,0.9517,15.9372,182.0,25.0,15.1676,,,,,,0.9704,18.9774,143.0,24.0,18.4163,1.1099,20.3721,288.0,72.0,22.6112,0.8434,4.2648,414.0,12.0,3.5968,1.0063,16.7334,217.0,37.0,16.838
662,HCA FLORIDA RAULERSON HOSPITAL (100252),2023,Acute Care,Proprietary,100.0,27.260537,-80.829875,FL,0.9612,16.5574,,,15.9149,,,,,,1.0304,21.3612,198.0,46.0,22.0115,1.0791,22.3393,186.0,50.0,24.1057,0.9732,6.3802,,,6.2093,0.9856,18.4459,138.0,24.0,18.1803
663,JUPITER MEDICAL CENTER (100253),2023,Acute Care,Voluntary non-profit - Private,200.0,26.922824,-80.094539,FL,1.0945,12.5438,97.0,18.0,13.7293,0.9563,10.3694,,,9.9167,0.9902,18.4181,218.0,39.0,18.2373,1.0428,19.7229,366.0,78.0,20.5669,0.9467,3.941,829.0,30.0,3.731,0.9961,15.3782,609.0,93.0,15.3178
664,HCA FLORIDA CAPITAL HOSPITAL (100254),2023,Acute Care,Proprietary,249.0,30.475376,-84.230728,FL,1.0312,16.1727,128.0,23.0,16.6778,1.0309,11.3619,,,11.7129,0.9921,18.948,131.0,24.0,18.7987,1.1717,21.704,327.0,94.0,25.43,0.9824,3.6607,,,3.5961,1.1421,16.4407,234.0,54.0,18.7767
665,HCA FLORIDA BAYONET POINT HOSPITAL (100256),2023,Acute Care,Proprietary,283.0,28.360743,-82.690148,FL,1.0815,15.6644,188.0,36.0,16.9417,1.1471,13.3583,64.0,13.0,15.3237,1.0835,19.0217,207.0,49.0,20.6096,1.105,22.3376,410.0,108.0,24.6835,1.1746,4.2205,,,4.9574,0.9873,18.0856,291.0,51.0,17.8568
666,DELRAY MEDICAL CENTER (100258),2023,Acute Care,Proprietary,480.0,26.439246,-80.127919,FL,1.1449,15.8544,362.0,73.0,18.1513,1.2516,12.6868,112.0,23.0,15.8793,1.0745,19.5409,249.0,58.0,20.9969,1.0371,21.3589,892.0,200.0,22.1512,0.9405,5.3912,,,5.0703,0.9366,17.0974,761.0,117.0,16.0128
