,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
360,SUTTER COAST HOSPITAL (050417),2017,Acute Care,Government - Hospital District or Authority,49.0,41.772698,-124.194144,CA,1.0206,21.0113,,,21.4441,,,,,,0.923,18.9887,110.0,14.0,17.5264,1.0253,21.0746,141.0,32.0,21.6069,,,,,,0.9985,16.8559,452.0,76.0,16.8309
361,PALO VERDE HOSPITAL (050423),2017,Acute Care,Government - Federal,46.0,33.61245,-114.595479,CA,,,,,,,,,,,1.0204,17.918,53.0,11.0,18.2831,,,,,,,,,,,1.0513,15.1699,72.0,14.0,15.948
362,SCRIPPS GREEN HOSPITAL (050424),2017,Acute Care,Voluntary non-profit - Private,161.0,32.897124,-117.241854,CA,0.9844,17.4751,174.0,29.0,17.2027,0.9545,13.039,,,12.4457,0.887,19.3637,,,17.1758,0.9045,20.5354,323.0,54.0,18.5748,0.9175,4.2787,1036.0,39.0,3.9258,0.9682,15.8595,206.0,30.0,15.3546
363,KAISER FOUNDATION HOSPITAL - SACRAMENTO (050425),2017,Acute Care,Voluntary non-profit - Private,281.0,38.602162,-121.392238,CA,,,,,,,,,,,1.034,19.8497,,,20.5238,,,,,,,,,,,0.9622,15.1143,,,14.5425
364,WEST ANAHEIM MEDICAL CENTER (050426),2017,Acute Care,Proprietary,215.0,33.824735,-117.995115,CA,1.0242,18.2765,83.0,17.0,18.7185,,,,,,0.98,19.8362,187.0,35.0,19.439,1.0386,23.9905,231.0,60.0,24.9163,,,,,,1.0227,18.8959,475.0,93.0,19.3258
365,HUNTINGTON MEMORIAL HOSPITAL (050438),2017,Acute Care,Voluntary non-profit - Private,558.0,34.135761,-118.151803,CA,1.0772,17.1367,225.0,46.0,18.4603,1.0337,12.5265,,,12.9483,1.028,21.6355,396.0,90.0,22.241,0.9445,22.593,504.0,104.0,21.3387,0.7099,4.8612,1033.0,29.0,3.4511,0.9335,18.0146,961.0,158.0,16.8158
366,STANFORD HEALTH CARE (050441),2017,Acute Care,Voluntary non-profit - Private,500.0,37.433138,-122.176664,CA,0.9607,16.1449,215.0,31.0,15.5107,0.9635,14.1389,,,13.6234,1.004,19.3726,158.0,31.0,19.4508,0.8524,21.2951,488.0,79.0,18.152,0.9174,4.5988,1225.0,50.0,4.2189,1.0702,16.3351,735.0,132.0,17.4817
367,MERCY MEDICAL CENTER (050444),2017,Acute Care,Voluntary non-profit - Private,186.0,37.340122,-120.465214,CA,1.0322,18.6215,94.0,20.0,19.2213,,,,,,1.1209,22.5142,495.0,133.0,25.2368,0.9579,22.8286,497.0,106.0,21.8682,0.8128,4.7169,418.0,12.0,3.8338,1.0403,18.7696,1162.0,229.0,19.5262
368,UCSF MEDICAL CENTER (050454),2017,Acute Care,Voluntary non-profit - Other,739.0,37.763553,-122.457654,CA,1.0946,16.0998,140.0,30.0,17.6229,1.0219,14.1399,,,14.4497,1.0518,19.0513,163.0,36.0,20.0376,1.0037,21.9367,385.0,85.0,22.0183,0.9986,4.3009,443.0,19.0,4.295,1.0762,16.2501,533.0,97.0,17.4877
369,SAN JOAQUIN COMMUNITY HOSPITAL (050455),2017,Acute Care,Voluntary non-profit - Private,256.0,35.383056,-119.018857,CA,1.057,18.5697,161.0,35.0,19.6282,0.9595,15.4399,,,14.8154,0.9881,20.315,278.0,55.0,20.0736,1.0373,23.3472,395.0,98.0,24.2186,1.0248,4.6465,,,4.7616,1.1203,17.3646,365.0,77.0,19.4538
370,ST MARY'S MEDICAL CENTER (050457),2017,Acute Care,Voluntary non-profit - Private,182.0,37.77384,-122.454495,CA,1.0135,15.0669,139.0,22.0,15.2706,,,,,,1.0267,20.7421,95.0,22.0,21.2949,1.0251,20.8794,320.0,70.0,21.4026,0.8323,4.7613,,,3.9629,0.9729,15.5807,372.0,55.0,15.1586
371,DOCTORS MEDICAL CENTER (050464),2017,Acute Care,Proprietary,445.0,37.665666,-120.99625,CA,0.9907,16.1848,309.0,49.0,16.034,0.8346,14.5469,159.0,13.0,12.1415,1.0683,19.1478,306.0,67.0,20.455,1.0682,21.1322,363.0,86.0,22.5726,1.2368,4.9429,177.0,15.0,6.1136,0.9007,16.3521,450.0,61.0,14.7277
372,MEMORIAL HOSPITAL OF GARDENA (050468),2017,Acute Care,Proprietary,172.0,33.892375,-118.295106,CA,1.0349,28.6964,49.0,17.0,29.6986,,,,,,1.0601,21.7698,186.0,47.0,23.079,1.0214,23.7625,118.0,30.0,24.2719,,,,,,0.8819,19.2916,257.0,37.0,17.0126
373,GOOD SAMARITAN HOSPITAL (050471),2017,Acute Care,Proprietary,327.0,34.053209,-118.265292,CA,1.148,18.9138,200.0,52.0,21.7132,1.0508,16.1353,66.0,13.0,16.9553,0.9722,21.5194,167.0,33.0,20.9218,0.985,22.7338,491.0,109.0,22.3924,1.065,4.6544,298.0,16.0,4.9571,1.1185,18.2627,416.0,91.0,20.4264
374,WEST HILLS HOSPITAL & MEDICAL CENTER (050481),2017,Acute Care,Proprietary,225.0,34.202931,-118.628598,CA,0.9526,17.1103,177.0,26.0,16.2993,1.0615,14.6571,,,15.5586,0.9832,21.1555,270.0,55.0,20.7991,1.0297,22.0569,331.0,77.0,22.7112,0.85,4.9568,,,4.2135,1.0707,18.1235,646.0,129.0,19.4056
375,LONG BEACH MEMORIAL MEDICAL CENTER (050485),2017,Acute Care,Voluntary non-profit - Other,457.0,33.807107,-118.185098,CA,1.0112,16.403,189.0,32.0,16.5869,0.9699,15.8998,111.0,16.0,15.4217,1.0863,20.4162,218.0,54.0,22.1782,0.9875,22.2745,440.0,96.0,21.9959,1.0139,4.8314,566.0,28.0,4.8987,1.0708,18.3291,394.0,81.0,19.6271
376,EDEN MEDICAL CENTER (050488),2017,Acute Care,Voluntary non-profit - Other,152.0,,,CA,1.0184,20.3226,67.0,15.0,20.6969,,,,,,1.0097,20.9955,195.0,42.0,21.1992,1.0164,21.7917,325.0,73.0,22.1497,1.0879,4.5704,,,4.972,1.0382,17.3648,505.0,93.0,18.0272
377,CLOVIS COMMUNITY MEDICAL CENTER (050492),2017,Acute Care,Voluntary non-profit - Private,189.0,36.837421,-119.661626,CA,0.9555,16.8494,116.0,16.0,16.0991,,,,,,0.9891,17.9133,179.0,31.0,17.7173,1.0386,21.2446,284.0,65.0,22.0651,0.913,5.4437,,,4.9704,0.9713,15.4571,476.0,70.0,15.0134
378,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS (050496),2017,Acute Care,Voluntary non-profit - Private,256.0,37.98296,-122.034236,CA,0.9732,16.3204,224.0,34.0,15.8828,0.8725,15.4934,132.0,13.0,13.5174,0.9571,21.3941,293.0,57.0,20.4753,0.993,22.4277,442.0,98.0,22.2707,0.9528,4.6501,563.0,24.0,4.4308,0.9216,17.1494,463.0,69.0,15.8052
379,SUTTER AUBURN FAITH HOSPITAL (050498),2017,Acute Care,Voluntary non-profit - Other,67.0,38.944317,-121.099423,CA,0.9267,18.5454,,,17.1853,,,,,,0.8425,19.4634,202.0,22.0,16.3976,0.9045,20.9588,132.0,19.0,18.957,1.0057,4.3677,339.0,15.0,4.3924,0.9018,15.8655,288.0,36.0,14.307
380,SAINT VINCENT MEDICAL CENTER (050502),2017,Acute Care,Voluntary non-profit - Church,366.0,34.06319,-118.273665,CA,1.0485,19.9182,120.0,28.0,20.8841,1.0526,17.291,,,18.2009,0.9701,20.2895,178.0,33.0,19.6834,1.0939,22.6108,361.0,95.0,24.7337,0.8429,5.4351,532.0,21.0,4.581,1.0227,16.7863,465.0,81.0,17.1681
381,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS (050503),2017,Acute Care,Voluntary non-profit - Private,178.0,33.036272,-117.284237,CA,0.906,15.3933,205.0,23.0,13.9466,,,,,,0.9809,20.0275,144.0,27.0,19.6445,0.9045,20.4441,422.0,72.0,18.4906,0.9839,4.6885,267.0,12.0,4.6131,0.9653,15.8515,528.0,79.0,15.3013
382,SIERRA VISTA REGIONAL MEDICAL CENTER (050506),2017,Acute Care,Proprietary,161.0,35.290966,-120.666174,CA,,,,,,,,,,,0.9861,17.9879,84.0,14.0,17.7378,0.9385,18.3511,97.0,13.0,17.223,0.8681,3.8636,,,3.3539,0.9116,15.0571,223.0,26.0,13.7258
383,MERCY SAN JUAN MEDICAL CENTER (050516),2017,Acute Care,Voluntary non-profit - Other,371.0,38.668048,-121.312964,CA,1.0941,16.2026,269.0,53.0,17.7266,0.8825,12.0768,,,10.6574,1.0325,21.2949,613.0,137.0,21.9877,1.1061,21.313,601.0,148.0,23.5746,1.1334,4.2102,431.0,23.0,4.7717,1.1825,16.3824,636.0,132.0,19.3722
384,VICTOR VALLEY GLOBAL MEDICAL CENTER (050517),2017,Acute Care,Voluntary non-profit - Private,101.0,34.52897,-117.292518,CA,,,,,,,,,,,1.0827,21.0695,90.0,26.0,22.8125,1.1027,23.5181,99.0,32.0,25.9325,1.0183,4.9723,,,5.0631,0.9977,18.2631,83.0,15.0,18.2207
385,SUTTER DELTA MEDICAL CENTER (050523),2017,Acute Care,Voluntary non-profit - Private,138.0,37.982295,-121.804681,CA,0.9596,17.8733,131.0,20.0,17.1506,,,,,,1.0297,21.2727,315.0,71.0,21.9036,1.0972,21.6487,325.0,83.0,23.7538,1.2059,7.1279,,,8.5954,1.0684,17.5677,397.0,78.0,18.7701
386,HUNTINGTON BEACH HOSPITAL (050526),2017,Acute Care,Proprietary,131.0,33.703889,-117.989065,CA,1.0116,20.0751,,,20.3086,,,,,,0.9961,23.7498,128.0,30.0,23.6569,1.0852,23.0545,111.0,33.0,25.0177,,,,,,1.0571,21.7553,156.0,39.0,22.997
387,MEMORIAL HOSPITAL LOS BANOS (050528),2017,Acute Care,Voluntary non-profit - Private,40.0,37.063431,-120.859407,CA,,,,,,,,,,,1.0001,23.4184,64.0,15.0,23.4217,1.0187,22.8251,81.0,20.0,23.2526,,,,,,0.9338,15.8763,111.0,13.0,14.8254
388,JOHN F KENNEDY MEMORIAL HOSPITAL (050534),2017,Acute Care,Proprietary,135.0,33.706359,-116.233881,CA,0.984,17.0876,77.0,12.0,16.8143,,,,,,0.9976,22.341,86.0,19.0,22.2873,0.9916,22.5685,123.0,27.0,22.3789,1.0329,4.2907,392.0,18.0,4.4317,1.0607,18.3439,246.0,51.0,19.4582
389,SUTTER DAVIS HOSPITAL (050537),2017,Acute Care,Proprietary,48.0,38.562923,-121.772522,CA,,,,,,,,,,,0.9817,20.456,,,20.0826,0.9702,20.2892,,,19.6854,1.3936,4.2981,91.0,12.0,5.9896,0.9382,15.9272,142.0,18.0,14.9424
390,COLLEGE HOSPITAL COSTA MESA (050543),2017,Acute Care,Proprietary,122.0,33.652605,-117.911965,CA,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,
391,LOS ROBLES HOSPITAL & MEDICAL CENTER (050549),2017,Acute Care,Proprietary,329.0,34.206398,-118.882624,CA,0.9557,16.4513,373.0,56.0,15.7232,0.989,14.929,84.0,12.0,14.7651,1.0515,20.9493,393.0,90.0,22.0274,1.0736,21.5362,634.0,151.0,23.1211,0.8251,4.7575,860.0,30.0,3.9255,1.0811,17.3156,945.0,181.0,18.7202
392,LOS ALAMITOS MEDICAL CENTER (050551),2017,Acute Care,Proprietary,163.0,33.803175,-118.067413,CA,0.912,16.273,110.0,11.0,14.8412,,,,,,1.0233,20.4667,174.0,38.0,20.9438,1.0316,20.4089,352.0,76.0,21.0538,1.0254,5.0322,223.0,12.0,5.1599,1.0022,16.8145,480.0,81.0,16.8514
393,MOTION PICTURE & TELEVISION HOSPITAL (050552),2017,Acute Care,Voluntary non-profit - Other,213.0,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,0.9646,15.8248,,,15.2641
394,MEMORIAL MEDICAL CENTER (050557),2017,Acute Care,Voluntary non-profit - Private,419.0,37.668701,-120.975674,CA,0.9981,16.3789,331.0,54.0,16.3478,0.9045,13.3444,120.0,11.0,12.0696,1.0725,20.4638,484.0,111.0,21.9475,0.9706,21.4919,584.0,120.0,20.8604,0.9292,4.5138,320.0,12.0,4.1944,1.0302,17.6097,708.0,130.0,18.1415
395,MISSION HOSPITAL REGIONAL MED CENTER (050567),2017,Acute Care,Voluntary non-profit - Private,1044.0,,,CA,0.976,15.8397,242.0,36.0,15.459,0.9818,13.638,,,13.3903,0.9674,19.4977,335.0,61.0,18.8627,0.9756,21.5979,534.0,111.0,21.0704,1.0796,4.7964,531.0,29.0,5.1782,0.9182,16.9487,902.0,136.0,15.5627
396,MADERA COMMUNITY HOSPITAL (050568),2017,Acute Care,Voluntary non-profit - Other,106.0,36.945427,-120.045467,CA,1.0624,17.413,78.0,18.0,18.4994,,,,,,0.968,17.8266,186.0,30.0,17.2561,1.074,21.0933,135.0,35.0,22.6538,1.0763,4.6115,,,4.9635,0.9414,15.6544,197.0,26.0,14.7372
397,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER (050570),2017,Acute Care,Proprietary,400.0,33.715435,-117.937012,CA,1.0211,18.9085,242.0,48.0,19.3067,1.0592,16.548,62.0,13.0,17.5278,0.9435,19.9355,329.0,58.0,18.8086,0.9537,22.2822,362.0,74.0,21.2512,1.0392,5.5156,,,5.732,0.8933,18.0847,649.0,99.0,16.1549
398,EISENHOWER MEDICAL CENTER (050573),2017,Acute Care,Proprietary,370.0,33.764852,-116.408085,CA,0.9032,15.3786,481.0,61.0,13.8904,1.0059,13.7146,158.0,22.0,13.795,0.8884,19.8502,509.0,82.0,17.6355,0.8278,21.5335,860.0,142.0,17.8259,0.7651,5.0183,1230.0,42.0,3.8397,0.881,17.3702,1284.0,190.0,15.3024
399,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER (050575),2017,Acute Care,Voluntary non-profit - Private,111.0,,,CA,,,,,,,,,,,0.902,21.4998,232.0,38.0,19.3929,1.0058,23.9247,119.0,29.0,24.0623,0.9508,5.7341,,,5.4521,0.8886,21.1549,236.0,38.0,18.798
400,LA PALMA INTERCOMMUNITY HOSPITAL (050580),2017,Acute Care,Proprietary,140.0,33.847585,-118.03725,CA,1.0203,20.435,,,20.8489,,,,,,1.0101,22.0485,145.0,33.0,22.2713,1.0636,24.6477,118.0,35.0,26.2156,,,,,,1.1042,22.1955,213.0,58.0,24.5084
401,LAKEWOOD REGIONAL MEDICAL CENTER (050581),2017,Acute Care,Proprietary,170.0,33.860223,-118.148749,CA,1.0729,18.5573,114.0,27.0,19.9094,1.1627,16.6916,38.0,13.0,19.4076,1.036,20.154,161.0,36.0,20.879,1.1112,22.5112,229.0,64.0,25.0151,1.075,4.9703,,,5.3432,0.9711,20.0134,250.0,47.0,19.435
402,CHINO VALLEY MEDICAL CENTER (050586),2017,Acute Care,Proprietary,120.0,34.026351,-117.685988,CA,,,,,,,,,,,0.9701,20.2339,,,19.6285,0.9889,22.5436,,,22.2931,,,,,,0.8721,18.7239,350.0,50.0,16.3294
403,SAN DIMAS COMMUNITY HOSPITAL (050588),2017,Acute Care,Proprietary,77.0,34.099423,-117.835006,CA,,,,,,,,,,,1.0091,22.7594,93.0,22.0,22.9676,1.0037,23.8311,91.0,22.0,23.9187,0.9859,5.641,,,5.5617,0.9704,19.245,212.0,38.0,18.6759
404,PLACENTIA LINDA HOSPITAL (050589),2017,Acute Care,Proprietary,114.0,33.886612,-117.842096,CA,0.9749,18.5156,,,18.0511,,,,,,1.0976,19.0717,61.0,19.0,20.9329,0.9411,20.7307,147.0,25.0,19.51,1.0911,4.6531,222.0,13.0,5.0767,1.0334,15.1895,155.0,26.0,15.6969
405,METHODIST HOSPITAL OF SACRAMENTO (050590),2017,Acute Care,Voluntary non-profit - Other,320.0,38.464232,-121.416333,CA,1.0452,18.2417,49.0,12.0,19.0665,,,,,,1.079,20.7606,222.0,55.0,22.4011,1.0834,22.2533,232.0,61.0,24.1103,0.8385,4.3919,717.0,23.0,3.6826,1.0052,15.2209,312.0,48.0,15.3004
406,FOOTHILL PRESBYTERIAN HOSPITAL (050597),2017,Acute Care,Voluntary non-profit - Private,105.0,34.133196,-117.872534,CA,1.0134,22.5197,,,22.8225,,,,,,1.0584,19.9219,110.0,27.0,21.0859,0.9329,21.4655,141.0,24.0,20.0259,0.9793,4.9507,,,4.8481,1.0444,17.1149,211.0,40.0,17.8749
407,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER (050599),2017,Acute Care,Voluntary non-profit - Other,598.0,38.554375,-121.457535,CA,1.0867,16.825,301.0,60.0,18.2838,0.9637,14.4642,,,13.9395,0.9533,22.2772,265.0,53.0,21.2379,0.9992,22.2685,553.0,123.0,22.2511,1.0207,4.2687,381.0,17.0,4.3572,1.0105,17.4186,673.0,119.0,17.6012
408,SADDLEBACK MEMORIAL MEDICAL CENTER (050603),2017,Acute Care,Voluntary non-profit - Private,281.0,33.607762,-117.708258,CA,0.915,17.1922,243.0,33.0,15.7308,1.0078,13.9106,,,14.0187,0.9051,20.1871,359.0,59.0,18.2719,0.9604,21.4823,550.0,111.0,20.6312,0.9684,4.8232,356.0,16.0,4.6708,1.0483,16.0963,845.0,145.0,16.8731
409,KAISER FOUNDATION HOSPITAL-SAN JOSE (050604),2017,Acute Care,Voluntary non-profit - Other,237.0,37.239327,-121.802084,CA,1.0696,16.1677,,,17.2933,,,,,,,,,,,0.9954,20.414,,,20.3198,,,,,,0.9915,14.0204,,,13.9016
410,DELANO REGIONAL MEDICAL CENTER (050608),2017,Acute Care,Proprietary,156.0,35.761418,-119.238878,CA,,,,,,,,,,,1.0595,19.3721,93.0,23.0,20.5255,1.0198,22.8047,85.0,21.0,23.2559,0.9885,5.002,,,4.9443,1.0884,16.618,158.0,33.0,18.0876
411,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE (050609),2017,Acute Care,Voluntary non-profit - Other,456.0,33.854441,-117.84411,CA,,,,,,,,,,,,,,,,,,,,,,,,,,1.0032,16.6113,,,16.665
412,ST JOHNS PLEASANT VALLEY HOSPITAL (050616),2017,Acute Care,Voluntary non-profit - Church,165.0,34.242965,-119.018306,CA,0.9733,20.9111,,,20.3528,,,,,,1.0717,20.5751,151.0,38.0,22.0512,0.9929,22.3813,245.0,54.0,22.222,0.9475,4.6736,,,4.4284,1.0026,17.062,385.0,66.0,17.1072
413,HENRY MAYO NEWHALL  HOSPITAL (050624),2017,Acute Care,Voluntary non-profit - Private,267.0,34.396342,-118.553143,CA,1.0616,17.2288,199.0,40.0,18.2893,,,,,,1.0974,21.7802,320.0,83.0,23.9014,1.1107,22.5768,392.0,105.0,25.0767,1.0196,5.1472,,,5.2481,1.0844,18.3945,595.0,123.0,19.9468
414,CEDARS-SINAI MEDICAL CENTER (050625),2017,Acute Care,Voluntary non-profit - Other,894.0,34.075496,-118.380122,CA,0.9927,18.0673,599.0,107.0,17.9359,0.8696,14.7072,140.0,13.0,12.7889,0.9805,21.2199,588.0,121.0,20.806,0.9214,23.5208,1777.0,380.0,21.6717,0.9547,4.9966,1780.0,84.0,4.7703,1.07,18.9456,1822.0,373.0,20.272
415,TWIN CITIES COMMUNITY HOSPITAL (050633),2017,Acute Care,Proprietary,122.0,35.554389,-120.72013,CA,1.0361,15.4772,,,16.0354,,,,,,0.9095,18.4927,227.0,32.0,16.8195,0.9809,18.5109,188.0,33.0,18.1567,1.081,3.9861,406.0,19.0,4.3089,1.0012,14.8622,423.0,63.0,14.8797
416,POMERADO HOSPITAL (050636),2017,Acute Care,Government - Hospital District or Authority,236.0,32.996802,-117.057852,CA,0.9626,18.3149,,,17.6295,,,,,,0.9434,18.5742,119.0,17.0,17.5222,1.0017,19.7287,212.0,42.0,19.7626,1.1224,4.0883,278.0,15.0,4.5886,0.9316,15.8899,416.0,58.0,14.8028
417,EAST LOS ANGELES DOCTORS HOSPITAL (050641),2017,Acute Care,Proprietary,127.0,34.02393,-118.184285,CA,,,,,,,,,,,1.0352,20.0279,61.0,15.0,20.732,1.0683,23.8784,42.0,15.0,25.509,,,,,,0.9865,24.5797,61.0,14.0,24.2473
418,LOS ANGELES COMMUNITY HOSPITAL (050663),2017,Acute Care,Proprietary,251.0,34.018874,-118.186461,CA,1.1068,24.3665,38.0,17.0,26.9691,,,,,,0.937,21.4677,161.0,28.0,20.1162,1.1069,26.0782,87.0,32.0,28.8666,,,,,,1.0174,23.1181,404.0,96.0,23.5206
419,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER (050668),2017,Acute Care,Voluntary non-profit - Other,780.0,37.747824,-122.458636,CA,,,,,,,,,,,,,,,,,,,,,,,,,,1.0586,14.5884,,,15.4434
420,KAISER FOUNDATION HOSP SO SACRAMENTO (050674),2017,Acute Care,Voluntary non-profit - Other,222.0,38.471647,-121.423802,CA,,,,,,,,,,,,,,,,1.0269,21.2626,52.0,13.0,21.8337,,,,,,1.0136,15.8335,,,16.0496
421,ORANGE COAST MEMORIAL MEDICAL CENTER (050678),2017,Acute Care,Proprietary,219.0,33.701659,-117.956107,CA,0.9855,17.4936,92.0,15.0,17.2407,0.9217,15.3146,,,14.1161,0.9613,20.1312,179.0,32.0,19.3526,0.9345,22.3373,226.0,43.0,20.8731,1.0594,4.7628,,,5.0456,1.179,16.3989,328.0,72.0,19.3337
422,MENIFEE VALLEY MEDICAL CENTER (050684),2017,Acute Care,Government - Hospital District or Authority,84.0,33.718344,-117.166468,CA,0.9982,23.2215,,,23.1806,,,,,,1.021,18.9406,117.0,24.0,19.338,1.1142,20.6839,88.0,27.0,23.0466,1.1,6.3504,,,6.9853,1.0873,16.8803,107.0,24.0,18.3539
423,SAINT LOUISE REGIONAL HOSPITAL (050688),2017,Acute Care,Voluntary non-profit - Church,72.0,,,CA,1.0518,16.8543,,,17.727,,,,,,0.9844,18.194,95.0,16.0,17.9106,0.9808,20.151,183.0,35.0,19.7634,1.1208,4.0236,,,4.5097,0.9698,15.4115,298.0,43.0,14.9467
424,SAN RAMON REGIONAL MEDICAL CTR (050689),2017,Acute Care,Proprietary,123.0,37.775988,-121.959274,CA,0.9965,15.3843,,,15.3308,1.0091,13.527,,,13.6495,1.0091,19.4454,109.0,22.0,19.6228,1.0326,19.2923,141.0,30.0,19.9204,1.0423,4.2382,,,4.4175,0.9638,15.07,295.0,41.0,14.5249
425,KECK HOSPITAL OF USC (050696),2017,Acute Care,Voluntary non-profit - Other,334.0,34.062168,-118.203234,CA,0.9964,21.7572,61.0,13.0,21.679,1.084,14.5512,,,15.7735,1.0097,23.1908,,,23.416,1.0698,24.5083,136.0,40.0,26.2186,0.848,4.835,688.0,25.0,4.1002,1.022,18.686,62.0,13.0,19.0964
426,SOUTHWEST HEALTHCARE SYSTEM (050701),2017,Acute Care,Proprietary,241.0,33.557832,-117.184346,CA,1.0362,20.0986,47.0,12.0,20.8264,,,,,,0.9592,18.9525,213.0,36.0,18.1796,1.0226,20.4132,233.0,50.0,20.8754,1.0043,4.2382,,,4.2565,1.0986,15.7715,330.0,62.0,17.3261
427,MISSION COMMUNITY HOSPITAL (050704),2017,Acute Care,Voluntary non-profit - Private,141.0,34.221494,-118.456802,CA,,,,,,,,,,,0.8944,22.3454,158.0,24.0,19.9848,0.9908,25.15,195.0,48.0,24.9195,1.0056,6.1513,,,6.1858,1.0266,21.1317,339.0,75.0,21.6938
428,FRESNO SURGICAL HOSPITAL (050708),2017,Acute Care,Proprietary,28.0,36.824644,-119.781416,CA,,,,,,,,,,,,,,,,,,,,,0.7555,3.9169,1634.0,43.0,2.9591,,,,,
429,DESERT VALLEY HOSPITAL (050709),2017,Acute Care,Proprietary,142.0,34.470911,-117.297099,CA,1.1103,16.8814,79.0,21.0,18.7429,,,,,,1.0615,21.647,182.0,46.0,22.9778,0.9996,21.8811,247.0,54.0,21.8723,1.1427,5.535,,,6.3246,1.2154,18.9472,275.0,74.0,23.0276
430,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ (050714),2017,Acute Care,Voluntary non-profit - Private,30.0,36.987865,-121.97818,CA,,,,,,,,,,,,,0.0,,,,,,,,0.9,3.5495,,,3.1945,,,0.0,,
431,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR (050717),2017,Acute Care,Government - Local,234.0,,,CA,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,
432,BAKERSFIELD HEART HOSPITAL (050724),2017,Acute Care,Proprietary,47.0,35.386106,-119.040847,CA,1.0341,16.8272,230.0,42.0,17.4011,1.0398,13.8074,81.0,13.0,14.3563,1.1038,22.3734,239.0,66.0,24.6966,1.008,23.1048,483.0,113.0,23.2907,1.1098,4.6176,175.0,11.0,5.1244,0.9704,19.1188,332.0,60.0,18.5521
433,STANISLAUS SURGICAL HOSPITAL (050726),2017,Acute Care,Proprietary,23.0,37.664558,-120.957516,CA,,,,,,,,,,,,,,,,,,,,,1.0253,4.1614,434.0,19.0,4.2666,,,,,
434,COMMUNITY HOSPITAL OF LONG BEACH (050727),2017,Acute Care,Voluntary non-profit - Private,154.0,,,CA,1.025,22.4361,41.0,11.0,22.9978,,,,,,0.9854,20.6351,118.0,23.0,20.3343,1.0417,23.1699,68.0,19.0,24.1358,,,0.0,,,1.0095,19.2131,250.0,49.0,19.3961
435,WHITTIER HOSPITAL MEDICAL CENTER (050735),2017,Acute Care,Proprietary,178.0,33.950748,-118.005114,CA,0.9204,22.9692,,,21.1416,,,,,,0.9586,19.4241,101.0,16.0,18.6198,1.0103,21.462,117.0,26.0,21.683,,,,,,0.8851,17.6797,232.0,30.0,15.6476
436,MONTEREY PARK HOSPITAL (050736),2017,Acute Care,Proprietary,101.0,34.049769,-118.138751,CA,,,,,,,,,,,0.9645,21.3457,75.0,13.0,20.5888,0.9208,22.5378,,,20.7518,,,,,,1.2194,17.5247,72.0,26.0,21.3704
437,GARFIELD MEDICAL CENTER (050737),2017,Acute Care,Proprietary,210.0,34.067864,-118.122906,CA,0.9777,19.8725,141.0,26.0,19.4291,0.9163,16.3708,,,15.0009,1.063,18.9459,258.0,56.0,20.1388,1.1363,22.7003,418.0,116.0,25.7954,,,,,,1.0564,18.3325,682.0,135.0,19.367
438,GREATER EL MONTE COMMUNITY HOSPITAL (050738),2017,Acute Care,Voluntary non-profit - Private,118.0,34.048705,-118.042452,CA,,,,,,,,,,,0.9772,22.0779,,,21.5748,1.0054,24.6013,,,24.7349,,,,,,0.9874,23.1213,174.0,39.0,22.8292
