,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
903,HEARTLAND REGIONAL MEDICAL CENTER (140184),2021,Acute Care,Proprietary,95.0,37.744891,-88.988848,IL,1.0124,16.9214,95.0,17.0,17.1315,,,,,,0.9885,21.1202,187.0,38.0,20.8764,1.0007,23.673,194.0,46.0,23.6886,0.9317,5.4267,,,5.0561,1.0457,17.9128,298.0,59.0,18.7309
904,MEMORIAL HOSPITAL (140185),2021,Acute Care,Voluntary non-profit - Private,353.0,38.550533,-90.021168,IL,1.0748,17.5902,268.0,55.0,18.9065,1.1038,13.9828,101.0,18.0,15.4336,0.9906,20.5016,462.0,93.0,20.3095,1.0266,22.5939,678.0,159.0,23.1941,0.8233,4.2082,623.0,18.0,3.4645,1.0528,17.1702,854.0,158.0,18.0764
905,RIVERSIDE MEDICAL CENTER (140186),2021,Acute Care,Voluntary non-profit - Private,317.0,41.124148,-87.882651,IL,1.1374,16.086,188.0,42.0,18.2968,0.9146,13.6506,105.0,11.0,12.4842,0.9723,20.1179,437.0,83.0,19.5602,1.0865,21.8714,768.0,188.0,23.7622,1.0201,4.7797,382.0,19.0,4.876,1.1827,16.8615,1023.0,216.0,19.9424
906,HSHS ST ELIZABETH'S HOSPITAL (140187),2021,Acute Care,Voluntary non-profit - Church,205.0,,,IL,1.0551,15.3953,295.0,51.0,16.2437,0.8422,13.1254,,,11.0538,0.9641,19.9647,214.0,38.0,19.2484,0.9756,22.9243,611.0,135.0,22.364,1.1763,4.5139,,,5.3098,0.9961,17.534,431.0,75.0,17.4656
907,SARAH BUSH LINCOLN HEALTH CENTER (140189),2021,Acute Care,Voluntary non-profit - Private,108.0,39.488543,-88.275793,IL,1.0167,17.9992,93.0,18.0,18.2992,,,,,,0.966,20.4277,512.0,98.0,19.7326,1.1529,21.9739,590.0,159.0,25.3345,1.378,4.5895,458.0,35.0,6.3243,0.9579,16.5913,585.0,90.0,15.8923
908,INGALLS MEMORIAL HOSPITAL (140191),2021,Acute Care,Voluntary non-profit - Private,324.0,41.606331,-87.659484,IL,1.0614,18.401,181.0,39.0,19.5312,,,,,,0.9613,19.4407,318.0,56.0,18.6875,1.0495,22.0563,807.0,190.0,23.1473,1.0775,4.0843,423.0,20.0,4.4008,1.0017,17.7363,337.0,60.0,17.7672
909,METHODIST HOSPITAL OF CHICAGO (140197),2021,Acute Care,Voluntary non-profit - Private,153.0,41.973262,-87.671141,IL,,,,,,,,,,,,,,,,1.0185,21.0857,,,21.4767,,,,,,0.9629,17.2771,,,16.6359
910,ELMHURST MEMORIAL HOSPITAL (140200),2021,Acute Care,Proprietary,286.0,41.861684,-87.934295,IL,0.9647,15.4322,269.0,38.0,14.8871,1.074,12.0925,118.0,17.0,12.9877,0.8444,18.4046,574.0,75.0,15.5413,0.8784,21.026,1252.0,223.0,18.4699,0.9604,3.9021,1434.0,53.0,3.7477,1.0496,17.0043,967.0,176.0,17.8475
911,ADVOCATE CONDELL MEDICAL CENTER (140202),2021,Acute Care,Voluntary non-profit - Private,269.0,42.274563,-87.95165,IL,0.9506,16.6393,398.0,60.0,15.8167,0.7976,12.4851,,,9.9582,1.0367,19.7291,713.0,149.0,20.4523,0.8753,22.0403,1133.0,210.0,19.2914,0.9962,4.4571,452.0,20.0,4.4404,0.9351,16.6059,925.0,139.0,15.5288
912,NORWEGIAN-AMERICAN HOSPITAL (140206),2021,Acute Care,Voluntary non-profit - Private,181.0,41.900481,-87.699288,IL,1.1175,21.9274,44.0,18.0,24.5043,,,,,,1.0743,21.5493,93.0,28.0,23.1499,1.1086,23.3598,108.0,35.0,25.8963,,,,,,0.9946,18.2235,118.0,21.0,18.1253
913,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER (140208),2021,Acute Care,Voluntary non-profit - Church,731.0,41.720316,-87.732364,IL,1.1004,17.772,487.0,101.0,19.5565,1.0289,15.7479,224.0,37.0,16.2028,0.9668,21.2474,706.0,142.0,20.5413,1.0246,23.1933,1546.0,369.0,23.7627,1.4611,4.2802,1053.0,73.0,6.254,1.1437,18.1052,774.0,170.0,20.7061
914,METHODIST MEDICAL CENTER OF ILLINOIS (140209),2021,Acute Care,Voluntary non-profit - Private,280.0,40.700181,-89.5946,IL,1.0426,16.0131,273.0,48.0,16.6957,0.8525,11.5177,,,9.8183,0.9696,19.1818,208.0,36.0,18.599,1.019,21.9985,512.0,116.0,22.4154,0.992,4.2241,624.0,26.0,4.1904,1.0328,17.7461,555.0,104.0,18.3274
915,HARRISBURG MEDICAL CENTER (140210),2021,Acute Care,Voluntary non-profit - Other,71.0,,,IL,,,,,,,,,,,1.0211,20.0246,216.0,46.0,20.4466,0.9318,22.4791,108.0,18.0,20.9451,0.9259,4.2145,,,3.9023,1.0057,16.8306,299.0,51.0,16.9257
916,DELNOR COMMUNITY HOSPITAL (140211),2021,Acute Care,Voluntary non-profit - Other,149.0,41.886345,-88.340414,IL,0.9826,13.7985,140.0,18.0,13.558,,,,,,1.0456,17.8275,237.0,48.0,18.6411,0.9055,19.596,593.0,99.0,17.7441,0.8101,4.2626,,,3.4533,0.9356,14.6205,508.0,65.0,13.6785
917,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS (140213),2021,Acute Care,Voluntary non-profit - Private,299.0,41.54543,-87.986049,IL,0.9691,17.6514,309.0,51.0,17.1062,,,,,,1.0146,18.3747,637.0,120.0,18.6422,0.9616,21.7474,1289.0,267.0,20.9119,0.9544,4.3055,727.0,29.0,4.109,0.9527,16.4687,952.0,146.0,15.6896
918,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN (140217),2021,Acute Care,Voluntary non-profit - Church,184.0,42.036242,-88.327934,IL,1.0062,17.531,117.0,21.0,17.6389,0.9841,14.799,,,14.5631,1.0267,19.5376,168.0,36.0,20.059,1.0154,21.5556,265.0,59.0,21.8876,0.8802,4.0746,1209.0,41.0,3.5863,0.9793,16.4832,294.0,46.0,16.1415
919,ADVOCATE LUTHERAN GENERAL HOSPITAL (140223),2021,Acute Care,Voluntary non-profit - Church,630.0,42.039748,-87.848146,IL,0.9446,15.0127,319.0,42.0,14.1814,0.9592,12.0354,,,11.544,0.9377,19.7885,402.0,69.0,18.5553,0.9339,20.9291,1276.0,245.0,19.5447,0.8795,4.1075,1588.0,55.0,3.6125,1.0466,16.8213,1044.0,187.0,17.6046
920,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO (140224),2021,Acute Care,Voluntary non-profit - Church,322.0,41.933928,-87.636418,IL,1.0141,18.1067,137.0,26.0,18.3625,,,,,,0.9745,19.4042,160.0,28.0,18.909,1.0326,21.6577,393.0,90.0,22.3628,1.0653,4.3406,,,4.6242,0.8936,15.6952,283.0,32.0,14.025
921,SWEDISH AMERICAN HOSPITAL (140228),2021,Acute Care,Voluntary non-profit - Other,313.0,42.266943,-89.07355,IL,1.0922,15.1558,223.0,42.0,16.5533,1.1243,12.8759,,,14.4761,1.0155,18.3291,369.0,70.0,18.6129,0.904,21.0105,671.0,121.0,18.9925,0.9426,4.1217,620.0,23.0,3.8853,0.8987,15.6187,700.0,91.0,14.0363
922,EDWARD HOSPITAL (140231),2021,Acute Care,Voluntary non-profit - Private,297.0,41.761426,-88.149239,IL,0.9608,15.5808,316.0,45.0,14.9696,1.0602,11.5929,168.0,22.0,12.2909,1.0177,19.8752,640.0,131.0,20.227,0.9221,22.3588,1180.0,238.0,20.6179,0.9233,4.2424,957.0,36.0,3.9169,1.0114,17.0602,1166.0,202.0,17.2554
923,OSF SAINT ANTHONY MEDICAL CENTER (140233),2021,Acute Care,Voluntary non-profit - Church,238.0,42.265778,-89.0073,IL,1.0967,14.4771,282.0,50.0,15.8764,1.0457,13.2284,,,13.8322,0.9989,18.3135,487.0,89.0,18.2939,1.0141,20.7852,750.0,159.0,21.0789,1.4692,3.9499,600.0,42.0,5.8032,1.0368,15.7055,691.0,115.0,16.2828
924,ILLINOIS VALLEY COMMUNITY HOSPITAL (140234),2021,Acute Care,Voluntary non-profit - Private,55.0,41.328769,-89.125188,IL,0.9707,20.0169,,,19.4299,,,,,,1.0039,18.541,154.0,29.0,18.6137,0.9,21.3575,269.0,45.0,19.2227,0.925,4.2285,318.0,11.0,3.9112,0.9887,16.9625,273.0,45.0,16.7714
925,JAVON BEA HOSPITAL (140239),2021,Acute Care,Voluntary non-profit - Private,299.0,42.298434,-89.096782,IL,1.0537,16.3837,185.0,35.0,17.264,1.0893,14.6124,,,15.9168,1.0181,20.2004,425.0,89.0,20.5668,1.0705,20.8677,477.0,111.0,22.3397,0.8422,3.928,,,3.3081,1.0461,15.3037,418.0,70.0,16.0092
926,WESTLAKE HOSPITAL (140240),2021,Acute Care,Voluntary non-profit - Other,175.0,41.891794,-87.848963,IL,1.0238,19.423,,,19.8856,,,,,,0.9971,20.1404,71.0,14.0,20.0813,0.9585,21.6233,105.0,19.0,20.7253,,,,,,1.0356,16.184,87.0,17.0,16.7606
927,CENTRAL DUPAGE HOSPITAL (140242),2021,Acute Care,Voluntary non-profit - Private,375.0,41.873765,-88.158095,IL,0.9683,13.6493,195.0,24.0,13.2165,1.0091,11.5669,161.0,19.0,11.6721,0.9467,18.7264,393.0,65.0,17.7283,0.979,20.7185,973.0,196.0,20.2838,0.7161,3.8378,1313.0,30.0,2.7483,0.9995,16.0891,734.0,118.0,16.081
928,ADVOCATE SOUTH SUBURBAN HOSPITAL (140250),2021,Acute Care,Voluntary non-profit - Church,259.0,41.566922,-87.694399,IL,1.0415,18.5699,132.0,28.0,19.34,,,,,,1.006,18.7862,283.0,54.0,18.8988,1.0331,22.7272,472.0,113.0,23.4797,1.0244,3.8803,,,3.9749,1.0322,18.5233,328.0,65.0,19.1189
929,COMMUNITY FIRST MEDICAL CENTER (140251),2021,Acute Care,Voluntary non-profit - Private,274.0,41.94585,-87.768287,IL,0.981,17.2751,166.0,27.0,16.9463,,,,,,0.9793,19.24,222.0,40.0,18.8411,1.078,22.9554,428.0,111.0,24.7454,1.2243,4.6773,,,5.7263,1.0142,17.3314,330.0,59.0,17.577
930,NORTHWEST COMMUNITY HOSPITAL 1 (140252),2021,Acute Care,Voluntary non-profit - Private,435.0,42.066604,-87.992951,IL,0.9532,14.6993,369.0,49.0,14.012,0.9491,11.6774,128.0,13.0,11.083,1.0216,18.897,871.0,170.0,19.305,0.9328,20.3673,897.0,166.0,18.9995,0.9342,4.3481,1065.0,42.0,4.062,0.8893,16.1487,1560.0,216.0,14.3615
931,ALEXIAN BROTHERS MEDICAL CENTER 1 (140258),2021,Acute Care,Voluntary non-profit - Church,372.0,42.003705,-88.014996,IL,0.9569,16.0491,225.0,32.0,15.358,0.9282,14.4589,170.0,21.0,13.4207,0.9506,19.4564,678.0,121.0,18.4948,0.8907,21.5737,1069.0,198.0,19.2161,0.8692,4.3412,917.0,32.0,3.7732,0.9655,17.1303,819.0,133.0,16.5397
932,GENESIS HLTH SYSTEM DBA GENESIS MDL CTR-ILLINI (140275),2021,Acute Care,Government - Local,236.0,41.493068,-90.419997,IL,0.9443,14.8033,,,13.9792,,,,,,1.0237,17.3416,186.0,35.0,17.7531,1.0354,20.3755,269.0,59.0,21.0963,0.9756,3.8014,,,3.7087,1.0295,15.2839,267.0,44.0,15.7347
933,LOYOLA UNIVERSITY MEDICAL CENTER (140276),2021,Acute Care,Voluntary non-profit - Private,518.0,41.858732,-87.83321,IL,1.0084,16.4572,220.0,37.0,16.5958,1.0828,13.7769,148.0,24.0,14.9175,0.9594,20.9017,163.0,29.0,20.0525,1.0475,23.2619,652.0,162.0,24.3673,1.2202,4.4112,321.0,21.0,5.3826,1.0419,18.5893,501.0,100.0,19.3678
934,TRINITY - ROCK ISLAND (140280),2021,Acute Care,Voluntary non-profit - Other,328.0,41.483649,-90.572799,IL,0.9901,15.2411,408.0,61.0,15.0902,0.8394,11.2516,,,9.4446,0.9976,18.8552,352.0,66.0,18.8098,1.0645,21.259,658.0,153.0,22.6294,1.0285,3.8232,470.0,19.0,3.9322,1.1165,16.112,663.0,127.0,17.9893
935,NORTHWESTERN MEMORIAL HOSPITAL (140281),2021,Acute Care,Voluntary non-profit - Private,896.0,41.894995,-87.621364,IL,0.9625,15.6184,294.0,42.0,15.0324,1.1009,12.9045,153.0,24.0,14.2064,0.9913,20.6005,278.0,56.0,20.4222,0.9642,22.79,1358.0,296.0,21.9743,0.7485,3.7813,1282.0,31.0,2.8303,1.1007,17.7787,859.0,175.0,19.5685
936,KISHWAUKEE COMMUNITY HOSPITAL (140286),2021,Acute Care,Voluntary non-profit - Private,97.0,41.96188,-88.72226,IL,1.0763,15.6461,117.0,24.0,16.8404,,,,,,1.0734,18.6431,339.0,74.0,20.012,0.9706,20.8,376.0,74.0,20.1892,1.0939,4.1004,208.0,11.0,4.4853,0.9634,16.0265,470.0,70.0,15.4394
937,ADVOCATE GOOD SAMARITAN HOSPITAL (140288),2021,Acute Care,Voluntary non-profit - Church,306.0,41.819137,-88.01022,IL,1.007,15.352,295.0,46.0,15.4588,1.0185,12.3308,116.0,15.0,12.5587,1.0035,18.9676,466.0,89.0,19.0339,1.0119,20.7229,931.0,196.0,20.9703,1.0007,4.1221,727.0,30.0,4.1249,0.9565,17.2685,1151.0,187.0,16.518
938,ANDERSON HOSPITAL (140289),2021,Acute Care,Voluntary non-profit - Private,147.0,38.738127,-89.946422,IL,1.0109,15.4108,118.0,19.0,15.5783,,,,,,0.9599,19.4878,297.0,52.0,18.7056,1.0425,21.5592,455.0,105.0,22.4765,0.8561,4.0017,,,3.4258,0.9886,15.8924,406.0,63.0,15.7111
939,ST ALEXIUS MEDICAL CENTER (140290),2021,Acute Care,Voluntary non-profit - Church,306.0,42.052409,-88.144445,IL,1.0025,15.5092,147.0,23.0,15.548,,,,,,1.0209,19.4713,494.0,100.0,19.8774,0.8933,21.6829,750.0,138.0,19.3686,0.9068,4.2659,719.0,26.0,3.8685,1.0017,16.4719,672.0,111.0,16.5001
940,ADVOCATE GOOD SHEPHERD HOSPITAL (140291),2021,Acute Care,Voluntary non-profit - Church,168.0,42.193415,-88.177959,IL,1.0294,15.1893,226.0,37.0,15.6358,0.8575,12.0836,150.0,12.0,10.3613,0.9828,19.5923,413.0,78.0,19.2552,0.93,21.1785,836.0,160.0,19.6967,0.945,4.2348,526.0,20.0,4.0017,0.8953,17.4117,768.0,112.0,15.5896
941,ADVENTIST GLENOAKS (140292),2021,Acute Care,Voluntary non-profit - Other,139.0,41.915166,-88.058597,IL,1.0168,17.1216,,,17.4092,,,,,,0.9644,18.6668,84.0,12.0,18.003,1.0571,22.3424,141.0,37.0,23.6172,,,,,,0.9914,16.7734,160.0,26.0,16.6295
942,CROSSROADS COMMUNITY HOSPITAL (140294),2021,Acute Care,Proprietary,48.0,38.312314,-88.936788,IL,,,,,,,,,,,1.0329,16.5138,78.0,16.0,17.0568,1.0194,20.9211,,,21.3273,1.0093,4.5118,,,4.5535,1.052,15.5921,119.0,23.0,16.4025
943,ADVENTIST BOLINGBROOK HOSPITAL (140304),2021,Acute Care,Voluntary non-profit - Private,136.0,41.679388,-88.083883,IL,0.9586,14.3331,,,13.7399,,,,,,1.1241,22.8497,230.0,70.0,25.6854,1.0846,23.0435,234.0,64.0,24.9938,1.1503,3.9865,,,4.5855,1.0707,17.882,335.0,69.0,19.1457
944,MEMORIAL HOSPITAL EAST (140307),2021,Acute Care,Voluntary non-profit - Private,94.0,38.572559,-89.90689,IL,1.0124,16.3862,74.0,13.0,16.5889,,,,,,1.0104,19.3143,144.0,29.0,19.5151,1.1298,21.7072,297.0,81.0,24.5244,,,0.0,,,0.9356,16.2695,398.0,56.0,15.2211
945,JOHNSON MEMORIAL HOSPITAL (150001),2021,Acute Care,Government - Local,83.0,39.480598,-86.076663,IN,,,,,,,,,,,0.9437,17.2375,,,16.2667,0.9727,19.311,153.0,27.0,18.7836,0.9434,3.1916,,,3.0108,0.9065,14.9855,203.0,21.0,13.5839
946,METHODIST HOSPITALS INC (150002),2021,Acute Care,Voluntary non-profit - Private,490.0,41.599436,-87.357023,IN,1.0713,17.3264,134.0,29.0,18.5618,1.0466,14.7538,,,15.4406,0.9591,19.9115,459.0,84.0,19.0965,1.123,22.2566,733.0,191.0,24.9944,1.1818,4.804,,,5.6773,1.1973,17.8203,501.0,120.0,21.3367
947,FRANCISCAN ST. MARGARET HEALTH HAMMOND (150004),2021,Acute Care,Voluntary non-profit - Church,214.0,41.61449,-87.52201,IN,1.0855,17.0743,98.0,23.0,18.5333,,,,,,1.0539,20.1397,289.0,66.0,21.2244,1.0498,23.3093,334.0,85.0,24.4694,,,0.0,,,1.0583,17.5663,215.0,44.0,18.5901
948,HENDRICKS REGIONAL HEALTH (150005),2021,Acute Care,Government - Local,128.0,39.76071,-86.500995,IN,0.9195,13.8222,,,12.709,,,,,,0.9386,17.4143,259.0,37.0,16.3452,0.9985,20.9285,278.0,58.0,20.8977,0.785,3.9512,498.0,11.0,3.1016,0.9336,15.1273,387.0,50.0,14.123
949,LA PORTE HOSPITAL (150006),2021,Acute Care,Voluntary non-profit - Private,143.0,41.609838,-86.723855,IN,0.9667,15.6507,112.0,15.0,15.1289,,,,,,1.0282,18.5537,218.0,44.0,19.0775,0.9828,21.2309,384.0,79.0,20.8657,1.2146,4.0372,,,4.9036,1.0275,15.4671,347.0,57.0,15.8923
950,COMMUNITY HOWARD REGIONAL HEALTH INC. (150007),2021,Acute Care,Voluntary non-profit - Private,119.0,40.446835,-86.127103,IN,1.037,15.6586,141.0,25.0,16.2381,,,,,,0.9269,19.5403,329.0,53.0,18.1113,1.0319,22.5104,245.0,59.0,23.2282,0.8889,4.251,,,3.7788,1.0296,16.9725,263.0,48.0,17.4745
951,ST CATHERINE HOSPITAL INC (150008),2021,Acute Care,Voluntary non-profit - Private,188.0,41.634064,-87.448542,IN,0.9603,18.4251,,,17.6939,,,,,,1.0265,21.3354,181.0,42.0,21.9011,1.0278,24.3665,276.0,71.0,25.0433,1.0471,6.1664,,,6.4567,1.0282,19.1159,178.0,37.0,19.6548
952,CLARK MEMORIAL HOSPITAL (150009),2021,Acute Care,Voluntary non-profit - Other,176.0,38.282784,-85.749248,IN,1.0769,16.2378,204.0,40.0,17.4857,,,,,,0.9984,20.178,373.0,75.0,20.1456,1.072,22.8694,507.0,129.0,24.5166,1.0882,3.9001,411.0,19.0,4.2439,0.955,17.9155,697.0,116.0,17.1092
953,ASCENSION ST VINCENT KOKOMO (150010),2021,Acute Care,Voluntary non-profit - Church,144.0,40.487218,-86.155487,IN,1.0007,19.2158,,,19.2283,,,,,,0.9444,19.5141,195.0,31.0,18.4284,0.9653,21.8436,286.0,58.0,21.0862,0.9543,4.5305,,,4.3234,0.9716,15.5702,284.0,41.0,15.1286
954,MARION GENERAL HOSPITAL (150011),2021,Acute Care,Voluntary non-profit - Private,119.0,40.563853,-85.665139,IN,1.0967,18.9196,79.0,22.0,20.7484,,,,,,0.9309,20.4046,349.0,60.0,18.9938,0.892,21.8996,483.0,87.0,19.5354,0.8985,4.9384,,,4.4371,0.9889,16.7284,313.0,51.0,16.5424
955,SAINT JOSEPH REGIONAL MEDICAL CENTER (150012),2021,Acute Care,Voluntary non-profit - Private,286.0,41.704501,-86.174459,IN,0.9194,14.8903,217.0,25.0,13.6898,0.8352,11.178,,,9.3356,0.8882,20.385,372.0,57.0,18.1059,0.8664,21.2974,586.0,99.0,18.4526,0.9042,3.8633,1198.0,40.0,3.4931,0.8262,16.2342,805.0,95.0,13.4131
956,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY (150015),2021,Acute Care,Voluntary non-profit - Church,160.0,,,IN,1.077,15.4788,220.0,41.0,16.6703,,,,,,1.0156,19.1231,338.0,67.0,19.4219,1.0439,21.4602,407.0,94.0,22.4026,0.9524,4.3688,,,4.1607,0.9458,16.7231,366.0,54.0,15.8172
957,LUTHERAN HOSPITAL OF INDIANA (150017),2021,Acute Care,Proprietary,389.0,41.037374,-85.245885,IN,0.9773,15.1102,449.0,65.0,14.7668,0.8691,12.6837,,,11.0233,0.9824,20.3058,464.0,91.0,19.9487,0.9625,22.7346,633.0,136.0,21.883,,,,,,0.9422,17.4508,591.0,93.0,16.442
958,ELKHART GENERAL HOSPITAL (150018),2021,Acute Care,Government - Local,261.0,41.678761,-85.991833,IN,0.918,14.4803,149.0,15.0,13.2927,0.8774,11.9846,,,10.5158,0.9045,19.1684,338.0,50.0,17.3387,0.8845,20.69,496.0,83.0,18.2995,0.9176,3.9741,592.0,20.0,3.6466,1.0348,15.2561,568.0,92.0,15.7863
959,PARKVIEW REGIONAL MEDICAL CENTER (150021),2021,Acute Care,Voluntary non-profit - Private,713.0,41.187063,-85.09946,IN,0.9244,13.866,432.0,51.0,12.8178,0.9444,12.9493,150.0,17.0,12.2295,0.9816,21.055,700.0,143.0,20.6668,0.909,21.6139,749.0,141.0,19.6472,1.0618,8.0604,,,8.5585,0.9718,16.3154,927.0,145.0,15.8551
960,FRANCISCAN HEALTH CRAWFORDSVILLE (150022),2021,Acute Care,Voluntary non-profit - Church,42.0,40.066073,-86.908085,IN,,,,,,,,,,,0.9546,20.6812,122.0,20.0,19.7432,0.9749,22.7171,134.0,28.0,22.1478,0.9901,4.4234,,,4.3797,0.9763,16.8685,162.0,25.0,16.4681
961,UNION HOSPITAL INC (150023),2021,Acute Care,Voluntary non-profit - Other,278.0,39.484862,-87.407085,IN,1.0737,16.9729,405.0,78.0,18.2246,1.03,14.0028,113.0,17.0,14.4228,1.0199,20.1793,905.0,188.0,20.5809,1.076,23.6062,1193.0,308.0,25.3999,0.9769,4.3857,617.0,26.0,4.2843,0.9708,17.5077,783.0,131.0,16.9969
962,ESKENAZI HEALTH (150024),2021,Acute Care,Government - Local,325.0,39.78053,-86.17345,IN,0.8658,15.731,148.0,12.0,13.6196,,,,,,0.9185,20.982,262.0,43.0,19.2718,0.8368,22.7989,291.0,44.0,19.0791,0.973,5.0763,,,4.9391,0.9598,17.2859,204.0,31.0,16.5918
963,GOSHEN HOSPITAL (150026),2021,Acute Care,Voluntary non-profit - Private,118.0,41.564326,-85.829995,IN,0.9757,14.7286,100.0,13.0,14.3713,,,,,,0.9625,18.1924,230.0,37.0,17.5097,0.9841,19.8533,256.0,49.0,19.5379,0.9465,3.5496,,,3.3598,0.8707,15.3159,310.0,32.0,13.3355
964,HENRY COUNTY MEMORIAL HOSPITAL (150030),2021,Acute Care,Government - Local,61.0,39.942474,-85.36501,IN,,,,,,,,,,,1.0061,17.9539,202.0,37.0,18.0625,0.958,20.4432,157.0,28.0,19.5836,1.1692,3.9875,410.0,22.0,4.662,0.8289,15.3094,280.0,23.0,12.69
965,ST MARY MEDICAL CENTER INC (150034),2021,Acute Care,Voluntary non-profit - Private,198.0,41.512654,-87.258902,IN,1.1892,17.2354,144.0,40.0,20.4967,1.2011,13.9832,63.0,15.0,16.7945,0.9873,19.5893,497.0,95.0,19.3403,1.0747,22.8364,730.0,184.0,24.5429,1.2071,4.4991,561.0,34.0,5.431,1.1433,17.1719,593.0,126.0,19.6333
966,NORTHWEST HEALTH - PORTER (150035),2021,Acute Care,Proprietary,251.0,41.55007,-87.051316,IN,1.0411,16.3778,303.0,54.0,17.0507,0.9856,13.2735,102.0,13.0,13.0826,0.9711,20.3536,600.0,116.0,19.7656,0.8769,22.0689,669.0,121.0,19.3533,1.1011,4.1084,491.0,24.0,4.5236,0.9368,17.2877,726.0,113.0,16.195
967,HANCOCK REGIONAL HOSPITAL (150037),2021,Acute Care,Government - Local,88.0,39.794952,-85.769604,IN,0.9939,15.5936,,,15.4977,,,,,,0.983,18.0975,205.0,35.0,17.7907,0.9959,19.1937,174.0,33.0,19.1147,0.9271,4.1688,,,3.8649,0.9214,15.7359,335.0,43.0,14.4985
968,GOOD SAMARITAN HOSPITAL (150042),2021,Acute Care,Voluntary non-profit - Other,187.0,38.67292,-87.534213,IN,0.9569,14.179,114.0,13.0,13.5683,,,,,,1.0013,17.9632,333.0,60.0,17.9858,1.1528,20.4919,553.0,140.0,23.6236,0.8866,4.1422,,,3.6726,0.9451,15.7162,807.0,116.0,14.8527
969,BAPTIST HEALTH FLOYD (150044),2021,Acute Care,Government - Local,221.0,38.300506,-85.83508,IN,0.8946,16.5926,616.0,85.0,14.8437,0.887,13.5027,182.0,19.0,11.9769,0.9659,20.6138,824.0,161.0,19.9107,0.9879,22.6991,784.0,175.0,22.4244,1.1334,4.8702,247.0,16.0,5.52,0.9994,17.4651,1020.0,178.0,17.455
970,DEKALB HEALTH (150045),2021,Acute Care,Voluntary non-profit - Private,49.0,41.367669,-85.035573,IN,,,,,,,,,,,1.0153,16.7629,110.0,20.0,17.0191,1.0509,18.5716,71.0,17.0,19.5161,1.0332,3.3756,,,3.4877,1.0626,13.913,148.0,26.0,14.7843
971,TERRE HAUTE REGIONAL HOSPITAL (150046),2021,Acute Care,Proprietary,195.0,39.419624,-87.406837,IN,1.0423,15.0866,201.0,34.0,15.7253,1.094,13.9534,58.0,11.0,15.2655,1.0976,19.6559,314.0,76.0,21.5744,1.1005,22.6152,404.0,107.0,24.8876,1.0831,4.3988,,,4.7641,1.0239,16.2864,254.0,44.0,16.6764
972,ST JOSEPH HOSPITAL (150047),2021,Acute Care,Proprietary,136.0,41.078891,-85.148873,IN,0.9769,17.379,,,16.9783,,,,,,0.9733,18.176,,,17.6906,1.0208,22.5311,81.0,20.0,22.9988,,,,,,1.0073,16.1803,,,16.2982
973,REID HOSPITAL & HEALTH CARE SERVICES (150048),2021,Acute Care,Voluntary non-profit - Private,220.0,39.86303,-84.887765,IN,0.9474,16.655,546.0,83.0,15.7785,1.0156,14.3919,148.0,22.0,14.6158,0.9662,20.1173,638.0,121.0,19.4377,0.9312,22.9262,912.0,190.0,21.3488,1.076,5.3281,534.0,32.0,5.7331,0.9629,17.4935,835.0,138.0,16.8449
974,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL (150051),2021,Acute Care,Voluntary non-profit - Private,266.0,39.161402,-86.540528,IN,0.8306,14.1715,317.0,27.0,11.7711,0.9017,11.1771,,,10.078,0.9263,19.0934,337.0,53.0,17.6853,0.8665,21.3202,683.0,117.0,18.4736,0.8352,3.8542,,,3.2192,0.9669,16.3171,845.0,131.0,15.7777
